Two Theta,Summed Intensity
39.03000000000001,1346811.7567472702
39.050000000000004,1357603.9901305246
39.07000000000001,1341607.540741462
39.09,1353546.7041400946
39.11000000000001,1363042.0973480165
39.13,1390610.5949945375
39.150000000000006,1361030.098289237
39.17,1333717.2617428422
39.190000000000005,1327566.2395027538
39.21000000000001,1296778.698274073
39.230000000000004,1409792.2729549014
39.25000000000001,1304465.8087285275
39.27,1311778.43295435
39.290000000000006,1329530.9913430156
39.31,1343055.0585853371
39.330000000000005,1328712.2048706112
39.35,1377852.6462885635
39.370000000000005,1374999.106773902
39.39000000000001,1333891.1613935193
39.410000000000004,1349850.7777711828
39.43000000000001,1346954.0444232472
39.45,1375479.63017314
39.470000000000006,1414194.729351094
39.49,1379852.893823067
39.510000000000005,1367455.5202584676
39.53000000000001,1360883.9062659994
39.550000000000004,1372194.5803088008
39.57000000000001,1377824.555229246
39.59,1327287.8858580114
39.61000000000001,1358564.440216052
39.63,1360120.75379473
39.650000000000006,1313024.4418625473
39.67,1325368.3546142706
39.690000000000005,1337102.599201522
39.71000000000001,1344898.411966969
39.730000000000004,1329866.838796819
39.75000000000001,1329158.4191580757
39.77,1304067.9227438767
39.790000000000006,1332726.5176681571
39.81,1321727.9914967804
39.830000000000005,1333652.1606493366
39.85,1362687.536585664
39.870000000000005,1305157.2493946806
39.89000000000001,1369697.497183775
39.910000000000004,1328576.3630009766
39.93000000000001,1355611.6490380154
39.95,1353199.8706889173
39.970000000000006,1333612.7062447146
39.99,1310049.1853398539
40.010000000000005,1320085.9202970897
40.03000000000001,1350655.1140960334
40.050000000000004,1345467.5888997968
40.07000000000001,1386199.3632993659
40.09,1390650.7399006253
40.11000000000001,1337741.9274476317
40.13,1367763.4446897788
40.150000000000006,1415988.6793433302
40.17,1384646.5680000072
40.190000000000005,1349731.8435937392
40.21000000000001,1386511.2987304048
40.230000000000004,1344409.5471384434
40.25000000000001,1358694.9573216285
40.27,1405514.5694709874
40.290000000000006,1397715.2278903567
40.31,1361021.8746172872
40.330000000000005,1390821.3751455427
40.35,1438601.8564479495
40.370000000000005,1389946.0370671123
40.39000000000001,1295011.1461875343
40.410000000000004,1344660.732620789
40.43000000000001,1389476.4964097524
40.45,1357259.2721540618
40.470000000000006,1375819.1381543835
40.49,1433093.5594219062
40.510000000000005,1427438.8353003536
40.53000000000001,1418299.2990349373
40.550000000000004,1431076.4818756855
40.57000000000001,1426178.553085947
40.59,1362044.0878105601
40.61000000000001,1375055.6929837684
40.63,1366072.075082766
40.650000000000006,1330972.1244620818
40.67,1391946.8361011164
40.690000000000005,1368356.265787057
40.71000000000001,1345361.2276209241
40.730000000000004,1391454.1827297807
40.75000000000001,1376057.2073593158
40.77,1377053.400114396
40.790000000000006,1346177.762170913
40.81,1416965.4779209138
40.830000000000005,1391147.9937742325
40.85,1373699.1230676929
40.870000000000005,1372588.954509775
40.89000000000001,1340659.1398626762
40.910000000000004,1389419.3917642038
40.93000000000001,1337201.1935940809
40.95,1297208.3147100583
40.970000000000006,1325095.8633705662
40.99,1385979.6030149076
41.010000000000005,1402049.7564955421
41.03000000000001,1374690.138141655
41.050000000000004,1373430.3830483786
41.07000000000001,1342365.057261967
41.09,1357469.6741747581
41.11000000000001,1389222.7982764721
41.13,1324084.7042949127
41.150000000000006,1351487.1478953252
41.17,1383423.2292406831
41.190000000000005,1361379.2179493103
41.21,1337086.5067777198
41.230000000000004,1374590.843672031
41.25000000000001,1385573.8819305385
41.27,1378098.4462122899
41.290000000000006,1331274.2472641505
41.31,1343779.2611071505
41.330000000000005,1391128.8692163548
41.35,1321053.5829205487
41.370000000000005,1402640.1952454445
41.39000000000001,1404675.7753333582
41.410000000000004,1383234.6044689077
41.43000000000001,1408768.4816543346
41.45,1351470.6979281616
41.470000000000006,1331949.4729089797
41.49,1442390.498307405
41.510000000000005,1376618.2207345122
41.53000000000001,1398123.5134641645
41.550000000000004,1355288.322287848
41.57000000000001,1379609.9096536085
41.59,1452275.263067052
41.61000000000001,1401442.4847824995
41.63,1428791.0516933436
41.650000000000006,1443357.7617655427
41.67,1384595.3589268357
41.690000000000005,1363038.1274280946
41.71,1351068.6796346514
41.730000000000004,1413494.8929900923
41.75000000000001,1396533.9953860668
41.77,1447869.2167887096
41.790000000000006,1430481.5062354056
41.81,1442387.9276770088
41.830000000000005,1408916.7881334855
41.85,1422982.2669328602
41.870000000000005,1446773.4780567423
41.89000000000001,1417219.589124947
41.910000000000004,1457181.4219465335
41.93000000000001,1400607.6690846859
41.95,1428896.269356541
41.970000000000006,1458741.8221930566
41.99,1429026.1341208045
42.010000000000005,1425574.6283422476
42.03000000000001,1418296.5133173137
42.050000000000004,1471563.5074418867
42.07000000000001,1508472.2033438098
42.09,1518931.3380271588
42.11000000000001,1375826.5982185514
42.13,1399677.93262959
42.150000000000006,1460024.433617017
42.17,1450113.0458651423
42.190000000000005,1451259.887559064
42.21,1508610.850719821
42.230000000000004,1507008.944709986
42.25000000000001,1538148.9931475555
42.27,1504089.2704646173
42.290000000000006,1445321.5352492172
42.31,1518313.2706857647
42.330000000000005,1504613.2128006616
42.35,1516544.3179554665
42.370000000000005,1511371.69740829
42.39000000000001,1535484.9443008576
42.410000000000004,1622053.0894260283
42.43000000000001,1610548.8143163077
42.45,1633562.9829732603
42.470000000000006,1574117.3779068915
42.49,1642869.1798507525
42.510000000000005,1698542.723906145
42.53000000000001,1695528.3828057947
42.550000000000004,1716063.045506391
42.57000000000001,1684457.6418991936
42.59,1764609.5560685492
42.61000000000001,1711308.1554081799
42.63,1836024.972865732
42.650000000000006,1950385.1762340865
42.67,2027348.1494919932
42.690000000000005,2135301.5578016113
42.71,2176972.378906062
42.730000000000004,2495358.1541448757
42.75000000000001,2738047.7437321935
42.77,2886704.225675552
