Two Theta,Summed Intensity
40.53000000000001,1630133131.0450947
40.550000000000004,1635245980.7431617
40.57000000000001,1655948139.9732049
40.59,1626553071.082052
40.61000000000001,1650062886.699995
40.63,1566106593.583268
40.650000000000006,1597625804.5605702
40.67,1596007873.7483563
40.690000000000005,1585924664.923211
40.71000000000001,1610672741.1915557
40.730000000000004,1640063691.1649272
40.75000000000001,1603227328.7084794
40.77,1579498346.0575976
40.790000000000006,1598303089.3031256
40.81,1616578076.1171398
40.830000000000005,1618625865.7155252
40.85,1618412214.6556475
40.870000000000005,1655597140.9472752
40.89000000000001,1600234986.3345778
40.910000000000004,1596428251.6742585
40.93000000000001,1641458360.6687465
40.95,1612437973.9670508
40.970000000000006,1589737908.3196259
40.99,1621470081.4811773
41.010000000000005,1579427761.736313
41.03000000000001,1592952547.5792103
41.050000000000004,1593148143.4549704
41.07000000000001,1632608710.3911054
41.09,1599418523.7554252
41.11000000000001,1582102789.4276962
41.13,1569385077.6332386
41.150000000000006,1578051913.043427
41.17,1610390313.8863192
41.190000000000005,1611791183.0268276
41.21000000000001,1521966660.787115
41.230000000000004,1602040209.7806919
41.25000000000001,1635353122.811369
41.27,1608169953.4238524
41.290000000000006,1662551220.4750216
41.31,1588157637.4182324
41.330000000000005,1616345684.371506
41.35,1533195476.8073606
41.370000000000005,1615686294.2262774
41.39000000000001,1592980412.5210378
41.410000000000004,1576927586.4843383
41.43000000000001,1593083147.965272
41.45,1565185656.0384927
41.470000000000006,1651308074.2548432
41.49,1607501475.8779075
41.510000000000005,1645903184.6321115
41.53000000000001,1594822268.895676
41.550000000000004,1551246520.0461211
41.57000000000001,1569704242.5541282
41.59,1561569853.7762055
41.61000000000001,1625888562.2846653
41.63,1601624428.6524975
41.650000000000006,1654991621.3079698
41.67,1622763300.8449774
41.690000000000005,1612499403.1092474
41.71000000000001,1660123601.580813
41.730000000000004,1646986802.1222458
41.75000000000001,1635500007.647039
41.77,1608885142.0810611
41.790000000000006,1618562161.0201523
41.81,1554645956.1689475
41.830000000000005,1605444683.1903312
41.85,1661218179.1201267
41.870000000000005,1626722860.5547216
41.89000000000001,1644994727.827499
41.910000000000004,1584783902.1867218
41.93000000000001,1613607283.167784
41.95,1632977610.79721
41.970000000000006,1619669917.323838
41.99,1611940875.3478496
42.010000000000005,1600275161.7734358
42.03000000000001,1656803771.5828156
42.050000000000004,1610691063.9599693
42.07000000000001,1603510688.5650094
42.09,1636202184.296946
42.11000000000001,1630535687.61874
42.13,1621943416.599211
42.150000000000006,1611284009.6668186
42.17,1658771015.5292008
42.190000000000005,1625069856.7881992
42.21000000000001,1674268498.1711912
42.230000000000004,1687473943.1923895
42.25000000000001,1639123332.7900913
42.27,1603305900.551368
42.290000000000006,1636338287.5975592
42.31,1655148689.515336
42.330000000000005,1688260728.386203
42.35,1655216439.4758885
42.370000000000005,1639001029.3463998
42.39000000000001,1704318832.8519156
42.410000000000004,1725741274.3094935
42.43000000000001,1682947143.1841276
42.45,1660530206.1623492
42.470000000000006,1676646487.0317385
42.49,1692673979.849849
42.510000000000005,1685392690.6831863
42.53000000000001,1710148100.182276
42.550000000000004,1640094075.938359
42.57000000000001,1613385128.655909
42.59,1649736110.2362533
42.61000000000001,1671173443.1046934
42.63,1722323306.3630512
42.650000000000006,1804819060.1009827
42.67,1729307370.5788054
42.690000000000005,1739645131.6093173
42.71000000000001,1727853737.5922375
42.730000000000004,1737336723.741433
42.75000000000001,1731949322.4189017
42.77,1667590313.1718667
42.790000000000006,1701720037.3636768
42.81,1744874269.6797075
42.830000000000005,1765803765.2347045
42.85,1711688358.603538
42.870000000000005,1748505874.8122454
42.89000000000001,1766871078.2014005
42.910000000000004,1808707177.334367
42.93000000000001,1771018547.6509562
42.95,1746750854.625718
42.970000000000006,1841991361.1696024
42.99,1845269010.6803856
43.010000000000005,1859479656.913346
43.03000000000001,1841333581.5257108
43.050000000000004,1875045404.0121043
43.07000000000001,1926154028.6014044
43.09,1966296680.430686
43.11000000000001,1992261518.7557256
43.13,2041659753.8878412
43.150000000000006,2153869168.918182
43.17,2084300156.6570377
43.190000000000005,2191525470.890611
43.21,2297474557.700446
43.230000000000004,2444114530.330838
43.25000000000001,2484830411.198537
43.27,2652200984.060145
43.290000000000006,2878537958.198466
43.31,2921214234.5780745
43.330000000000005,3096135389.266952
43.35,3413998423.490707
43.370000000000005,3632149101.254627
43.39000000000001,3821718285.906762
43.410000000000004,4001736296.785287
43.43000000000001,4305784865.691702
43.45,4308567727.508201
43.470000000000006,4562321219.421919
43.49,4652921520.124966
43.510000000000005,4578350295.364563
43.53000000000001,4529025895.497845
43.550000000000004,4376092267.470028
43.57000000000001,4281795481.4972878
43.59,4115588315.5323777
43.61000000000001,3909876411.5140176
43.63,3693152846.3572803
43.650000000000006,3422183867.370994
43.67,3289296217.197463
43.690000000000005,3009845647.4573064
43.71,2871738661.740294
43.730000000000004,2744639651.429791
43.75000000000001,2588068598.614402
43.77,2563948246.7724643
43.790000000000006,2469023041.5428624
43.81,2418142691.4085717
43.830000000000005,2351443742.2198877
43.85,2320848453.554907
43.870000000000005,2328665091.6523013
43.89000000000001,2312224610.8836756
43.910000000000004,2250299119.1796784
43.93000000000001,2284327098.7584524
43.95,2298509557.9078507
43.970000000000006,2251899809.937292
43.99,2328005764.860501
44.010000000000005,2291562536.0197344
44.03000000000001,2342205642.378421
44.050000000000004,2289331857.091214
44.07000000000001,2405131521.548733
44.09,2461460370.9523797
44.11000000000001,2558252325.7697706
44.13,2571048921.3536572
44.150000000000006,2630917468.2746215
44.17,2742959388.903036
44.190000000000005,2869596015.1820383
44.21,2897741001.664287
44.230000000000004,3045615371.85765
44.25000000000001,3159068801.1258845
44.27,3395414942.1671834
44.290000000000006,3612045799.674059
44.31,3947338017.5097766
44.330000000000005,4267977650.651401
44.35,4763626087.242317
44.370000000000005,5361547126.766316
44.39000000000001,6120760426.372926
44.410000000000004,7127400878.912335
44.43000000000001,8617591292.097038
44.45,10451489017.860619
44.470000000000006,12759313959.631838
44.49,15906106522.977919
44.510000000000005,19836655780.05847
44.53000000000001,24366149773.387325
44.550000000000004,29543178282.987892
44.57000000000001,35107370293.27593
44.59,40075267700.54666
44.61000000000001,43934509174.44243
44.63,47035021477.73783
44.650000000000006,49253867372.95097
44.67,49552194033.138
44.690000000000005,48852820467.13641
44.71,47117275718.007355
44.730000000000004,44565095877.32839
44.75000000000001,40380799602.31331
44.77,36369236328.552536
44.790000000000006,32019969422.75184
44.81,27439042968.625042
44.830000000000005,23095856303.863277
44.85,19340723205.107883
44.870000000000005,16006454223.987513
44.89000000000001,12987435772.228806
44.910000000000004,10520520978.881445
44.93000000000001,8705181829.76587
44.95,7136670565.343554
44.970000000000006,6020184363.167654
44.99,5241788850.665181
45.010000000000005,4370624352.552084
45.03000000000001,3825063487.22
45.050000000000004,3521268114.296917
45.07000000000001,3168474480.4544005
45.09,2895697940.644988
45.11000000000001,2787546103.3863745
45.13,2609482913.0821266
45.150000000000006,2498456459.6503444
45.17,2329890280.416234
45.190000000000005,2329474127.526966
45.21,2201940894.6249194
45.230000000000004,2175663264.9093633
45.25000000000001,2092206726.2036288
45.27,2078369636.6608062
45.290000000000006,2004820687.8431525
45.31,2004980274.7415788
45.330000000000005,1942873154.5372922
45.35,1959163274.4521358
45.370000000000005,1900194742.6628146
45.39000000000001,1884200153.7609313
45.410000000000004,1834625482.9191244
45.43000000000001,1808961841.5104403
45.45,1819813302.777926
45.470000000000006,1788556468.9210577
45.49,1740964004.8540359
45.510000000000005,1782737490.501958
45.53000000000001,1734966646.4542742
45.550000000000004,1677397929.2406416
45.57,1687380307.6533253
45.59,1781025093.448924
45.61000000000001,1705416613.1815083
45.63,1674313508.2558222
45.650000000000006,1647592518.9970906
45.67,1623206097.2697692
45.690000000000005,1656214207.2381296
45.71,1596629721.2860367
45.730000000000004,1587630489.1356993
45.75000000000001,1605443296.214146
45.77,1582372131.7064772
45.790000000000006,1619027888.2492247
45.81,1632552924.436496
45.830000000000005,1587687672.2279065
45.85,1618764818.484945
45.870000000000005,1568818901.2929275
45.89000000000001,1607256457.5315619
45.910000000000004,1535765709.2508252
45.93000000000001,1610840874.8426905
45.95,1586611598.0986745
45.970000000000006,1530758880.3542032
45.99,1514313862.3512502
46.010000000000005,1508977665.3350317
46.03,1483550756.2916968
46.050000000000004,1548747485.3524957
46.07,1532831544.1524196
46.09,1499587473.6596048
46.11000000000001,1584975113.0039768
46.13,1586140332.7837114
46.150000000000006,1519135590.1332448
46.17,1460373606.6255245
46.190000000000005,1496216062.7333817
46.21,1529637529.3437903
46.230000000000004,1522992042.073141
46.25000000000001,1534914237.9826984
46.27,1566587487.5275805
46.290000000000006,1469249255.5995336
46.31,1475617259.5731008
46.330000000000005,1478866253.500646
46.35,1495111256.7086136
46.370000000000005,1503651087.9911797
46.39000000000001,1508686886.38234
46.410000000000004,1466401796.7173543
46.43000000000001,1437580460.5297637
46.45,1490112683.4343545
46.470000000000006,1434267231.5903826
46.49,1500961313.5516748
46.510000000000005,1500213354.3126621
46.53,1478863631.0852094
46.550000000000004,1442879850.342805
46.57,1451633766.1053317
46.59,1526357379.3873231
46.61000000000001,1462855885.7210865
46.63,1470338258.8569503
46.650000000000006,1395133847.1389055
46.67,1461761258.8710823
46.690000000000005,1447355122.6058738
46.71,1446557079.2327025
46.730000000000004,1417569541.9562676
46.75000000000001,1433511611.599288
46.77,1443677276.9852016
46.790000000000006,1463176338.4394505
46.81,1454471456.7887783
46.830000000000005,1413176340.4394653
46.85,1468738895.7712004
46.870000000000005,1482125989.9938025
46.89000000000001,1483808760.8397915
46.910000000000004,1443574450.6723528
46.93000000000001,1431124919.5937693
46.95,1475842215.8750567
46.970000000000006,1458504689.4849699
46.99,1464198197.9347928
47.010000000000005,1424297761.5032954
47.03,1439809306.9157434
47.050000000000004,1488252031.2675238
47.07,1432405590.8475983
47.09,1471437016.0938008
47.11000000000001,1465531866.5715795
47.13,1448221772.8943417
47.150000000000006,1432790315.3324974
47.17,1425920681.0749695
47.190000000000005,1477219402.342279
47.21,1486757233.6890185
47.230000000000004,1423287405.881559
47.25000000000001,1481947563.0254908
47.27,1452094607.752707
47.290000000000006,1435043895.616718
47.31,1460768328.4103048
47.330000000000005,1432661052.086761
47.35,1451208927.9838061
47.370000000000005,1481655021.228343
47.39000000000001,1473278765.2028306
47.410000000000004,1431734168.0764623
47.43000000000001,1467151998.9601748
47.45,1497790185.3855212
47.470000000000006,1485834377.5757937
47.49,1476537183.3803725
47.510000000000005,1473862872.3841019
47.53,1452968017.722332
47.550000000000004,1557874168.2662947
47.57,1552708336.76477
47.59,1487204349.8243866
47.61000000000001,1516774123.363489
47.63,1462171214.7903695
47.650000000000006,1467676054.5700102
47.67,1491145046.845569
47.690000000000005,1440051594.7691152
47.71,1486580384.4251986
47.730000000000004,1419911892.338882
47.75000000000001,1477816577.506985
47.77,1453341385.444934
47.790000000000006,1477727478.3695076
47.81,1357988894.8432639
47.830000000000005,1394675596.327745
47.85,1393984237.8572574
47.870000000000005,1408567675.7949433
47.89000000000001,1439627903.2550492
47.910000000000004,1409902898.3603833
47.93000000000001,1458808559.7934363
47.95,1447057995.1729684
47.970000000000006,1434291344.0980697
47.99,1425953626.0958827
48.010000000000005,1409093181.6583407
48.03000000000001,1434981007.3310034
48.050000000000004,1439825599.9231555
48.07,1429807601.8132021
48.09,1386979845.4201574
48.11000000000001,1398537357.4188638
48.13,1373314833.6655757
48.150000000000006,1418284883.5637312
