# 2Theta,Counts
  40.09363, 217.85867
  40.11364, 212.86126
  40.13366, 215.87915
  40.15368, 210.43110
  40.17370, 209.54599
  40.19372, 222.53646
  40.21374, 206.53588
  40.23375, 210.68470
  40.25377, 213.67250
  40.27379, 218.21781
  40.29381, 214.68271
  40.31383, 215.30402
  40.33384, 213.63530
  40.35386, 215.36305
  40.37388, 210.98172
  40.39390, 213.51247
  40.41392, 205.56866
  40.43394, 214.24854
  40.45396, 200.74718
  40.47397, 203.28295
  40.49399, 213.28140
  40.51401, 210.96936
  40.53403, 209.37714
  40.55405, 212.34784
  40.57406, 202.26181
  40.59408, 201.69109
  40.61410, 206.44764
  40.63412, 207.49679
  40.65414, 207.05952
  40.67416, 200.80399
  40.69417, 209.12408
  40.71419, 219.02855
  40.73421, 203.19673
  40.75423, 204.60494
  40.77425, 211.81166
  40.79427, 203.60431
  40.81428, 209.58220
  40.83430, 204.38281
  40.85432, 206.21918
  40.87434, 211.13168
  40.89436, 206.23463
  40.91438, 201.84580
  40.93439, 206.59817
  40.95441, 203.43400
  40.97443, 206.37390
  40.99445, 205.22274
  41.01447, 210.29362
  41.03449, 200.98455
  41.05450, 213.84553
  41.07452, 204.09283
  41.09454, 206.21112
  41.11456, 217.92440
  41.13458, 207.97946
  41.15460, 202.38025
  41.17461, 205.64679
  41.19463, 198.62598
  41.21465, 214.54860
  41.23467, 191.97188
  41.25469, 196.74825
  41.27471, 223.15583
  41.29472, 210.64818
  41.31474, 201.07362
  41.33476, 203.12536
  41.35478, 197.92003
  41.37480, 204.50312
  41.39482, 200.61457
  41.41483, 196.83075
  41.43485, 212.25344
  41.45487, 208.55217
  41.47489, 203.09352
  41.49491, 204.60429
  41.51493, 207.84278
  41.53494, 207.16286
  41.55496, 213.10374
  41.57498, 199.86118
  41.59500, 205.15910
  41.61502, 207.34432
  41.63504, 205.20886
  41.65506, 202.30821
  41.67507, 193.83259
  41.69509, 197.64415
  41.71511, 198.08729
  41.73513, 201.30771
  41.75515, 199.73343
  41.77517, 213.46876
  41.79518, 211.71338
  41.81520, 217.52190
  41.83522, 199.80089
  41.85524, 206.44331
  41.87526, 200.54106
  41.89528, 203.03469
  41.91530, 210.12706
  41.93531, 201.53222
  41.95533, 208.57733
  41.97535, 197.02257
  41.99537, 196.78129
  42.01539, 206.82741
  42.03541, 196.91217
  42.05542, 202.53881
  42.07544, 209.77007
  42.09546, 198.68237
  42.11548, 209.12671
  42.13550, 208.53678
  42.15552, 209.77632
  42.17554, 202.78206
  42.19556, 200.54423
  42.21557, 200.95011
  42.23559, 192.73908
  42.25561, 218.31025
  42.27563, 211.64962
  42.29565, 206.30485
  42.31567, 207.82507
  42.33568, 202.96729
  42.35570, 205.29860
  42.37572, 204.05187
  42.39574, 195.89098
  42.41576, 208.59007
  42.43578, 206.00894
  42.45580, 208.50806
  42.47581, 202.95812
  42.49583, 213.85325
  42.51585, 201.98561
  42.53587, 206.97101
  42.55589, 207.74792
  42.57591, 203.64959
  42.59592, 212.00992
  42.61594, 209.94734
  42.63596, 204.47900
  42.65598, 210.36827
  42.67600, 209.87932
  42.69602, 216.07013
  42.71604, 212.42536
  42.73605, 204.50314
  42.75607, 204.56973
  42.77609, 198.97930
  42.79611, 202.73929
  42.81613, 209.71630
  42.83615, 203.91425
  42.85617, 210.30703
  42.87618, 213.14393
  42.89620, 220.00490
  42.91622, 207.64615
  42.93624, 206.51920
  42.95626, 216.27797
  42.97628, 216.31976
  42.99630, 209.41898
  43.01631, 218.54352
  43.03633, 216.90213
  43.05635, 215.25105
  43.07637, 226.53372
  43.09639, 226.23124
  43.11641, 222.65637
  43.13643, 235.03709
  43.15644, 229.67996
  43.17646, 228.40287
  43.19648, 229.99926
  43.21650, 231.66010
  43.23652, 238.65260
  43.25654, 243.64486
  43.27656, 239.31130
  43.29658, 257.90397
  43.31659, 261.53207
  43.33661, 266.98468
  43.35663, 285.42005
  43.37665, 305.15800
  43.39667, 345.77892
  43.41669, 371.37037
  43.43671, 399.41096
  43.45672, 467.85393
  43.47674, 555.41650
  43.49676, 681.85550
  43.51678, 844.39322
  43.53680,1023.17540
  43.55682,1184.50440
  43.57684,1305.23200
  43.59686,1385.57090
  43.61687,1415.76710
  43.63689,1408.32990
  43.65691,1321.17280
  43.67693,1180.55750
  43.69695,1080.32740
  43.71697, 986.98719
  43.73699, 881.33595
  43.75700, 748.85345
  43.77702, 645.22974
  43.79704, 531.27986
  43.81706, 454.09053
  43.83708, 412.23078
  43.85710, 353.82747
  43.87712, 324.63850
  43.89714, 311.35287
  43.91715, 296.37489
  43.93717, 297.58451
  43.95719, 274.04746
  43.97721, 274.53964
  43.99723, 272.97365
  44.01725, 254.41565
  44.03727, 262.16459
  44.05729, 264.85826
  44.07730, 267.12262
  44.09732, 263.71048
  44.11734, 280.43465
  44.13736, 292.18391
  44.15738, 305.09445
  44.17740, 294.27806
  44.19742, 327.50574
  44.21744, 322.77197
  44.23745, 334.24674
  44.25747, 375.01074
  44.27749, 385.75260
  44.29751, 415.95709
  44.31753, 474.32565
  44.33755, 535.01344
  44.35757, 611.10017
  44.37759, 673.33706
  44.39760, 792.91812
  44.41762, 938.44531
  44.43764,1099.65270
  44.45766,1353.92650
  44.47768,1724.22880
  44.49770,2211.60600
  44.51772,2789.90980
  44.53774,3334.63770
  44.55775,3723.12730
  44.57777,3919.61670
  44.59779,3873.59780
  44.61781,3610.11380
  44.63783,3302.85100
  44.65785,2848.71220
  44.67787,2520.12460
  44.69789,2284.11130
  44.71791,2010.19070
  44.73792,1652.86510
  44.75794,1324.73850
  44.77796,1004.52420
  44.79798, 744.41276
  44.81800, 608.46888
  44.83802, 516.39027
  44.85804, 443.19484
  44.87806, 398.92292
  44.89807, 365.57998
  44.91809, 323.01451
  44.93811, 312.38860
  44.95813, 287.57996
  44.97815, 275.32138
  44.99817, 258.48066
  45.01819, 252.25298
  45.03821, 237.77798
  45.05822, 235.96707
  45.07824, 231.09452
  45.09826, 231.56339
  45.11828, 237.41820
  45.13830, 216.65223
  45.15832, 212.74138
  45.17834, 216.93023
  45.19836, 216.25168
  45.21838, 209.94854
  45.23840, 207.92786
  45.25841, 204.85058
  45.27843, 221.36822
  45.29845, 205.64920
  45.31847, 196.51176
  45.33849, 187.14303
  45.35851, 189.32028
  45.37853, 204.50272
  45.39855, 192.53182
  45.41856, 191.18245
  45.43858, 186.26799
  45.45860, 185.70417
  45.47862, 192.18464
  45.49864, 193.37574
  45.51866, 189.37106
  45.53868, 182.47342
  45.55870, 179.23353
  45.57872, 184.92706
  45.59874, 192.16709
  45.61875, 182.33635
  45.63877, 180.74242
  45.65879, 188.53730
  45.67881, 174.31414
  45.69883, 182.31914
  45.71885, 184.93163
  45.73887, 173.70942
  45.75889, 184.29635
  45.77891, 180.30284
  45.79892, 180.53642
  45.81894, 181.62524
  45.83896, 175.20671
  45.85898, 181.29459
  45.87900, 186.82491
  45.89902, 184.34103
  45.91904, 173.51871
  45.93906, 179.68643
  45.95908, 177.70542
  45.97910, 172.45883
  45.99912, 183.05207
  46.01913, 176.06441
  46.03915, 181.12739
  46.05917, 180.54557
  46.07919, 174.50423
  46.09921, 177.68697
  46.11923, 173.93170
  46.13925, 168.99476
  46.15927, 180.31468
  46.17929, 171.00928
  46.19931, 177.45448
  46.21932, 174.84636
  46.23934, 176.86508
  46.25936, 177.50590
  46.27938, 178.54342
  46.29940, 180.38036
  46.31942, 178.32989
  46.33944, 168.60655
  46.35946, 167.83425
  46.37948, 170.90135
  46.39950, 167.74060
  46.41951, 173.68364
  46.43953, 165.81945
  46.45955, 172.84325
  46.47957, 168.46439
  46.49959, 183.91626
  46.51961, 182.29970
  46.53963, 170.24283
  46.55965, 169.25763
  46.57967, 173.03538
  46.59969, 164.27446
  46.61970, 172.05063
  46.63972, 183.56316
  46.65974, 173.00806
  46.67976, 160.13587
  46.69978, 162.45059
  46.71980, 173.26766
  46.73982, 165.99812
  46.75984, 168.27846
  46.77986, 172.43042
  46.79988, 169.23220
  46.81990, 178.33788
  46.83992, 170.79832
  46.85994, 171.24715
  46.87995, 163.56890
  46.89997, 167.50008
  46.91999, 165.90793
  46.94001, 167.50749
  46.96003, 172.63912
  46.98005, 175.06463
  47.00007, 163.56811
  47.02009, 164.50342
  47.04011, 178.99765
  47.06013, 167.61627
  47.08015, 167.46689
  47.10016, 169.12894
  47.12018, 166.78961
  47.14020, 174.01778
  47.16022, 170.63232
  47.18024, 163.59622
  47.20026, 173.41024
  47.22028, 174.91900
  47.24030, 164.78235
  47.26032, 159.72218
  47.28034, 177.00797
  47.30036, 167.38916
  47.32037, 165.01009
  47.34039, 163.36844
  47.36041, 165.78779
  47.38043, 166.61608
  47.40045, 173.02797
  47.42047, 162.98207
  47.44049, 165.41712
  47.46051, 169.18002
  47.48053, 160.79850
  47.50055, 168.90414
  47.52057, 166.82750
  47.54059, 165.54143
  47.56061, 162.93029
  47.58062, 166.76162
  47.60064, 167.64421
  47.62066, 168.76793
  47.64068, 163.41311
  47.66070, 165.37673
  47.68072, 155.22684
  47.70074, 167.04586
  47.72076, 163.27019
  47.74078, 169.02477
  47.76080, 158.01300
  47.78082, 158.92403
  47.80084, 162.02455
  47.82086, 160.91533
  47.84088, 166.83778
  47.86089, 175.72593
  47.88091, 164.79706
  47.90093, 161.65231
  47.92095, 161.25428
  47.94097, 167.24115
  47.96099, 162.90126
  47.98101, 166.90345
  48.00103, 161.64032
  48.02105, 161.74108
  48.04107, 165.80700
  48.06109, 160.44132
  48.08111, 166.46407
  48.10113, 161.53257
  48.12114, 166.77587
  48.14116, 164.71240
  48.16118, 160.02513
  48.18120, 165.05288
  48.20122, 161.79987
  48.22124, 162.77114
  48.24126, 169.55327
  48.26128, 153.42146
  48.28130, 160.09345
  48.30132, 155.48049
  48.32134, 158.08897
  48.34136, 162.68999
  48.36138, 161.62469
  48.38140, 164.99220
  48.40141, 161.75168
  48.42143, 162.80909
  48.44145, 163.50832
  48.46147, 161.02698
  48.48149, 163.76206
  48.50151, 163.04039
  48.52153, 156.92028
  48.54155, 157.02383
  48.56157, 163.84951
  48.58159, 162.54364
  48.60161, 163.04330
  48.62163, 156.01109
  48.64165, 161.87623
  48.66167, 160.74845
  48.68169, 158.57254
  48.70171, 160.36903
  48.72173, 160.30052
  48.74174, 157.60622
  48.76176, 156.45791
  48.78178, 160.09646
  48.80180, 161.21717
  48.82182, 157.39577
  48.84184, 153.16905
  48.86186, 155.55796
  48.88188, 167.83821
  48.90190, 160.48227
  48.92192, 155.09380
  48.94194, 155.76516
  48.96196, 164.84851
  48.98198, 156.68346
  49.00200, 159.77289
  49.02202, 156.87052
  49.04204, 153.67166
  49.06205, 159.32513
  49.08207, 156.70499
  49.10209, 157.25240
  49.12211, 158.98079
  49.14213, 158.03388
  49.16215, 160.40028
  49.18217, 161.40760
  49.20219, 166.06363
  49.22221, 159.54091
  49.24223, 153.86075
  49.26225, 162.11111
  49.28227, 159.63116
  49.30229, 154.95223
  49.32231, 163.13160
  49.34233, 167.53523
  49.36235, 167.64922
  49.38237, 156.24677
  49.40239, 155.62374
  49.42241, 152.62588
  49.44243, 160.72248
  49.46245, 155.33570
  49.48246, 155.04458
  49.50248, 156.29237
  49.52250, 157.43298
  49.54252, 157.06860
  49.56254, 156.98082
  49.58256, 164.39492
  49.60258, 157.14760
  49.62260, 162.23102
  49.64262, 153.71366
  49.66264, 158.97295
  49.68266, 160.76140
  49.70268, 154.56636
  49.72270, 156.02785
  49.74272, 168.96398
  49.76274, 155.71335
  49.78276, 161.66824
  49.80278, 163.25134
  49.82280, 170.10240
  49.84282, 159.19911
  49.86284, 156.47268
  49.88286, 164.52456
  49.90288, 159.93260
  49.92289, 152.11635
  49.94291, 152.87941
  49.96293, 161.20538
  49.98295, 154.57686
  50.00297, 153.71814
  50.02299, 159.30838
  50.04301, 158.98925
  50.06303, 160.39650
  50.08305, 156.56182
  50.10307, 157.66601
  50.12309, 159.08748
  50.14311, 164.94772
  50.16313, 155.63466
  50.18315, 165.01447
  50.20317, 168.86932
  50.22319, 159.82732
  50.24321, 166.32751
  50.26323, 161.58219
  50.28325, 164.38881
  50.30327, 158.86139
  50.32329, 164.09820
  50.34331, 176.90003
  50.36333, 171.31530
  50.38335, 190.11197
  50.40337, 176.95552
  50.42339, 183.58709
  50.44341, 193.31754
  50.46342, 182.32637
  50.48344, 197.42213
  50.50346, 209.41863
  50.52348, 217.70737
  50.54350, 232.23333
  50.56352, 257.63641
  50.58354, 271.34649
  50.60356, 287.78210
  50.62358, 298.95704
  50.64360, 326.51501
  50.66362, 366.10050
  50.68364, 405.27786
  50.70366, 420.51122
  50.72368, 469.78835
  50.74370, 482.00108
  50.76372, 486.69434
  50.78374, 484.81942
  50.80376, 475.30743
  50.82378, 464.70873
  50.84380, 451.31196
  50.86382, 420.02149
  50.88384, 380.25066
  50.90386, 362.36286
  50.92388, 338.94246
  50.94390, 304.88017
  50.96392, 285.16429
  50.98394, 265.74687
  51.00396, 240.50235
  51.02398, 226.43734
  51.04400, 205.85411
  51.06402, 194.95905
  51.08404, 179.28979
  51.10406, 174.12906
  51.12408, 163.32994
  51.14410, 165.00586
  51.16411, 167.55122
  51.18414, 159.81282
  51.20415, 163.51763
  51.22418, 158.39558
  51.24419, 157.60308
  51.26421, 161.39191
  51.28423, 151.45757
  51.30425, 161.32354
  51.32427, 159.04429
  51.34429, 146.23701
  51.36431, 146.36950
  51.38433, 146.62139
  51.40435, 148.04154
  51.42437, 152.44785
  51.44439, 149.92883
  51.46441, 151.16341
  51.48443, 141.61068
  51.50445, 146.88514
  51.52447, 151.58783
  51.54449, 141.20451
  51.56451, 146.19952
  51.58453, 147.72569
  51.60455, 148.41091
  51.62457, 139.30638
  51.64459, 140.96198
  51.66461, 152.08470
  51.68463, 143.66373
  51.70465, 140.67904
  51.72467, 151.68856
  51.74469, 152.11853
  51.76471, 144.60364
  51.78473, 146.31711
  51.80475, 141.94867
  51.82477, 142.09321
  51.84479, 143.07471
  51.86481, 144.00885
  51.88483, 153.78372
  51.90485, 151.28340
  51.92487, 150.40569
  51.94489, 144.15839
  51.96491, 140.79500
  51.98493, 148.23591
  52.00495, 143.67600
  52.02497, 143.26072
  52.04499, 141.60761
  52.06501, 149.12600
  52.08503, 150.12270
  52.10505, 133.41717
  52.12507, 138.54198
  52.14509, 143.17922
  52.16511, 142.86571
  52.18513, 148.24677
  52.20515, 150.57004
  52.22517, 145.89257
  52.24519, 148.66832
  52.26521, 137.81076
  52.28523, 136.82036
  52.30525, 139.58326
  52.32527, 144.95532
  52.34529, 147.26874
  52.36531, 148.15526
  52.38533, 141.22038
  52.40535, 138.04481
  52.42537, 144.92301
  52.44539, 145.03515
  52.46541, 140.10731
  52.48543, 145.75437
  52.50545, 142.00017
  52.52547, 146.38711
  52.54549, 140.61986
  52.56551, 140.09905
  52.58553, 138.95662
  52.60555, 138.18579
  52.62557, 137.27329
  52.64559, 139.54059
  52.66561, 147.85313
  52.68563, 145.69102
  52.70565, 141.72566
  52.72567, 140.08448
  52.74569, 144.39156
  52.76571, 138.63276
  52.78573, 142.48139
  52.80575, 138.42846
  52.82577, 144.16172
  52.84579, 136.56246
  52.86581, 137.88982
  52.88583, 145.64815
  52.90585, 139.81226
  52.92587, 132.61469
  52.94589, 135.76069
  52.96591, 144.50769
  52.98593, 139.34997
  53.00595, 135.10523
  53.02597, 140.37360
  53.04599, 138.39038
  53.06601, 134.56265
  53.08603, 129.39581
  53.10605, 133.60034
  53.12607, 139.98517
  53.14609, 139.90163
  53.16611, 139.35105
  53.18613, 133.51339
  53.20615, 129.06250
  53.22617, 139.93443
  53.24619, 142.66063
  53.26621, 140.38385
  53.28623, 136.37011
  53.30625, 143.23930
  53.32627, 137.42860
  53.34629, 135.02858
  53.36631, 141.22133
  53.38633, 138.31578
  53.40635, 137.99375
  53.42637, 137.33016
  53.44639, 137.61971
  53.46641, 133.02500
  53.48643, 137.77789
  53.50645, 138.79003
  53.52647, 138.85163
  53.54649, 133.14540
  53.56651, 135.74970
  53.58653, 136.93730
  53.60655, 137.92433
  53.62657, 139.97068
  53.64659, 143.07003
  53.66661, 130.78140
  53.68663, 131.88949
  53.70666, 140.21957
  53.72668, 138.64180
  53.74670, 135.79777
  53.76672, 141.77022
  53.78674, 144.12727
  53.80676, 134.65042
  53.82678, 127.80268
  53.84680, 135.93889
  53.86682, 138.85631
  53.88684, 139.51426
  53.90686, 139.85688
  53.92688, 139.66347
  53.94690, 135.63430
  53.96692, 133.01428
  53.98694, 134.20681
  54.00696, 132.44548
  54.02698, 123.49371
  54.04700, 124.44366
  54.06702, 135.77636
  54.08704, 128.07784
  54.10706, 133.25379
  54.12708, 137.91984
  54.14710, 135.64070
  54.16712, 142.99107
  54.18714, 136.97911
  54.20716, 132.93632
  54.22718, 130.07208
  54.24720, 136.32353
  54.26722, 131.17732
  54.28724, 133.92759
  54.30726, 134.97812
  54.32728, 134.72804
  54.34730, 129.92263
  54.36732, 131.15050
  54.38735, 132.74494
  54.40737, 133.48510
  54.42738, 134.45838
  54.44741, 132.56290
  54.46743, 137.93529
  54.48745, 136.24069
  54.50747, 130.66141
  54.52749, 133.74355
  54.54751, 129.57357
  54.56753, 134.54287
  54.58755, 131.68940
  54.60757, 132.90838
  54.62759, 133.57591
  54.64761, 123.39715
  54.66763, 132.22859
  54.68765, 135.02822
  54.70767, 136.26745
  54.72769, 128.28521
  54.74771, 133.00806
  54.76773, 134.07108
  54.78775, 131.46813
  54.80777, 130.66390
  54.82779, 136.73770
  54.84781, 137.01932
  54.86783, 120.08274
  54.88786, 132.13758
  54.90788, 136.11719
  54.92790, 127.08782
  54.94792, 124.55074
  54.96794, 121.88540
  54.98796, 134.13047
  55.00798, 125.98436
  55.02800, 122.17905
  55.04802, 122.12716
  55.06804, 131.79894
  55.08806, 137.39591
  55.10808, 133.15818
  55.12810, 136.42223
  55.14812, 129.08593
  55.16814, 134.95213
  55.18816, 135.87936
  55.20818, 135.36872
  55.22820, 142.07063
  55.24822, 140.78017
  55.26824, 133.81680
  55.28826, 127.88813
  55.30828, 128.93043
  55.32830, 132.91271
  55.34833, 124.99153
  55.36835, 127.12780
  55.38837, 134.02243
  55.40839, 130.93581
  55.42841, 121.37201
  55.44843, 123.28814
  55.46845, 128.31870
  55.48847, 129.87290
  55.50849, 129.74083
  55.52851, 136.81963
  55.54853, 143.85226
  55.56855, 131.46495
  55.58857, 132.00945
  55.60859, 131.05397
  55.62861, 135.52107
  55.64863, 126.04982
  55.66866, 133.19552
  55.68867, 136.46147
  55.70870, 121.46602
  55.72872, 122.69174
  55.74874, 132.54318
  55.76876, 126.83688
  55.78878, 134.92076
  55.80880, 132.84591
  55.82882, 133.84382
  55.84884, 133.44762
  55.86886, 130.60419
  55.88888, 127.81512
  55.90890, 130.90071
  55.92892, 135.37163
  55.94894, 121.79707
  55.96896, 131.72404
  55.98898, 128.24902
  56.00901, 126.34545
  56.02903, 123.05802
  56.04905, 130.28736
  56.06907, 132.42209
  56.08909, 123.55764
  56.10911, 135.27606
  56.12913, 124.79580
  56.14915, 129.14251
  56.16917, 135.51234
  56.18919, 125.10085
  56.20921, 121.65113
  56.22923, 125.80779
  56.24925, 128.77727
  56.26927, 133.40123
  56.28929, 136.94185
  56.30931, 129.48255
  56.32934, 128.27096
  56.34936, 127.67531
  56.36938, 132.31224
  56.38940, 125.73034
  56.40942, 122.08222
  56.42944, 123.86894
  56.44946, 125.13899
  56.46948, 130.47495
  56.48950, 130.90166
  56.50952, 128.25857
  56.52954, 129.06244
  56.54956, 128.26881
  56.56959, 130.14141
  56.58960, 121.53135
  56.60963, 129.85006
  56.62965, 127.13556
  56.64967, 121.17162
  56.66969, 123.61961
  56.68971, 122.30277
  56.70973, 124.44793
  56.72975, 132.37544
  56.74977, 127.62460
  56.76979, 127.13578
  56.78981, 130.49813
  56.80983, 125.27990
  56.82986, 128.83635
  56.84988, 131.79225
  56.86990, 123.83123
  56.88992, 125.22227
  56.90994, 122.11243
  56.92996, 115.25785
  56.94998, 119.97410
  56.97000, 120.51164
  56.99002, 123.58303
  57.01004, 131.83907
  57.03006, 130.72943
  57.05008, 123.96170
  57.07010, 127.50565
  57.09013, 127.85760
  57.11015, 123.14159
  57.13017, 125.34953
  57.15019, 119.56477
  57.17021, 114.48287
  57.19023, 123.00652
  57.21025, 131.04398
  57.23027, 134.38769
  57.25029, 120.91537
  57.27031, 122.98014
  57.29034, 122.01841
  57.31036, 122.05743
  57.33038, 129.44765
  57.35040, 132.93183
  57.37042, 120.16737
  57.39044, 114.64123
  57.41046, 116.56905
  57.43048, 124.03597
  57.45050, 123.29429
  57.47052, 129.92548
  57.49054, 125.45336
  57.51056, 118.57379
  57.53059, 121.61390
  57.55061, 123.92285
  57.57063, 122.17831
  57.59065, 120.07256
  57.61067, 118.23665
  57.63069, 122.66404
  57.65071, 125.76937
  57.67073, 120.55493
  57.69075, 117.95887
  57.71078, 121.85562
  57.73080, 121.60771
  57.75082, 120.85320
  57.77084, 124.37162
  57.79086, 127.19819
  57.81088, 124.01332
  57.83090, 123.81983
  57.85092, 120.22084
  57.87094, 125.93232
  57.89096, 124.60057
  57.91098, 123.76729
  57.93101, 123.56278
  57.95103, 126.89893
  57.97105, 123.56870
  57.99107, 124.06352
  58.01109, 125.31858
  58.03111, 123.42864
  58.05113, 121.66733
  58.07115, 122.69323
  58.09117, 116.99438
  58.11119, 122.32437
  58.13122, 117.45550
  58.15124, 114.60740
  58.17126, 122.46850
  58.19128, 111.17007
  58.21130, 117.88983
  58.23132, 119.14675
  58.25134, 114.26010
  58.27136, 115.29157
  58.29138, 125.92432
  58.31141, 128.70675
  58.33143, 126.67720
  58.35145, 122.70272
  58.37147, 119.69322
  58.39149, 118.99295
  58.41151, 123.35075
  58.43153, 118.56503
  58.45155, 119.27583
  58.47158, 120.68203
  58.49160, 126.98471
  58.51162, 124.45423
  58.53164, 119.03719
  58.55166, 121.58352
  58.57168, 124.31331
  58.59170, 119.26274
  58.61172, 117.90349
  58.63174, 124.21048
  58.65176, 122.30487
  58.67179, 124.45153
  58.69181, 123.21871
  58.71183, 124.85686
  58.73185, 119.48178
  58.75187, 119.30936
  58.77189, 120.62474
  58.79191, 123.51148
  58.81194, 129.48434
  58.83196, 125.12781
  58.85198, 116.17432
  58.87200, 123.13302
  58.89202, 118.79192
  58.91204, 122.38424
  58.93206, 126.01666
  58.95208, 117.82265
  58.97210, 118.44278
  58.99213, 113.68942
  59.01215, 116.57397
  59.03217, 118.08465
  59.05219, 118.47518
  59.07221, 119.87384
  59.09223, 113.85005
  59.11225, 115.22484
  59.13227, 119.53615
  59.15230, 119.95684
  59.17232, 115.37470
  59.19234, 115.01545
  59.21236, 119.02014
  59.23238, 115.70108
  59.25240, 115.28251
  59.27242, 121.62583
  59.29244, 124.46562
  59.31247, 117.87507
  59.33249, 120.52118
  59.35251, 118.92755
  59.37253, 118.06779
  59.39255, 118.37364
