Two Theta,Summed Intensity
40.53000000000001,1380776160.5992517
40.550000000000004,1405371435.38232
40.57000000000001,1412032782.9320447
40.59,1428304309.8523962
40.61000000000001,1408947869.2587895
40.63,1409550174.9188488
40.650000000000006,1461056540.5064547
40.67,1442573368.0409548
40.690000000000005,1416549884.606385
40.71000000000001,1457244539.5843801
40.730000000000004,1417059867.7781804
40.75000000000001,1407487032.208673
40.77,1402770632.7796657
40.790000000000006,1412702042.780467
40.81,1425205665.2251933
40.830000000000005,1416504431.2930295
40.85,1409631759.0396183
40.870000000000005,1426879240.2492785
40.89000000000001,1444307203.0512643
40.910000000000004,1464190100.3549254
40.93000000000001,1425803279.2558575
40.95,1449180860.2789729
40.970000000000006,1520297322.6450875
40.99,1461072204.9325573
41.010000000000005,1500364905.2043877
41.03000000000001,1438963289.599039
41.050000000000004,1393572927.1270998
41.07000000000001,1402068818.1742053
41.09,1366794356.8241374
41.11000000000001,1369589572.3724666
41.13,1440886890.4024787
41.150000000000006,1374300467.667079
41.17,1376210304.589829
41.190000000000005,1449598933.4438648
41.21000000000001,1429527178.4359162
41.230000000000004,1432474931.6213934
41.25000000000001,1453876615.633118
41.27,1456354255.693271
41.290000000000006,1470081464.7253659
41.31,1437292888.3330982
41.330000000000005,1458852303.846489
41.35,1457938072.8316221
41.370000000000005,1397355817.6464639
41.39000000000001,1423237594.5533717
41.410000000000004,1436435161.9067805
41.43000000000001,1395241422.3731577
41.45,1489421424.060528
41.470000000000006,1474696077.7146096
41.49,1404104848.8957353
41.510000000000005,1404229224.344894
41.53000000000001,1474471482.741722
41.550000000000004,1453345569.051145
41.57000000000001,1454367452.4573557
41.59,1421022125.0165722
41.61000000000001,1415717211.926443
41.63,1472589650.324293
41.650000000000006,1423601276.9067876
41.67,1442182492.2992396
41.690000000000005,1449117280.8971927
41.71000000000001,1409023745.8352475
41.730000000000004,1451695850.5853395
41.75000000000001,1489187534.544813
41.77,1447029867.7494388
41.790000000000006,1453644758.8271804
41.81,1408561914.526282
41.830000000000005,1402964676.2652988
41.85,1412322183.6107845
41.870000000000005,1421116246.0369513
41.89000000000001,1420593510.6225352
41.910000000000004,1470994339.2662497
41.93000000000001,1473667573.5520067
41.95,1515073336.067251
41.970000000000006,1468382595.2413788
41.99,1479739806.4091134
42.010000000000005,1432418790.111509
42.03000000000001,1455937807.4958086
42.050000000000004,1478328883.1248477
42.07000000000001,1452004011.4849083
42.09,1450107651.155193
42.11000000000001,1453359786.273393
42.13,1455053367.6341636
42.150000000000006,1476420465.8896906
42.17,1456463393.7954512
42.190000000000005,1482604983.8373344
42.21000000000001,1417979565.9149604
42.230000000000004,1472376098.5890064
42.25000000000001,1455913440.2881343
42.27,1467961478.6794002
42.290000000000006,1549773228.2612658
42.31,1475586161.163737
42.330000000000005,1425637035.6012845
42.35,1454977129.1713889
42.370000000000005,1429984885.973504
42.39000000000001,1436021456.3214686
42.410000000000004,1509230347.4600244
42.43000000000001,1519332456.2381473
42.45,1490536647.8881629
42.470000000000006,1453785979.7964237
42.49,1475859042.706749
42.510000000000005,1477232465.879429
42.53000000000001,1497890481.8286214
42.550000000000004,1479719542.9933064
42.57000000000001,1552140133.7940297
42.59,1539032776.0602822
42.61000000000001,1558101485.4325364
42.63,1474291972.5560002
42.650000000000006,1558441636.8473341
42.67,1514846704.59424
42.690000000000005,1531720904.190982
42.71000000000001,1592012132.2650447
42.730000000000004,1541039420.5469792
42.75000000000001,1563199235.8967452
42.77,1607271416.6666105
42.790000000000006,1592313235.9177127
42.81,1641681090.063431
42.830000000000005,1611875066.0898132
42.85,1598767049.827647
42.870000000000005,1571226979.01906
42.89000000000001,1600500596.7223725
42.910000000000004,1570539835.1388583
42.93000000000001,1649654554.3503528
42.95,1657991850.604736
42.970000000000006,1653088800.4488235
42.99,1627792788.5777338
43.010000000000005,1673435198.5798151
43.03000000000001,1672164977.939982
43.050000000000004,1772031462.83446
43.07000000000001,1705336394.2801461
43.09,1767056528.5505219
43.11000000000001,1734144569.426502
43.13,1755139228.4358332
43.150000000000006,1839921835.61891
43.17,1900871917.253692
43.190000000000005,2007000460.7755933
43.21,2066337661.9162316
43.230000000000004,2143833817.6029167
43.25000000000001,2252944215.9933386
43.27,2353811942.2773657
43.290000000000006,2525773053.3590364
43.31,2616327165.120018
43.330000000000005,2641545376.548371
43.35,2751053565.9174757
43.370000000000005,2890078285.492202
43.39000000000001,3006420935.604975
43.410000000000004,3177512257.404605
43.43000000000001,3289522579.8262997
43.45,3276993992.5517325
43.470000000000006,3322225369.3121767
43.49,3366253079.5105853
43.510000000000005,3394440699.404808
43.53000000000001,3434735560.40179
43.550000000000004,3416118368.573133
43.57000000000001,3329079017.4003525
43.59,3252537040.625965
43.61000000000001,3130617872.5233536
43.63,3162999957.829157
43.650000000000006,3065699041.3575907
43.67,2856915574.633868
43.690000000000005,2825698185.742916
43.71,2666812889.8796496
43.730000000000004,2636717451.137674
43.75000000000001,2519800597.258388
43.77,2438933194.8357778
43.790000000000006,2438847172.762867
43.81,2319034257.7814655
