Two Theta,Summed Intensity
40.53000000000001,1521177208.495293
40.550000000000004,1458384285.3416643
40.57000000000001,1477188477.0595055
40.59,1513462427.3075836
40.61000000000001,1524424494.5350566
40.63,1503078683.0186908
40.650000000000006,1545976038.4828534
40.67,1553491235.931478
40.690000000000005,1507602455.709757
40.71000000000001,1482396715.4752653
40.730000000000004,1505325791.0940928
40.75000000000001,1520909185.2791796
40.77,1519003284.95716
40.790000000000006,1518630146.583997
40.81,1470892004.1017916
40.830000000000005,1501469999.0224528
40.85,1476711154.6924114
40.870000000000005,1503066358.4745479
40.89000000000001,1515492956.4653125
40.910000000000004,1486973688.3428605
40.93000000000001,1468082068.5925043
40.95,1502074696.8541477
40.970000000000006,1514350311.6190758
40.99,1470146846.3934178
41.010000000000005,1486644181.8217542
41.03000000000001,1539185093.594627
41.050000000000004,1485785073.225305
41.07000000000001,1503489835.1278164
41.09,1483402107.6072347
41.11000000000001,1515186994.4283226
41.13,1433322469.0466545
41.150000000000006,1430971428.0647602
41.17,1477234189.3845663
41.190000000000005,1523175412.1712136
41.21000000000001,1477202699.0917356
41.230000000000004,1548323601.2898636
41.25000000000001,1483203864.386617
41.27,1476789552.6796844
41.290000000000006,1498596281.2205951
41.31,1522607213.2982538
41.330000000000005,1547154787.4134512
41.35,1501082799.3599126
41.370000000000005,1482950521.7251248
41.39000000000001,1447794654.4756556
41.410000000000004,1490008042.6883943
41.43000000000001,1527623784.872998
41.45,1602818107.0548956
41.470000000000006,1451712928.2511466
41.49,1465336908.7958903
41.510000000000005,1510079575.9442883
41.53000000000001,1527559911.5973923
41.550000000000004,1498141976.7132313
41.57000000000001,1518159367.6625326
41.59,1566168157.4711819
41.61000000000001,1547831334.9483414
41.63,1491659467.6896834
41.650000000000006,1469077537.8019052
41.67,1466569276.27163
41.690000000000005,1576310825.5771444
41.71000000000001,1470390919.1007059
41.730000000000004,1491892046.3628464
41.75000000000001,1466983501.0259242
41.77,1453294817.1311371
41.790000000000006,1489835855.4888887
41.81,1473556346.1084151
41.830000000000005,1491079219.2112026
41.85,1417000891.5915813
41.870000000000005,1504317526.2916002
41.89000000000001,1490522089.2401507
41.910000000000004,1470182788.3648353
41.93000000000001,1504374854.8256452
41.95,1496835770.469877
41.970000000000006,1499003800.7780282
41.99,1498785469.3071036
42.010000000000005,1513263143.3281066
42.03000000000001,1502200582.2503943
42.050000000000004,1536567187.1840906
42.07000000000001,1526261549.0114338
42.09,1470747536.1085515
42.11000000000001,1459315505.076644
42.13,1500172339.7403634
42.150000000000006,1457230616.173235
42.17,1498141759.1870363
42.190000000000005,1512451082.1302748
42.21000000000001,1485392819.739705
42.230000000000004,1540657252.349614
42.25000000000001,1520174295.6808612
42.27,1476003742.459918
42.290000000000006,1506938047.3299882
42.31,1507749888.6877074
42.330000000000005,1560498169.1998596
42.35,1574854859.2375746
42.370000000000005,1493469856.7065907
42.39000000000001,1529732100.1597018
42.410000000000004,1523170354.6426737
42.43000000000001,1512375049.0354235
42.45,1523563452.6451652
42.470000000000006,1526074325.8047252
42.49,1550842231.8127887
42.510000000000005,1580537913.1870074
42.53000000000001,1522398452.3732579
42.550000000000004,1598025113.7309864
42.57000000000001,1620839898.9343324
42.59,1572504831.3474967
42.61000000000001,1578839539.9289334
42.63,1580627054.5638633
42.650000000000006,1527659261.1588933
42.67,1628051839.691217
42.690000000000005,1617775944.1096182
42.71000000000001,1557149001.853962
42.730000000000004,1538892021.3978477
42.75000000000001,1600620130.803677
42.77,1625890094.229791
42.790000000000006,1643100952.371137
42.81,1583476550.8048875
42.830000000000005,1578663890.0776756
42.85,1618340975.861291
42.870000000000005,1565343910.085487
42.89000000000001,1628009584.223278
42.910000000000004,1587850232.9067907
42.93000000000001,1622696810.7493012
42.95,1599292834.055561
42.970000000000006,1641477942.7767324
42.99,1676765014.315222
43.010000000000005,1691145544.5421205
43.03000000000001,1667368902.8573198
43.050000000000004,1657360159.1437483
43.07000000000001,1695347919.0202441
43.09,1723028900.5328963
43.11000000000001,1769499676.0449634
43.13,1767402313.9706247
43.150000000000006,1786350100.5021973
43.17,1889250226.1661339
43.190000000000005,1877672893.7421916
43.21,1929460909.7038674
43.230000000000004,1990638517.3916893
43.25000000000001,2082048672.2310214
43.27,2164962403.8124957
43.290000000000006,2271981214.8681593
43.31,2421987157.070515
43.330000000000005,2474881082.5285726
43.35,2589868934.815108
43.370000000000005,2612806640.6111355
43.39000000000001,2831609962.645095
43.410000000000004,3032670109.0505056
43.43000000000001,3027786012.0372787
43.45,3079489560.6785755
