#x	y_obs
45.51	95.739
45.52	114.145
45.53	107.571
45.54	118.014
45.55	113
45.56	116
45.57	85.446
45.58	117.955
45.59	108
45.6	116.016
45.61	92
45.62	121.131
45.63	104
45.64	116
45.65	110
45.66	120.508
45.67	101.13
45.68	117
45.69	108
45.7	111
45.71	102.718
45.72	121
45.73	99.067
45.74	122
45.75	104
45.76	111
45.77	102
45.78	112
45.79	99.304
45.8	120
45.81	103.773
45.82	112
45.83	87.267
45.84	123.023
45.85	95.785
45.86	119
45.87	106.325
45.88	115
45.89	93
45.9	112
45.91	105.467
45.92	126.264
45.93	103
45.94	111
45.95	105
45.96	113.496
45.97	99.315
45.98	118
45.99	84
46	106.792
46.01	100.626
46.02	116
46.03	97.302
46.04	108
46.05	100.992
46.06	114.841
46.07	88.693
46.08	119.549
46.09	85.407
46.1	115.268
46.11	97
46.12	105.998
46.13	95
46.14	112.738
46.15	102
46.16	114
46.17	102.366
46.18	116.247
46.19	102
46.2	118.015
46.21	91
46.22	105
46.23	90.683
46.24	130.576
46.25	94.471
46.26	135.368
46.27	86
46.28	112.167
46.29	101.069
46.3	114.973
46.31	93
46.32	109
46.33	101
46.34	131
46.35	96
46.36	111
46.37	100.345
46.38	112
46.39	104
46.4	116
46.41	91.018
46.42	112
46.43	90.862
46.44	111.786
46.45	86
46.46	119
46.47	87
46.48	116
46.49	90
46.5	104
46.51	93.287
46.52	109
46.53	100
46.54	106.089
46.55	90
46.56	110
46.57	96.901
46.58	116.84
46.59	96.779
46.6	113
46.61	96.662
46.62	116.604
46.63	87.548
46.64	118
46.65	84.437
46.66	108.383
46.67	103
46.68	105.277
46.69	94
46.7	106
46.71	93
46.72	106
46.73	100.025
46.74	121
46.75	100.929
46.76	125
46.77	90
46.78	111
46.79	98.745
46.8	103.701
46.81	92
46.82	115
46.83	98
46.84	104
46.85	92.488
46.86	105.447
46.87	86
46.88	113
46.89	95
46.9	111.29
46.91	98
46.92	106.214
46.93	88
46.94	104
46.95	99
46.96	108.068
46.97	102
46.98	115.998
46.99	91.964
47	129
47.01	93.897
47.02	105
47.03	101.832
47.04	115.799
47.05	101
47.06	111.737
47.07	91.706
47.08	118
47.09	95
47.1	116
47.11	99.586
47.12	108
47.13	87.529
47.14	110
47.15	100
47.16	107
47.17	95.418
47.18	118
47.19	97
47.2	108.339
47.21	90.314
47.22	118
47.23	80
47.24	107
47.25	100.214
47.26	119
47.27	102
47.28	105.142
47.29	92
47.3	105
47.31	98
47.32	110.051
47.33	83
47.34	103.008
47.35	99
47.36	112.965
47.37	100
47.38	112.923
47.39	92
47.4	113.883
47.41	97.863
47.42	109.843
47.43	93
47.44	108
47.45	94.786
47.46	109
47.47	81.749
47.48	104
47.49	87
47.5	103
47.51	95.678
47.52	122.661
47.53	101.644
47.54	107.627
47.55	90.611
47.56	110.594
47.57	86
47.58	109
47.59	93
47.6	105.531
47.61	76.516
47.62	106
47.63	82.487
47.64	110.472
47.65	93.458
47.66	109.443
47.67	96
47.68	118
47.69	99
47.7	114
47.71	95
47.72	106.363
47.73	97
47.74	104
47.75	96
47.76	108.313
47.77	98.301
47.78	105.289
47.79	87
47.8	108.266
47.81	90.254
47.82	106
47.83	100
47.84	107.221
47.85	99.211
47.86	117
47.87	97
47.88	104.18
47.89	94
47.9	105
47.91	86.151
47.92	106
47.93	92.132
47.94	104
47.95	101
47.96	115.106
47.97	84
47.98	106.089
47.99	92
48	102
48.01	86.065
48.02	110
48.03	101.05
48.04	110.042
48.05	100
48.06	112
48.07	96
48.08	106
48.09	81.008
48.1	105.002
48.11	96
48.12	105
48.13	98
48.14	102.978
48.15	86.972
48.16	111.967
48.17	100
48.18	114.957
48.19	101
48.2	106
48.21	94.942
48.22	104.938
48.23	96
48.24	105.93
48.25	95.926
48.26	111.922
48.27	93
48.28	110.915
48.29	98
48.3	110
48.31	83.905
48.32	111.903
48.33	94
48.34	114
48.35	98.895
48.36	112.893
48.37	97.891
48.38	105
48.39	97
48.4	103
48.41	91
48.42	120.884
48.43	101
48.44	110
48.45	91.882
48.46	101.882
48.47	85.881
48.48	110
48.49	98
48.5	107
48.51	97
48.52	110.883
48.53	100.884
48.54	104.885
48.55	98.886
48.56	112.888
48.57	96.89
48.58	125
48.59	86.894
48.6	112.896
48.61	100
48.62	102.901
48.63	87
48.64	106
48.65	97.91
48.66	108.914
48.67	101
48.68	107
48.69	97
48.7	111
48.71	96
48.72	131
48.73	92.945
48.74	108
48.75	87
48.76	105.961
48.77	89
48.78	110
48.79	94.98
48.8	107
48.81	90.994
48.82	104
48.83	93
48.84	111
48.85	95
48.86	114.034
48.87	94.042
48.88	106.051
48.89	90
48.9	123.07
48.91	95.08
48.92	104.09
48.93	97
48.94	113
48.95	100.122
48.96	106
48.97	90.146
48.98	110
48.99	100.17
49	104.183
49.01	96
49.02	106.21
49.03	79
49.04	103
49.05	101
49.06	114.268
49.07	99.283
49.08	104
49.09	91.315
49.1	109.332
49.11	101.349
49.12	108.367
49.13	92
49.14	103.403
49.15	88.422
49.16	105.442
49.17	84
49.18	109.482
49.19	91
49.2	108
49.21	91
49.22	105
49.23	91
49.24	102.617
49.25	89
49.26	106
49.27	87.692
49.28	106
49.29	91
49.3	124.772
49.31	89
49.32	112.829
49.33	94.859
49.34	111
49.35	101
49.36	118.953
49.37	101
49.38	121.019
49.39	93
49.4	106.089
49.41	98.125
49.42	106.162
49.43	102
49.44	114
49.45	92
49.46	106.32
49.47	83.362
49.48	102.405
49.49	88
49.5	112.495
49.51	95
49.52	104
49.53	85
49.54	105.688
49.55	90.74
49.56	108
49.57	93
49.58	114.903
49.59	97.961
49.6	104
49.61	102.08
49.62	117
49.63	89.206
49.64	119
49.65	95
49.66	106.409
49.67	92.48
49.68	121
49.69	95
49.7	105
49.71	96
49.72	113.87
49.73	101
49.74	109
49.75	100.131
49.76	117
49.77	82
49.78	109
49.79	95
49.8	112
49.81	101.731
49.82	124
49.83	101.957
49.84	120
49.85	82.198
49.86	119.324
49.87	99
49.88	118
49.89	85.729
49.9	107.873
49.91	95
49.92	118
49.93	102.335
49.94	105
49.95	101.672
49.96	108.849
49.97	96.033
49.98	105.224
49.99	95.422
50	112.627
50.01	97
50.02	116.062
50.03	102.292
50.04	106
50.05	93.781
50.06	119
50.07	104
50.08	126
50.09	101.884
50.1	110.19
50.11	95.509
50.12	109
50.13	105.19
50.14	111
50.15	96.934
50.16	107.333
50.17	94
50.18	127
50.19	101.647
50.2	122.129
50.21	99.635
50.22	121.168
50.23	95
50.24	111.318
50.25	100
50.26	117.598
50.27	103
50.28	116
50.29	103.801
50.3	114.624
50.31	110.497
50.32	127.423
50.33	100.409
50.34	125
50.35	110.577
50.36	127.771
50.37	115
50.38	123
50.39	110
50.4	118.455
50.41	103
50.42	123
50.43	104
50.44	123
50.45	121.398
50.46	131
50.47	117.656
50.48	131.65
50.49	117
50.5	136
50.51	130
50.52	143
50.53	126
50.54	156.361
50.55	133
50.56	175
50.57	135
50.58	181.622
50.59	161
50.6	184
50.61	168
50.62	198
50.63	209.149
50.64	243.241
50.65	260
50.66	307.796
50.67	322.528
50.68	431.101
50.69	468.957
50.7	584.92
50.71	644.66
50.72	786
50.73	856
50.74	1002
50.75	1058
50.76	1198.543
50.77	1157
50.78	1243
50.79	1207
50.8	1178.704
50.81	1097.915
50.82	1078
50.83	979
50.84	976.989
50.85	853.286
50.86	852.963
50.87	816
50.88	824
50.89	711.796
50.9	811
50.91	716.634
50.92	769.045
50.93	670
50.94	632.861
50.95	547.507
50.96	515.888
50.97	452
50.98	409.031
50.99	340.461
51	317.217
51.01	266
51.02	242.125
51.03	199.924
51.04	216
51.05	176.241
51.06	176.494
51.07	145
51.08	159.786
51.09	146
51.1	143.448
51.11	129
51.12	144.797
51.13	126
51.14	150.817
51.15	127
51.16	133
51.17	121
51.18	125
51.19	113.967
51.2	131.46
51.21	120.158
51.22	132
51.23	111
51.24	123.279
51.25	113
51.26	119.05
51.27	112
51.28	136
51.29	109
51.3	119.823
51.31	111
51.32	115.689
51.33	96.72
51.34	117
51.35	104
51.36	113
51.37	107.376
51.38	119.654
51.39	103.971
51.4	115.324
51.41	100.711
51.42	114.13
51.43	97.578
51.44	110.052
51.45	100.553
51.46	119.077
51.47	104
51.48	111.192
51.49	100
51.5	113.385
51.51	96.008
51.52	111.648
51.53	86.303
51.54	107.972
51.55	105.656
51.56	111.352
51.57	98
51.58	108.781
51.59	96
51.6	112
51.61	104
51.62	112.766
51.63	94
51.64	110
51.65	100
51.66	106
51.67	95.696
51.68	111
51.69	89
51.7	119.141
51.71	103.968
51.72	115
51.73	95
51.74	110
51.75	100.332
51.76	111
51.77	98.044
51.78	108.907
51.79	94
51.8	113
51.81	96
51.82	112.399
51.83	93.281
51.84	110.167
51.85	99
51.86	111
51.87	100
51.88	103.742
51.89	90
51.9	116.546
51.91	96
51.92	108
51.93	95.273
51.94	104.187
51.95	95.103
51.96	103
51.97	88
51.98	103
51.99	99.788
52	103
52.01	101.643
52.02	105
52.03	101
52.04	123.437
52.05	86
52.06	109.309
52.07	94
52.08	110
52.09	94
52.1	109
52.11	85.012
52.12	105.957
52.13	99.903
52.14	116
52.15	96.799
52.16	108
52.17	91
52.18	102.65
52.19	98
52.2	118.557
52.21	86
52.22	126
52.23	95.424
52.24	103.381
52.25	101
52.26	102.299
52.27	83.259
52.28	107.22
52.29	94.181
52.3	111.144
52.31	101.107
52.32	116
52.33	90
52.34	118
52.35	96.966
52.36	115
52.37	99
52.38	106
52.39	98
52.4	110
52.41	78.774
52.42	125.745
52.43	97.715
52.44	103
52.45	87
52.46	103.63
52.47	95.603
52.48	109
52.49	99
52.5	118.524
52.51	97.498
52.52	109
52.53	89
52.54	109
52.55	86
52.56	119
52.57	86
52.58	110.331
52.59	96
52.6	108.287
52.61	93
52.62	101.244
52.63	96
52.64	108.203
52.65	94
52.66	108
52.67	93
52.68	124
52.69	90
52.7	114.086
52.71	85.067
52.72	108
52.73	92
52.74	103.014
52.75	89
52.76	115.979
52.77	98
52.78	103.946
52.79	79.929
52.8	104.913
52.81	98.897
52.82	115.882
52.83	99.866
52.84	108
52.85	99
52.86	119.821
52.87	87.807
52.88	121
52.89	77
52.9	107
52.91	95.75
52.92	103.737
52.93	100
52.94	110
52.95	82
52.96	116
52.97	93.671
52.98	102.659
52.99	100.646
53	118
53.01	93
53.02	103
53.03	94
53.04	102
53.05	90
53.06	104.564
53.07	89.552
53.08	103
53.09	91.53
53.1	106.52
53.11	96.509
53.12	102
53.13	96
53.14	101.478
53.15	95
53.16	106.458
53.17	88
53.18	110
53.19	99
53.2	107
53.21	83.409
53.22	107.4
53.23	96
53.24	106
53.25	84
53.26	102
53.27	94.355
53.28	105
53.29	98.337
53.3	103
53.31	86
53.32	121
53.33	85
53.34	107
53.35	90
53.36	101.28
53.37	90
53.38	112
53.39	95.256
53.4	118
53.41	96.241
53.42	106
53.43	94
53.44	107
53.45	100.212
53.46	113
53.47	100
53.48	107
53.49	93.183
53.5	111
53.51	99
53.52	108.163
53.53	87.156
53.54	108.15
53.55	99
53.56	105
53.57	100
53.58	107
53.59	90
53.6	104
53.61	95
53.62	128
53.63	93.093
53.64	103.087
53.65	99
53.66	106.075
53.67	78
53.68	102.064
53.69	95
53.7	101.053
53.71	97.047
53.72	106
53.73	85.036
53.74	118
53.75	98
53.76	115
53.77	88
53.78	116.009
53.79	89
53.8	106.999
53.81	83
53.82	104
53.83	82
53.84	106
53.85	80
53.86	107.969
53.87	91.964
53.88	101.96
53.89	93
53.9	105
53.91	83
53.92	119
53.93	98
53.94	119.932
53.95	91
53.96	108.923
53.97	97
53.98	101.914
53.99	90.91
54	112
54.01	100
54.02	104
54.03	98
54.04	115.888
54.05	96.884
54.06	118
54.07	88
54.08	116.872
54.09	99
54.1	117
54.11	96.86
54.12	109.856
54.13	92.852
54.14	101
54.15	95.845
54.16	102
54.17	95
54.18	105.833
54.19	98
54.2	108
54.21	84
54.22	105
54.23	97
54.24	102.812
54.25	97
54.26	109
54.27	93
54.28	109
54.29	88.794
54.3	103
54.31	96
54.32	115
54.33	93
54.34	105.778
54.35	99.774
54.36	103
54.37	100
54.38	109
54.39	96
54.4	104.758
54.41	89.755
54.42	100.752
54.43	83.749
54.44	102
54.45	92.743
54.46	109.74
54.47	89
54.48	102
54.49	95
54.5	104.728
54.51	84.725
54.52	107
54.53	82.719
54.54	106
54.55	99
54.56	117.711
54.57	83.708
54.58	102.705
54.59	91.703
54.6	104.7
54.61	90.697
54.62	109
54.63	85.692
54.64	114.689
54.65	90.687
54.66	119
54.67	87
54.68	107.679
54.69	94.676
54.7	101.674
54.71	87.671
54.72	106.669
54.73	97.666
54.74	115.664
54.75	83.661
54.76	107
54.77	95
54.78	108
54.79	89
54.8	124.649
54.81	93
54.82	110
54.83	74.642
54.84	105.64
54.85	99.637
54.86	114
54.87	95.633
54.88	113.631
54.89	94
54.9	100.626
54.91	91
54.92	103.622
54.93	97
54.94	111
54.95	82
54.96	102.613
54.97	99
54.98	116
54.99	98
55	107.604
55.01	99.602
55.02	111.6
55.03	97
55.04	103
55.05	97.594
55.06	109.536
55.07	92
55.08	105
55.09	89.531
55.1	103
55.11	83.527
55.12	113
55.13	94
55.14	124.521
55.15	91.519
55.16	118
55.17	82.488
55.18	102
55.19	89.484
55.2	107.483
55.21	81
55.22	113
55.23	98
55.24	131
55.25	90.474
55.26	114
55.27	91.471
55.28	121.469
55.29	94.468
55.3	109
55.31	96
55.32	103
55.33	93
55.34	112.46
55.35	97
55.36	108.456
55.37	86.455
55.38	104.453
55.39	88.452
55.4	114.45
55.41	87
55.42	101
55.43	95.446
55.44	100.444
55.45	87
55.46	117
55.47	97
55.48	117.438
55.49	95
55.5	105.435
55.51	91.434
55.52	112
55.53	95
55.54	109
55.55	87
55.56	107
55.57	96.426
55.58	117.424
55.59	92.423
55.6	103.421
55.61	91
55.62	103
55.63	95.417
55.64	116
55.65	94
55.66	106.413
55.67	83
55.68	118
55.69	99.409
55.7	115.408
55.71	91.407
55.72	106
55.73	92
55.74	105
55.75	94
55.76	118.4
55.77	93
55.78	107
55.79	90.397
55.8	115
55.81	92.394
55.82	111.393
55.83	95.392
55.84	107
55.85	96.389
55.86	118.388
55.87	91.387
55.88	103
55.89	93.385
55.9	104.384
55.91	88
55.92	105
55.93	99.38
55.94	114.379
55.95	74.378
55.96	105.377
55.97	96
55.98	101.374
55.99	76
56	130
56.01	93.371
56.02	100.37
56.03	96.369
56.04	103.368
56.05	99
56.06	115.366
56.07	91
56.08	114.363
56.09	95
56.1	113.26
56.11	97.259
56.12	103
56.13	96
56.14	103.256
56.15	93
56.16	102.254
56.17	97.254
56.18	107.253
56.19	96
56.2	100.251
56.21	85.25
56.22	109.198
56.23	92
56.24	101.236
56.25	94
56.26	109
56.27	71.234
56.28	102.233
56.29	88
56.3	104
56.31	96
56.32	115
56.33	86.23
56.34	112.23
56.35	99.229
56.36	113
56.37	93.228
56.38	102.227
56.39	88.227
56.4	101
56.41	95
56.42	116.244
56.43	87
56.44	105
56.45	100
56.46	101
56.47	98
56.48	114.241
56.49	88.241
56.5	111.24
56.51	96
56.52	105.239
56.53	99
56.54	109
56.55	97
56.56	109
56.57	89
56.58	125.236
56.59	88.236
56.6	110
56.61	100
56.62	108
56.63	93
56.64	113.234
56.65	94
56.66	102
56.67	96
56.68	123
56.69	92
56.7	108.231
56.71	97
56.72	104
56.73	97
56.74	103
56.75	97.229
56.76	114.229
56.77	91
56.78	112.228
56.79	99
56.8	112.227
56.81	82.227
56.82	100.226
56.83	98.226
56.84	108.226
56.85	96
56.86	112
56.87	100
56.88	102.224
56.89	89
56.9	116
56.91	98.223
56.92	104.223
56.93	87.223
56.94	110
56.95	88
56.96	107
56.97	92.221
56.98	108
56.99	98
57	104.22
57.01	90.22
57.02	104
57.03	94
57.04	115.219
57.05	100
57.06	109.218
57.07	99.218
57.08	108
57.09	89.218
57.1	113
57.11	91.217
57.12	106
57.13	88.216
57.14	107
57.15	96
57.16	102
57.17	94
57.18	116
57.19	96
57.2	114
57.21	96
57.22	113
57.23	95.214
57.24	121.213
57.25	98.213
57.26	112
57.27	94
57.28	116
57.29	93.212
57.3	107
57.31	89
57.32	102
57.33	98.211
57.34	116
57.35	81.211
57.36	107.211
57.37	97.21
57.38	101.21
57.39	93
57.4	113.21
57.41	90.21
57.42	104.209
57.43	96
57.44	110.209
57.45	86
57.46	105
57.47	98.209
57.48	108
57.49	98
57.5	101.208
57.51	100
57.52	107.208
57.53	88
57.54	100.207
57.55	86.207
57.56	103.207
57.57	91
57.58	117
57.59	97
57.6	108.206
57.61	100
57.62	108.206
57.63	96.206
57.64	111.206
57.65	98
57.66	107
57.67	91
57.68	101.205
57.69	100
57.7	116
57.71	88.205
57.72	125
57.73	98
57.74	116
57.75	87.204
57.76	105
57.77	94
57.78	119.204
57.79	97
57.8	100.204
57.81	99.204
57.82	100.204
57.83	93
57.84	103
57.85	86
57.86	119.203
57.87	97.203
57.88	107
57.89	97.203
57.9	114.203
57.91	99.203
57.92	106
57.93	98.203
57.94	115.203
57.95	100
57.96	101
57.97	97
57.98	103.202
57.99	81
58	103
58.01	90.202
58.02	101.202
58.03	97
58.04	105
58.05	93.202
58.06	100.202
58.07	99
58.08	100.202
58.09	95.202
58.1	105.202
58.11	83
58.12	108
58.13	87.202
58.14	107
58.15	87
58.16	113
58.17	98
58.18	104
58.19	83.202
58.2	105
58.21	98
58.22	106.202
58.23	78.202
58.24	107.202
58.25	94.202
58.26	107
58.27	93.202
58.28	101
58.29	87
58.3	109
58.31	85.202
58.32	117.202
58.33	98.202
58.34	118
58.35	99.202
58.36	112.202
58.37	95.202
58.38	104.202
58.39	96.202
58.4	103.202
58.41	92.202
58.42	106.202
58.43	96
58.44	108
58.45	99
58.46	103.202
58.47	89
58.48	112
58.49	88.203
58.5	108.203
58.51	95
58.52	112
58.53	99
58.54	105.203
58.55	91
58.56	104
58.57	76
58.58	103
58.59	83
58.6	111.203
58.61	98.204
58.62	107.204
58.63	83
58.64	101.204
58.65	93
58.66	105.204
58.67	81
58.68	117.204
58.69	98.204
58.7	109.205
58.71	97.205
58.72	101
58.73	94
58.74	114
58.75	81
58.76	103.205
58.77	86
58.78	114.206
58.79	91.206
58.8	101.206
58.81	97.206
58.82	101.206
58.83	97
58.84	111
58.85	85.207
58.86	103
58.87	91
58.88	123
58.89	94.207
58.9	112.207
58.91	96.208
58.92	101.208
58.93	95.208
58.94	109
58.95	92.208
58.96	109.209
58.97	92.209
58.98	102.209
58.99	99
59	107
59.01	83
59.02	104
59.03	87
59.04	112
59.05	90.21
59.06	111.211
59.07	92
59.08	101.211
59.09	98.211
59.1	108
59.11	88
59.12	104
59.13	85
59.14	104
59.15	95
59.16	103
59.17	98.213
59.18	103.214
59.19	99.214
59.2	116.214
59.21	99.214
59.22	111
59.23	70
59.24	120
59.25	88
59.26	101
59.27	83.216
59.28	114
59.29	96
59.3	111.217
59.31	98
59.32	120
59.33	91.218
59.34	110.218
59.35	91.218
59.36	112
59.37	95.219
59.38	114
59.39	99.22
59.4	121.22
59.41	90.22
59.42	113
59.43	99
59.44	104.221
59.45	87.222
59.46	115.222
59.47	81
59.48	106.223
59.49	98.223
59.5	102.223
59.51	99
59.52	103.224
59.53	87
59.54	103
59.55	89
59.56	110.226
59.57	94
59.58	103
59.59	91.227
59.6	103
59.61	87.228
59.62	112
59.63	87
59.64	109.229
59.65	97.229
59.66	101
59.67	80.23
59.68	111
59.69	82
59.7	111.231
59.71	84
59.72	115
59.73	84
59.74	110.233
59.75	85.234
59.76	109.234
59.77	92.235
59.78	100.235
59.79	93
59.8	113
59.81	90.236
59.82	108.237
59.83	98
59.84	104.238
59.85	96.238
59.86	102
59.87	82.239
59.88	109.24
59.89	85.241
59.9	115.241
59.91	93.242
59.92	108
59.93	87.243
59.94	106.243
59.95	94
59.96	113
59.97	86.245
59.98	114
59.99	97
60	103.247
60.01	92.247
60.02	111.248
60.03	79.248
60.04	104.249
