x            y_obs        weight       y_calc       y_bkg        
41.36        103.952      0.00962      101.976      100.0        
41.37        89.0         0.01124      101.991      100.0        
41.38        103.011      0.00971      102.006      100.0        
41.39        96.0         0.01042      102.021      100.0        
41.4         104.0        0.00962      102.036      100.0        
41.41        100.104      0.00999      102.052      100.0        
41.42        113.0        0.00885      102.068      100.0        
41.43        82.0         0.0122       102.084      100.0        
41.44        120.2        0.00832      102.1        100.0        
41.45        100.0        0.01         102.116      100.0        
41.46        109.266      0.00915      102.133      100.0        
41.47        101.299      0.00987      102.15       100.0        
41.48        106.0        0.00943      102.166      100.0        
41.49        101.0        0.0099       102.184      100.0        
41.5         108.402      0.00922      102.201      100.0        
41.51        97.437       0.01026      102.219      100.0        
41.52        104.473      0.00957      102.236      100.0        
41.53        100.0        0.01         102.254      100.0        
41.54        110.545      0.00905      102.273      100.0        
41.55        97.0         0.01031      102.291      100.0        
41.56        105.0        0.00952      102.31       100.0        
41.57        102.0        0.0098       102.329      100.0        
41.58        107.696      0.00929      102.348      100.0        
41.59        90.735       0.01102      102.368      100.0        
41.6         105.0        0.00952      102.387      100.0        
41.61        92.815       0.01077      102.407      100.0        
41.62        102.855      0.00972      102.428      100.0        
41.63        102.0        0.0098       102.448      100.0        
41.64        103.938      0.00962      102.469      100.0        
41.65        87.98        0.01137      102.49       100.0        
41.66        110.022      0.00909      102.511      100.0        
41.67        101.0        0.0099       102.533      100.0        
41.68        108.0        0.00926      102.555      100.0        
41.69        99.0         0.0101       102.577      100.0        
41.7         106.199      0.00942      102.599      100.0        
41.71        94.244       0.01061      102.622      100.0        
41.72        112.291      0.00891      102.645      100.0        
41.73        102.0        0.0098       102.669      100.0        
41.74        107.0        0.00935      102.693      100.0        
41.75        89.433       0.01118      102.717      100.0        
41.76        103.0        0.00971      102.741      100.0        
41.77        91.532       0.01093      102.766      100.0        
41.78        117.0        0.00855      102.791      100.0        
41.79        95.633       0.01046      102.816      100.0        
41.8         103.685      0.00964      102.842      100.0        
41.81        90.0         0.01111      102.869      100.0        
41.82        107.0        0.00935      102.895      100.0        
41.83        102.844      0.00972      102.922      100.0        
41.84        114.0        0.00877      102.95       100.0        
41.85        102.0        0.0098       102.977      100.0        
41.86        114.0        0.00877      103.006      100.0        
41.87        100.0        0.01         103.034      100.0        
41.88        122.0        0.0082       103.063      100.0        
41.89        101.186      0.00988      103.093      100.0        
41.9         108.0        0.00926      103.123      100.0        
41.91        97.307       0.01028      103.153      100.0        
41.92        113.368      0.00882      103.184      100.0        
41.93        100.431      0.00996      103.216      100.0        
41.94        132.0        0.00758      103.247      100.0        
41.95        86.0         0.01163      103.28       100.0        
41.96        106.625      0.00938      103.313      100.0        
41.97        79.0         0.01266      103.346      100.0        
41.98        104.76       0.00955      103.38       100.0        
41.99        100.0        0.01         103.414      100.0        
42.0         118.899      0.00841      103.449      100.0        
42.01        96.97        0.01031      103.485      100.0        
42.02        122.0        0.0082       103.521      100.0        
42.03        103.116      0.0097       103.558      100.0        
42.04        110.191      0.00908      103.595      100.0        
42.05        95.0         0.01053      103.633      100.0        
42.06        113.344      0.00882      103.672      100.0        
42.07        82.0         0.0122       103.711      100.0        
42.08        104.0        0.00962      103.751      100.0        
42.09        89.0         0.01124      103.792      100.0        
42.1         117.667      0.0085       103.833      100.0        
42.11        96.0         0.01042      103.875      100.0        
42.12        108.836      0.00919      103.918      100.0        
42.13        100.0        0.01         103.962      100.0        
42.14        108.0        0.00926      104.006      100.0        
42.15        93.0         0.01075      104.051      100.0        
42.16        106.0        0.00943      104.097      100.0        
42.17        97.0         0.01031      104.144      100.0        
42.18        108.0        0.00926      104.192      100.0        
42.19        85.0         0.01176      104.24       100.0        
42.2         112.0        0.00893      104.289      100.0        
42.21        93.68        0.01067      104.34       100.0        
42.22        106.782      0.00936      104.391      100.0        
42.23        102.887      0.00972      104.443      100.0        
42.24        106.993      0.00935      104.497      100.0        
42.25        103.102      0.0097       104.551      100.0        
42.26        119.0        0.0084       104.606      100.0        
42.27        102.325      0.00977      104.662      100.0        
42.28        110.44       0.00905      104.72       100.0        
42.29        91.557       0.01092      104.779      100.0        
42.3         114.0        0.00877      104.838      100.0        
42.31        97.799       0.01023      104.899      100.0        
42.32        105.923      0.00944      104.962      100.0        
42.33        93.05        0.01075      105.025      100.0        
42.34        112.0        0.00893      105.09       100.0        
42.35        100.312      0.00997      105.156      100.0        
42.36        118.0        0.00847      105.224      100.0        
42.37        101.0        0.0099       105.293      100.0        
42.38        115.0        0.0087       105.363      100.0        
42.39        103.87       0.00963      105.435      100.0        
42.4         109.0        0.00917      105.509      100.0        
42.41        101.0        0.0099       105.584      100.0        
42.42        113.0        0.00885      105.66       100.0        
42.43        101.0        0.0099       105.739      100.0        
42.44        106.0        0.00943      105.819      100.0        
42.45        104.803      0.00954      105.901      100.0        
42.46        116.0        0.00862      105.985      100.0        
42.47        102.142      0.00979      106.071      100.0        
42.48        119.0        0.0084       106.159      100.0        
42.49        90.0         0.01111      106.249      100.0        
42.5         112.0        0.00893      106.341      100.0        
42.51        74.871       0.01336      106.435      100.0        
42.52        110.0        0.00909      106.532      100.0        
42.53        93.0         0.01075      106.631      100.0        
42.54        120.465      0.0083       106.732      100.0        
42.55        100.0        0.01         106.836      100.0        
42.56        128.886      0.00776      106.943      100.0        
42.57        106.104      0.00942      107.052      100.0        
42.58        110.0        0.00909      107.164      100.0        
42.59        105.558      0.00947      107.279      100.0        
42.6         108.794      0.00919      107.397      100.0        
42.61        99.036       0.0101       107.518      100.0        
42.62        112.285      0.00891      107.643      100.0        
42.63        107.0        0.00935      107.77       100.0        
42.64        115.803      0.00864      107.902      100.0        
42.65        106.073      0.00943      108.036      100.0        
42.66        125.35       0.00798      108.175      100.0        
42.67        105.635      0.00947      108.318      100.0        
42.68        118.0        0.00847      108.464      100.0        
42.69        96.0         0.01042      108.615      100.0        
42.7         110.541      0.00905      108.77       100.0        
42.71        92.0         0.01087      108.93       100.0        
42.72        125.0        0.008        109.095      100.0        
42.73        106.53       0.00939      109.265      100.0        
42.74        109.88       0.0091       109.44       100.0        
42.75        101.0        0.0099       109.62       100.0        
42.76        129.613      0.00772      109.806      100.0        
42.77        109.0        0.00917      109.999      100.0        
42.78        127.394      0.00785      110.197      100.0        
42.79        109.859      0.0091       110.43       100.0        
42.8         113.283      0.00883      110.641      100.0        
42.81        100.72       0.00993      110.86       100.0        
42.82        123.173      0.00812      111.086      100.0        
42.83        91.0         0.01099      111.32       100.0        
42.84        122.0        0.0082       111.563      100.0        
42.85        94.627       0.01057      111.814      100.0        
42.86        114.147      0.00876      112.074      100.0        
42.87        94.686       0.01056      112.343      100.0        
42.88        130.245      0.00768      112.623      100.0        
42.89        111.825      0.00894      112.913      100.0        
42.9         123.428      0.0081       113.214      100.0        
42.91        101.0        0.0099       113.527      100.0        
42.92        121.732      0.00821      113.866      100.0        
42.93        108.408      0.00922      114.204      100.0        
42.94        118.0        0.00847      114.556      100.0        
42.95        112.0        0.00893      114.923      100.0        
42.96        128.61       0.00778      115.305      100.0        
42.97        102.0        0.0098       115.704      100.0        
42.98        127.239      0.00786      116.119      100.0        
42.99        110.0        0.00909      116.554      100.0        
43.0         126.015      0.00794      117.007      100.0        
43.01        116.0        0.00862      117.482      100.0        
43.02        121.957      0.0082       117.979      100.0        
43.03        115.998      0.00862      118.499      100.0        
43.04        120.0        0.00833      119.045      100.0        
43.05        113.0        0.00885      119.617      100.0        
43.06        145.437      0.00688      120.219      100.0        
43.07        119.0        0.0084       120.851      100.0        
43.08        134.033      0.00746      121.516      100.0        
43.09        113.0        0.00885      122.217      100.0        
43.1         153.913      0.0065       122.957      100.0        
43.11        108.0        0.00926      123.737      100.0        
43.12        128.123      0.0078       124.562      100.0        
43.13        114.0        0.00877      125.434      100.0        
43.14        135.0        0.00741      126.359      100.0        
43.15        120.68       0.00829      127.34       100.0        
43.16        143.764      0.00696      128.382      100.0        
43.17        128.981      0.00775      129.49       100.0        
43.18        136.342      0.00733      130.671      100.0        
43.19        119.0        0.0084       131.931      100.0        
43.2         158.0        0.00633      133.277      100.0        
43.21        128.0        0.00781      134.718      100.0        
43.22        143.0        0.00699      136.262      100.0        
43.23        115.844      0.00863      137.922      100.0        
43.24        146.415      0.00683      139.708      100.0        
43.25        123.0        0.00813      141.633      100.0        
43.26        156.429      0.00639      143.715      100.0        
43.27        145.0        0.0069       145.968      100.0        
43.28        169.0        0.00592      148.415      100.0        
43.29        148.156      0.00675      151.078      100.0        
43.3         164.0        0.0061       153.984      100.0        
43.31        150.0        0.00667      157.164      100.0        
43.32        163.312      0.00612      160.656      100.0        
43.33        148.012      0.00676      164.506      100.0        
43.34        176.542      0.00566      168.771      100.0        
43.35        169.0        0.00592      173.526      100.0        
43.36        185.748      0.00538      178.874      100.0        
43.37        178.0        0.00562      184.959      100.0        
43.38        215.0        0.00465      191.995      100.0        
43.39        192.0        0.00521      200.298      100.0        
43.4         218.688      0.00457      210.344      100.0        
43.41        218.0        0.00459      222.834      100.0        
43.42        262.572      0.00381      238.786      100.0        
43.43        250.0        0.004        259.629      100.0        
43.44        307.0        0.00326      287.293      100.0        
43.45        321.536      0.00311      324.268      100.0        
43.46        399.197      0.00251      373.599      100.0        
43.47        434.542      0.0023       438.771      100.0        
43.48        545.0        0.00183      523.469      100.0        
43.49        608.0        0.00164      631.174      100.0        
43.5         780.268      0.00128      764.634      100.0        
43.51        880.458      0.00114      925.229      100.0        
43.52        1139.0       0.00088      1112.33      100.0        
43.53        1306.0       0.00077      1322.691     100.0        
43.54        1566.866     0.00064      1549.933     100.0        
43.55        1744.0       0.00057      1784.091     100.0        
43.56        2033.615     0.00049      2011.307     100.0        
43.57        2190.0       0.00046      2214.085     100.0        
43.58        2396.213     0.00042      2373.106     100.0        
43.59        2466.31      0.00041      2471.655     100.0        
43.6         2513.421     0.0004       2501.711     100.0        
43.61        2456.744     0.00041      2467.872     100.0        
43.62        2397.268     0.00042      2385.634     100.0        
43.63        2235.0       0.00045      2275.298     100.0        
43.64        2191.0       0.00046      2155.869     100.0        
43.65        2023.0       0.00049      2041.553     100.0        
43.66        1954.109     0.00051      1940.555     100.0        
43.67        1784.0       0.00056      1854.999     100.0        
43.68        1795.0       0.00056      1781.361     100.0        
43.69        1646.22      0.00061      1711.61      100.0        
43.7         1650.0       0.00061      1635.655     100.0        
43.71        1494.0       0.00067      1545.028     100.0        
43.72        1456.0       0.00069      1436.218     100.0        
43.73        1304.0       0.00077      1311.486     100.0        
43.74        1185.0       0.00084      1176.931     100.0        
43.75        1008.0       0.00099      1039.726     100.0        
43.76        906.562      0.0011       906.281      100.0        
43.77        750.088      0.00133      781.544      100.0        
43.78        699.0        0.00143      668.936      100.0        
43.79        562.0        0.00178      570.462      100.0        
43.8         488.747      0.00205      486.873      100.0        
43.81        415.0        0.00241      417.866      100.0        
43.82        374.652      0.00267      362.326      100.0        
43.83        295.0        0.00339      318.607      100.0        
43.84        291.617      0.00343      284.809      100.0        
43.85        254.013      0.00394      259.007      100.0        
43.86        250.0        0.004        239.428      100.0        
43.87        192.0        0.00521      224.549      100.0        
43.88        216.279      0.00462      213.14       100.0        
43.89        200.503      0.00499      204.251      100.0        
43.9         209.0        0.00478      197.186      100.0        
43.91        184.891      0.00541      191.445      100.0        
43.92        201.371      0.00497      186.685      100.0        
43.93        177.343      0.00564      182.671      100.0        
43.94        197.489      0.00506      179.244      100.0        
43.95        167.0        0.00599      176.295      100.0        
43.96        181.0        0.00552      173.749      100.0        
43.97        168.0        0.00595      171.55       100.0        
43.98        182.315      0.00549      169.657      100.0        
43.99        142.0        0.00704      168.04       100.0        
44.0         180.0        0.00556      166.674      100.0        
44.01        164.073      0.00609      165.537      100.0        
44.02        165.225      0.00605      164.613      100.0        
44.03        163.0        0.00613      163.888      100.0        
44.04        167.702      0.00596      163.351      100.0        
44.05        127.987      0.00781      162.994      100.0        
44.06        163.0        0.00613      162.808      100.0        
44.07        151.578      0.0066       162.789      100.0        
44.08        173.866      0.00575      162.933      100.0        
44.09        143.476      0.00697      163.238      100.0        
44.1         170.406      0.00587      163.703      100.0        
44.11        157.658      0.00634      164.329      100.0        
44.12        172.0        0.00581      165.118      100.0        
44.13        161.146      0.00621      166.073      100.0        
44.14        169.398      0.0059       167.199      100.0        
44.15        155.006      0.00645      168.503      100.0        
44.16        190.0        0.00526      169.993      100.0        
44.17        149.354      0.0067       171.677      100.0        
44.18        177.137      0.00565      173.569      100.0        
44.19        172.36       0.0058       175.68       100.0        
44.2         182.056      0.00549      178.028      100.0        
44.21        170.26       0.00587      180.63       100.0        
44.22        191.015      0.00524      183.507      100.0        
44.23        168.0        0.00595      186.685      100.0        
44.24        193.0        0.00518      190.191      100.0        
44.25        169.117      0.00591      194.058      100.0        
44.26        202.0        0.00495      198.324      100.0        
44.27        180.066      0.00555      203.033      100.0        
44.28        220.0        0.00455      208.235      100.0        
44.29        213.0        0.00469      213.992      100.0        
44.3         227.748      0.00439      220.374      100.0        
44.31        213.937      0.00467      227.469      100.0        
44.32        236.77       0.00422      235.385      100.0        
44.33        228.0        0.00439      244.265      100.0        
44.34        258.0        0.00388      254.299      100.0        
44.35        264.511      0.00378      265.755      100.0        
44.36        282.052      0.00355      279.026      100.0        
44.37        291.381      0.00343      294.691      100.0        
44.38        361.0        0.00277      313.617      100.0        
44.39        306.176      0.00327      337.088      100.0        
44.4         377.0        0.00265      366.971      100.0        
44.41        374.0        0.00267      405.901      100.0        
44.42        470.924      0.00212      457.462      100.0        
44.43        514.646      0.00194      526.323      100.0        
44.44        627.512      0.00159      618.256      100.0        
44.45        725.0        0.00138      739.97       100.0        
44.46        926.382      0.00108      898.691      100.0        
44.47        1101.0       0.00091      1101.454     100.0        
44.48        1362.209     0.00073      1354.105     100.0        
44.49        1618.208     0.00062      1660.104     100.0        
44.5         2054.0       0.00049      2019.251     100.0        
44.51        2375.0       0.00042      2426.464     100.0        
44.52        2872.0       0.00035      2870.699     100.0        
44.53        3325.0       0.0003       3334.015     100.0        
44.54        3854.632     0.00026      3790.816     100.0        
44.55        4181.794     0.00024      4207.897     100.0        
44.56        4547.04      0.00022      4547.02      100.0        
44.57        4736.0       0.00021      4772.341     100.0        
44.58        4953.0       0.0002       4862.259     100.0        
44.59        4819.0       0.00021      4819.294     100.0        
44.6         4805.0       0.00021      4669.856     100.0        
44.61        4446.0       0.00022      4453.659     100.0        
44.62        4303.0       0.00023      4210.808     100.0        
44.63        3928.621     0.00025      3973.311     100.0        
44.64        3782.409     0.00026      3761.704     100.0        
44.65        3497.0       0.00029      3584.486     100.0        
44.66        3448.221     0.00029      3438.611     100.0        
44.67        3253.841     0.00031      3310.92      100.0        
44.68        3195.0       0.00031      3181.505     100.0        
44.69        2961.8       0.00034      3029.9       100.0        
44.7         2845.288     0.00035      2842.644     100.0        
44.71        2571.0       0.00039      2617.984     100.0        
44.72        2384.0       0.00042      2364.646     100.0        
44.73        2058.0       0.00049      2096.576     100.0        
44.74        1873.881     0.00053      1827.94      100.0        
44.75        1561.035     0.00064      1570.517     100.0        
44.76        1346.992     0.00074      1332.996     100.0        
44.77        1093.0       0.00091      1121.068     100.0        
44.78        944.0        0.00106      937.72       100.0        
44.79        756.164      0.00132      783.582      100.0        
44.8         664.0        0.00151      657.374      100.0        
44.81        554.862      0.0018       556.431      100.0        
44.82        502.0        0.00199      477.262      100.0        
44.83        410.136      0.00244      416.068      100.0        
44.84        392.0        0.00255      369.158      100.0        
44.85        303.456      0.0033       333.228      100.0        
44.86        309.015      0.00324      305.508      100.0        
44.87        274.603      0.00364      283.801      100.0        
44.88        276.892      0.00361      266.446      100.0        
44.89        247.462      0.00404      252.231      100.0        
44.9         253.0        0.00395      240.302      100.0        
44.91        209.0        0.00478      230.07       100.0        
44.92        235.264      0.00425      221.132      100.0        
44.93        209.427      0.00477      213.214      100.0        
44.94        206.248      0.00485      206.124      100.0        
44.95        188.0        0.00532      199.726      100.0        
44.96        222.0        0.0045       193.92       100.0        
44.97        188.253      0.00531      188.627      100.0        
44.98        186.567      0.00536      183.783      100.0        
44.99        171.0        0.00585      179.338      100.0        
45.0         176.496      0.00567      175.248      100.0        
45.01        150.95       0.00662      171.475      100.0        
45.02        173.0        0.00578      167.987      100.0        
45.03        162.0        0.00617      164.755      100.0        
45.04        169.0        0.00592      161.754      100.0        
45.05        137.0        0.0073       158.964      100.0        
45.06        162.0        0.00617      156.364      100.0        
45.07        149.873      0.00667      153.937      100.0        
45.08        166.335      0.00601      151.668      100.0        
45.09        149.0        0.00671      149.543      100.0        
45.1         171.102      0.00584      147.551      100.0        
45.11        141.0        0.00709      145.68       100.0        
45.12        154.0        0.00649      143.921      100.0        
45.13        137.0        0.0073       142.264      100.0        
45.14        147.405      0.00678      140.703      100.0        
45.15        133.457      0.00749      139.229      100.0        
45.16        148.672      0.00673      137.836      100.0        
45.17        135.0        0.00741      136.518      100.0        
45.18        141.0        0.00709      135.27       100.0        
45.19        127.175      0.00786      134.087      100.0        
45.2         150.93       0.00663      132.965      100.0        
45.21        119.797      0.00835      131.899      100.0        
45.22        145.0        0.0069       130.885      100.0        
45.23        124.0        0.00806      129.92       100.0        
45.24        142.004      0.00704      129.002      100.0        
45.25        126.253      0.00792      128.126      100.0        
45.26        142.0        0.00704      127.291      100.0        
45.27        124.988      0.008        126.494      100.0        
45.28        132.464      0.00755      125.732      100.0        
45.29        124.008      0.00806      125.004      100.0        
45.3         128.614      0.00778      124.307      100.0        
45.31        118.0        0.00847      123.64       100.0        
45.32        131.0        0.00763      123.001      100.0        
45.33        103.0        0.00971      122.389      100.0        
45.34        135.0        0.00741      121.801      100.0        
45.35        116.474      0.00859      121.237      100.0        
45.36        134.0        0.00746      120.696      100.0        
45.37        117.0        0.00855      120.175      100.0        
45.38        129.35       0.00773      119.675      100.0        
45.39        105.0        0.00952      119.194      100.0        
45.4         125.0        0.008        118.73       100.0        
45.41        106.0        0.00943      118.284      100.0        
45.42        125.0        0.008        117.854      100.0        
45.43        109.0        0.00917      117.44       100.0        
45.44        119.0        0.0084       117.041      100.0        
45.45        103.311      0.00968      116.655      100.0        
45.46        126.567      0.0079       116.283      100.0        
45.47        107.848      0.00927      115.924      100.0        
45.48        116.0        0.00862      115.577      100.0        
45.49        103.484      0.00966      115.242      100.0        
45.5         120.0        0.00833      114.918      100.0        
45.51        105.208      0.0095       114.604      100.0        
45.52        130.0        0.00769      114.3        100.0        
45.53        101.013      0.0099       114.007      100.0        
45.54        116.0        0.00862      113.722      100.0        
45.55        98.893       0.01011      113.447      100.0        
45.56        118.0        0.00847      113.18       100.0        
45.57        99.0         0.0101       112.921      100.0        
45.58        144.0        0.00694      112.67       100.0        
45.59        106.853      0.00936      112.427      100.0        
45.6         116.0        0.00862      112.19       100.0        
45.61        108.0        0.00926      111.961      100.0        
45.62        117.0        0.00855      111.738      100.0        
45.63        102.0        0.0098       111.522      100.0        
45.64        115.624      0.00865      111.312      100.0        
45.65        101.0        0.0099       111.108      100.0        
45.66        121.0        0.00826      110.91       100.0        
45.67        88.433       0.01131      110.717      100.0        
45.68        116.058      0.00862      110.529      100.0        
45.69        105.693      0.00946      110.346      100.0        
45.7         140.0        0.00714      110.169      100.0        
45.71        102.0        0.0098       109.996      100.0        
45.72        110.655      0.00904      109.828      100.0        
45.73        104.327      0.00959      109.664      100.0        
45.74        118.008      0.00847      109.504      100.0        
45.75        102.0        0.0098       109.348      100.0        
45.76        120.393      0.00831      109.197      100.0        
45.77        102.0        0.0098       109.049      100.0        
45.78        112.809      0.00886      108.905      100.0        
45.79        92.528       0.01081      108.764      100.0        
45.8         111.0        0.00901      108.627      100.0        
45.81        105.987      0.00944      108.493      100.0        
45.82        111.0        0.00901      108.363      100.0        
45.83        105.0        0.00952      108.235      100.0        
45.84        110.222      0.00907      108.111      100.0        
45.85        100.979      0.0099       107.99       100.0        
45.86        124.742      0.00802      107.871      100.0        
45.87        107.0        0.00935      107.755      100.0        
45.88        112.284      0.00891      107.642      100.0        
45.89        98.062       0.0102       107.531      100.0        
45.9         123.846      0.00807      107.423      100.0        
45.91        105.635      0.00947      107.317      100.0        
45.92        124.428      0.00804      107.214      100.0        
45.93        90.0         0.01111      107.113      100.0        
45.94        112.0        0.00893      107.014      100.0        
45.95        103.0        0.00971      106.918      100.0        
45.96        116.646      0.00857      106.823      100.0        
45.97        98.461       0.01016      106.73       100.0        
45.98        115.0        0.0087       106.64       100.0        
45.99        100.0        0.01         106.551      100.0        
46.0         117.929      0.00848      106.464      100.0        
46.01        100.759      0.00992      106.379      100.0        
46.02        123.0        0.00813      106.296      100.0        
46.03        96.0         0.01042      106.215      100.0        
46.04        109.27       0.00915      106.135      100.0        
46.05        103.113      0.0097       106.057      100.0        
46.06        114.0        0.00877      105.98       100.0        
46.07        103.809      0.00963      105.905      100.0        
46.08        121.662      0.00822      105.831      100.0        
46.09        93.518       0.01069      105.759      100.0        
46.1         107.376      0.00931      105.688      100.0        
46.11        94.237       0.01061      105.619      100.0        
46.12        110.0        0.00909      105.551      100.0        
46.13        104.968      0.00953      105.484      100.0        
46.14        120.837      0.00828      105.418      100.0        
46.15        104.0        0.00962      105.354      100.0        
46.16        108.0        0.00926      105.291      100.0        
46.17        104.0        0.00962      105.229      100.0        
46.18        107.0        0.00935      105.169      100.0        
46.19        93.218       0.01073      105.109      100.0        
46.2         110.101      0.00908      105.051      100.0        
46.21        101.986      0.00981      104.993      100.0        
46.22        105.874      0.00945      104.937      100.0        
46.23        103.0        0.00971      104.882      100.0        
46.24        107.654      0.00929      104.827      100.0        
46.25        96.548       0.01036      104.774      100.0        
46.26        121.443      0.00823      104.721      100.0        
46.27        95.0         0.01053      104.67       100.0        
46.28        117.0        0.00855      104.619      100.0        
46.29        85.139       0.01175      104.57       100.0        
