#x, y_obs
47.45, 100
47.46, 108.737
47.47, 100.718
47.48, 109.699
47.49, 82
47.5, 106.662
47.51, 96.644
47.52, 108.626
47.53, 98.609
47.54, 103
47.55, 93
47.56, 115.557
47.57, 100.541
47.58, 105
47.59, 96.508
47.6, 114
47.61, 87.476
47.62, 122
47.63, 98
47.64, 112
47.65, 81.415
47.66, 102.4
47.67, 93.385
47.68, 111.371
47.69, 84.357
47.7, 111
47.71, 101
47.72, 103
47.73, 99.302
47.74, 113.289
47.75, 97.276
47.76, 109
47.77, 76.25
47.78, 115.238
47.79, 94
47.8, 122
47.81, 95.201
47.82, 105
47.83, 99.178
47.84, 107.166
47.85, 80
47.86, 109
47.87, 93
47.88, 110
47.89, 84
47.9, 103
47.91, 91.091
47.92, 125
47.93, 91.071
47.94, 105
47.95, 97.052
47.96, 115.043
47.97, 100.034
47.98, 110
47.99, 91
48, 112
48.01, 88.998
48.02, 110
48.03, 90
48.04, 116.974
48.05, 90
48.06, 103.958
48.07, 99.95
48.08, 104.943
48.09, 93.936
48.1, 112
48.11, 93
48.12, 106.915
48.13, 100.908
48.14, 103
48.15, 94.895
48.16, 109
48.17, 81.883
48.18, 116
48.19, 99.872
48.2, 103
48.21, 84.861
48.22, 108
48.23, 97.85
48.24, 110
48.25, 87
48.26, 109.836
48.27, 100
48.28, 109
48.29, 100.823
48.3, 113
48.31, 94.815
48.32, 102.811
48.33, 98.808
48.34, 106.805
48.35, 93
48.36, 102
48.37, 97.795
48.38, 102.793
48.39, 95.79
48.4, 110
48.41, 93.786
48.42, 104
48.43, 87
48.44, 123
48.45, 88.778
48.46, 104.777
48.47, 96.776
48.48, 102
48.49, 95
48.5, 111.773
48.51, 88
48.52, 101.772
48.53, 80
48.54, 115
48.55, 97.772
48.56, 102
48.57, 90.773
48.58, 104
48.59, 90
48.6, 112.776
48.61, 96
48.62, 110.778
48.63, 98
48.64, 111.782
48.65, 84
48.66, 104
48.67, 93.789
48.68, 107.791
48.69, 99
48.7, 106
48.71, 97.8
48.72, 103
48.73, 96
48.74, 127
48.75, 87.815
48.76, 111
48.77, 101
48.78, 113.829
48.79, 96.834
48.8, 108
48.81, 83.845
48.82, 104
48.83, 98
48.84, 116
48.85, 95.869
48.86, 103.876
48.87, 100
48.88, 111.89
48.89, 98
48.9, 102
48.91, 92.913
48.92, 107.922
48.93, 92.93
48.94, 108.939
48.95, 72.948
48.96, 113.958
48.97, 91
48.98, 114.978
48.99, 93.988
49, 121.999
49.01, 95
49.02, 102
49.03, 87.033
49.04, 104
49.05, 90
49.06, 107.07
49.07, 80
49.08, 104.097
49.09, 98
49.1, 118
49.11, 100.14
49.12, 107.155
49.13, 94
49.14, 102.186
49.15, 99
49.16, 122
49.17, 97
49.18, 110
49.19, 100.272
49.2, 107
49.21, 94
49.22, 104.33
49.23, 94
49.24, 105
49.25, 93
49.26, 110.413
49.27, 90
49.28, 116.458
49.29, 72.482
49.3, 115.506
49.31, 91
49.32, 105
49.33, 90.581
49.34, 117.608
49.35, 98.635
49.36, 113
49.37, 100
49.38, 127
49.39, 101
49.4, 106
49.41, 95
49.42, 103
49.43, 99.88
49.44, 106
49.45, 96
49.46, 103
49.47, 102
49.48, 103
49.49, 93.099
49.5, 104
49.51, 100.181
49.52, 116
49.53, 100.266
49.54, 103
49.55, 100.356
49.56, 106
49.57, 89
49.58, 111.5
49.59, 93
49.6, 109
49.61, 89.657
49.62, 107
49.63, 96.769
49.64, 120.827
49.65, 90
49.66, 109.948
49.67, 96.011
49.68, 111.077
49.69, 90.144
49.7, 104
49.71, 89.283
49.72, 107.356
49.73, 102.432
49.74, 111.509
49.75, 88.589
49.76, 103.671
49.77, 100
49.78, 103
49.79, 97.933
49.8, 115.026
49.81, 78.122
49.82, 106.221
49.83, 91.323
49.84, 104
49.85, 99.537
49.86, 106
49.87, 98
49.88, 112.885
49.89, 97.009
49.9, 106
49.91, 91
49.92, 108.407
49.93, 99
49.94, 104
49.95, 101
49.96, 109.007
49.97, 102.171
49.98, 111
49.99, 88
50, 107
50.01, 99
50.02, 124
50.03, 102.292
50.04, 109
50.05, 96.728
50.06, 114.959
50.07, 102
50.08, 113.45
50.09, 96
50.1, 107.984
50.11, 100.268
50.12, 110.565
50.13, 102
50.14, 111
50.15, 85.54
50.16, 116.895
50.17, 104
50.18, 110.658
50.19, 102.067
50.2, 108.497
50.21, 99.949
50.22, 108.424
50.23, 95
50.24, 126.451
50.25, 90
50.26, 113
50.27, 98.212
50.28, 109.866
50.29, 104.559
50.3, 111
50.31, 90
50.32, 115.899
50.33, 84.779
50.34, 115
50.35, 108
50.36, 116.78
50.37, 107.919
50.38, 115
50.39, 103
50.4, 116.853
50.41, 109
50.42, 117.996
50.43, 106
50.44, 125
50.45, 119
50.46, 126.976
50.47, 115.423
50.48, 128.097
50.49, 112.025
50.5, 132.243
50.51, 116.794
50.52, 145
50.53, 120.117
50.54, 141.051
50.55, 134
50.56, 155.128
50.57, 134.727
50.58, 159.855
50.59, 133
50.6, 176
50.61, 161
50.62, 186.244
50.63, 176
50.64, 246
50.65, 231
50.66, 283.507
50.67, 321
50.68, 391.423
50.69, 434.758
50.7, 550
50.71, 573
50.72, 703
50.73, 776
50.74, 908
50.75, 963
50.76, 1055
50.77, 1076.151
50.78, 1133.689
50.79, 1069.169
50.8, 1130
50.81, 973.825
50.82, 946
50.83, 866
50.84, 858.818
50.85, 772.155
50.86, 796.151
50.87, 740
50.88, 736.928
50.89, 697
50.9, 721.759
50.91, 670
50.92, 680
50.93, 619.383
50.94, 576
50.95, 475
50.96, 479
50.97, 414
50.98, 387.709
50.99, 305
51, 300.696
51.01, 233.22
51.02, 232
51.03, 189
51.04, 200.145
51.05, 172.824
51.06, 173.621
51.07, 146.2
51.08, 150
51.09, 129.342
51.1, 142
51.11, 127.628
51.12, 142.069
51.13, 103
51.14, 130
51.15, 111
51.16, 129
51.17, 123
51.18, 128
51.19, 111
51.2, 133
51.21, 115
51.22, 130
51.23, 111
51.24, 118
51.25, 104.073
51.26, 127
51.27, 91
51.28, 115.19
51.29, 99.067
51.3, 116.017
51.31, 96
51.32, 119
51.33, 97.245
51.34, 125
51.35, 105
51.36, 115.941
51.37, 95
51.38, 110
51.39, 103
51.4, 111
51.41, 107.879
51.42, 112.36
51.43, 98
51.44, 128.397
51.45, 91
51.46, 111
51.47, 88
51.48, 110
51.49, 95
51.5, 114
51.51, 89.678
51.52, 128
51.53, 94
51.54, 117
51.55, 92
51.56, 106
51.57, 80
51.58, 113
51.59, 88.448
51.6, 112.217
51.61, 96.995
51.62, 107.781
51.63, 98
51.64, 107.377
51.65, 94
51.66, 110
51.67, 99
51.68, 110.654
51.69, 83.488
51.7, 104.328
51.71, 103
51.72, 108.025
51.73, 96
51.74, 113.741
51.75, 99.606
51.76, 120.475
51.77, 89
51.78, 117.226
51.79, 99
51.8, 122.992
51.81, 97
51.82, 111
51.83, 100
51.84, 115
51.85, 96
51.86, 114.368
51.87, 97
51.88, 104
51.89, 100
51.9, 126
51.91, 89.925
51.92, 105
51.93, 94.765
51.94, 119
51.95, 99.612
51.96, 104
51.97, 94.468
51.98, 106
51.99, 99.331
52, 113.265
52.01, 98.2
52.02, 107
52.03, 94.076
52.04, 107
52.05, 89
52.06, 111.901
52.07, 88.846
52.08, 112
52.09, 94
52.1, 104
52.11, 101
52.12, 114
52.13, 92
52.14, 103
52.15, 94
52.16, 110
52.17, 84
52.18, 108.312
52.19, 101
52.2, 117
52.21, 68.188
52.22, 103
52.23, 93
52.24, 105
52.25, 90
52.26, 106.997
52.27, 99.961
52.28, 102
52.29, 100
52.3, 119.858
52.31, 99.825
52.32, 112
52.33, 86.761
52.34, 102
52.35, 95
52.36, 103
52.37, 82.639
52.38, 102.61
52.39, 100.582
52.4, 116.554
52.41, 97
52.42, 104.5
52.43, 98
52.44, 109
52.45, 89
52.46, 103
52.47, 83.373
52.48, 106.349
52.49, 90
52.5, 117.302
52.51, 95
52.52, 113
52.53, 91.234
52.54, 110.212
52.55, 100
52.56, 107.17
52.57, 91
52.58, 111
52.59, 99.109
52.6, 114
52.61, 91
52.62, 103
52.63, 88
52.64, 109
52.65, 99
52.66, 108
52.67, 76.96
52.68, 108.942
52.69, 98
52.7, 110
52.71, 98.892
52.72, 120.876
52.73, 84.86
52.74, 105
52.75, 92.828
52.76, 103.813
52.77, 98
52.78, 111.783
52.79, 99
52.8, 117
52.81, 97.739
52.82, 120
52.83, 95
52.84, 107
52.85, 96.684
52.86, 105.67
52.87, 89.657
52.88, 103.644
52.89, 89.632
52.9, 101
52.91, 80.607
52.92, 101
52.93, 83.582
52.94, 104
52.95, 84.558
52.96, 105.547
52.97, 91
52.98, 106
52.99, 95
53, 108
53.01, 99.491
53.02, 113.48
53.03, 98
53.04, 113
53.05, 92
53.06, 106
53.07, 99
53.08, 109
53.09, 93
53.1, 111.399
53.11, 84
53.12, 102.38
53.13, 85
53.14, 104.361
53.15, 94.352
53.16, 101.343
53.17, 94
53.18, 119.325
53.19, 86
53.2, 107
53.21, 93.299
53.22, 105
53.23, 99.282
53.24, 101
53.25, 92.266
53.26, 101.258
53.27, 94.25
53.28, 112
53.29, 96.234
53.3, 101
53.31, 99
53.32, 115.211
53.33, 98
53.34, 105.196
53.35, 93
53.36, 107
53.37, 96.175
53.38, 115.168
53.39, 92.161
53.4, 107
53.41, 89.147
53.42, 113.14
53.43, 100
53.44, 101
53.45, 100
53.46, 101
53.47, 90
53.48, 107.101
53.49, 96.095
53.5, 101.089
53.51, 99.083
53.52, 105.076
53.53, 93.07
53.54, 108.064
53.55, 95
53.56, 107.053
53.57, 91.047
53.58, 101.041
53.59, 88
53.6, 101
53.61, 97.024
53.62, 109
53.63, 93
53.64, 104
53.65, 84.002
53.66, 103
53.67, 99.992
53.68, 100.987
53.69, 98
53.7, 113.976
53.71, 97
53.72, 106.966
53.73, 89
53.74, 108.956
53.75, 84.951
53.76, 109
53.77, 90
53.78, 107
53.79, 82.932
53.8, 109.928
53.81, 78.923
53.82, 109
53.83, 91
53.84, 108.909
53.85, 98.905
53.86, 111
53.87, 91
53.88, 101.892
53.89, 99
53.9, 107
53.91, 84.879
53.92, 113
53.93, 96.871
53.94, 109.867
53.95, 91.862
53.96, 110.858
53.97, 89
53.98, 118.85
53.99, 86.846
54, 106.843
54.01, 98.839
54.02, 108.835
54.03, 99.831
54.04, 109
54.05, 88.823
54.06, 102
54.07, 98
54.08, 101.812
54.09, 98.809
54.1, 104.805
54.11, 99
54.12, 103
54.13, 92
54.14, 111
54.15, 100
54.16, 105.784
54.17, 98.78
54.18, 103.777
54.19, 96.774
54.2, 102.77
54.21, 97
54.22, 100.764
54.23, 99
54.24, 101
54.25, 90.754
54.26, 110.751
54.27, 93.748
54.28, 111
54.29, 89
54.3, 102.738
54.31, 97
54.32, 107
54.33, 89.729
54.34, 106
54.35, 83.723
54.36, 106
54.37, 93.717
54.38, 100.714
54.39, 99
54.4, 111.709
54.41, 86
54.42, 118
54.43, 89
54.44, 100.697
54.45, 99.695
54.46, 104.692
54.47, 93
54.48, 107
54.49, 84.684
54.5, 115.681
54.51, 90.678
54.52, 104
54.53, 96.673
54.54, 111
54.55, 87.668
54.56, 100.665
54.57, 74.663
54.58, 119
54.59, 85
54.6, 104.655
54.61, 87.653
54.62, 105.65
54.63, 95.648
54.64, 104
54.65, 88.643
54.66, 108.641
54.67, 85
54.68, 119.636
54.69, 87
54.7, 104
54.71, 97
54.72, 108
54.73, 93
54.74, 108
54.75, 79
54.76, 129
54.77, 100
54.78, 104
54.79, 92.611
54.8, 111.609
54.81, 100
54.82, 110
54.83, 93
54.84, 120.6
54.85, 100
54.86, 108.596
54.87, 96
54.88, 107.592
54.89, 99.59
54.9, 106
54.91, 98.585
54.92, 109
54.93, 86
54.94, 107.579
54.95, 98
54.96, 107
54.97, 96.573
54.98, 103.572
54.99, 99.57
55, 106
55.01, 96.566
55.02, 105.564
55.03, 98.562
55.04, 108.56
55.05, 90
55.06, 105
55.07, 85
55.08, 110.503
55.09, 86.501
55.1, 100.5
55.11, 87
55.12, 105
55.13, 90
55.14, 105
55.15, 91.491
55.16, 109
55.17, 83.463
55.18, 104.461
55.19, 90
55.2, 100.458
55.21, 81
55.22, 108
55.23, 95.453
55.24, 109.452
55.25, 91.45
55.26, 101
55.27, 86
55.28, 107
55.29, 93.444
55.3, 110
55.31, 77
55.32, 105.44
55.33, 90.438
55.34, 104.437
55.35, 74
55.36, 103
55.37, 90
55.38, 102.431
55.39, 93
55.4, 116
55.41, 93.427
55.42, 100.425
55.43, 91.424
55.44, 122
55.45, 96
55.46, 107.42
55.47, 96
55.48, 103
55.49, 77.416
55.5, 105
55.51, 89.413
55.52, 106.412
55.53, 64.41
55.54, 108.409
55.55, 91.408
55.56, 111.406
55.57, 96
55.58, 103.404
55.59, 93.403
55.6, 110
55.61, 93.4
55.62, 121.399
55.63, 81.397
55.64, 107
55.65, 94.395
55.66, 120
55.67, 94
55.68, 106.391
55.69, 96
55.7, 102.389
55.71, 98
55.72, 111
55.73, 88
55.74, 109
55.75, 85
55.76, 106.382
55.77, 97
55.78, 104
55.79, 92
55.8, 105
55.81, 100
55.82, 107
55.83, 96
55.84, 102.373
55.85, 94
55.86, 107
55.87, 97
55.88, 103.368
55.89, 100
55.9, 111.366
55.91, 98.365
55.92, 108
55.93, 92
55.94, 106
55.95, 97.361
55.96, 106
55.97, 92
55.98, 110
55.99, 99.357
56, 104.356
56.01, 99.355
56.02, 100.354
56.03, 93.353
56.04, 108.351
56.05, 91
56.06, 124
56.07, 83
56.08, 114
56.09, 96
56.1, 114
56.11, 83.239
56.12, 101.238
56.13, 85
56.14, 107.236
56.15, 95
56.16, 102.235
56.17, 97.234
56.18, 103
56.19, 94.232
56.2, 108
56.21, 95.231
56.22, 104
56.23, 84.217
56.24, 101.216
56.25, 91
56.26, 108
56.27, 74.215
56.28, 106
56.29, 97.213
56.3, 101
56.31, 96
56.32, 106.212
56.33, 89.211
56.34, 105
56.35, 85.21
56.36, 101
56.37, 93.209
56.38, 113
56.39, 84.208
56.4, 113.208
56.41, 100
56.42, 112.227
56.43, 83.226
56.44, 110.226
56.45, 88
56.46, 100.225
56.47, 92
56.48, 109.224
56.49, 84.224
56.5, 113
56.51, 84.223
56.52, 103.223
56.53, 92
56.54, 110
56.55, 82
56.56, 116
56.57, 100
56.58, 109
56.59, 91.22
56.6, 105
56.61, 74.219
56.62, 107
56.63, 98.218
56.64, 107.218
56.65, 97.218
56.66, 108.217
56.67, 95
56.68, 100.217
56.69, 99
56.7, 104
56.71, 93.216
56.72, 105
56.73, 88.215
56.74, 113.215
56.75, 76.214
56.76, 115.214
56.77, 99.214
56.78, 104.213
56.79, 97.213
56.8, 110
56.81, 88.212
56.82, 111
56.83, 93.212
56.84, 101.211
56.85, 88
56.86, 105.211
56.87, 82
56.88, 111
56.89, 91.21
56.9, 110
56.91, 93.209
56.92, 102
56.93, 95.209
56.94, 103.208
56.95, 96.208
56.96, 102
56.97, 92.208
56.98, 104
56.99, 94.207
57, 108
57.01, 90
57.02, 121.206
57.03, 90
57.04, 108
57.05, 87
57.06, 102
57.07, 98.205
57.08, 103
57.09, 97.205
57.1, 111.204
57.11, 95
57.12, 106
57.13, 81
57.14, 114.204
57.15, 77
57.16, 116.203
57.17, 95
57.18, 113.203
57.19, 94
57.2, 105.202
57.21, 99.202
57.22, 104.202
57.23, 91
57.24, 101
57.25, 90.201
57.26, 104
57.27, 85
57.28, 105.201
57.29, 87.201
57.3, 101.2
57.31, 97
57.32, 115.2
57.33, 93
57.34, 114
57.35, 94
57.36, 102
57.37, 97.199
57.38, 104.199
57.39, 96
57.4, 105.199
57.41, 82.199
57.42, 102.198
57.43, 81
57.44, 105
57.45, 83.198
57.46, 109.198
57.47, 90
57.48, 108.198
57.49, 98
