#x	y_obs
44.77	1155
44.78	1010.363
44.79	806
44.8	732.418
44.81	567
44.82	526.773
44.83	410.796
44.84	396
44.85	341
44.86	330.793
44.87	263
44.88	277.492
44.89	258
44.9	265
44.91	230.87
44.92	254
44.93	213
44.94	223.448
44.95	178
44.96	218
44.97	159
44.98	218
44.99	159.071
45	185
45.01	149
45.02	171.189
45.03	164.391
45.04	184
45.05	157
45.06	160
45.07	142
45.08	157
45.09	151
45.1	163.224
45.11	126.293
45.12	168
45.13	135
45.14	148.838
45.15	134
45.16	150
45.17	132
45.18	149.433
45.19	131
45.2	137
45.21	124.358
45.22	142.232
45.23	124.209
45.24	140.283
45.25	127.447
45.26	137
45.27	112.025
45.28	129
45.29	109
45.3	136.443
45.31	124.046
45.32	129
45.33	123
45.34	131.195
45.35	114
45.36	128.881
45.37	119
45.38	127.745
45.39	118
45.4	143.769
45.41	113.836
45.42	118.938
45.43	114.071
45.44	120
45.45	113.431
45.46	124
45.47	110.903
45.48	122
45.49	105
45.5	129
45.51	100.146
45.52	118
45.53	102.899
45.54	133
45.55	112.731
45.56	115.173
45.57	101
45.58	128
45.59	104
45.6	115
45.61	104
45.62	127.168
45.63	94.717
45.64	121
45.65	98
45.66	123.441
45.67	103
45.68	125
45.69	100
45.7	115.899
45.71	104
45.72	125.188
45.73	99
45.74	121.515
45.75	98.191
45.76	110.876
45.77	91
45.78	113.269
45.79	107
45.8	112.691
45.81	107.413
45.82	111
45.83	107
45.84	111
45.85	98
45.86	113.12
45.87	93
45.88	108
45.89	99.415
45.9	108.19
45.91	107
45.92	114
45.93	83.547
45.94	123.342
45.95	89.141
45.96	109
45.97	105
45.98	111
45.99	99
46	121.201
46.01	105
46.02	122
46.03	93
46.04	118.518
46.05	101.356
46.06	107
46.07	84.042
46.08	109
46.09	103.739
46.1	113
46.11	93
46.12	116
46.13	102.17
46.14	109
46.15	104
46.16	108
46.17	86
46.18	115.518
46.19	103.394
46.2	114.273
46.21	79.155
46.22	112.038
46.23	103
46.24	105.811
46.25	98.701
46.26	120
46.27	102
46.28	107
46.29	90.279
46.3	117.178
46.31	89
46.32	113
46.33	102.885
46.34	106
46.35	95
46.36	112
46.37	101
46.38	117
46.39	94.343
46.4	116
46.41	93
46.42	113
46.43	81
46.44	123
46.45	102
46.46	107.775
46.47	86.699
46.48	111
46.49	98
46.5	105.478
46.51	95
46.52	111.337
46.53	91.268
46.54	118.2
46.55	87
46.56	104
46.57	84
46.58	105.938
46.59	102
46.6	106.813
46.61	102
46.62	111.691
46.63	102
46.64	112.573
46.65	81.516
46.66	105
46.67	102
46.68	105.348
46.69	98
46.7	109
46.71	92.187
46.72	115.135
46.73	95.084
46.74	108
46.75	100.983
46.76	119
46.77	95
46.78	105
46.79	93
46.8	105
46.81	99.698
46.82	103
46.83	91
46.84	109.564
46.85	89.521
46.86	103.478
46.87	94.436
46.88	107
46.89	99
46.9	112
46.91	101.272
46.92	114.233
46.93	85
46.94	115.155
46.95	88.117
46.96	124.08
46.97	98.043
46.98	106
46.99	81.971
47	117
47.01	99.9
47.02	111.865
47.03	92.831
47.04	109
47.05	79.764
47.06	107.731
47.07	95.699
47.08	109
47.09	96.635
47.1	123.604
47.11	99
47.12	117.543
47.13	93.513
47.14	108
47.15	94
47.16	108.425
47.17	99.396
47.18	113.368
47.19	95.34
47.2	119
47.21	95
47.22	115.259
47.23	100
47.24	127
47.25	97
47.26	119.155
47.27	101
47.28	108.105
47.29	98
47.3	104.056
47.31	98
47.32	104.008
47.33	82.985
47.34	122
47.35	100
47.36	104.916
47.37	96
47.38	104
47.39	94.85
47.4	118
47.41	99
47.42	109.787
47.43	96.766
47.44	102
47.45	95.726
47.46	102.706
47.47	101.686
47.48	118.667
47.49	76
47.5	117
47.51	97.61
47.52	115
47.53	93.573
47.54	128.555
47.55	96
47.56	103
47.57	96.503
47.58	107.486
47.59	98.469
47.6	106
47.61	91.436
47.62	113.419
47.63	88
47.64	113.388
47.65	75.372
47.66	107
47.67	94
47.68	108
47.69	92
47.7	110
47.71	89.282
47.72	104
47.73	93.254
47.74	118.24
47.75	93
47.76	103
47.77	99.2
47.78	121
47.79	96.174
47.8	120.161
47.81	93
47.82	125.136
47.83	84
47.84	113.111
47.85	85
47.86	124
47.87	93.076
47.88	110.065
47.89	99.054
47.9	118.043
47.91	92.032
47.92	112.021
47.93	100.01
47.94	108
47.95	100.99
47.96	112
47.97	100.97
47.98	106
47.99	95.951
48	101.941
48.01	90
48.02	103
48.03	88.914
48.04	118.905
48.05	82.896
48.06	107.888
48.07	95
48.08	102
48.09	100.863
48.1	115
48.11	99
48.12	109.84
48.13	99.833
48.14	114
48.15	91
48.16	106.811
48.17	97.805
48.18	115
48.19	97.791
48.2	124.785
48.21	94.779
48.22	104
48.23	97.767
48.24	101.761
48.25	74
48.26	106
48.27	97.745
48.28	117.739
48.29	92
48.3	107
48.31	86.725
48.32	117
48.33	91
48.34	110
48.35	94
48.36	111.704
48.37	100
48.38	117
48.39	99
48.4	101.689
48.41	90
48.42	118
48.43	90
48.44	101.677
48.45	75.675
48.46	101.672
48.47	91.67
48.48	107
48.49	99
48.5	108.664
48.51	81.663
48.52	114.661
48.53	91
48.54	102.659
48.55	101
48.56	117
48.57	91
48.58	115
48.59	98.656
48.6	105
48.61	79.655
48.62	106.656
48.63	98
48.64	108
48.65	97.657
48.66	108.658
48.67	97.659
48.68	112.661
48.69	90
48.7	117
48.71	94.666
48.72	114.668
48.73	93.67
48.74	110
48.75	88
48.76	101.678
48.77	92
48.78	119
48.79	91
48.8	102
48.81	95.696
48.82	121
48.83	89.704
48.84	114
48.85	86.713
48.86	108.718
48.87	91
48.88	122.729
48.89	98
48.9	105.741
48.91	99
48.92	104.754
48.93	96
48.94	114
48.95	87
48.96	117.782
48.97	99.79
48.98	106
48.99	98.806
49	104
49.01	100
49.02	112
49.03	92
49.04	128.852
49.05	96
49.06	102
49.07	97.884
49.08	104
49.09	99
49.1	105.918
49.11	97.93
49.12	105.943
49.13	99.956
49.14	106.969
49.15	100.983
49.16	104.997
49.17	88.011
49.18	110.026
49.19	101.041
49.2	112.057
49.21	87
49.22	103
49.23	91.106
49.24	105.124
49.25	89.142
49.26	110
49.27	100.179
49.28	105.198
49.29	95
49.3	106.239
49.31	87
49.32	107.281
49.33	92
49.34	119
49.35	88.35
49.36	106
49.37	79.398
49.38	103.424
49.39	89
49.4	108.476
49.41	99.503
49.42	104.531
49.43	97
49.44	102
49.45	100.62
49.46	109
49.47	96.683
49.48	108.716
49.49	100
49.5	109.784
49.51	92.82
49.52	102.856
49.53	100
49.54	122
49.55	88.972
49.56	118
49.57	102
49.58	116
49.59	96
49.6	106
49.61	101.233
49.62	106
49.63	80
49.64	120
49.65	100.434
49.66	121
49.67	99.542
49.68	108
49.69	101
49.7	128
49.71	99
49.72	113
49.73	89.909
49.74	106
49.75	99
49.76	112
49.77	102.192
49.78	106.269
49.79	93
49.8	120.429
49.81	98.512
49.82	113.599
49.83	96
49.84	108
49.85	98.876
49.86	123
49.87	92
49.88	111.181
49.89	102.289
49.9	108
49.91	97.518
49.92	125
49.93	79.763
49.94	126
49.95	103.026
49.96	106
49.97	95.308
49.98	112
49.99	103
50	116.772
50.01	93.939
50.02	106
50.03	88
50.04	128.48
50.05	100
50.06	111.878
50.07	104
50.08	113
50.09	100
50.1	108.778
50.11	78
50.12	113.289
50.13	87
50.14	108.847
50.15	84
50.16	114
50.17	104
50.18	109
50.19	91.488
50.2	108.866
50.21	106.263
50.22	117
50.23	84.121
50.24	108
50.25	90.072
50.26	109
50.27	95.132
50.28	115
50.29	105.317
50.3	114.963
50.31	108.648
50.32	114.375
50.33	102
50.34	116.973
50.35	99
50.36	118.789
50.37	102
50.38	115
50.39	110
50.4	114
50.41	113.583
50.42	119
50.43	97.566
50.44	130
50.45	116
50.46	119
50.47	116
50.48	129
50.49	119.12
50.5	127
50.51	105
50.52	134.538
50.53	128.4
50.54	131
50.55	131
50.56	144.368
50.57	129
50.58	144
50.59	145
50.6	162.428
50.61	131.456
50.62	194.388
50.63	184
50.64	217
50.65	226
50.66	278
50.67	275
50.68	361.744
50.69	387.558
50.7	471
50.71	510.181
50.72	634.234
50.73	702
50.74	804
50.75	852.245
50.76	951.158
50.77	952.382
50.78	1017
50.79	955
50.8	979
50.81	878.734
50.82	892.498
50.83	774.132
50.84	763
50.85	685
50.86	721
50.87	661
50.88	660.943
50.89	636
50.9	654.834
50.91	566.794
50.92	619.044
50.93	528.262
50.94	520.256
50.95	464
50.96	442.848
50.97	370.162
50.98	356
50.99	273
51	265
51.01	214.556
51.02	212
51.03	186.159
51.04	180
51.05	162
51.06	156.748
51.07	147
51.08	142.047
51.09	135
51.1	154.067
51.11	112
51.12	140.34
51.13	105.151
51.14	131.498
51.15	123
51.16	139
51.17	107
51.18	127.41
51.19	104
51.2	129
51.21	101.477
51.22	129.813
51.23	114.277
51.24	130
51.25	78.541
51.26	114
51.27	73.183
51.28	119.123
51.29	102
51.3	119
51.31	102
51.32	120
51.33	102.771
51.34	121.054
51.35	106.379
51.36	117
51.37	99.142
51.38	109.574
51.39	96.037
51.4	114.529
51.41	107
51.42	107
51.43	97
51.44	128.742
51.45	90.349
51.46	111
51.47	101.619
51.48	109
51.49	104.954
51.5	114.644
51.51	104.348
51.52	107
51.53	92
51.54	117
51.55	103.284
51.56	113
51.57	103
51.58	115
51.59	100
51.6	126
51.61	90
51.62	108.796
51.63	97.615
51.64	112.441
51.65	96
51.66	114.11
51.67	96
51.68	104.803
51.69	98.657
51.7	105
51.71	96.38
51.72	121.249
51.73	92.122
51.74	106
51.75	95.88
51.76	106.764
51.77	102.653
51.78	103
51.79	89
51.8	107.338
51.81	101.239
51.82	110.144
51.83	93.051
51.84	103.961
51.85	102
51.86	109.788
51.87	99.706
51.88	106
51.89	94
51.9	104.472
51.91	100.398
51.92	105.326
51.93	96
51.94	116
51.95	99.122
51.96	103.057
51.97	88.994
51.98	107
51.99	99.873
52	103
52.01	99.758
52.02	103.703
52.03	99
52.04	108.596
52.05	89
52.06	106.494
52.07	95
52.08	109
52.09	98.35
52.1	102
52.11	99
52.12	108
52.13	99.174
52.14	109
52.15	92.091
52.16	114
52.17	91.012
52.18	103.974
52.19	93.936
52.2	122
52.21	101
52.22	120
52.23	95.794
52.24	107.761
52.25	89.728
52.26	104.695
52.27	99
52.28	105.632
52.29	98.602
52.3	109.572
52.31	95
52.32	104.514
52.33	97.486
52.34	102.459
52.35	99.431
52.36	109.405
52.37	86.379
52.38	119
52.39	92.328
52.4	112
52.41	99
52.42	110
52.43	89.232
52.44	105
52.45	91
52.46	103.165
52.47	93
52.48	106
52.49	97.1
52.5	104
52.51	101
52.52	112.04
52.53	94.02
52.54	111.001
52.55	91.982
52.56	105.963
52.57	87.945
52.58	102
52.59	96
52.6	122
52.61	79
52.62	104.857
52.63	99
52.64	118.824
52.65	95
52.66	109.792
52.67	96
52.68	107
52.69	93.746
52.7	106.731
52.71	96
52.72	122
52.73	95.688
52.74	111
52.75	100
52.76	101.646
52.77	93.633
52.78	108
52.79	91
52.8	106.593
52.81	95.581
52.82	117
52.83	96
52.84	106
52.85	89.532
52.86	104.52
52.87	80.508
52.88	109.497
52.89	84.485
52.9	106.474
52.91	82.463
52.92	106
52.93	75
52.94	117.431
52.95	98.42
52.96	105
52.97	90.399
52.98	102
52.99	90
53	117
53.01	97
53.02	109
53.03	80
53.04	103.331
53.05	80
53.06	118.313
53.07	92
53.08	106
53.09	89
53.1	107
53.11	92.269
53.12	110
53.13	79
53.14	102.244
53.15	84.236
53.16	106.228
53.17	100
53.18	102
53.19	100
53.2	112
53.21	98
53.22	109.181
53.23	96.174
53.24	103.167
53.25	97
53.26	107
53.27	90
53.28	120
53.29	100.131
53.3	101.124
53.31	83
53.32	101
53.33	96.104
53.34	104.097
53.35	99
53.36	106.084
53.37	97
53.38	102.072
53.39	97.065
53.4	102.059
53.41	100.053
53.42	110
53.43	97.041
53.44	109
53.45	83
53.46	101
53.47	99
53.48	110
53.49	86
53.5	109.001
53.51	84.995
53.52	102
53.53	94.984
53.54	103
53.55	99
53.56	101.969
53.57	88.963
53.58	102.958
53.59	85
53.6	108
53.61	97.943
53.62	117
53.63	90.933
53.64	111.928
53.65	91
53.66	105.919
53.67	99.914
53.68	102
53.69	92
53.7	111
53.71	99.896
53.72	113
53.73	99
53.74	103
53.75	95.878
53.76	105.873
53.77	83.869
53.78	113
53.79	100
53.8	103
53.81	92.852
53.82	107.848
53.83	92
53.84	109.84
53.85	99
53.86	120.832
53.87	99
53.88	106.824
53.89	100
53.9	106.816
53.91	87.813
53.92	106.809
53.93	86
53.94	105.801
53.95	92
53.96	113
53.97	96
53.98	108.787
53.99	90
54	106
54.01	92
54.02	114
54.03	91.769
54.04	105.766
54.05	94.763
54.06	102
54.07	97
54.08	106.753
54.09	93
54.1	114
54.11	86.743
54.12	116.74
54.13	94.736
54.14	106.733
54.15	94
54.16	115.727
54.17	88
54.18	107.721
54.19	98
54.2	108
54.21	79.712
54.22	105.709
54.23	87.706
54.24	102.703
54.25	83.7
54.26	103
54.27	91.694
54.28	110.691
54.29	83.689
54.3	101.686
54.31	98.683
54.32	118
54.33	93.678
54.34	127.675
54.35	93.672
54.36	103.669
54.37	88.667
54.38	102.664
54.39	88
54.4	112
54.41	92
54.42	102
54.43	93
54.44	104.649
54.45	89.646
54.46	115
54.47	89.641
54.48	103
54.49	91
54.5	109
54.51	91.631
54.52	104.629
54.53	88.627
54.54	106
54.55	97
54.56	106
54.57	99.617
54.58	105
54.59	84.613
54.6	116.611
54.61	88.608
54.62	106.606
54.63	93.604
54.64	105
54.65	96.599
54.66	107.597
54.67	98.595
54.68	104.593
54.69	94
54.7	103
54.71	82
54.72	115
54.73	93
54.74	106.58
54.75	68.578
54.76	109
54.77	99.574
54.78	103.572
54.79	92.57
54.8	106
54.81	89
54.82	112
54.83	88
54.84	100.56
54.85	85
54.86	109
54.87	97.555
54.88	113
54.89	95.551
54.9	118
54.91	86
54.92	105
54.93	92.543
54.94	109
54.95	89.54
54.96	101
54.97	99
54.98	112.534
54.99	99.533
55	111.531
55.01	78
55.02	103.527
55.03	95
55.04	109.524
55.05	80.522
55.06	109
55.07	83
55.08	107.474
55.09	99.472
55.1	107.47
55.11	92.469
55.12	104.467
55.13	98
55.14	104
55.15	91
55.16	121
55.17	93
55.18	102.436
55.19	94
55.2	104
55.21	94
55.22	104
55.23	83.429
55.24	113.427
55.25	90
55.26	113
55.27	96.423
55.28	100.422
55.29	77
55.3	101
55.31	92
55.32	108
55.33	84
55.34	104
55.35	92
55.36	101.411
55.37	95
55.38	106.408
55.39	97
55.4	102.406
55.41	78.404
55.42	111
55.43	95.402
55.44	100.401
55.45	85
55.46	101
55.47	97
55.48	102
55.49	98.394
55.5	111
55.51	91
55.52	124
55.53	75.389
55.54	113
55.55	90
55.56	113.386
55.57	91
55.58	103.383
55.59	90
55.6	112
55.61	96
55.62	104.379
55.63	90.378
55.64	101
55.65	95.375
55.66	101.374
55.67	89.373
55.68	111
55.69	100
55.7	102
55.71	92
55.72	115
55.73	99
55.74	111
55.75	95
55.76	111.363
55.77	93.362
55.78	110
55.79	95
55.8	101.359
55.81	83
55.82	102.357
55.83	99.356
55.84	115.355
55.85	89
55.86	104
55.87	95.352
55.88	105.351
55.89	92
55.9	102.349
55.91	94.348
55.92	106
55.93	88
55.94	106
55.95	89
55.96	108
55.97	95.342
55.98	114
55.99	94.34
56	104.339
56.01	79.338
56.02	110.337
56.03	88
56.04	113.335
56.05	87
56.06	113
56.07	100
56.08	108
56.09	97
56.1	104.219
56.11	99.219
56.12	116
56.13	94.217
56.14	100.217
56.15	93.216
56.16	113.215
56.17	81.214
56.18	101
56.19	87
56.2	103
56.21	99
56.22	107
56.23	89
56.24	102.197
56.25	95
56.26	114
56.27	80.195
56.28	114
56.29	89
56.3	109.194
56.31	89.193
56.32	100.193
56.33	94.193
56.34	119.192
56.35	96.192
56.36	117
56.37	97.191
56.38	115.19
56.39	99.19
56.4	101.19
56.41	90.21
56.42	114.21
56.43	97
56.44	101.209
56.45	96
56.46	116.208
56.47	93
56.48	101
56.49	92.207
56.5	102.207
56.51	96
56.52	107.206
56.53	99.206
56.54	115.205
56.55	84.205
56.56	111.205
56.57	77.205
56.58	109
56.59	98
56.6	121.204
56.61	98
56.62	110.203
56.63	84
56.64	114.202
56.65	81
56.66	124
56.67	88.201
56.68	104
56.69	95
56.7	108.201
56.71	92.2
56.72	105.2
56.73	90
56.74	116
56.75	89
56.76	108
56.77	97.199
56.78	101.198
56.79	98.198
56.8	105
56.81	92.198
56.82	103.197
56.83	93
56.84	105.197
56.85	95
56.86	110
56.87	81.196
56.88	102.196
56.89	98
56.9	119.196
56.91	98.195
56.92	119.195
56.93	93.195
56.94	106.195
56.95	94
56.96	101
56.97	93
56.98	109
56.99	88
57	110
57.01	99
57.02	100.193
57.03	99.193
57.04	103.193
57.05	82
57.06	109
57.07	86.192
57.08	110
57.09	90
57.1	108
57.11	86.191
57.12	103.191
57.13	97.191
57.14	106
57.15	93.191
57.16	113.191
57.17	94.191
57.18	110
57.19	92.19
57.2	101.19
57.21	89
57.22	108.19
57.23	91.19
57.24	108.189
57.25	97.189
57.26	105.189
57.27	97
57.28	104.189
57.29	95
57.3	104
57.31	84
57.32	109.188
57.33	89
57.34	102
57.35	80
57.36	108.188
57.37	99
57.38	101
57.39	81
57.4	109
57.41	84
57.42	100.187
57.43	98
57.44	113.187
57.45	94.187
57.46	118
57.47	88
57.48	100.187
57.49	98.187
57.5	103.187
57.51	99.187
57.52	111
57.53	92
57.54	110
57.55	91
57.56	109
57.57	97
57.58	111
57.59	95
57.6	101
57.61	89
57.62	112.186
57.63	98
57.64	103.186
57.65	94
57.66	106
57.67	82.186
57.68	103
57.69	76
57.7	111
57.71	96.186
57.72	104
57.73	83
57.74	108.186
57.75	87
57.76	117
57.77	98.185
57.78	100.185
57.79	96
57.8	106
57.81	91
57.82	125.185
57.83	81.185
57.84	107.185
57.85	92
57.86	101
57.87	96.185
57.88	113
57.89	83
57.9	108
57.91	94
57.92	103
57.93	88.185
57.94	112
57.95	96
57.96	111
57.97	99.186
57.98	112.186
57.99	93
58	107
58.01	97.186
58.02	104
58.03	87
58.04	101.186
58.05	93.186
58.06	114
58.07	97
58.08	114.186
58.09	99
58.1	106.186
58.11	89.186
58.12	102.186
58.13	99
58.14	107
58.15	95.186
58.16	102
58.17	82
58.18	107.187
58.19	92
58.2	105.187
58.21	91
58.22	108
58.23	89.187
58.24	104.187
58.25	93
58.26	103.187
58.27	82
58.28	118.188
58.29	98
58.3	106
58.31	99.188
58.32	109.188
58.33	89.188
58.34	108.188
58.35	85.188
58.36	107.188
58.37	97.189
58.38	109.189
58.39	93.189
58.4	108
58.41	97
58.42	104.189
58.43	90
58.44	110
58.45	93
58.46	119
58.47	99
58.48	110
58.49	90.19
58.5	125
58.51	92
58.52	104
58.53	90
58.54	111.191
58.55	96
58.56	102
58.57	98
58.58	103
58.59	95.192
58.6	104.192
58.61	97
58.62	100.192
58.63	89.193
58.64	114.193
58.65	94
58.66	104
58.67	94
58.68	102.193
58.69	100
58.7	103
58.71	94.194
58.72	113
58.73	82
58.74	104.195
58.75	91
58.76	100.195
58.77	90.195
58.78	112
58.79	86
58.8	108.196
58.81	90
58.82	102.196
58.83	97.197
58.84	107
58.85	96.197
58.86	102
58.87	96
58.88	101.198
58.89	100
58.9	116
58.91	97.199
58.92	116.199
58.93	86.199
58.94	104
58.95	95
58.96	102.2
58.97	89
58.98	121
58.99	79
59	117
59.01	90.201
59.02	104
59.03	94
59.04	121.202
59.05	81.203
59.06	100.203
59.07	92
59.08	105.203
59.09	95
59.1	100.204
59.11	85
59.12	103.205
59.13	95
59.14	104.205
59.15	91.206
59.16	108
59.17	94
59.18	110
59.19	90.207
59.2	111.207
59.21	99.208
59.22	106
59.23	86
59.24	109.209
59.25	97
59.26	110.209
59.27	88
59.28	120.21
59.29	97.211
59.3	110
59.31	85
59.32	116
59.33	91
59.34	116
59.35	93
59.36	110
59.37	87.214
59.38	104
59.39	93.214
59.4	106.215
59.41	89
59.42	100.216
59.43	77
59.44	103
59.45	93
59.46	118
59.47	95
59.48	113.218
59.49	94.219
59.5	105
59.51	93.22
59.52	107.22
59.53	98
59.54	123.221
59.55	92.221
59.56	113.222
59.57	93
59.58	109
59.59	86.223
59.6	108
59.61	88
59.62	118.225
59.63	84
59.64	105.226
59.65	97
59.66	105.227
59.67	82
59.68	105.228
59.69	97.228
59.7	108
59.71	96.229
59.72	104.23
59.73	97.23
59.74	102.231
59.75	97
59.76	102
59.77	95.233
59.78	108.233
59.79	99.234
59.8	121.234
59.81	100
59.82	104.235
59.83	90.236
59.84	109
59.85	96
59.86	101.238
59.87	88.238
59.88	101.239
59.89	94
59.9	113.24
59.91	100
59.92	107.241
59.93	85
59.94	115.243
59.95	81
59.96	111
59.97	99
59.98	106
59.99	82.246
60	110.247
60.01	78
60.02	117.248
