#x	y_obs
44.41	411.565
44.42	485.518
44.43	514.006
44.44	648.883
44.45	743.929
44.46	930
44.47	1120.512
44.48	1460
44.49	1645.08
44.5	2111
44.51	2406.289
44.52	2945.804
44.53	3321
44.54	4005.832
44.55	4220
44.56	4709
44.57	4821.019
44.58	5013.741
44.59	4893.514
44.6	4865.584
44.61	4510.526
44.62	4330.719
44.63	4014
44.64	3881.279
44.65	3587
44.66	3578
44.67	3328
44.68	3293
44.69	3076.209
44.7	2993
44.71	2643
44.72	2444.793
44.73	2085.18
44.74	1918
44.75	1589.658
44.76	1477
44.77	1118
44.78	986
44.79	783
44.8	687
44.81	538
44.82	498
44.83	406.466
44.84	395.123
44.85	337.332
44.86	329
44.87	279.83
44.88	276
44.89	233
44.9	246
44.91	223.505
44.92	229
44.93	212
44.94	231.348
44.95	199
44.96	201.299
44.97	188
44.98	188.495
44.99	165.374
45	186
45.01	167
45.02	177
45.03	152.45
45.04	183
45.05	155.57
45.06	172
45.07	155
45.08	156.605
45.09	142
45.1	156.163
45.11	141.327
45.12	145
45.13	118
45.14	151.122
45.15	137
45.16	139
45.17	135
45.18	137.987
45.19	120
45.2	135.262
45.21	125
45.22	135.001
45.23	122.025
45.24	137
45.25	126.35
45.26	128.639
45.27	119.006
45.28	139.447
45.29	116.955
45.3	129.529
45.31	122
45.32	139
45.33	122.601
45.34	135
45.35	121
45.36	125.136
45.37	119.071
45.38	130
45.39	101.062
45.4	128.115
45.41	111.202
45.42	126
45.43	113.476
45.44	120
45.45	100
45.46	128
45.47	106.376
45.48	121
45.49	112.981
45.5	130
45.51	96
45.52	120.057
45.53	96
45.54	118
45.55	112
45.56	117
45.57	102
45.58	122
45.59	108.228
45.6	132
45.61	89.277
45.62	118.822
45.63	109.381
45.64	114
45.65	109.535
45.66	118.13
45.67	99
45.68	113.353
45.69	108.981
45.7	111
45.71	89
45.72	117.922
45.73	94
45.74	110
45.75	108
45.76	111.635
45.77	106.333
45.78	119.039
45.79	99
45.8	118.473
45.81	98.2
45.82	108.934
45.83	103.674
45.84	113.42
45.85	101
45.86	117
45.87	100
45.88	112
45.89	99
45.9	114.018
45.91	99
45.92	119
45.93	94
45.94	108
45.95	98.988
45.96	111
45.97	94
45.98	115.422
45.99	83
46	124
46.01	94.892
46.02	115
46.03	105
46.04	108
46.05	104
46.06	117.078
46.07	89.925
46.08	117
46.09	98.629
46.1	122.485
46.11	88.343
46.12	107.205
46.13	93
46.14	113
46.15	93
46.16	118
46.17	99
46.18	113
46.19	91.306
46.2	108
46.21	83.071
46.22	108
46.23	95.843
46.24	110
46.25	102
46.26	105
46.27	100.413
46.28	114
46.29	87.209
46.3	124.11
46.31	99
46.32	116
46.33	96.822
46.34	107.729
46.35	103
46.36	108
46.37	98.46
46.38	121
46.39	98.288
46.4	106
46.41	100.122
46.42	120.041
46.43	97
46.44	108.883
46.45	95
46.46	109.729
46.47	96.655
46.48	122.581
46.49	86.509
46.5	109
46.51	94
46.52	118.298
46.53	92
46.54	107
46.55	91
46.56	104
46.57	95
46.58	115
46.59	93.843
46.6	111.782
46.61	100
46.62	113
46.63	91
46.64	112.546
46.65	93
46.66	106
46.67	102.378
46.68	116.324
46.69	96
46.7	107.218
46.71	94
46.72	107.115
46.73	103
46.74	105.014
46.75	99
46.76	109
46.77	98
46.78	108.822
46.79	91.775
46.8	111.73
46.81	87.684
46.82	105
46.83	100.596
46.84	112
46.85	95.51
46.86	120.468
46.87	92.426
46.88	112
46.89	92.345
46.9	105
46.91	101.265
46.92	107.227
46.93	71
46.94	115
46.95	88.113
46.96	113
46.97	93
46.98	113.004
46.99	93.968
47	106
47.01	90.899
47.02	115.865
47.03	102
47.04	107
47.05	97.765
47.06	114
47.07	97
47.08	113
47.09	100.639
47.1	108.608
47.11	92
47.12	105
47.13	93
47.14	105
47.15	93.46
47.16	107.432
47.17	81
47.18	116
47.19	102
47.2	110.322
47.21	90
47.22	103
47.23	88
47.24	106.217
47.25	87.192
47.26	106.166
47.27	91
47.28	106
47.29	101
47.3	115.069
47.31	98.046
47.32	104.023
47.33	96
47.34	112.977
47.35	101.955
47.36	118.933
47.37	91.911
47.38	117
47.39	86.868
47.4	104.847
47.41	87.826
47.42	123
47.43	95.786
47.44	102
47.45	100.746
47.46	103
47.47	101
47.48	105.688
47.49	95.669
47.5	106.651
47.51	94.633
47.52	113.615
47.53	99
47.54	108
47.55	87
47.56	102.545
47.57	99
47.58	114
47.59	96.495
47.6	108
47.61	95.463
47.62	113
47.63	89
47.64	118.416
47.65	95.4
47.66	105.385
47.67	98
47.68	111.356
47.69	101
47.7	106.327
47.71	88
47.72	103
47.73	100
47.74	109.273
47.75	84
47.76	102
47.77	101.233
47.78	104.221
47.79	101
47.8	122
47.81	94.184
47.82	114.172
47.83	86
47.84	103.148
47.85	97
47.86	105
47.87	88.114
47.88	109.103
47.89	101.093
47.9	103
47.91	91
47.92	112
47.93	69.051
47.94	107
47.95	101.031
47.96	107.022
47.97	92
47.98	105.003
47.99	96
48	111.985
48.01	98
48.02	108.968
48.03	86.959
48.04	113
48.05	95.943
48.06	108.935
48.07	84
48.08	104.919
48.09	101
48.1	104.904
48.11	98.897
48.12	108
48.13	85.883
48.14	117
48.15	92
48.16	105.863
48.17	98
48.18	110
48.19	91.845
48.2	107
48.21	85
48.22	109
48.23	95.822
48.24	111.817
48.25	98.812
48.26	113
48.27	83.802
48.28	111
48.29	98.793
48.3	103
48.31	92
48.32	106.781
48.33	96.777
48.34	111.774
48.35	90.77
48.36	102.767
48.37	87.764
48.38	116
48.39	98.758
48.4	104
48.41	101
48.42	103.75
48.43	88.748
48.44	112.746
48.45	95.744
48.46	109
48.47	96
48.48	108.739
48.49	96
48.5	103.737
48.51	90
48.52	112
48.53	90.735
48.54	106
48.55	94.734
48.56	116
48.57	94
48.58	101.734
48.59	95
48.6	116.736
48.61	95.736
48.62	107.737
48.63	100
48.64	108
48.65	86.742
48.66	117.744
48.67	93
48.68	110.748
48.69	97
48.7	128
48.71	89.756
48.72	109
48.73	90.762
48.74	109
48.75	100
48.76	107.773
48.77	90
48.78	109
48.79	81.785
48.8	104
48.81	96.795
48.82	105
48.83	97.806
48.84	102
48.85	89.817
48.86	107.823
48.87	96.83
48.88	104.836
48.89	94.843
48.9	120
48.91	101
48.92	107.866
48.93	95.874
48.94	108.882
48.95	99.89
48.96	103.899
48.97	98.908
48.98	110
48.99	96.928
49	107
49.01	93
49.02	105
49.03	96.97
49.04	107
49.05	91
49.06	107.005
49.07	96
49.08	108.03
49.09	78.043
49.1	102
49.11	97
49.12	107.084
49.13	87.099
49.14	105
49.15	87
49.16	103.145
49.17	98
49.18	124.178
49.19	94
49.2	108
49.21	98
49.22	108
49.23	94
49.24	105
49.25	100
49.26	103.329
49.27	101
49.28	108.372
49.29	100.394
49.3	112
49.31	84.44
49.32	103
49.33	99
49.34	112.514
49.35	98.54
49.36	105
49.37	83
49.38	112.622
49.39	101.651
49.4	112
49.41	85
49.42	107
49.43	99
49.44	102.806
49.45	99
49.46	102.874
49.47	101
49.48	107
49.49	93.983
49.5	108.021
49.51	101
49.52	104.101
49.53	97.142
49.54	108.184
49.55	102
49.56	112
49.57	97.319
49.58	110
49.59	94
49.6	103.464
49.61	91
49.62	109.568
49.63	88
49.64	116
49.65	92.736
49.66	109.794
49.67	97.855
49.68	104
49.69	91
49.7	103
49.71	74.115
49.72	112.185
49.73	97.257
49.74	104.332
49.75	88.408
49.76	104
49.77	93
49.78	105
49.79	99.738
49.8	107
49.81	99.919
49.82	103.013
49.83	98.111
49.84	109
49.85	87.316
49.86	120.424
49.87	99
49.88	115.65
49.89	101
49.9	125
49.91	97.019
49.92	118.151
49.93	103
49.94	111.428
49.95	87.574
49.96	109
49.97	86
49.98	104.046
49.99	92.215
50	115
50.01	81.573
50.02	111.762
50.03	86.959
50.04	117.164
50.05	100
50.06	119
50.07	104.829
50.08	106.07
50.09	100
50.1	106
50.11	99.855
50.12	120
50.13	81.438
50.14	107.749
50.15	84.075
50.16	114
50.17	98.773
50.18	130.148
50.19	104.541
50.2	109.954
50.21	104
50.22	108
50.23	102.323
50.24	111
50.25	100.362
50.26	111.924
50.27	104
50.28	120
50.29	100
50.3	112.516
50.31	90
50.32	124
50.33	100
50.34	131
50.35	98
50.36	116.783
50.37	108
50.38	122
50.39	111.304
50.4	124
50.41	83.105
50.42	124
50.43	117
50.44	130
50.45	118.174
50.46	126.33
50.47	109
50.48	141
50.49	110.057
50.5	134
50.51	124
50.52	153
50.53	120.544
50.54	143
50.55	132.665
50.56	148.875
50.57	142
50.58	158.932
50.59	142.715
50.6	165
50.61	147
50.62	199.625
50.63	186.668
50.64	221
50.65	233.731
50.66	275
50.67	312
50.68	375.196
50.69	423.358
50.7	530
50.71	564.674
50.72	702.55
50.73	732.826
50.74	881
50.75	918.108
50.76	1041.286
50.77	1039.894
50.78	1086
50.79	986.592
50.8	1036.28
50.81	928
50.82	924.659
50.83	826.896
50.84	812
50.85	756
50.86	737.214
50.87	691
50.88	725
50.89	677.498
50.9	690
50.91	636
50.92	686
50.93	597.676
50.94	561
50.95	456.392
50.96	464
50.97	375.841
50.98	364.269
50.99	301
51	321
51.01	230.999
51.02	234.92
51.03	186.747
51.04	195.247
51.05	156
51.06	160
51.07	147.899
51.08	150
51.09	120.955
51.1	139.194
51.11	118.83
51.12	148.493
51.13	116.922
51.14	146
51.15	111.413
51.16	127
51.17	119.42
51.18	132
51.19	107
51.2	121
51.21	107
51.22	132.555
51.23	114.88
51.24	119
51.25	96
51.26	119.563
51.27	90
51.28	118
51.29	108.09
51.3	124.081
51.31	92
51.32	112.252
51.33	107
51.34	112
51.35	103
51.36	117
51.37	108.553
51.38	117
51.39	79
51.4	116.794
51.41	103
51.42	109
51.43	87.296
51.44	112.846
51.45	101.417
51.46	111.009
51.47	106
51.48	118.25
51.49	96.896
51.5	122
51.51	105.234
51.52	114.925
51.53	103
51.54	116.346
51.55	92.074
51.56	122
51.57	90.564
51.58	110
51.59	95
51.6	111.871
51.61	99.658
51.62	114
51.63	97.255
51.64	114.065
51.65	99.882
51.66	116.705
51.67	86
51.68	105
51.69	93
51.7	115.058
51.71	101
51.72	124.766
51.73	95.628
51.74	109.494
51.75	93
51.76	106.238
51.77	91
51.78	105
51.79	101
51.8	124
51.81	79.666
51.82	104
51.83	88
51.84	103
51.85	99.268
51.86	116
51.87	92.085
51.88	102.998
51.89	99
51.9	114.83
51.91	101
51.92	102.671
51.93	91.595
51.94	115.521
51.95	94.449
51.96	107.379
51.97	95.31
51.98	105
51.99	87.178
52	106.115
52.01	101.053
52.02	120.993
52.03	98.934
52.04	113.876
52.05	97
52.06	114.766
52.07	96.712
52.08	113.66
52.09	92.609
52.1	117
52.11	93
52.12	104.463
52.13	91
52.14	105
52.15	99
52.16	105
52.17	86
52.18	103
52.19	97
52.2	103.119
52.21	91
52.22	109
52.23	90
52.24	107.967
52.25	98.932
52.26	104
52.27	84
52.28	123.828
52.29	96
52.3	104.763
52.31	89
52.32	105.7
52.33	94
52.34	111.639
52.35	94
52.36	110.581
52.37	85.553
52.38	106
52.39	89
52.4	101.471
52.41	98.444
52.42	113.419
52.43	95.393
52.44	112
52.45	96.344
52.46	107
52.47	87
52.48	108
52.49	79.25
52.5	109.228
52.51	90
52.52	111.184
52.53	97
52.54	103.142
52.55	95
52.56	105.101
52.57	89.081
52.58	103.062
52.59	94.042
52.6	103
52.61	99
52.62	103
52.63	98
52.64	122
52.65	88.933
52.66	108.916
52.67	84
52.68	106.882
52.69	95
52.7	101.849
52.71	93.833
52.72	110
52.73	84.802
52.74	115.787
52.75	85.772
52.76	121.757
52.77	90
52.78	101
52.79	100
52.8	103
52.81	100.686
52.82	106.673
52.83	99
52.84	102
52.85	99.633
52.86	102
52.87	98
52.88	114
52.89	99.583
52.9	102.571
52.91	89
52.92	129
52.93	98
52.94	106.524
52.95	87.512
52.96	117.501
52.97	95.49
52.98	105
52.99	87.468
53	113
53.01	100
53.02	110
53.03	99.427
53.04	104
53.05	87
53.06	106
53.07	81
53.08	104.377
53.09	99.368
53.1	102.358
53.11	89.349
53.12	101.34
53.13	100
53.14	103
53.15	97.313
53.16	106.304
53.17	90.296
53.18	108
53.19	93.279
53.2	101
53.21	92
53.22	103.254
53.23	92.246
53.24	101.238
53.25	98
53.26	107
53.27	99
53.28	111
53.29	86.2
53.3	110.192
53.31	89.185
53.32	106
53.33	78
53.34	108
53.35	98.156
53.36	104.149
53.37	90.143
53.38	107.136
53.39	99.129
53.4	102
53.41	96.116
53.42	113.109
53.43	98
53.44	103.096
53.45	85
53.46	106
53.47	94.078
53.48	121.071
53.49	98.065
53.5	103
53.51	98
53.52	123.048
53.53	94.042
53.54	109.036
53.55	98
53.56	114
53.57	86
53.58	107.013
53.59	97.008
53.6	110
53.61	97
53.62	114
53.63	91
53.64	107.981
53.65	95.976
53.66	102.971
53.67	70.966
53.68	114
53.69	85
53.7	119
53.71	81.946
53.72	108.941
53.73	93.936
53.74	117.932
53.75	88.927
53.76	103
53.77	84.918
53.78	114.913
53.79	97
53.8	102
53.81	84
53.82	115.895
53.83	76.891
53.84	110
53.85	97
53.86	113
53.87	93
53.88	107.869
53.89	97.865
53.9	115.861
53.91	93
53.92	109
53.93	89.849
53.94	105
53.95	99.841
53.96	110.837
53.97	94.833
53.98	108.829
53.99	97
54	110.822
54.01	99
54.02	101.814
54.03	92
54.04	108.807
54.05	93
54.06	107.799
54.07	95.796
54.08	108
54.09	93.789
54.1	120.785
54.11	99
54.12	121.778
54.13	97.775
54.14	109.772
54.15	95.768
54.16	101.765
54.17	76
54.18	127
54.19	90.755
54.2	106.752
54.21	85.749
54.22	103
54.23	91
54.24	109.739
54.25	81
54.26	111
54.27	95
54.28	106.727
54.29	68.724
54.3	107
54.31	97.718
54.32	111
54.33	99
54.34	105
54.35	85
54.36	104
54.37	90
54.38	131
54.39	97.695
54.4	116
54.41	98.689
54.42	108.687
54.43	98.684
54.44	103.681
54.45	92
54.46	112
54.47	100
54.48	108.671
54.49	89.668
54.5	117
54.51	91
54.52	109
54.53	97
54.54	107.655
54.55	80.653
54.56	107
54.57	93.648
54.58	117.645
54.59	90.643
54.6	111
54.61	86
54.62	103.636
54.63	90
54.64	106
54.65	98
54.66	107.626
54.67	87.624
54.68	112
54.69	94.619
54.7	102
54.71	87
54.72	105.613
54.73	83.61
54.74	104
54.75	91
54.76	102
54.77	98
54.78	115
54.79	95.597
54.8	102.595
54.81	94.593
54.82	101
54.83	92.589
54.84	113
54.85	83
54.86	105
54.87	92
54.88	101.579
54.89	89.577
54.9	110
54.91	88
54.92	111
54.93	98.569
54.94	104.567
54.95	94.565
54.96	109
54.97	92.561
54.98	105
54.99	81
55	103.555
55.01	90.554
55.02	113.552
55.03	81
55.04	109
55.05	99.546
55.06	102.497
55.07	98
55.08	115
55.09	83.491
55.1	108.49
55.11	97.488
55.12	104
55.13	87.485
55.14	101.483
55.15	90.482
55.16	119.48
55.17	93.454
55.18	116
55.19	95
55.2	106
55.21	99.448
55.22	101
55.23	92
55.24	119
55.25	94
55.26	108
55.27	95.439
55.28	107.438
55.29	99
55.3	103
55.31	82.433
55.32	104
55.33	89
55.34	110
55.35	84.428
55.36	120.426
55.37	85
55.38	105
55.39	100
55.4	101
55.41	94
55.42	101.418
55.43	96
55.44	122
55.45	99
55.46	129.412
55.47	93
55.48	112.41
55.49	96
55.5	104.407
55.51	97
55.52	103
55.53	76.403
55.54	104
55.55	96.401
55.56	114.4
55.57	98
55.58	107
55.59	90.396
55.6	101.395
55.61	94.393
55.62	112.392
55.63	92
55.64	106
55.65	96
55.66	111
55.67	93.386
55.68	109
55.69	98.384
55.7	105.383
55.71	81.381
55.72	107.38
55.73	86
55.74	102
55.75	94
55.76	109.376
55.77	89
55.78	121
55.79	93.372
55.8	110
55.81	79.37
55.82	119
55.83	89.368
55.84	106
55.85	77.366
55.86	116
55.87	89.364
55.88	104.362
55.89	88
55.9	106
55.91	91.359
55.92	100.358
55.93	87.357
55.94	116.356
55.95	93.355
55.96	108
55.97	82
55.98	100.352
55.99	95
56	105.35
56.01	99
56.02	110
56.03	81
56.04	108
56.05	85
56.06	104
56.07	98
56.08	101.342
56.09	86
56.1	109
56.11	89
56.12	107.231
56.13	97
56.14	116
56.15	93
56.16	120
56.17	85.227
56.18	103
56.19	87.226
56.2	106.225
56.21	98
56.22	106.17
56.23	96.21
56.24	105
56.25	95.209
56.26	110
56.27	92.208
56.28	104
56.29	84.207
56.3	112
56.31	82
56.32	109.206
56.33	82
56.34	106.205
56.35	100
56.36	104
56.37	93.203
56.38	114.203
56.39	91
56.4	110.202
56.41	97.222
56.42	112
56.43	92
56.44	124
56.45	89
56.46	117.22
56.47	94.219
56.48	107.219
56.49	94
56.5	113
56.51	92.218
56.52	109
56.53	92.217
56.54	101.216
56.55	90
56.56	102.216
56.57	99
56.58	108
56.59	91
56.6	111.214
56.61	84
56.62	104
56.63	93
56.64	103.213
56.65	100
56.66	104
56.67	93
56.68	102
56.69	94
56.7	104.211
56.71	79
56.72	100.21
56.73	93.21
56.74	113
56.75	92
56.76	112
56.77	99.209
56.78	103
56.79	90
56.8	100.208
56.81	88.207
56.82	105
56.83	93.207
56.84	116.207
56.85	95.206
56.86	110.206
56.87	89.206
56.88	104
56.89	99.205
56.9	109.205
56.91	93.205
56.92	104.204
56.93	79.204
56.94	122
56.95	89
56.96	116.203
56.97	99
56.98	103
56.99	96
57	105.202
57.01	97
57.02	110
57.03	85
57.04	109.201
57.05	91
57.06	111
57.07	85
57.08	121
57.09	90
57.1	114.2
57.11	99.2
57.12	104.2
57.13	89.2
57.14	108
57.15	98.199
57.16	106
57.17	83
57.18	104.199
57.19	98.198
57.2	114
57.21	88.198
57.22	123
57.23	100
57.24	109.197
57.25	98.197
57.26	103.197
57.27	99
57.28	113.197
57.29	95
57.3	102.196
57.31	88.196
57.32	108
57.33	97.196
57.34	106.196
57.35	92.196
57.36	101
57.37	90
57.38	115
57.39	88.195
57.4	115
57.41	100
57.42	102.195
57.43	84.195
57.44	108
57.45	94.194
57.46	120.194
57.47	75
57.48	105
57.49	98.194
57.5	112
57.51	82.194
57.52	105
57.53	93
57.54	109.193
57.55	85
57.56	104
57.57	91
57.58	117
57.59	82.193
57.6	105
57.61	93.193
57.62	105.193
57.63	89.193
57.64	110
57.65	99.192
57.66	111
57.67	97
57.68	102
57.69	92.192
57.7	108.192
57.71	90
57.72	122.192
57.73	96.192
57.74	116
57.75	94.192
57.76	113.192
57.77	99.192
57.78	110
57.79	93
57.8	114
57.81	84
57.82	105
57.83	84
57.84	108
57.85	98.191
57.86	101.191
57.87	86.191
57.88	101.191
57.89	91.191
57.9	105.191
57.91	93.191
57.92	110
57.93	96.191
57.94	109.191
57.95	99.191
57.96	104.191
57.97	66
57.98	101
57.99	98
58	102.191
58.01	97.191
58.02	104
58.03	91.191
58.04	103.191
58.05	93.191
58.06	105.191
58.07	91
58.08	110.191
58.09	99.191
58.1	110
58.11	98.191
58.12	102.191
58.13	97
58.14	107.192
58.15	91.192
58.16	102
58.17	84.192
58.18	102.192
58.19	97
58.2	109.192
58.21	76
58.22	101.192
58.23	98
58.24	107.192
58.25	71.192
58.26	109
58.27	90.192
58.28	114.192
58.29	90
58.3	100.192
58.31	90
58.32	103.193
58.33	89
58.34	105
58.35	99.193
58.36	115.193
58.37	98.193
58.38	113
58.39	91.193
58.4	104
58.41	98
58.42	107
58.43	94.194
58.44	114
58.45	80.194
58.46	104.194
58.47	99
58.48	104.194
58.49	94
58.5	102.194
58.51	92.195
58.52	105.195
58.53	94.195
58.54	116.195
58.55	85.195
58.56	102.195
58.57	95.195
58.58	103
58.59	87
58.6	103.196
58.61	95
58.62	102
58.63	97
58.64	105.196
58.65	94
58.66	105
58.67	86
58.68	115
58.69	79
58.7	113.197
58.71	91.198
58.72	108
58.73	89
58.74	100.198
58.75	83.198
58.76	109.199
58.77	91.199
58.78	101
58.79	98.199
58.8	107.199
58.81	89
58.82	100.2
58.83	97.2
58.84	106.2
58.85	98.2
58.86	107.201
58.87	81
58.88	102
58.89	97
58.9	121.201
58.91	93
58.92	122
58.93	100
58.94	109
58.95	95.203
58.96	108.203
58.97	99
58.98	111.203
58.99	86
59	107
59.01	88.204
59.02	101.204
59.03	86.205
59.04	106
59.05	99
59.06	115.205
59.07	99
59.08	112
59.09	97
59.1	108.207
59.11	97
59.12	101.207
59.13	90.207
59.14	111
59.15	95.208
59.16	111.208
59.17	80
59.18	113.209
59.19	94
59.2	106.21
59.21	86.21
59.22	102
59.23	97
59.24	109
59.25	89.211
59.26	102.212
59.27	84
59.28	111.212
59.29	99
59.3	107.213
59.31	91
59.32	108.214
59.33	98
59.34	114.214
59.35	90
59.36	125
59.37	86
59.38	109.216
59.39	100
59.4	109
59.41	96
59.42	100.217
59.43	89
59.44	101
59.45	83.219
59.46	113
59.47	97.219
59.48	102
59.49	93.22
59.5	111.221
59.51	94
59.52	122.221
59.53	79.222
59.54	113.222
59.55	97
59.56	106
59.57	81.224
59.58	112
59.59	91
59.6	113.225
59.61	100
59.62	109.226
59.63	96
59.64	102
59.65	89
59.66	100.228
59.67	83
59.68	109.229
59.69	98
59.7	105
59.71	98
59.72	102.231
59.73	99.231
59.74	129.232
59.75	92.232
59.76	104
59.77	87
59.78	112.234
59.79	95.234
59.8	112
59.81	92.235
59.82	105.236
59.83	98.237
59.84	103
59.85	97
59.86	112
59.87	94
59.88	102
59.89	91.24
59.9	108
59.91	84.241
59.92	102
59.93	87
59.94	108.243
59.95	91.243
