Two Theta,Summed Intensity
39.03000000000001,1307336.6761798756
39.050000000000004,1283408.312407058
39.07000000000001,1294603.7115187657
39.09,1294590.4059408375
39.11000000000001,1252095.1302188335
39.13,1320078.991075424
39.150000000000006,1334402.6982213354
39.17,1300710.842354521
39.190000000000005,1264786.743899225
39.21000000000001,1274264.423976002
39.230000000000004,1295669.2991345555
39.25000000000001,1260655.338390195
39.27,1293143.880291357
39.290000000000006,1302777.9307184056
39.31,1316303.8600913133
39.330000000000005,1271639.2737775773
39.35,1301152.6463120354
39.370000000000005,1319124.1386455842
39.39000000000001,1295705.705688146
39.410000000000004,1241051.2183383284
39.43000000000001,1334037.5989627952
39.45,1354128.313914446
39.470000000000006,1305459.170637316
39.49,1291253.8819024335
39.510000000000005,1339233.7261599733
39.53000000000001,1302279.6876695873
39.550000000000004,1317172.1675550742
39.57000000000001,1301541.1802976315
39.59,1319073.7972599168
39.61000000000001,1350454.5998574656
39.63,1301855.7786012273
39.650000000000006,1234453.4850287898
39.67,1266216.170222194
39.690000000000005,1275394.7823294995
39.71000000000001,1259055.7228283351
39.730000000000004,1273575.7794747266
39.75000000000001,1308491.354326604
39.77,1352851.5324556401
39.790000000000006,1299177.7912514044
39.81,1308840.5373116704
39.830000000000005,1296671.4139752742
39.85,1331211.653977853
39.870000000000005,1279703.7566576796
39.89000000000001,1266695.9270912663
39.910000000000004,1315240.3349376912
39.93000000000001,1290069.2772993392
39.95,1332613.4542476665
39.970000000000006,1314002.9490957395
39.99,1334228.1244238394
40.010000000000005,1281253.0225957274
40.03000000000001,1293017.0603039628
40.050000000000004,1294003.7297896717
40.07000000000001,1306840.9201565546
40.09,1359318.521720438
40.11000000000001,1277190.2475717196
40.13,1296324.2744080846
40.150000000000006,1343285.2130669085
40.17,1288397.269719801
40.190000000000005,1290950.1764752467
40.21000000000001,1322287.6058492886
40.230000000000004,1353801.97574071
40.25000000000001,1385556.8548428144
40.27,1330940.3410149608
40.290000000000006,1282634.680676996
40.31,1306089.0904378132
40.330000000000005,1321264.1719081427
40.35,1313196.6296024427
40.370000000000005,1292076.667645719
40.39000000000001,1353742.1746415654
40.410000000000004,1364248.9369723005
40.43000000000001,1398324.2884230379
40.45,1355494.1795785616
40.470000000000006,1351315.815361583
40.49,1308180.0666671519
40.510000000000005,1367126.833289522
40.53000000000001,1314122.297048467
40.550000000000004,1316253.4777823007
40.57000000000001,1311690.1411521803
40.59,1294875.7298253917
40.61000000000001,1324683.740140135
40.63,1341649.4823145126
40.650000000000006,1325162.9677127497
40.67,1363667.2512809834
40.690000000000005,1349566.446642139
40.71000000000001,1341453.2912413655
40.730000000000004,1315003.1276183613
40.75000000000001,1273426.0628171323
40.77,1310321.143375356
40.790000000000006,1308514.8380444169
40.81,1300568.2772225542
40.830000000000005,1307614.0909284914
40.85,1299492.8575386223
40.870000000000005,1304406.0626714858
40.89000000000001,1328716.635785131
40.910000000000004,1296944.2388014076
40.93000000000001,1267395.0356953433
40.95,1327805.4673872336
40.970000000000006,1306401.9948152835
40.99,1283147.8451176323
41.010000000000005,1336626.83202105
41.03000000000001,1294498.4247257628
41.050000000000004,1340552.3223912774
41.07000000000001,1367970.443335303
41.09,1271494.079822981
41.11000000000001,1292065.8299271555
41.13,1341085.625715455
41.150000000000006,1331581.305753898
41.17,1285579.011078402
41.190000000000005,1332648.4798342432
41.21,1300467.8553195156
41.230000000000004,1339023.646784555
41.25000000000001,1338770.2327254731
41.27,1383697.618956863
41.290000000000006,1393177.3842329686
41.31,1331708.8605648393
41.330000000000005,1311699.1959873235
41.35,1328281.9320359526
41.370000000000005,1293374.8328944896
41.39000000000001,1335434.5465201011
41.410000000000004,1394541.9763420185
41.43000000000001,1319491.951851228
41.45,1333176.5802449416
41.470000000000006,1348283.006647215
41.49,1346620.8922473397
41.510000000000005,1350115.9600792546
41.53000000000001,1344041.706064974
41.550000000000004,1332111.1787522654
41.57000000000001,1349914.6145982556
41.59,1295129.7276695292
41.61000000000001,1329175.1267398181
41.63,1369559.149566559
41.650000000000006,1346295.3818672062
41.67,1356996.5287105287
41.690000000000005,1359247.4134105768
41.71,1382713.882806645
41.730000000000004,1364295.139812528
41.75000000000001,1359123.7643513689
41.77,1353845.2202525954
41.790000000000006,1407514.000467311
41.81,1395301.8678967382
41.830000000000005,1367155.8674185616
41.85,1377153.8956348752
41.870000000000005,1411887.6093838995
41.89000000000001,1374179.3455290704
41.910000000000004,1397281.2572419345
41.93000000000001,1346882.4414815106
41.95,1386472.4453447217
41.970000000000006,1432901.9168887243
41.99,1379643.050215975
42.010000000000005,1394977.1246888204
42.03000000000001,1395130.2750467504
42.050000000000004,1377605.9448911075
42.07000000000001,1402367.1062173038
42.09,1414030.0232993243
42.11000000000001,1395863.85157266
42.13,1443719.7266652207
42.150000000000006,1457899.71234129
42.17,1446729.1256229708
42.190000000000005,1454216.3110449475
42.21,1453135.300418167
42.230000000000004,1431440.255399517
42.25000000000001,1493456.2378871967
42.27,1470170.38540918
42.290000000000006,1493155.1409038224
42.31,1505576.5925339465
42.330000000000005,1540712.3868564863
42.35,1558585.9584901282
42.370000000000005,1579505.5679539912
42.39000000000001,1528963.6668535206
42.410000000000004,1581571.4136335098
42.43000000000001,1552087.523446818
42.45,1647726.1347919768
42.470000000000006,1592082.9041270835
42.49,1667622.5754254332
42.510000000000005,1692541.177813988
42.53000000000001,1722506.325374265
42.550000000000004,1782081.9089085
42.57000000000001,1762709.5263817518
42.59,1804265.2266348898
42.61000000000001,1880778.711699531
42.63,1992212.8430581528
42.650000000000006,2047378.3753876176
42.67,2162660.4303403944
42.690000000000005,2184533.6730300942
42.71,2417857.11699931
42.730000000000004,2717916.2428952926
42.75000000000001,2992329.1204800615
42.77,3198804.956502476
42.790000000000006,3643360.3899356876
42.81,4145373.1125266757
42.830000000000005,4684803.069701804
42.85,5110359.479983012
42.870000000000005,5553121.184106896
42.89000000000001,6056534.814260552
42.910000000000004,6230531.179251552
42.93000000000001,6235512.41741415
42.95,6095397.897355106
42.970000000000006,6095347.425833131
