Two Theta,Summed Intensity
39.03000000000001,1235409.9809331677
39.050000000000004,1231187.9654978116
39.07000000000001,1210052.5216114009
39.09,1321699.5278077177
39.11000000000001,1281414.9503159192
39.13,1246000.086382232
39.150000000000006,1287035.96667842
39.17,1242039.89194236
39.190000000000005,1237122.0187413918
39.21000000000001,1280521.4733895902
39.230000000000004,1303850.7427759012
39.25000000000001,1313124.8237692725
39.27,1315864.5740318839
39.290000000000006,1281176.7722715111
39.31,1296989.6625174154
39.330000000000005,1232992.3292224607
39.35,1268324.8484010366
39.370000000000005,1271518.7936499096
39.39000000000001,1285207.4950424358
39.410000000000004,1270503.1286927059
39.43000000000001,1294763.764509849
39.45,1305026.203464077
39.470000000000006,1345082.9772351321
39.49,1323347.8432372382
39.510000000000005,1330953.1681917114
39.53000000000001,1322557.9308893706
39.550000000000004,1296991.3233549611
39.57000000000001,1282190.4340970772
39.59,1275323.5199717283
39.61000000000001,1274026.9451369273
39.63,1258373.331825314
39.650000000000006,1227610.8744608671
39.67,1319654.2976099832
39.690000000000005,1272855.9794166526
39.71000000000001,1349366.0469982459
39.730000000000004,1279234.6934404823
39.75000000000001,1260246.203498622
39.77,1243925.7718321325
39.790000000000006,1301839.6847730773
39.81,1251112.334095891
39.830000000000005,1296518.9430758532
39.85,1290485.4668117184
39.870000000000005,1309045.8895259062
39.89000000000001,1254498.7963259814
39.910000000000004,1258053.4145970773
39.93000000000001,1247363.1503891319
39.95,1267740.2645859304
39.970000000000006,1302025.337855572
39.99,1300213.1929713965
40.010000000000005,1295586.8872433174
40.03000000000001,1265137.6317411987
40.050000000000004,1228596.9162882713
40.07000000000001,1248573.924220343
40.09,1292950.392624327
40.11000000000001,1330712.6257071218
40.13,1274202.6648457188
40.150000000000006,1283084.9579662485
40.17,1250112.8278305454
40.190000000000005,1277370.8351702068
40.21000000000001,1295811.830763094
40.230000000000004,1292812.5679223638
40.25000000000001,1352982.880109322
40.27,1302075.6848697872
40.290000000000006,1342623.6518313426
40.31,1341732.2591655985
40.330000000000005,1312369.1900944978
40.35,1290773.7309811441
40.370000000000005,1276482.8564832367
40.39000000000001,1271464.0358972051
40.410000000000004,1331455.8946800965
40.43000000000001,1321771.942095877
40.45,1383033.280946438
40.470000000000006,1323829.3241008231
40.49,1317250.0457447988
40.510000000000005,1288955.396505689
40.53000000000001,1297609.2615457291
40.550000000000004,1332434.0481200784
40.57000000000001,1358293.0186933142
40.59,1330378.189802871
40.61000000000001,1321662.1953333723
40.63,1286840.6125227895
40.650000000000006,1267639.4115747605
40.67,1284371.466145776
40.690000000000005,1303890.3148179734
40.71000000000001,1273969.4292356912
40.730000000000004,1270988.3593924844
40.75000000000001,1290817.81797025
40.77,1268847.3394274404
40.790000000000006,1293678.0958702646
40.81,1273938.90033314
40.830000000000005,1230243.9957976972
40.85,1286313.2899343022
40.870000000000005,1268079.7383529474
40.89000000000001,1298894.6655113574
40.910000000000004,1281295.8780841075
40.93000000000001,1301189.0984768611
40.95,1270271.182925142
40.970000000000006,1258418.658938437
40.99,1299627.009429688
41.010000000000005,1279281.352933472
41.03000000000001,1282012.5985002732
41.050000000000004,1327980.33332401
41.07000000000001,1304905.1435156676
41.09,1324039.9182877662
41.11000000000001,1341137.5595479172
41.13,1284538.9860693677
41.150000000000006,1290697.4491944155
41.17,1304705.4191059882
41.190000000000005,1351354.922546499
41.21,1367781.4668245062
41.230000000000004,1280229.135145831
41.25000000000001,1337854.7072001484
41.27,1281622.9639712174
41.290000000000006,1327400.3978075255
41.31,1288607.3540629912
41.330000000000005,1297727.1936177842
41.35,1268471.8949401397
41.370000000000005,1291196.5031885202
41.39000000000001,1322975.2250029137
41.410000000000004,1306223.6042266777
41.43000000000001,1259523.729434086
41.45,1314446.962677689
41.470000000000006,1272681.1169113172
41.49,1354598.1316609944
41.510000000000005,1295356.276763252
41.53000000000001,1282093.6521304587
41.550000000000004,1330474.7255060375
41.57000000000001,1267675.1396921398
41.59,1402483.334392538
41.61000000000001,1312299.1472080916
41.63,1300071.690751271
41.650000000000006,1303124.1827852589
41.67,1349992.6410000084
41.690000000000005,1305421.3163297973
41.71,1311848.8868276498
41.730000000000004,1341735.8302030521
41.75000000000001,1336147.656360557
41.77,1371575.4784115406
41.790000000000006,1363287.325757266
41.81,1353461.39438232
41.830000000000005,1372106.701662473
41.85,1349831.7793071805
41.870000000000005,1309034.853417453
41.89000000000001,1303194.663731061
41.910000000000004,1378796.0412862804
41.93000000000001,1378926.5119884203
41.95,1381597.100854669
41.970000000000006,1377644.4273259272
41.99,1400839.1029653596
42.010000000000005,1363778.6876239986
42.03000000000001,1356300.308988654
42.050000000000004,1341021.2645731154
42.07000000000001,1348666.735290663
42.09,1401099.153072858
42.11000000000001,1437933.2305925249
42.13,1378718.2246361654
42.150000000000006,1426374.5513901734
42.17,1419600.0077301373
42.190000000000005,1408646.8107325207
42.21,1447723.9097408452
42.230000000000004,1454646.7936263774
42.25000000000001,1442760.3544336122
42.27,1427049.732492242
42.290000000000006,1479381.2112494288
42.31,1520641.2681040023
42.330000000000005,1469446.2268033226
42.35,1486082.8581938648
42.370000000000005,1508109.2482217627
42.39000000000001,1519257.9949653556
42.410000000000004,1552262.5665547135
42.43000000000001,1524455.4497110709
42.45,1585662.9244850813
42.470000000000006,1605944.593059464
42.49,1588692.575225109
42.510000000000005,1576715.2594898841
42.53000000000001,1610517.2078625131
42.550000000000004,1684269.9045534336
42.57000000000001,1755754.1748849812
42.59,1802082.635139111
42.61000000000001,1843897.9007688023
42.63,1940100.9274122473
42.650000000000006,1976961.7314010996
42.67,2152763.571862247
42.690000000000005,2339587.388347988
42.71,2428031.297956809
42.730000000000004,2642881.3893250264
42.75000000000001,2837501.1228605914
42.77,3128243.9208550886
42.790000000000006,3637045.4716275716
42.81,4078668.158114641
42.830000000000005,4715374.193957502
42.85,5065686.633721069
42.870000000000005,5676695.567103522
42.89000000000001,6130004.170136106
42.910000000000004,6157254.419983912
42.93000000000001,6307938.616884586
42.95,6340995.683452962
42.970000000000006,6145031.350602844
42.99,5842305.3671426745
43.010000000000005,5545375.931946521
43.03000000000001,5272633.3044767445
43.050000000000004,4886448.204172102
43.07000000000001,4552823.32443078
43.09,4274779.479861253
43.11000000000001,3823113.1064901976
43.13,3464303.1483655646
43.150000000000006,3247617.3165925234
43.17,3098796.1217312478
43.190000000000005,2842440.8501869207
43.21,2884940.549932781
43.230000000000004,2781796.4135306207
43.25000000000001,2702223.8609955586
43.27,2691541.862589299
43.290000000000006,2751847.1466542957
43.31,2761771.0371942506
43.330000000000005,2784578.7095089764
43.35,2766373.2629374964
43.370000000000005,2802601.3371310183
43.39000000000001,2917233.4714547927
43.410000000000004,2952699.2504218505
43.43000000000001,3046241.4853323605
43.45,3191053.5807566913
43.470000000000006,3321234.5034712837
43.49,3503596.3370533762
43.510000000000005,3648512.036830564
43.53000000000001,3912452.919778561
43.550000000000004,4083874.346682331
43.57,4348781.389991012
43.59,4525213.60388192
43.61000000000001,4880661.084021947
43.63,5154268.333339875
