x            y_obs        weight       y_calc       y_bkg        
1.959        58.632       0.01706      0.0          0.0          
1.968        62.076       0.01611      0.0          0.0          
1.977        62.428       0.01602      0.0          0.0          
1.986        57.923       0.01726      0.0          0.0          
1.995        56.725       0.01763      0.0          0.0          
2.005        62.935       0.01589      0.0          0.0          
2.014        65.078       0.01537      0.0          0.0          
2.023        64.324       0.01555      0.0          0.0          
2.032        61.19        0.01634      0.0          0.0          
2.041        61.496       0.01626      0.0          0.0          
2.05         58.279       0.01716      0.0          0.0          
2.059        59.725       0.01674      0.0          0.0          
2.069        53.461       0.01871      0.0          0.0          
2.078        55.908       0.01789      0.0          0.0          
2.087        55.396       0.01805      0.0          0.0          
2.096        55.048       0.01817      0.0          0.0          
2.105        58.423       0.01712      0.0          0.0          
2.114        56.707       0.01763      0.0          0.0          
2.123        56.633       0.01766      0.0          0.0          
2.133        57.061       0.01753      0.0          0.0          
2.142        59.737       0.01674      0.0          0.0          
2.151        57.83        0.01729      0.0          0.0          
2.16         59.624       0.01677      0.0          0.0          
2.169        56.427       0.01772      0.0          0.0          
2.178        59.133       0.01691      0.0          0.0          
2.187        59.031       0.01694      0.0          0.0          
2.197        54.81        0.01824      0.0          0.0          
2.206        54.855       0.01823      0.0          0.0          
2.215        57.368       0.01743      0.0          0.0          
2.224        56.26        0.01777      0.0          0.0          
2.233        57.275       0.01746      0.0          0.0          
2.242        58.408       0.01712      0.0          0.0          
2.251        55.386       0.01805      0.0          0.0          
2.261        58.728       0.01703      0.0          0.0          
2.27         58.348       0.01714      0.0          0.0          
2.279        62.025       0.01612      0.0          0.0          
2.288        62.366       0.01603      0.0          0.0          
2.297        59.49        0.01681      0.0          0.0          
2.306        59.28        0.01687      0.0          0.0          
2.315        58.968       0.01696      0.0          0.0          
2.325        58.143       0.0172       0.0          0.0          
2.334        55.199       0.01812      0.0          0.0          
2.343        54.267       0.01843      0.0          0.0          
2.352        58.286       0.01716      0.0          0.0          
2.361        57.553       0.01738      0.0          0.0          
2.37         59.751       0.01674      0.0          0.0          
2.379        55.648       0.01797      0.0          0.0          
2.389        55.455       0.01803      0.0          0.0          
2.398        59.791       0.01672      0.0          0.0          
2.407        58.051       0.01723      0.0          0.0          
2.416        56.691       0.01764      0.0          0.0          
2.425        59.424       0.01683      0.0          0.0          
2.434        60.846       0.01643      0.0          0.0          
2.443        57.371       0.01743      0.0          0.0          
2.453        56.815       0.0176       0.0          0.0          
2.462        56.153       0.01781      0.0          0.0          
2.471        57.447       0.01741      0.0          0.0          
2.48         58.436       0.01711      0.0          0.0          
2.489        59.634       0.01677      0.0          0.0          
2.498        58.99        0.01695      0.0          0.0          
2.507        56.713       0.01763      0.0          0.0          
2.517        57.429       0.01741      0.0          0.0          
2.526        59.411       0.01683      0.0          0.0          
2.535        58.032       0.01723      0.0          0.0          
2.544        57.049       0.01753      0.0          0.0          
2.553        56.794       0.01761      0.0          0.0          
2.562        59.214       0.01689      0.0          0.0          
2.571        59.113       0.01692      0.0          0.0          
2.581        59.431       0.01683      0.0          0.0          
2.59         58.149       0.0172       0.0          0.0          
2.599        57.663       0.01734      0.0          0.0          
2.608        59.185       0.0169       0.0          0.0          
2.617        58.228       0.01717      0.0          0.0          
2.626        59.813       0.01672      0.0          0.0          
2.635        58.941       0.01697      0.0          0.0          
2.645        58.853       0.01699      0.0          0.0          
2.654        62.207       0.01608      0.0          0.0          
2.663        60.442       0.01654      0.0          0.0          
2.672        58.309       0.01715      0.0          0.0          
2.681        60.128       0.01663      0.0          0.0          
2.69         59.725       0.01674      0.0          0.0          
2.699        55.309       0.01808      0.0          0.0          
2.709        59.651       0.01676      0.0          0.0          
2.718        60.103       0.01664      0.0          0.0          
2.727        59.635       0.01677      0.0          0.0          
2.736        56.999       0.01754      0.0          0.0          
2.745        57.156       0.0175       0.0          0.0          
2.754        57.387       0.01743      0.0          0.0          
2.763        59.162       0.0169       0.0          0.0          
2.773        60.507       0.01653      0.0          0.0          
2.782        57.948       0.01726      0.0          0.0          
2.791        59.192       0.01689      0.0          0.0          
2.8          57.989       0.01724      0.0          0.0          
2.809        58.972       0.01696      0.0          0.0          
2.818        58.182       0.01719      0.0          0.0          
2.827        60.154       0.01662      0.0          0.0          
2.837        57.583       0.01737      0.0          0.0          
2.846        61.471       0.01627      0.0          0.0          
2.855        64.112       0.0156       0.0          0.0          
2.864        61.971       0.01614      0.0          0.0          
2.873        60.346       0.01657      0.0          0.0          
2.882        58.104       0.01721      0.0          0.0          
2.891        57.82        0.01729      0.0          0.0          
2.901        61.308       0.01631      0.0          0.0          
2.91         60.809       0.01644      0.0          0.0          
2.919        60.274       0.01659      0.0          0.0          
2.928        59.629       0.01677      0.0          0.0          
2.937        59.003       0.01695      0.0          0.0          
2.946        59.753       0.01674      0.0          0.0          
2.955        59.738       0.01674      0.0          0.0          
2.965        60.926       0.01641      0.0          0.0          
2.974        62.388       0.01603      0.0          0.0          
2.983        57.336       0.01744      0.0          0.0          
2.992        60.028       0.01666      0.0          0.0          
3.001        60.958       0.0164       0.0          0.0          
3.01         64.872       0.01542      0.0          0.0          
3.019        61.263       0.01632      0.0          0.0          
3.029        61.121       0.01636      0.0          0.0          
3.038        58.879       0.01698      0.0          0.0          
3.047        60.897       0.01642      0.0          0.0          
3.056        63.168       0.01583      0.0          0.0          
3.065        59.574       0.01679      0.0          0.0          
3.074        59.948       0.01668      0.0          0.0          
3.083        63.73        0.01569      0.0          0.0          
3.093        61.685       0.01621      0.0          0.0          
3.102        61.384       0.01629      0.0          0.0          
3.111        64.414       0.01552      0.0          0.0          
3.12         59.895       0.0167       0.0          0.0          
3.129        60.68        0.01648      0.0          0.0          
3.138        63.35        0.01579      0.0          0.0          
3.147        59.138       0.01691      0.0          0.0          
3.157        62.242       0.01607      0.0          0.0          
3.166        61.861       0.01617      0.0          0.0          
3.175        61.762       0.01619      0.0          0.0          
3.184        66.93        0.01494      0.0          0.0          
3.193        68.73        0.01455      0.0          0.0          
3.202        72.95        0.01371      0.0          0.0          
3.211        81.585       0.01226      0.0          0.0          
3.221        81.565       0.01226      0.0          0.0          
3.23         77.679       0.01287      0.0          0.0          
3.239        70.451       0.01419      0.0          0.0          
3.248        67.403       0.01484      0.0          0.0          
3.257        62.492       0.016        0.0          0.0          
3.266        63.479       0.01575      0.0          0.0          
3.275        63.294       0.0158       0.0          0.0          
3.285        64.187       0.01558      0.0          0.0          
3.294        61.112       0.01636      0.0          0.0          
3.303        64.053       0.01561      0.0          0.0          
3.312        59.191       0.01689      0.0          0.0          
3.321        64.355       0.01554      0.0          0.0          
3.33         63.126       0.01584      0.0          0.0          
3.339        64.659       0.01547      0.0          0.0          
3.349        63.57        0.01573      0.0          0.0          
3.358        67.729       0.01476      0.0          0.0          
3.367        63.929       0.01564      0.0          0.0          
3.376        65.73        0.01521      0.0          0.0          
3.385        66.897       0.01495      0.0          0.0          
3.394        65.805       0.0152       0.0          0.0          
3.403        64.082       0.01561      0.0          0.0          
3.413        62.811       0.01592      0.0          0.0          
3.422        65.524       0.01526      0.0          0.0          
3.431        66.168       0.01511      0.0          0.0          
3.44         64.807       0.01543      0.0          0.0          
3.449        67.653       0.01478      0.0          0.0          
3.458        68.667       0.01456      0.0          0.0          
3.468        66.73        0.01499      0.0          0.0          
3.477        68.031       0.0147       0.0          0.0          
3.486        67.825       0.01474      0.0          0.0          
3.495        68.991       0.01449      0.0          0.0          
3.504        69.529       0.01438      0.0          0.0          
3.513        69.989       0.01429      0.0          0.0          
3.522        69.288       0.01443      0.0          0.0          
3.532        68.378       0.01462      0.0          0.0          
3.541        66.291       0.01508      0.0          0.0          
3.55         69.171       0.01446      0.0          0.0          
3.559        67.44        0.01483      0.0          0.0          
3.568        70.107       0.01426      0.0          0.0          
3.577        68.831       0.01453      0.0          0.0          
3.586        65.299       0.01531      0.0          0.0          
3.596        67.396       0.01484      0.0          0.0          
3.605        70.657       0.01415      0.0          0.0          
3.614        69.79        0.01433      0.0          0.0          
3.623        69.022       0.01449      0.0          0.0          
3.632        70.489       0.01419      0.0          0.0          
3.641        70.538       0.01418      0.0          0.0          
3.65         73.632       0.01358      0.0          0.0          
3.66         71.148       0.01406      0.0          0.0          
3.669        73.594       0.01359      0.0          0.0          
3.678        71.718       0.01394      0.0          0.0          
3.687        78.693       0.01271      0.0          0.0          
3.696        82.03        0.01219      0.0          0.0          
3.705        87.731       0.0114       0.0          0.0          
3.714        97.454       0.01026      0.0          0.0          
3.724        99.084       0.01009      0.0          0.0          
3.733        94.552       0.01058      0.0          0.0          
3.742        86.875       0.01151      0.0          0.0          
3.751        86.79        0.01152      0.0          0.0          
3.76         83.671       0.01195      0.0          0.0          
3.769        84.558       0.01183      0.0          0.0          
3.778        88.027       0.01136      0.0          0.0          
3.788        87.34        0.01145      0.0          0.0          
3.797        88.819       0.01126      0.0          0.0          
3.806        90.74        0.01102      0.0          0.0          
3.815        95.082       0.01052      0.0          0.0          
3.824        93.641       0.01068      0.0          0.0          
3.833        99.906       0.01001      0.0          0.0          
3.842        102.619      0.00974      0.0          0.0          
3.852        105.859      0.00945      0.0          0.0          
3.861        109.284      0.00915      0.0          0.0          
3.87         121.897      0.0082       0.0          0.0          
3.879        130.97       0.00764      0.0          0.0          
3.888        144.051      0.00694      0.0          0.0          
3.897        168.701      0.00593      0.0          0.0          
3.906        212.969      0.0047       0.0          0.0          
3.916        314.147      0.00318      0.0          0.0          
3.925        615.738      0.00162      0.0          0.0          
3.934        1448.219     0.00069      0.0          0.0          
3.943        2626.19      0.00038      0.0          0.0          
3.952        2973.421     0.00034      0.0          0.0          
3.961        2289.499     0.00044      0.0          0.0          
3.971        1326.798     0.00075      0.0          0.0          
3.98         933.281      0.00107      0.0          0.0          
3.989        1236.755     0.00081      0.0          0.0          
3.998        2302.666     0.00043      0.0          0.0          
4.007        4434.31      0.00023      0.0          0.0          
4.016        7272.487     0.00014      0.0          0.0          
4.025        9037.573     0.00011      0.0          0.0          
4.035        8809.227     0.00011      0.0          0.0          
4.044        7139.453     0.00014      0.0          0.0          
4.053        4787.315     0.00021      0.0          0.0          
4.062        2678.791     0.00037      0.0          0.0          
4.071        1334.925     0.00075      0.0          0.0          
4.08         669.212      0.00149      0.0          0.0          
4.089        393.582      0.00254      0.0          0.0          
4.099        270.717      0.00369      0.0          0.0          
4.108        212.939      0.0047       0.0          0.0          
4.117        175.086      0.00571      0.0          0.0          
