x            y_obs        weight       y_calc       y_bkg        
3.275        66.449       0.01505      0.0          0.0          
3.285        62.931       0.01589      0.0          0.0          
3.294        66.453       0.01505      0.0          0.0          
3.303        65.446       0.01528      0.0          0.0          
3.312        64.905       0.01541      0.0          0.0          
3.321        67.562       0.0148       0.0          0.0          
3.33         65.378       0.0153       0.0          0.0          
3.339        64.994       0.01539      0.0          0.0          
3.349        65.035       0.01538      0.0          0.0          
3.358        65.231       0.01533      0.0          0.0          
3.367        64.424       0.01552      0.0          0.0          
3.376        66.642       0.01501      0.0          0.0          
3.385        66.689       0.015        0.0          0.0          
3.394        66.225       0.0151       0.0          0.0          
3.403        67.707       0.01477      0.0          0.0          
3.413        67.958       0.01471      0.0          0.0          
3.422        67.049       0.01491      0.0          0.0          
3.431        66.316       0.01508      0.0          0.0          
3.44         67.615       0.01479      0.0          0.0          
3.449        66.662       0.015        0.0          0.0          
3.458        68.696       0.01456      0.0          0.0          
3.468        68.761       0.01454      0.0          0.0          
3.477        70.37        0.01421      0.0          0.0          
3.486        69.506       0.01439      0.0          0.0          
3.495        71.11        0.01406      0.0          0.0          
3.504        70.952       0.01409      0.0          0.0          
3.513        72.167       0.01386      0.0          0.0          
3.522        69.32        0.01443      0.0          0.0          
3.532        71.969       0.01389      0.0          0.0          
3.541        69.449       0.0144       0.0          0.0          
3.55         69.482       0.01439      0.0          0.0          
3.559        71.709       0.01395      0.0          0.0          
3.568        70.486       0.01419      0.0          0.0          
3.577        72.382       0.01382      0.0          0.0          
3.586        73.808       0.01355      0.0          0.0          
3.596        75.268       0.01329      0.0          0.0          
3.605        74.987       0.01334      0.0          0.0          
3.614        74.954       0.01334      0.0          0.0          
3.623        76.619       0.01305      0.0          0.0          
3.632        77.692       0.01287      0.0          0.0          
3.641        76.464       0.01308      0.0          0.0          
3.65         76.787       0.01302      0.0          0.0          
3.66         79.377       0.0126       0.0          0.0          
3.669        77.488       0.01291      0.0          0.0          
3.678        79.411       0.01259      0.0          0.0          
3.687        79.903       0.01252      0.0          0.0          
3.696        86.858       0.01151      0.0          0.0          
3.705        98.582       0.01014      0.0          0.0          
3.714        108.029      0.00926      0.0          0.0          
3.724        113.629      0.0088       0.0          0.0          
3.733        104.505      0.00957      0.0          0.0          
3.742        97.625       0.01024      0.0          0.0          
3.751        94.999       0.01053      0.0          0.0          
3.76         95.758       0.01044      0.0          0.0          
3.769        97.174       0.01029      0.0          0.0          
3.778        100.586      0.00994      0.0          0.0          
3.788        103.106      0.0097       0.0          0.0          
3.797        104.833      0.00954      0.0          0.0          
3.806        103.415      0.00967      0.0          0.0          
3.815        107.593      0.00929      0.0          0.0          
3.824        115.939      0.00863      0.0          0.0          
3.833        122.846      0.00814      0.0          0.0          
3.842        130.617      0.00766      0.0          0.0          
3.852        138.111      0.00724      0.0          0.0          
3.861        147.873      0.00676      0.0          0.0          
3.87         166.172      0.00602      0.0          0.0          
3.879        184.172      0.00543      0.0          0.0          
