#x	y_obs
3.285	65.897
3.294	62.174
3.303	67.313
3.312	64.376
3.321	65.262
3.33	65.604
3.339	64.097
3.349	63.785
3.358	65.063
3.367	67.357
3.376	66.285
3.385	67.552
3.394	64.499
3.403	64.413
3.413	65.193
3.422	66.264
3.431	64.406
3.44	66.838
3.449	66.443
3.458	69.588
3.468	68.41
3.477	69.845
3.486	69.713
3.495	70.809
3.504	69.877
3.513	71.057
3.522	69.35
3.532	69.402
3.541	68.427
3.55	71.193
3.559	70.087
3.568	69.4
3.577	73.588
3.586	71.325
3.596	71.132
3.605	74.353
3.614	72.481
3.623	73.574
3.632	75.261
3.641	75.65
3.65	74.46
3.66	76.033
3.669	76.951
3.678	78.803
3.687	80.931
3.696	85.539
3.705	97.224
3.714	103.06
3.724	105.693
3.733	100.736
3.742	93.098
3.751	90.813
3.76	88.877
3.769	91.732
3.778	93.187
3.788	97.97
3.797	98.711
3.806	103.891
3.815	107.447
3.824	111.406
3.833	116.952
3.842	124.297
3.852	131.802
3.861	139.099
3.87	154.808
3.879	166.437
3.888	191.264
3.897	223.06
3.906	288.703
3.916	435.429
3.925	916.24
3.934	1936.478
3.943	4156.475
3.952	5042.697
3.961	3758.27
3.971	2082.892
3.98	1292.699
3.989	1566.223
3.998	2698.797
4.007	5286.321
4.016	8600.105
4.025	10552.677
4.035	10982.091
4.044	9228.602
4.053	6756.918
4.062	3940.597
4.071	1924.12
4.08	949.398
4.089	524.607
4.099	351.788
4.108	269.056
4.117	221.706
4.126	191.287
4.135	170.324
4.144	160.414
4.153	149.62
4.163	133.434
4.172	127.329
4.181	117.142
4.19	112.347
4.199	111.071
4.208	104.767
4.217	102.094
4.227	98.294
4.236	97.617
4.245	95.11
4.254	90.046
4.263	88.661
4.272	90.065
4.281	88.505
4.291	88.736
4.3	87.069
4.309	86.972
4.318	84.274
4.327	84.397
4.336	85.239
4.346	85.642
4.355	84.645
4.364	84.938
4.373	83.816
4.382	85.887
4.391	87.338
4.4	87.829
4.41	87.977
4.419	87.155
4.428	92.261
4.437	91.943
4.446	95.13
4.455	99.262
4.464	104.017
4.474	112.715
4.483	125.064
4.492	138.147
4.501	168.79
4.51	220.205
4.519	322.164
4.528	534.863
4.538	1036.059
4.547	1704.983
4.556	2285.613
4.565	1984.261
4.574	1358.518
4.583	770.627
4.593	440.915
4.602	263.323
4.611	179.618
4.62	136.561
4.629	119.365
4.638	106.602
4.647	95.451
4.657	91.764
4.666	88.584
4.675	84.571
4.684	82.464
4.693	79.822
4.702	79.511
4.711	76.663
4.721	74.723
4.73	76.222
4.739	74.316
4.748	72.314
4.757	71.808
4.766	71.317
4.775	70.672
4.785	70.79
4.794	68.449
4.803	66.816
4.812	69.595
4.821	71.612
4.83	68.401
4.84	69.018
4.849	70.279
4.858	68.215
4.867	67.971
4.876	67.75
4.885	67.325
4.894	66.966
4.904	67.575
4.913	65.792
4.922	67.679
4.931	69.334
4.94	70.18
4.949	65.883
4.958	67.017
4.968	67.48
4.977	67.496
4.986	68.016
4.995	67.811
5.004	66.329
5.013	66.716
5.023	66.908
5.032	67.916
5.041	66.944
5.05	65.608
5.059	67.137
5.068	67.652
5.077	66.739
5.087	67.181
5.096	68.047
5.105	67.839
5.114	67.305
5.123	66.433
5.132	68.325
5.141	64.23
5.151	67.313
5.16	66.112
5.169	64.079
5.178	66.381
5.187	67.244
5.196	66.745
5.206	67.446
5.215	67.134
5.224	67.728
5.233	67.299
5.242	71.085
5.251	71.418
5.26	73.799
5.27	72.986
5.279	71.844
5.288	68.383
5.297	67.434
5.306	66.457
5.315	67.182
5.324	67.771
5.334	69.145
5.343	67.506
5.352	66.331
5.361	68.812
5.37	68.03
5.379	66.522
5.389	68.006
5.398	67.238
5.407	66.839
5.416	67.05
5.425	68.218
5.434	67.749
5.443	68.587
5.453	70.634
5.462	68.909
5.471	69.028
5.48	67.932
5.489	69.645
5.498	68.104
5.507	70.506
5.517	69.131
5.526	72.374
5.535	73.251
5.544	71.199
5.553	76.184
5.562	77.087
5.572	81.353
5.581	84.034
5.59	93.489
5.599	106.063
5.608	125.488
5.617	157.266
5.626	203.492
5.636	273.966
5.645	381.796
5.654	500.767
5.663	628.618
5.672	743.557
5.681	855.642
5.691	953.038
5.7	1062.816
5.709	1121.242
5.718	1070.196
5.727	972.782
5.736	779.101
5.745	626.551
5.755	480.65
5.764	351.82
5.773	253.146
5.782	190.621
5.791	142.03
5.8	115.983
5.81	99.809
5.819	90.399
5.828	83.737
5.837	78.85
5.846	77.685
5.855	76.092
5.864	74.045
5.874	72.662
5.883	71.834
5.892	70.197
5.901	69.931
5.91	69.377
5.919	68.603
5.928	70.399
5.938	69.292
5.947	69.517
5.956	69.911
5.965	68.956
5.974	68.306
5.983	68.969
5.993	68.531
6.002	70.654
6.011	68.351
6.02	68.478
6.029	67.964
6.038	68.871
6.047	67.714
6.057	69.187
6.066	66.721
6.075	67.151
6.084	68.467
6.093	68.771
6.102	67.1
6.112	69.278
6.121	70.747
6.13	68.131
6.139	70.744
6.148	73.263
6.157	75.205
6.166	76.542
6.176	74.168
6.185	76.194
6.194	73.064
6.203	70.686
6.212	70.591
6.221	70.115
6.231	69.081
6.24	72.02
6.249	69.245
6.258	70.435
6.267	71.221
6.276	70.771
6.285	70.99
6.295	70.48
6.304	72.767
6.313	73.716
6.322	75.164
6.331	75.362
6.34	75.543
6.35	76.742
6.359	79.326
6.368	80.996
6.377	86.538
6.386	90.708
6.395	98.939
6.404	116.267
6.414	143.233
6.423	218.676
6.432	375.875
6.441	611.089
6.45	851.104
6.459	945.254
6.469	915.97
6.478	625.036
6.487	368.539
6.496	224.52
6.505	151.825
6.514	119.742
6.524	102.462
6.533	95.033
6.542	87.663
6.551	85.454
6.56	81.962
6.569	80.176
6.578	80.456
6.588	78.296
6.597	80.411
6.606	78.938
6.615	77.207
6.624	75.972
6.633	76.071
6.643	75.148
6.652	76.282
6.661	75.5
6.67	75.399
6.679	75.727
6.688	77.701
6.697	75.717
6.707	74.716
6.716	76.114
6.725	78.327
6.734	76.669
6.743	78.71
6.752	77.545
6.762	78.084
6.771	78.56
6.78	80.811
6.789	79.478
6.798	81.808
6.807	83.322
6.817	81.707
6.826	83.964
6.835	88.524
6.844	89.35
6.853	92.244
6.862	94.72
6.871	98.635
6.881	105.093
6.89	116.105
6.899	130.778
6.908	157.883
6.917	209.08
6.926	302.255
6.936	452.127
6.945	697.21
6.954	1018.085
6.963	1372.657
6.972	1698.964
6.981	1961.277
6.991	2088.942
7	2038.456
7.009	1783.371
7.018	1437.001
7.027	1024.187
7.036	689.215
7.045	448.787
7.055	289.227
7.064	202.919
7.073	156.301
7.082	131.914
7.091	118.469
7.1	107.432
7.11	100.781
7.119	96.659
7.128	94.182
7.137	91.881
7.146	89.627
7.155	86.791
7.165	87.66
7.174	85.262
7.183	83.376
7.192	84.489
7.201	83.122
7.21	81.057
7.219	81.515
7.229	80.894
7.238	81.878
7.247	80.257
7.256	80.996
7.265	80.074
7.274	79.313
7.284	79.226
7.293	78.738
7.302	79.891
7.311	80.06
7.32	78.975
7.329	79.552
7.339	80.362
7.348	81.307
7.357	79.429
7.366	79.419
7.375	80.878
7.384	81.162
7.394	81.172
7.403	81.322
7.412	82.732
7.421	84.943
7.43	86.511
7.439	87.456
7.448	91.752
7.458	91.296
7.467	94.875
7.476	99.998
7.485	104.715
7.494	113.172
7.503	129.303
7.513	158.991
7.522	207.135
7.531	307.149
7.54	516.678
7.549	861.893
7.558	1408.287
7.568	1835.979
7.577	1901.937
7.586	1644.701
7.595	1106.531
7.604	713.178
7.613	428.6
7.623	266.954
7.632	189.138
7.641	145.596
7.65	123.837
7.659	109.219
7.668	101.346
7.677	93.852
7.687	90.821
7.696	90.31
7.705	86.887
7.714	86.097
7.723	83.302
7.732	83.137
7.742	83.067
7.751	81.608
7.76	82.011
7.769	78.758
7.778	81.753
7.787	81.821
7.797	83.147
7.806	83.793
7.815	84.259
7.824	83.161
7.833	84.962
7.842	90.43
7.852	100.996
7.861	115.219
7.87	151.554
7.879	229.335
7.888	290.147
7.897	550.985
7.907	640.819
7.916	529.735
7.925	383.819
7.934	254.411
7.943	172.467
7.952	136.943
7.962	118.072
7.971	111.003
7.98	115.401
7.989	114.879
7.998	146.315
8.007	193.799
8.016	271.431
8.026	378.026
8.035	469.548
8.044	585.932
8.053	710.247
8.062	750.882
8.071	723.663
8.081	670.322
8.09	590.174
8.099	543.292
8.108	449.558
8.117	354.421
8.126	276.225
8.136	208.353
8.145	157.415
8.154	126.005
8.163	106.454
8.172	97.253
8.181	88.805
8.191	84.065
8.2	84.169
8.209	80.572
8.218	78.645
8.227	77.605
8.236	76.968
8.246	76.017
8.255	76.654
8.264	76.197
8.273	77.76
8.282	76.733
8.291	76.782
8.301	76.304
8.31	75.771
8.319	74.623
8.328	75.142
8.337	76.499
8.346	75.465
8.356	73.588
8.365	74.51
8.374	71.311
8.383	72.704
8.392	73.274
8.401	73.304
8.411	72.666
8.42	72.484
8.429	73.011
8.438	72.163
8.447	72.296
8.456	71.093
8.466	72.025
8.475	71.693
8.484	72.165
8.493	70.587
8.502	69.855
8.511	73.222
8.521	71.571
8.53	70.496
8.539	70.438
8.548	72.396
8.557	71.014
8.566	72.633
8.576	71.164
8.585	71.981
8.594	70.753
8.603	72.958
8.612	71.229
8.621	71.72
8.631	71.621
8.64	71.774
8.649	72.917
8.658	73.321
8.667	72.405
8.676	72.713
8.686	71.568
8.695	72.527
8.704	70.835
8.713	71.666
8.722	74.051
8.731	72.571
8.741	72.395
8.75	71.412
8.759	72.557
8.768	73.027
8.777	74.356
8.786	75.759
8.796	73.35
8.805	73.969
8.814	73.637
8.823	75.499
8.832	75.076
8.841	76.219
8.851	77.177
8.86	79.118
8.869	78.69
8.878	83.405
8.887	85.789
8.896	90.42
8.906	95.773
8.915	107.963
8.924	125.13
8.933	141.769
8.942	167.619
8.951	199.777
8.961	236.609
8.97	271.992
8.979	308.051
8.988	341.823
8.997	372.951
9.006	401.397
9.016	417.731
9.025	431.437
9.034	436.064
9.043	428.457
9.052	413.034
9.061	388.051
9.071	350.158
9.08	313.642
9.089	280.153
9.098	251.698
9.107	233.338
9.116	230.027
9.126	236.759
9.135	245.241
9.144	245.84
9.153	223.394
9.162	196.068
9.171	159.688
9.181	133.104
9.19	115.391
9.199	99.79
9.208	92.134
9.217	86.52
9.226	82.846
9.236	79.273
9.245	79.07
9.254	76.547
9.263	75.878
9.272	75.211
9.282	75.223
9.291	74.566
9.3	75.136
9.309	74.307
9.318	71.718
9.327	72.985
9.337	73.862
9.346	73.885
9.355	72.977
9.364	71.946
9.373	72.293
9.382	72.901
9.392	72.274
9.401	71.461
9.41	72.486
9.419	72.25
9.428	72.374
9.437	72.744
9.447	72.691
9.456	70.807
9.465	73.086
9.474	71.953
9.483	72.42
9.492	71.921
9.502	72.224
9.511	71.542
9.52	71.026
9.529	70.765
9.538	72.043
9.547	71.834
9.557	71.803
9.566	71.763
9.575	71.199
9.584	71.985
9.593	72.033
9.603	71.625
9.612	72.093
9.621	72.414
9.63	72.4
9.639	72.43
9.648	71.213
9.658	72.746
9.667	75.177
9.676	74.657
9.685	74.386
9.694	74.087
9.703	72.62
9.713	73.625
9.722	72.475
9.731	72.401
9.74	75.859
9.749	72.728
9.758	75.181
9.768	74.572
9.777	75.685
9.786	75.878
9.795	76.941
9.804	80.85
9.814	82.48
9.823	86.661
9.832	95.829
9.841	104.836
9.85	122.848
9.859	143.46
9.869	171.599
9.878	201.205
9.887	229.006
9.896	244.56
9.905	240.658
9.914	230.718
9.924	226.959
9.933	257.773
9.942	317.57
9.951	388.689
9.96	416.154
9.97	380.887
9.979	305.967
9.988	227.738
9.997	169.382
10.006	132.913
10.015	110.56
10.025	96.831
10.034	89.348
10.043	87.165
10.052	83.579
10.061	82.557
10.07	80.489
10.08	79.068
10.089	80.337
10.098	77.456
10.107	78.532
10.116	78.652
10.125	80.163
10.135	80.815
10.144	81.124
10.153	85.278
10.162	87.698
10.171	95.836
10.181	111.1
10.19	135.208
10.199	172.642
10.208	220.653
10.217	253.974
10.226	262.189
10.236	233.112
10.245	187.694
10.254	154.259
10.263	125.244
10.272	105.639
10.282	95.389
10.291	87.287
10.3	83.389
10.309	82.082
10.318	79.09
10.327	78.837
10.337	77.82
10.346	76.994
10.355	78.704
10.364	77.587
10.373	77.648
10.382	77.637
10.392	76.032
10.401	77.319
10.41	78.9
10.419	77.951
10.428	75.495
10.438	78.211
10.447	77.644
10.456	77.444
10.465	78.694
10.474	79.445
10.483	77.869
10.493	80.15
10.502	79.925
10.511	81.389
10.52	82.207
10.529	82.43
10.539	83.442
10.548	85.946
10.557	87.877
10.566	91.792
10.575	97.84
10.584	105.261
10.594	115.878
10.603	134.767
10.612	163.582
10.621	203.679
10.63	249.756
10.639	307.517
10.649	364.598
10.658	421.512
10.667	467.763
10.676	502.234
10.685	521.468
10.695	520.496
10.704	500.44
10.713	472.928
10.722	426.001
10.731	369.453
10.74	311.896
10.75	254.898
10.759	205.854
10.768	167.228
10.777	138.925
10.786	117.881
10.796	106.152
10.805	97.033
10.814	92.462
10.823	89.03
10.832	86.436
10.841	86.456
10.851	83.26
10.86	82.614
10.869	80.928
10.878	81.172
10.887	80.059
10.897	79.08
10.906	78.599
10.915	79.915
10.924	79.027
10.933	78.338
10.942	78.785
10.952	77.146
10.961	77.423
10.97	78.324
10.979	77.876
10.988	78.202
10.998	79.004
11.007	79.1
11.016	77.287
11.025	77.164
11.034	77.787
11.043	78.163
11.053	79.21
11.062	77.969
11.071	76.64
11.08	78.221
11.089	78.246
11.099	77.644
11.108	78.305
