#x	y_obs
3.193	68.73
3.202	72.95
3.211	81.585
3.221	81.565
3.23	77.679
3.239	70.451
3.248	67.403
3.257	62.492
3.266	63.479
3.275	63.294
3.285	64.187
3.294	61.112
3.303	64.053
3.312	59.191
3.321	64.355
3.33	63.126
3.339	64.659
3.349	63.57
3.358	67.729
3.367	63.929
3.376	65.73
3.385	66.897
3.394	65.805
3.403	64.082
3.413	62.811
3.422	65.524
3.431	66.168
3.44	64.807
3.449	67.653
3.458	68.667
3.468	66.73
3.477	68.031
3.486	67.825
3.495	68.991
3.504	69.529
3.513	69.989
3.522	69.288
3.532	68.378
3.541	66.291
3.55	69.171
3.559	67.44
3.568	70.107
3.577	68.831
3.586	65.299
3.596	67.396
3.605	70.657
3.614	69.79
3.623	69.022
3.632	70.489
3.641	70.538
3.65	73.632
3.66	71.148
3.669	73.594
3.678	71.718
3.687	78.693
3.696	82.03
3.705	87.731
3.714	97.454
3.724	99.084
3.733	94.552
3.742	86.875
3.751	86.79
3.76	83.671
3.769	84.558
3.778	88.027
3.788	87.34
3.797	88.819
3.806	90.74
3.815	95.082
3.824	93.641
3.833	99.906
3.842	102.619
3.852	105.859
3.861	109.284
3.87	121.897
3.879	130.97
3.888	144.051
3.897	168.701
3.906	212.969
3.916	314.147
3.925	615.738
3.934	1448.219
3.943	2626.19
3.952	2973.421
3.961	2289.499
3.971	1326.798
3.98	933.281
3.989	1236.755
3.998	2302.666
4.007	4434.31
4.016	7272.487
4.025	9037.573
4.035	8809.227
4.044	7139.453
4.053	4787.315
4.062	2678.791
4.071	1334.925
4.08	669.212
4.089	393.582
4.099	270.717
4.108	212.939
4.117	175.086
4.126	156.582
4.135	142.866
4.144	129.062
4.153	122.659
4.163	113.21
4.172	107.455
4.181	103.821
4.19	100.525
4.199	96.427
4.208	95.665
4.217	93.143
4.227	91.508
4.236	87.672
4.245	86.879
4.254	85.797
4.263	84.388
4.272	83.474
4.281	82.42
4.291	80.549
4.3	80.679
4.309	80.884
4.318	79.738
4.327	80.832
4.336	78.18
4.346	79.359
4.355	78.239
4.364	80.642
4.373	78.943
4.382	78.107
4.391	77.795
4.4	78.054
4.41	78.413
4.419	80.534
4.428	80.817
4.437	81.205
4.446	82.207
4.455	83.285
4.464	86.017
4.474	88.552
4.483	92.147
4.492	100.829
4.501	115.823
4.51	135.309
4.519	174.598
4.528	255.745
4.538	421.145
4.547	744.28
4.556	1128.714
4.565	1287.845
4.574	1047.932
4.583	618.136
4.593	346.668
4.602	202.392
4.611	142.207
4.62	113.146
4.629	97.676
4.638	89.389
4.647	83.319
4.657	79.931
4.666	77.299
4.675	71.413
4.684	75.739
4.693	73.061
4.702	73.49
4.711	70.777
4.721	69.452
4.73	70.597
4.739	72.025
4.748	69.135
4.757	68.706
4.766	69.99
4.775	68.209
4.785	67.598
4.794	67.651
4.803	70.127
4.812	67.931
4.821	67.108
4.83	69.05
4.84	67.699
4.849	67.629
4.858	68.445
4.867	67.496
4.876	66.396
4.885	67.424
4.894	66.349
4.904	65.5
4.913	67.219
4.922	64.921
4.931	64.618
4.94	66.291
4.949	65.304
4.958	66.256
4.968	65.351
4.977	66.646
4.986	66.368
4.995	66.806
5.004	67.017
5.013	66.56
5.023	66.468
5.032	66.7
5.041	64.923
5.05	64.37
5.059	65.955
5.068	66.407
5.077	66.568
5.087	65.383
5.096	66.447
5.105	64.412
5.114	65.453
5.123	64.637
5.132	66.333
5.141	63.976
5.151	64.658
5.16	64.64
5.169	63.746
5.178	64.661
5.187	64.713
5.196	68.409
5.206	66.176
5.215	67.495
5.224	66.609
5.233	68.469
5.242	68.319
5.251	68.895
5.26	71.015
5.27	71.333
5.279	69.72
5.288	67.416
5.297	68.359
5.306	67.026
5.315	65.113
5.324	67.786
5.334	65.09
5.343	66.977
5.352	68.16
5.361	66.617
5.37	67.295
5.379	67.765
5.389	65.846
5.398	67.664
5.407	65.885
5.416	65.533
5.425	65.836
5.434	68.215
5.443	66.727
5.453	68.431
5.462	66.79
5.471	64.537
5.48	67.403
5.489	67.264
5.498	67.825
5.507	68.653
5.517	66.053
5.526	67.848
5.535	67.985
5.544	68.254
5.553	72.287
5.562	72.097
5.572	75.856
5.581	74.358
5.59	79.183
5.599	87.851
5.608	99.074
5.617	118.953
5.626	151.072
5.636	196.264
5.645	257.824
5.654	328.527
5.663	406.206
5.672	482.655
5.681	557.917
5.691	638.084
5.7	684.83
5.709	729.341
5.718	733.855
5.727	711.155
5.736	633.83
5.745	534.861
5.755	433.68
5.764	330.193
5.773	244.267
5.782	181.201
5.791	136.696
5.8	108.654
5.81	94.051
5.819	85.242
5.828	78.322
5.837	75.989
5.846	73.15
5.855	73.868
5.864	70.886
5.874	70.171
5.883	69.219
5.892	67.449
5.901	68.185
5.91	68.317
5.919	68.911
5.928	69.145
5.938	67.595
5.947	68.151
5.956	67.816
5.965	68.951
5.974	66.584
5.983	67.574
5.993	66.013
6.002	68.764
6.011	67.016
6.02	67.691
6.029	68.489
6.038	69.193
6.047	67.32
6.057	67.379
6.066	70.282
6.075	67.63
6.084	68.58
6.093	66.597
6.102	67.229
6.112	66.442
6.121	68.45
6.13	69.946
6.139	68.544
6.148	71.503
6.157	71.144
6.166	74.955
6.176	74.903
6.185	73.337
6.194	72.879
6.203	72.211
6.212	70.6
6.221	70.108
6.231	70.953
6.24	70.199
6.249	71.012
6.258	70.304
6.267	71.421
6.276	72.207
6.285	72.676
6.295	73.723
6.304	72.823
6.313	74.334
6.322	75.326
6.331	77.546
6.34	78.306
6.35	82.057
6.359	82.611
6.368	85.602
6.377	90.433
6.386	96.763
6.395	111.899
6.404	134.119
6.414	180.624
6.423	309.939
6.432	566.53
6.441	1015.487
6.45	1432.081
6.459	1525.959
6.469	1146.458
6.478	721.689
6.487	417.4
6.496	253.001
6.505	172.706
6.514	132.437
6.524	108.345
6.533	100.235
6.542	89.95
6.551	88.39
6.56	86.029
6.569	82.5
6.578	81.248
6.588	80.406
6.597	76.845
6.606	78.527
6.615	78.033
6.624	77.263
6.633	77.844
6.643	77.06
6.652	77.587
6.661	77.45
6.67	76.11
6.679	75.287
6.688	78.071
6.697	75.407
6.707	78.518
6.716	76.804
6.725	75.665
6.734	79.464
6.743	78.281
6.752	77.837
6.762	79.73
6.771	80.715
6.78	80.459
6.789	81.802
6.798	82.36
6.807	82.311
6.817	85.155
6.826	87.83
6.835	86.167
6.844	89.908
6.853	91.449
6.862	94.328
6.871	100.051
6.881	108.724
6.89	121.534
6.899	137.215
6.908	170.228
6.917	231.532
6.926	341.403
6.936	527.251
6.945	780.349
6.954	1117.516
6.963	1475.796
6.972	1787.233
6.981	2012.829
6.991	2087.119
7	2018.813
7.009	1761.483
7.018	1403.656
7.027	1005.967
7.036	677.712
7.045	438.497
7.055	286.399
7.064	200.934
7.073	153.976
7.082	127.671
7.091	114.222
7.1	105.934
7.11	102.768
7.119	96.36
7.128	92.568
7.137	91.332
7.146	88.63
7.155	86.646
7.165	84.937
7.174	82.509
7.183	83.442
7.192	80.61
7.201	83.859
7.21	82.268
7.219	80.39
7.229	82.338
7.238	80.49
7.247	79.158
7.256	79.654
7.265	78.257
7.274	76.936
7.284	80.465
7.293	79.136
7.302	77.625
7.311	80.467
7.32	75.801
7.329	78.584
7.339	78
7.348	80.009
7.357	78.108
7.366	76.921
7.375	77.661
7.384	79.617
7.394	78.11
7.403	79.134
7.412	79.43
7.421	79.058
7.43	81.323
7.439	83.445
7.448	82.956
7.458	83.844
7.467	85.822
7.476	86.894
7.485	90.572
7.494	94.425
7.503	102.066
7.513	119.743
7.522	155.692
7.531	211.733
7.54	327.84
7.549	516.517
7.558	784.428
7.568	953.341
7.577	952.346
7.586	795.222
7.595	536.688
7.604	367.04
7.613	237.312
7.623	167.628
7.632	129.651
7.641	110.058
7.65	94.831
7.659	90.082
7.668	88.647
7.677	83.883
7.687	81.841
7.696	80.117
7.705	80.113
7.714	79.802
7.723	78.665
7.732	77.063
7.742	76.553
7.751	76.554
7.76	75.849
7.769	76.906
7.778	76.877
7.787	76.833
7.797	77.35
7.806	76.865
7.815	76.695
7.824	77.185
7.833	79.167
7.842	79.654
7.852	83.119
7.861	88.155
7.87	101.638
7.879	133.252
7.888	196.153
7.897	289.241
7.907	357.787
7.916	353.692
7.925	283.913
7.934	203.745
7.943	143.167
7.952	112.01
7.962	97.21
7.971	96.264
7.98	96.582
7.989	103.594
7.998	117.138
8.007	147.665
8.016	201.057
8.026	278.358
8.035	370.004
8.044	466.065
8.053	533.674
8.062	575.599
8.071	567.739
8.081	531.111
8.09	478.51
8.099	406.815
8.108	338.185
8.117	269.55
8.126	206.577
8.136	160.291
8.145	126.653
8.154	106.762
8.163	91.79
8.172	85.861
8.181	82.475
8.191	79.369
8.2	79.218
8.209	79.152
8.218	76.114
8.227	74.717
8.236	73.899
8.246	74.186
8.255	73.143
8.264	74.953
8.273	74.28
8.282	74.75
8.291	73.662
8.301	72.974
8.31	75.708
8.319	73.318
8.328	73.351
8.337	73.29
8.346	73.248
8.356	72.609
8.365	72.144
8.374	73.192
8.383	71.94
8.392	70.976
8.401	70.125
8.411	71.781
8.42	71.479
8.429	70.772
8.438	71.092
8.447	70.734
8.456	68.978
8.466	70.174
8.475	71.668
8.484	69.265
8.493	70.203
8.502	71.656
8.511	70.732
8.521	70.618
8.53	71.353
8.539	71.319
8.548	71.963
8.557	70.763
8.566	71.295
8.576	70.036
8.585	72.277
8.594	70.175
8.603	69.946
8.612	71.262
8.621	69.761
8.631	70.298
8.64	70.595
8.649	71.592
8.658	71.832
8.667	72.076
8.676	69.837
8.686	71.681
8.695	72.512
8.704	71.243
8.713	71.057
8.722	72.838
8.731	70.278
8.741	71.044
8.75	72.067
8.759	72.112
8.768	72.614
8.777	73.752
8.786	72.948
8.796	73.453
8.805	74.826
8.814	73.982
8.823	74.698
8.832	75.139
8.841	75.745
8.851	75.348
8.86	78.554
8.869	78.368
8.878	79.442
8.887	84.652
8.896	87.049
8.906	92.447
8.915	103.921
8.924	117.374
8.933	134.489
8.942	159.292
8.951	188.958
8.961	223.466
8.97	260.559
8.979	299.507
8.988	333.152
8.997	366.515
9.006	396.512
9.016	427.159
9.025	445.961
9.034	457.015
9.043	455.121
9.052	444.166
9.061	419.272
9.071	384.685
9.08	343.661
9.089	301.868
9.098	266.605
9.107	242.771
9.116	228.343
9.126	225.54
9.135	219.377
9.144	203.439
9.153	173.23
9.162	148.22
9.171	122.352
9.181	107.17
9.19	95.722
9.199	88.803
9.208	83.697
9.217	79.758
9.226	78.551
9.236	76.917
9.245	75.079
9.254	74.397
9.263	74.674
9.272	73.651
9.282	73.4
9.291	73.61
9.3	72.411
9.309	73.723
9.318	72.5
9.327	71.369
9.337	73.191
9.346	72.774
9.355	72.903
9.364	72.511
9.373	71.223
9.382	72.392
9.392	72.59
9.401	71.582
9.41	70.87
9.419	73.096
9.428	70.392
9.437	71.477
9.447	71.243
9.456	70.889
9.465	70.788
9.474	72.196
9.483	71.402
9.492	70.656
9.502	72.665
9.511	71.365
9.52	72.671
9.529	70.221
9.538	71.699
9.547	71.591
9.557	72.312
9.566	71.785
9.575	71.152
9.584	71.732
9.593	70.662
9.603	73.338
9.612	71.916
9.621	72.748
9.63	72.414
9.639	72.98
9.648	72.721
9.658	72.789
9.667	74.681
9.676	74.711
9.685	73.59
9.694	75.178
9.703	75.27
9.713	76.398
9.722	74.137
9.731	74.544
9.74	73.099
9.749	73.447
9.758	75.464
9.768	76.02
9.777	74.922
9.786	76.465
9.795	78.895
9.804	80.104
9.814	80.861
9.823	86.46
9.832	90.054
9.841	102.505
9.85	121.193
9.859	143.072
9.869	176.849
9.878	213.993
9.887	241.761
9.896	254.652
9.905	245.508
9.914	219.913
9.924	201.369
9.933	207.581
9.942	240.486
9.951	294.745
9.96	322.384
9.97	320.786
9.979	266.541
9.988	204.284
9.997	154.245
10.006	121.122
10.015	103.561
10.025	93.756
10.034	87.896
10.043	82.599
10.052	82.405
10.061	80.357
10.07	79.517
10.08	81.246
10.089	80.795
10.098	79.282
10.107	79.223
10.116	80.281
10.125	82.012
10.135	82.617
10.144	84.945
10.153	88.35
10.162	99.552
10.171	113.838
10.181	137.317
10.19	182.694
10.199	236.027
10.208	292.764
10.217	322.829
10.226	313.273
10.236	274.246
10.245	219.569
10.254	173.712
10.263	135.745
10.272	113.799
10.282	100.355
10.291	91.345
10.3	86.848
10.309	82.37
10.318	81.188
10.327	80.322
10.337	79.088
10.346	79.316
10.355	79.45
10.364	78.394
10.373	78.244
10.382	76.941
10.392	78.591
10.401	77.355
10.41	79.685
10.419	78.999
10.428	79.92
10.438	77.474
10.447	78.666
10.456	77.982
10.465	79.188
10.474	78.284
10.483	80.369
10.493	80.772
10.502	81.842
10.511	81.397
10.52	82.979
10.529	83.74
10.539	84.398
10.548	87.32
10.557	88.816
10.566	92.871
10.575	97.81
10.584	107.848
10.594	119.595
10.603	138.248
10.612	169.521
10.621	211.2
10.63	261.832
10.639	317.957
10.649	376.863
10.658	427.188
10.667	473.128
10.676	501.16
10.685	515.321
10.695	511.636
10.704	492.915
10.713	456.599
10.722	406.516
10.731	352.004
10.74	294.731
10.75	239.441
10.759	193.093
10.768	158.258
10.777	132.026
10.786	114.396
10.796	102.061
10.805	96.874
10.814	90.202
10.823	88.209
10.832	86.554
10.841	84.249
10.851	83.915
10.86	84.079
10.869	82.218
10.878	80.398
10.887	79.947
10.897	80.724
10.906	80.629
10.915	79.895
10.924	79.113
10.933	77.933
10.942	79.401
10.952	78.16
10.961	77.778
10.97	77.858
10.979	78.563
10.988	79.178
10.998	77.24
11.007	78.145
11.016	78.44
11.025	78.598
11.034	78.697
11.043	77.856
11.053	75.761
11.062	77.405
11.071	79.353
11.08	77.757
11.089	78.522
11.099	76.51
11.108	77.948
