#x	y_obs
5.013	68.121
5.023	66.919
5.032	65.484
5.041	68.41
5.05	68.359
5.059	66.862
5.068	66.474
5.077	68.932
5.087	67.501
5.096	66.993
5.105	66.055
5.114	67.712
5.123	66.51
5.132	66.535
5.141	68.269
5.151	65.525
5.16	67.678
5.169	65.694
5.178	67.247
5.187	66.215
5.196	66.457
5.206	67.465
5.215	69.805
5.224	68.397
5.233	67.467
5.242	69.373
5.251	73.137
5.26	72.024
5.27	72.662
5.279	73.286
5.288	70.683
5.297	67.095
5.306	67.683
5.315	66.448
5.324	67.996
5.334	66.283
5.343	67.513
5.352	68.091
5.361	69.927
5.37	68.439
5.379	67.261
5.389	66.857
5.398	67.713
5.407	65.882
5.416	65.257
5.425	68.807
5.434	67.995
5.443	68.185
5.453	67.668
5.462	68.292
5.471	70.176
5.48	66.462
5.489	66.488
5.498	69.241
5.507	69.597
5.517	68.748
5.526	70.753
5.535	68.906
5.544	72.485
5.553	70.501
5.562	73.487
5.572	75.607
5.581	78.947
5.59	83.406
5.599	90.943
5.608	106.126
5.617	131.471
5.626	169.148
5.636	230.685
5.645	304.464
5.654	394.756
5.663	488.362
5.672	565.629
5.681	630.199
5.691	663.505
5.7	697.879
5.709	707.028
5.718	693.769
5.727	652.392
5.736	578.783
5.745	485.18
5.755	386.853
5.764	306.368
5.773	231.078
5.782	170.652
5.791	131.136
5.8	103.407
5.81	94.463
5.819	81.681
5.828	75.348
5.837	75.534
5.846	73.166
5.855	72.24
5.864	72.462
5.874	70.117
5.883	71.411
5.892	69.529
5.901	67.435
5.91	69.333
5.919	70.082
5.928	68.165
5.938	68.667
5.947	67.875
5.956	67.635
5.965	67.491
5.974	67.374
5.983	68.72
5.993	68.562
6.002	66.362
6.011	67.394
6.02	67.219
6.029	68.195
6.038	67.676
6.047	67.041
6.057	67.905
6.066	68.412
6.075	68.17
6.084	67.57
6.093	69.053
6.102	69.351
6.112	69.052
6.121	68.98
6.13	67.297
6.139	69.387
6.148	70.512
6.157	74.032
6.166	73.756
6.176	74.873
6.185	72.939
6.194	73.091
6.203	69.635
6.212	70.146
6.221	69.408
6.231	69.251
6.24	69.936
6.249	68.787
6.258	67.751
6.267	70.685
6.276	71.019
6.285	70.959
6.295	68.338
6.304	69.804
6.313	70.249
6.322	71.803
6.331	73.382
6.34	73.04
6.35	74.651
6.359	74.265
6.368	75.022
6.377	80.896
6.386	83.038
6.395	88.855
6.404	99.583
6.414	115.242
6.423	162.395
6.432	265.224
6.441	451.735
6.45	733.775
6.459	871.006
6.469	881.18
6.478	607.11
6.487	370.967
6.496	210.858
6.505	143.068
6.514	113.932
6.524	98.458
6.533	90.293
6.542	84.831
6.551	79.89
6.56	78.489
6.569	78.345
6.578	75.939
6.588	75.589
6.597	75.266
6.606	74.122
6.615	73.787
6.624	75.29
6.633	73.376
6.643	74.748
6.652	74.682
6.661	73.442
6.67	75.557
6.679	72.351
6.688	75.374
6.697	74.795
6.707	75.766
6.716	74.68
6.725	77.257
6.734	74.649
6.743	76.794
6.752	76.563
6.762	76.388
6.771	77.865
6.78	78.64
6.789	77.665
6.798	78.761
6.807	80.216
6.817	83.618
6.826	82.972
6.835	84.217
6.844	86.097
6.853	88.583
6.862	89.058
6.871	93.556
6.881	99.294
6.89	109.842
6.899	121.282
6.908	143.018
6.917	186.77
6.926	262.733
6.936	398.128
6.945	608.702
6.954	889.273
6.963	1217.331
6.972	1547.043
6.981	1794.189
6.991	1936.643
7	1905.428
7.009	1705.046
7.018	1384.558
7.027	1022.263
7.036	702.234
7.045	451.336
7.055	291.921
7.064	203.334
7.073	151.189
7.082	125.414
7.091	111.68
7.1	102.892
7.11	99.67
7.119	94.687
7.128	92.364
7.137	87.33
7.146	86.673
7.155	87.251
7.165	83.862
7.174	84.726
7.183	83.489
7.192	81.93
7.201	81.893
7.21	79.576
7.219	78.791
7.229	78.535
7.238	79.577
7.247	78.726
7.256	79.154
7.265	78.5
7.274	75.984
7.284	76.973
7.293	78.223
7.302	78.849
7.311	77.795
7.32	76.63
7.329	76.868
7.339	78.595
7.348	76.426
7.357	75.939
7.366	76.38
7.375	78.509
7.384	78.526
7.394	78.553
7.403	79.533
7.412	79.924
7.421	79.939
7.43	79.254
7.439	81.01
7.448	82.07
7.458	82.186
7.467	85.972
7.476	85.832
7.485	88.302
7.494	92.879
7.503	101.453
7.513	111.585
7.522	135.681
7.531	175.446
7.54	272.328
7.549	425.258
7.558	679.368
7.568	947.606
7.577	1035.707
7.586	934.163
7.595	656.123
7.604	459.776
7.613	261.692
7.623	176.702
7.632	132.394
7.641	112.308
7.65	98.35
7.659	93.157
7.668	88.15
7.677	83.84
7.687	83.951
7.696	82.004
7.705	81.521
7.714	80.848
7.723	81.335
7.732	79.013
7.742	78.005
7.751	79.808
7.76	80.157
7.769	78.767
7.778	76.918
7.787	79.155
7.797	80.486
7.806	78.671
7.815	80.758
7.824	80.982
7.833	81.794
7.842	84.296
7.852	88.331
7.861	95.969
7.87	113.161
7.879	154.329
7.888	233.934
7.897	363.874
7.907	474.992
7.916	502.087
7.925	403.308
7.934	272.776
7.943	182.448
7.952	131.547
7.962	112.694
7.971	104.513
7.98	104.506
7.989	108.394
7.998	125.353
8.007	152.443
8.016	204.492
8.026	282.209
8.035	387.695
8.044	503.891
8.053	606.584
8.062	670.086
8.071	689.895
8.081	666.538
8.09	609.855
8.099	536.566
8.108	445.82
8.117	360.336
8.126	276.739
8.136	209.631
8.145	160.027
8.154	122.988
8.163	104.36
8.172	94.086
8.181	88.284
8.191	85.37
8.2	81.249
8.209	81.465
8.218	77.347
8.227	78.259
8.236	77.246
8.246	77.002
8.255	76.406
8.264	74.761
8.273	75.392
8.282	76.059
8.291	75.244
8.301	75.924
8.31	74.408
8.319	76.266
8.328	76.649
8.337	75
8.346	76.231
8.356	74.915
8.365	75.298
8.374	73.118
8.383	72.034
8.392	72.054
8.401	73.159
8.411	71.214
8.42	72.031
8.429	72.521
8.438	73.51
8.447	70.791
8.456	72.27
8.466	70.983
8.475	71.945
8.484	70.963
8.493	70.461
8.502	71.664
8.511	69.495
8.521	70.077
8.53	71.226
8.539	72.05
8.548	71.6
8.557	71.872
8.566	71.489
8.576	71.225
8.585	70.39
8.594	70.144
8.603	71.526
8.612	71.614
8.621	69.93
8.631	70.518
8.64	69.031
8.649	70.583
8.658	70.638
8.667	71.388
8.676	70.821
8.686	71.732
8.695	73.252
8.704	72.134
8.713	71.055
8.722	71.62
8.731	73.38
8.741	72.838
8.75	73.318
8.759	71.856
8.768	73.46
8.777	72.768
8.786	73.808
8.796	72.607
8.805	72.557
8.814	74.352
8.823	73.284
8.832	76.971
8.841	74.315
8.851	77.577
8.86	76.404
8.869	76.734
8.878	80.154
8.887	83.676
8.896	85.582
8.906	90.023
8.915	98.967
8.924	109.222
8.933	126.882
8.942	147.201
8.951	171.82
8.961	203.687
8.97	238.309
8.979	272.158
8.988	311.839
8.997	344.057
9.006	380.606
9.016	405.546
9.025	430.818
9.034	444.379
9.043	444.677
9.052	432.032
9.061	409.696
9.071	378.986
9.08	342.477
9.089	303.76
9.098	274.685
9.107	248.104
9.116	245.222
9.126	257.626
9.135	274.442
9.144	262.108
9.153	218.459
9.162	179.028
9.171	149.24
9.181	124.691
9.19	105.458
9.199	94.861
9.208	87.377
9.217	82.014
9.226	81.793
9.236	78.202
9.245	77.426
9.254	76.571
9.263	75.771
9.272	73.757
9.282	75.386
9.291	74.308
9.3	73.101
9.309	73.636
9.318	72.175
9.327	72.087
9.337	71.028
9.346	71.589
9.355	71.933
9.364	72.519
9.373	71.003
9.382	71.303
9.392	71.786
9.401	71.029
9.41	71.908
9.419	70.778
9.428	73.516
9.437	71.56
9.447	71.377
9.456	70.592
9.465	69.985
9.474	70.948
9.483	70.449
9.492	70.859
9.502	71.969
9.511	72.226
9.52	70.07
9.529	71.878
9.538	71.976
9.547	70.722
9.557	72.247
9.566	71.209
9.575	72.75
9.584	71.531
9.593	70.426
9.603	71.489
9.612	71.417
9.621	71.626
9.63	69.505
9.639	73.497
9.648	71.184
9.658	71.669
9.667	71.527
9.676	72.144
9.685	74.055
9.694	73.315
9.703	73.072
9.713	73.228
9.722	74.117
9.731	73.552
9.74	72.883
9.749	73.318
9.758	73.283
9.768	73.053
9.777	73.711
9.786	74.442
9.795	75.642
9.804	76.445
9.814	79.5
9.823	82.555
9.832	87.285
9.841	98.118
9.85	110.238
9.859	127.143
9.869	149.504
9.878	175.1
9.887	194.368
9.896	200.084
9.905	196.681
9.914	187.293
9.924	184.257
9.933	213.055
9.942	272.492
9.951	353.967
9.96	386.992
9.97	353.326
9.979	290.635
9.988	212.501
9.997	157.453
10.006	120.603
10.015	100.581
10.025	90.283
10.034	86.871
10.043	83.991
10.052	80.177
10.061	79.447
10.07	80.052
10.08	79.661
10.089	76.715
10.098	79.048
10.107	77.55
10.116	79.106
10.125	80.313
10.135	79.744
10.144	80.886
10.153	85.635
10.162	90.21
10.171	101.692
10.181	118.882
10.19	143.993
10.199	191.532
10.208	242.861
10.217	285.683
10.226	284.488
10.236	249.892
10.245	205.481
10.254	163.075
10.263	129.699
10.272	108.14
10.282	96.67
10.291	87.983
10.3	81.753
10.309	80.319
10.318	79.153
10.327	77.243
10.337	78.968
10.346	77.337
10.355	78.283
10.364	76.602
10.373	76.925
10.382	78.579
10.392	74.94
10.401	76.785
10.41	75.953
10.419	77.433
10.428	77.493
10.438	77.585
10.447	77.457
10.456	79.078
10.465	79.761
10.474	79.665
10.483	79.703
10.493	79.406
10.502	79.97
10.511	79.272
10.52	81.851
10.529	82.655
10.539	83.147
10.548	83.454
10.557	86.066
10.566	89.749
10.575	94.154
10.584	100.033
10.594	110.063
10.603	127.37
10.612	150.645
10.621	187.099
10.63	229.135
10.639	280.287
10.649	334.788
10.658	388.549
10.667	434.643
10.676	469.109
10.685	489.54
10.695	497.383
10.704	486.562
10.713	459.869
10.722	413.809
10.731	363.642
10.74	304.675
10.75	252.426
10.759	203.879
10.768	165.839
10.777	136.156
10.786	118.534
10.796	105.867
10.805	97.227
10.814	93.131
10.823	88.783
10.832	85.406
10.841	85.172
10.851	83.109
10.86	82.206
10.869	82.13
10.878	81.37
10.887	80.116
10.897	78.61
10.906	78.945
10.915	78.986
10.924	79.074
10.933	77.683
10.942	78.508
10.952	78.735
10.961	78.486
10.97	78.629
10.979	76.353
10.988	77.3
10.998	78.151
11.007	77.752
11.016	76.959
11.025	78.488
11.034	77.882
11.043	77.336
11.053	78.522
11.062	77.072
11.071	76.934
11.08	76.142
11.089	77.787
11.099	78.021
11.108	78.045
