#x	y_obs
3.403	67.04
3.413	68
3.422	65.518
3.431	66.304
3.44	67.941
3.449	68.582
3.458	66.157
3.468	66.565
3.477	68.27
3.486	72.894
3.495	70.068
3.504	70.494
3.513	71.056
3.522	70.415
3.532	68.585
3.541	68.141
3.55	70.536
3.559	71.832
3.568	67.648
3.577	68.42
3.586	71.069
3.596	71.207
3.605	70.989
3.614	71.526
3.623	72.055
3.632	72.344
3.641	73.147
3.65	72.94
3.66	74.536
3.669	74.211
3.678	79.657
3.687	76.76
3.696	84.514
3.705	92.361
3.714	102.192
3.724	103.809
3.733	96.242
3.742	91.395
3.751	87.085
3.76	88.48
3.769	89.507
3.778	90.172
3.788	92.109
3.797	91.918
3.806	96.384
3.815	97.975
3.824	101.172
3.833	107.344
3.842	108.154
3.852	117.593
3.861	125.724
3.87	135.526
3.879	147.911
3.888	171.011
3.897	203.051
3.906	259.1
3.916	413.718
3.925	831.285
3.934	2020.365
3.943	3795.621
3.952	4676.609
3.961	3527.711
3.971	1840.603
3.98	1154.199
3.989	1352.55
3.998	2489.472
4.007	4638.191
4.016	7517.58
4.025	9275.776
4.035	9121.528
4.044	7209.604
4.053	4703.111
4.062	2606.419
4.071	1274.577
4.08	659.243
4.089	393.415
4.099	275.684
4.108	215.203
4.117	184.412
4.126	161.537
4.135	147.441
4.144	135.15
4.153	127.085
4.163	115.755
4.172	110.105
4.181	108.686
4.19	101.464
4.199	98.491
4.208	96.746
4.217	96.227
4.227	91.211
4.236	88.674
4.245	87.849
4.254	87.263
4.263	86.373
4.272	85.82
4.281	83.897
4.291	84.836
4.3	81.341
4.309	82.705
4.318	82.207
4.327	80.849
4.336	78.757
4.346	80.316
4.355	80.403
4.364	78.775
4.373	80.026
4.382	79.544
4.391	80.097
4.4	81.696
4.41	77.473
4.419	80.589
4.428	81.78
4.437	83.753
4.446	85.287
4.455	85.105
4.464	84.493
4.474	91.026
4.483	96.726
4.492	103.865
4.501	118.697
4.51	148.944
4.519	203.305
4.528	316.475
4.538	578.072
4.547	1054.801
4.556	1599.415
4.565	1765.19
4.574	1314.535
4.583	728.618
4.593	390.148
4.602	227.185
4.611	151.819
4.62	120.783
4.629	104.597
4.638	92
4.647	89.119
4.657	83.16
4.666	78.338
4.675	76.445
4.684	77.193
4.693	75.887
4.702	72.658
4.711	72.233
4.721	70.803
4.73	73.405
4.739	72.278
4.748	70.472
4.757	69.235
4.766	69.777
4.775	68.077
4.785	68.482
4.794	71.141
4.803	68.996
4.812	68.919
4.821	70.074
4.83	69.461
4.84	67.54
4.849	67.756
4.858	65.771
4.867	66.122
4.876	67.387
4.885	67.447
4.894	68.94
4.904	69.03
4.913	65.999
4.922	65.627
4.931	68.217
4.94	66.923
4.949	66.039
4.958	67.056
4.968	66.806
4.977	65.614
4.986	67.246
4.995	67.147
5.004	65.579
5.013	63.876
5.023	66.427
5.032	66.171
5.041	65.307
5.05	65.995
5.059	66.437
5.068	65.216
5.077	66.701
5.087	65.231
5.096	69.224
5.105	68.056
5.114	67.123
5.123	67.391
5.132	67.963
5.141	66.11
5.151	65.138
5.16	65.857
5.169	65.667
5.178	66.791
5.187	63.7
5.196	64.714
5.206	68.369
5.215	67.764
5.224	67.209
5.233	67.943
5.242	70.223
5.251	72.38
5.26	73.402
5.27	72.453
5.279	71.783
5.288	69.474
5.297	69.118
5.306	68.447
5.315	67.488
5.324	67.208
5.334	67.972
5.343	67.237
5.352	65.397
5.361	65.812
5.37	68.699
5.379	65.963
5.389	66.185
5.398	66.815
5.407	64.465
5.416	67.527
5.425	66.673
5.434	66.939
5.443	68.329
5.453	68.91
5.462	68.935
5.471	66.679
5.48	69.635
5.489	67.513
5.498	67.928
5.507	71.404
5.517	68.938
5.526	70.711
5.535	69.637
5.544	72.22
5.553	72.861
5.562	74.351
5.572	74.895
5.581	77.483
5.59	81.251
5.599	86.475
5.608	95.597
5.617	110.512
5.626	137.641
5.636	175.217
5.645	228.389
5.654	298.908
5.663	380.301
5.672	468.862
5.681	573.852
5.691	683.841
5.7	799.437
5.709	864.908
5.718	903.142
5.727	844.542
5.736	783.926
5.745	639.115
5.755	508.564
5.764	382.384
5.773	273.845
5.782	199.73
5.791	148.64
5.8	116.209
5.81	98.477
5.819	91.285
5.828	82.782
5.837	79.628
5.846	77.529
5.855	75.004
5.864	73.648
5.874	73.341
5.883	73.152
5.892	71.215
5.901	69.815
5.91	68.107
5.919	72.107
5.928	68.584
5.938	69.458
5.947	68.829
5.956	67.848
5.965	68.604
5.974	68.701
5.983	70.569
5.993	66.808
6.002	69.267
6.011	68.333
6.02	68.248
6.029	70.01
6.038	69.246
6.047	68.831
6.057	71.612
6.066	67.574
6.075	67.137
6.084	69.492
6.093	70.318
6.102	68.952
6.112	68.538
6.121	69.628
6.13	70.423
6.139	69.654
6.148	73.379
6.157	75.505
6.166	76.88
6.176	75.913
6.185	75.702
6.194	74.416
6.203	71.706
6.212	70.431
6.221	70.362
6.231	71.828
6.24	70.568
6.249	69.527
6.258	71.35
6.267	71.925
6.276	72.949
6.285	73.674
6.295	73.001
6.304	73.927
6.313	75.796
6.322	74.272
6.331	77.399
6.34	76.083
6.35	80.212
6.359	81.561
6.368	87.629
6.377	91.006
6.386	98.182
6.395	108.076
6.404	132.022
6.414	180.03
6.423	291.777
6.432	549.837
6.441	978.867
6.45	1360.732
6.459	1437.667
6.469	1241.009
6.478	802.794
6.487	462.871
6.496	276.182
6.505	180.337
6.514	137.639
6.524	115.786
6.533	102.707
6.542	94.322
6.551	88.135
6.56	86.252
6.569	82.606
6.578	82.018
6.588	81.522
6.597	79.102
6.606	80.55
6.615	79.69
6.624	77.116
6.633	76.697
6.643	78.148
6.652	77.72
6.661	76.686
6.67	76.806
6.679	76.432
6.688	76.269
6.697	79.474
6.707	76.488
6.716	79.885
6.725	78.599
6.734	77.199
6.743	78.583
6.752	79.871
6.762	80.141
6.771	79.77
6.78	78.906
6.789	80.437
6.798	83.125
6.807	83.136
6.817	84.717
6.826	87.028
6.835	86.635
6.844	89.815
6.853	90.64
6.862	94.518
6.871	100.706
6.881	108
6.89	118.871
6.899	135.375
6.908	169.794
6.917	229.782
6.926	335.355
6.936	512.702
6.945	772.832
6.954	1098.585
6.963	1453.623
6.972	1765.839
6.981	1998.414
6.991	2081.106
7	2006.41
7.009	1776.715
7.018	1398.261
7.027	1018.594
7.036	680.498
7.045	436.964
7.055	286.854
7.064	201.419
7.073	156.525
7.082	129.315
7.091	115.435
7.1	108.383
7.11	100.85
7.119	97.638
7.128	94.829
7.137	92.301
7.146	90.459
7.155	88.887
7.165	87.494
7.174	87.083
7.183	85.613
7.192	83.158
7.201	83.092
7.21	83.242
7.219	83.107
7.229	82.691
7.238	81.129
7.247	79.247
7.256	80.817
7.265	80.445
7.274	79.323
7.284	79.636
7.293	82.286
7.302	78.812
7.311	80.744
7.32	78.124
7.329	78.814
7.339	78.776
7.348	78.328
7.357	77.832
7.366	77.621
7.375	78.206
7.384	78.785
7.394	80.104
7.403	79.851
7.412	80.423
7.421	80.19
7.43	80.933
7.439	83.693
7.448	84.426
7.458	84.011
7.467	87.282
7.476	89.414
7.485	91.537
7.494	96.693
7.503	104.916
7.513	120.882
7.522	147.354
7.531	200.466
7.54	296.679
7.549	457.138
7.558	709.357
7.568	957.162
7.577	1085.887
7.586	954.654
7.595	698.463
7.604	439.228
7.613	283.311
7.623	191.923
7.632	141.206
7.641	118.891
7.65	102.436
7.659	95.796
7.668	91.016
7.677	86.488
7.687	85.017
7.696	83.475
7.705	83.5
7.714	81.882
7.723	81.227
7.732	79.382
7.742	79.074
7.751	79.204
7.76	78.409
7.769	79.659
7.778	78.041
7.787	80.273
7.797	79.248
7.806	79.969
7.815	81.406
7.824	81.668
7.833	84.933
7.842	85.482
7.852	90.372
7.861	102.39
7.87	125.158
7.879	181.6
7.888	294.511
7.897	435.063
7.907	512.705
7.916	426.991
7.925	333.297
7.934	226.454
7.943	154.331
7.952	120.427
7.962	105.84
7.971	103.529
7.98	102.6
7.989	111.058
7.998	129.949
8.007	161.379
8.016	221.747
8.026	303.99
8.035	403.43
8.044	503.79
8.053	572.642
8.062	606.276
8.071	576.927
8.081	533.833
8.09	459.564
8.099	380.603
8.108	305.482
8.117	237.444
8.126	186.554
8.136	147.815
8.145	118.973
8.154	100.661
8.163	92.844
8.172	90.808
8.181	82.135
8.191	79.586
8.2	79.06
8.209	79.603
8.218	77.508
8.227	75.119
8.236	75.86
8.246	75.675
8.255	76.256
8.264	74.323
8.273	74.489
8.282	74.765
8.291	76.076
8.301	74.819
8.31	74.121
8.319	74.626
8.328	74.854
8.337	75.045
8.346	73.161
8.356	74.615
8.365	73.41
8.374	73.982
8.383	73.649
8.392	72.965
8.401	71.907
8.411	72.847
8.42	73.361
8.429	71.803
8.438	73.509
8.447	72.462
8.456	73.267
8.466	72.287
8.475	74.002
8.484	71.399
8.493	71.545
8.502	73.99
8.511	72.482
8.521	73.274
8.53	71.076
8.539	73.047
8.548	72.458
8.557	73.718
8.566	72.01
8.576	70.031
8.585	71.057
8.594	71.333
8.603	71.385
8.612	70.754
8.621	73.195
8.631	72.128
8.64	71.977
8.649	69.832
8.658	71.453
8.667	72.94
8.676	71.062
8.686	71.886
8.695	73.57
8.704	72.698
8.713	71.417
8.722	73.03
8.731	71.935
8.741	73.063
8.75	72.311
8.759	73.311
8.768	73.958
8.777	73.898
8.786	73.608
8.796	74.681
8.805	73.743
8.814	74.692
8.823	77.564
8.832	78.122
8.841	76.022
8.851	77.588
8.86	78.699
8.869	81.161
8.878	81.74
8.887	86.101
8.896	89.827
8.906	98.143
8.915	109.968
8.924	123.333
8.933	144.598
8.942	167.423
8.951	201.348
8.961	235.401
8.97	268.652
8.979	304.641
8.988	342.422
8.997	372.228
9.006	404.4
9.016	426.631
9.025	451.509
9.034	464.333
9.043	464.849
9.052	456.899
9.061	434.799
9.071	399.611
9.08	359.124
9.089	315.263
9.098	279.664
9.107	247.35
9.116	226.055
9.126	209.606
9.135	197.71
9.144	180.609
9.153	163.89
9.162	141.419
9.171	119.137
9.181	103.489
9.19	94.601
9.199	86.784
9.208	83.84
9.217	81.321
9.226	78.342
9.236	78.653
9.245	76.663
9.254	77.306
9.263	76.578
9.272	75.195
9.282	74.768
9.291	74.169
9.3	73.407
9.309	74.935
9.318	73.703
9.327	72.329
9.337	72.623
9.346	73.746
9.355	74.237
9.364	73.55
9.373	73.514
9.382	73.646
9.392	72.842
9.401	73.183
9.41	73.2
9.419	72.397
9.428	72.959
9.437	71.687
9.447	73.359
9.456	72.237
9.465	72.592
9.474	72.508
9.483	71.15
9.492	72.939
9.502	72.453
9.511	70.973
9.52	73.552
9.529	73.421
9.538	72.743
9.547	70.989
9.557	72.82
9.566	72.056
9.575	71.879
9.584	72.179
9.593	72.641
9.603	71.769
9.612	72.22
9.621	72.601
9.63	74.243
9.639	74.081
9.648	73.275
9.658	74.652
9.667	74.57
9.676	75.191
9.685	75.083
9.694	74.874
9.703	75.773
9.713	73.753
9.722	74.819
9.731	75.56
9.74	75.315
9.749	75.579
9.758	75.477
9.768	75.739
9.777	76.651
9.786	76.655
9.795	79.178
9.804	80.924
9.814	82.584
9.823	89.558
9.832	98.693
9.841	109.143
9.85	127.363
9.859	150.983
9.869	180.755
9.878	216.713
9.887	239.954
9.896	249.874
9.905	236.944
9.914	216.3
9.924	207.453
9.933	220.612
9.942	265.302
9.951	319.433
9.96	307.139
9.97	311.573
9.979	253.457
9.988	189.719
9.997	142.239
10.006	113.555
10.015	98.157
10.025	92.174
10.034	87.49
10.043	84.983
10.052	82.011
10.061	82.736
10.07	80.231
10.08	81.932
10.089	79.55
10.098	80.515
10.107	80.341
10.116	81.528
10.125	81.592
10.135	84.463
10.144	86.517
10.153	90.285
10.162	99.352
10.171	112.979
10.181	137.121
10.19	178.319
10.199	230.098
10.208	277.372
10.217	306.704
10.226	294.882
10.236	256.193
10.245	207.734
10.254	162.737
10.263	131.353
10.272	112.302
10.282	99.191
10.291	91.139
10.3	86.449
10.309	83.735
10.318	80.944
10.327	81.563
10.337	79.533
10.346	80.393
10.355	79.755
10.364	79.233
10.373	79.503
10.382	79.442
10.392	79.705
10.401	78.056
10.41	78.908
10.419	78.95
10.428	78.858
10.438	79.471
10.447	81.059
10.456	81.965
10.465	79.363
10.474	82.231
10.483	81.416
10.493	80.682
10.502	82.433
10.511	83.556
10.52	84.231
10.529	86.429
10.539	86.824
10.548	89.585
10.557	90.963
10.566	96.234
10.575	101.146
10.584	109.992
10.594	125.627
10.603	149.767
10.612	184.503
10.621	227.192
10.63	280.209
10.639	339.567
10.649	402.626
10.658	459.511
10.667	505.389
10.676	534.197
10.685	546.851
10.695	545.162
10.704	525.148
10.713	486.898
10.722	435.146
10.731	373.308
10.74	314.12
10.75	255.563
10.759	205.797
10.768	165.349
10.777	136.855
10.786	119.676
10.796	105.781
10.805	99.263
10.814	94.936
10.823	90.256
10.832	88.076
10.841	85.442
10.851	85.486
10.86	83.234
10.869	84.523
10.878	82.492
10.887	81.443
10.897	80.632
10.906	81.233
10.915	80.749
10.924	79.941
10.933	79.701
10.942	78.971
10.952	79.25
10.961	80.87
10.97	79.752
10.979	79.121
10.988	79.596
10.998	79.918
11.007	77.819
11.016	79.797
11.025	78.868
11.034	78.481
11.043	79.283
11.053	81.271
11.062	78.571
11.071	77.851
11.08	78.7
11.089	77.783
11.099	79.527
11.108	80.35
