#x	y_obs
4.035	10204.6494
4.044	8447.1722
4.053	5796.5353
4.062	3320.219
4.071	1644.6471
4.08	818.9573
4.089	471.34
4.099	315.5943
4.108	243.0845
4.117	200.7988
4.126	176.2269
4.135	158.6488
4.144	145.8698
4.153	134.5647
4.163	125.0746
4.172	118.6035
4.181	113.4121
4.19	108.1928
4.199	103.9599
4.208	100.9113
4.217	97.7656
4.227	94.8116
4.236	93.1055
4.245	92.0637
4.254	89.7858
4.263	87.6614
4.272	87.5947
4.281	86.184
4.291	85.6285
4.3	83.9061
4.309	83.9634
4.318	83.0429
4.327	82.6798
4.336	81.471
4.346	82.5426
4.355	81.2923
4.364	80.9169
4.373	81.7594
4.382	80.811
4.391	81.6328
4.4	81.6558
4.41	81.2528
4.419	82.8168
4.428	83.5774
4.437	84.9183
4.446	86.9488
4.455	89.4848
4.464	91.6159
4.474	95.6552
4.483	102.0476
4.492	110.8073
4.501	128.2863
4.51	157.681
4.519	214.4287
4.528	337.091
4.538	610.2571
4.547	1064.7486
4.556	1544.5674
4.565	1621.3852
4.574	1225.9624
4.583	704.8966
4.593	395.5683
4.602	232.1832
4.611	159.082
4.62	124.0746
4.629	106.5813
4.638	96.1881
4.647	89.2431
4.657	84.6081
4.666	81.772
4.675	77.8551
4.684	77.4482
4.693	75.9023
4.702	75.1164
4.711	73.6587
4.721	72.208
4.73	72.0557
4.739	71.0107
4.748	70.7704
4.757	69.8422
4.766	70.0821
4.775	69.9832
4.785	69.3014
4.794	69.3788
4.803	68.8872
4.812	69.2389
4.821	68.5557
4.83	68.3824
4.84	68.4486
4.849	68.0508
4.858	67.9374
4.867	67.8096
4.876	67.0793
4.885	67.261
4.894	67.2593
4.904	67.6893
4.913	66.2803
4.922	66.946
4.931	66.5421
4.94	67.5429
4.949	67.1449
4.958	66.5995
4.968	66.5516
4.977	66.7606
4.986	66.5917
4.995	67.0675
5.004	66.2694
5.013	66.4782
5.023	66.2653
5.032	66.0728
5.041	66.5526
5.05	66.4812
5.059	66.2904
5.068	66.5771
5.077	67.249
5.087	65.8448
5.096	67.3315
5.105	66.5583
5.114	66.5698
5.123	66.6524
5.132	66.833
5.141	65.6625
5.151	66.6745
5.16	65.8912
5.169	65.9323
5.178	65.8987
5.187	65.8647
5.196	66.9606
5.206	67.1934
5.215	68.0383
5.224	67.7897
5.233	68.326
5.242	70.1086
5.251	71.6554
5.26	72.6608
5.27	73.1687
5.279	71.7746
5.288	69.8898
5.297	68.1511
5.306	67.135
5.315	67.079
5.324	67.9563
5.334	67.6306
5.343	67.1913
5.352	67.5232
5.361	67.3161
5.37	67.0978
5.379	67.139
5.389	67.0158
5.398	67.5083
5.407	66.9308
5.416	67.3807
5.425	67.632
5.434	67.8752
5.443	67.7756
5.453	68.656
5.462	68.3497
5.471	67.9319
5.48	68.3247
5.489	68.7621
5.498	69.0284
5.507	69.9211
5.517	69.6148
5.526	71.0405
5.535	70.7793
5.544	72.0481
5.553	73.5392
5.562	75.2528
5.572	77.877
5.581	81.0246
5.59	86.8091
5.599	96.1834
5.608	111.8572
5.617	137.9912
5.626	177.5193
5.636	236.9243
5.645	314.9822
5.654	415.2465
5.663	520.3973
5.672	612.3435
5.681	703.1581
5.691	780.8018
5.7	849.4173
5.709	885.7331
5.718	876.4085
5.727	820.4019
5.736	713.3725
5.745	583.6126
5.755	459.0002
5.764	349.8374
5.773	254.5531
5.782	186.9903
5.791	141.872
5.8	112.8556
5.81	97.5444
5.819	87.9642
5.828	81.1784
5.837	78.4964
5.846	75.4977
5.855	74.2618
5.864	73.0834
5.874	72.0472
5.883	71.4916
5.892	70.6861
5.901	69.7163
5.91	69.4395
5.919	69.9706
5.928	69.3482
5.938	69.2097
5.947	69.7307
5.956	68.8848
5.965	68.6954
5.974	68.021
5.983	68.6925
5.993	68.1027
6.002	68.761
6.011	68.3849
6.02	68.6341
6.029	68.218
6.038	68.5422
6.047	68.4485
6.057	69.2395
6.066	68.5373
6.075	68.1329
6.084	68.4663
6.093	68.5689
6.102	68.9337
6.112	68.6811
6.121	69.2828
6.13	69.4133
6.139	69.9681
6.148	72.4106
6.157	73.925
6.166	75.0997
6.176	75.264
6.185	74.8503
6.194	73.4861
6.203	71.2937
6.212	70.5667
6.221	70.3912
6.231	70.4592
6.24	70.2913
6.249	70.5168
6.258	70.9147
6.267	71.2235
6.276	71.4606
6.285	71.8371
6.295	72.026
6.304	73.005
6.313	73.3632
6.322	74.3624
6.331	74.7179
6.34	76.2233
6.35	77.7709
6.359	79.4507
6.368	81.6811
6.377	86.6836
6.386	91.7191
6.395	101.2946
6.404	119.0049
6.414	151.3959
6.423	238.56
6.432	417.6944
6.441	735.5298
6.45	1056.9545
6.459	1129.5237
6.469	1000.2807
6.478	653.2482
6.487	379.6701
6.496	226.9644
6.505	155.7642
6.514	123.1211
6.524	104.9887
6.533	95.6171
6.542	89.0033
6.551	85.0026
6.56	82.7949
6.569	81.4436
6.578	79.3003
6.588	79.1238
6.597	77.6285
6.606	77.5535
6.615	77.4069
6.624	76.3382
6.633	76.2821
6.643	76.051
6.652	76.2774
6.661	76.4163
6.67	76.1049
6.679	75.9712
6.688	76.4801
6.697	76.7534
6.707	76.4885
6.716	76.3763
6.725	77.1368
6.734	77.0412
6.743	78.2585
6.752	78.0416
6.762	79.2052
6.771	79.5253
6.78	80.0607
6.789	80.5244
6.798	81.3031
6.807	82.0211
6.817	83.7155
6.826	85.0905
6.835	86.6076
6.844	88.7596
6.853	91.2817
6.862	93.7994
6.871	98.509
6.881	106.1072
6.89	116.0366
6.899	132.1811
6.908	162.4884
6.917	218.9525
6.926	318.4088
6.936	487.211
6.945	736.3947
6.954	1059.2461
6.963	1403.0332
6.972	1716.3924
6.981	1944.1119
6.991	2038.1756
7	1966.4741
7.009	1729.7635
7.018	1376.7146
7.027	997.5224
7.036	674.6713
7.045	435.0378
7.055	284.0749
7.064	199.4066
7.073	153.015
7.082	127.5841
7.091	114.8246
7.1	105.8079
7.11	100.1079
7.119	95.9172
7.128	92.9426
7.137	90.5582
7.146	88.887
7.155	87.3537
7.165	85.5967
7.174	84.8664
7.183	83.9291
7.192	82.4969
7.201	81.9236
7.21	81.518
7.219	80.9794
7.229	81.2485
7.238	80.5224
7.247	79.486
7.256	79.8617
7.265	79.3262
7.274	78.5237
7.284	78.8973
7.293	79.0852
7.302	78.5047
7.311	78.8025
7.32	77.8241
7.329	78.5534
7.339	78.562
7.348	78.7396
7.357	78.1855
7.366	77.8817
7.375	78.9259
7.384	79.2461
7.394	79.6397
7.403	79.7078
7.412	80.3446
7.421	81.2486
7.43	82.0299
7.439	83.9087
7.448	85.2986
7.458	86.0776
7.467	88.811
7.476	91.3447
7.485	94.6046
7.494	100.5922
7.503	111.5244
7.513	130.8201
7.522	167.6631
7.531	237.2446
7.54	372.7077
7.549	612.6591
7.558	977.9191
7.568	1270.6386
7.577	1312.3316
7.586	1100.3995
7.595	756.1186
7.604	487.3544
7.613	298.6575
7.623	200.0919
7.632	147.9397
7.641	121.3195
7.65	105.8648
7.659	97.0212
7.668	91.8704
7.677	87.7057
7.687	85.6754
7.696	83.4459
7.705	82.7346
7.714	81.4203
7.723	80.5225
7.732	79.0853
7.742	79.4272
7.751	78.9922
7.76	78.7052
7.769	78.3329
7.778	78.4632
7.787	78.4841
7.797	78.8992
7.806	79.1297
7.815	79.619
7.824	79.8544
7.833	81.4773
7.842	83.3926
7.852	87.4836
7.861	94.3105
7.87	111.5755
7.879	151.0724
7.888	221.3144
7.897	349.6168
7.907	438.0072
7.916	432.307
7.925	337.1866
7.934	230.5754
7.943	157.8686
7.952	121.6159
7.962	104.764
7.971	100.1977
7.98	101.5492
7.989	106.466
7.998	124.3854
8.007	155.6389
8.016	209.5848
8.026	288.1227
8.035	380.7484
8.044	479.7071
8.053	563.1932
8.062	607.9692
8.071	607.6063
8.081	575.5017
8.09	521.5965
8.099	455.3253
8.108	380.5744
8.117	303.5662
8.126	235.1851
8.136	180.5673
8.145	139.7988
8.154	113.4485
8.163	98.2112
8.172	90.5138
8.181	85.0397
8.191	82.2451
8.2	80.1654
8.209	78.5866
8.218	77.3973
8.227	76.2456
8.236	76.2837
8.246	75.5142
8.255	75.1707
8.264	74.7997
8.273	75.0212
8.282	75.0754
8.291	74.826
8.301	74.3946
8.31	74.8381
8.319	75.3018
8.328	75.5378
8.337	75.1377
8.346	74.4448
8.356	73.8517
8.365	73.1295
8.374	72.6613
8.383	72.6981
8.392	72.3289
8.401	72.295
8.411	72.4588
8.42	72.175
8.429	71.6299
8.438	71.7123
8.447	71.6374
8.456	71.7056
8.466	71.3713
8.475	72.2103
8.484	70.802
8.493	71.0287
8.502	71.4035
8.511	71.2785
8.521	71.206
8.53	70.8144
8.539	71.3182
8.548	71.4861
8.557	71.4575
8.566	71.6594
8.576	70.7429
8.585	71.25
8.594	71.1585
8.603	71.4943
8.612	71.4495
8.621	71.338
8.631	71.555
8.64	71.4206
8.649	71.8587
8.658	71.6936
8.667	71.5371
8.676	71.5791
8.686	71.9123
8.695	72.4916
8.704	71.6107
8.713	71.8671
8.722	72.4475
8.731	72.3842
8.741	72.3422
8.75	72.1738
8.759	72.1889
8.768	72.9514
8.777	73.4386
8.786	74.1132
8.796	73.4507
8.805	73.8079
8.814	74.1124
8.823	74.9758
8.832	76.2354
8.841	75.7148
8.851	77.5892
8.86	77.7254
8.869	79.1236
8.878	81.5987
8.887	85.1739
8.896	88.5365
8.906	95.3302
8.915	105.4614
8.924	119.4469
8.933	137.9206
8.942	162.612
8.951	193.129
8.961	226.8533
8.97	262.299
8.979	298.1422
8.988	333.1714
8.997	365.4603
9.006	396.0533
9.016	420.0756
9.025	440.7952
9.034	451.5115
9.043	449.857
9.052	437.7799
9.061	413.7467
9.071	379.1458
9.08	340.5049
9.089	301.6525
9.098	267.9396
9.107	245.0931
9.116	234.3902
9.126	235.7057
9.135	238.1033
9.144	226.2093
9.153	199.9547
9.162	170.0824
9.171	140.9245
9.181	118.9595
9.19	104.398
9.199	93.8924
9.208	87.6208
9.217	82.9688
9.226	80.8613
9.236	78.6353
9.245	77.3221
9.254	76.6824
9.263	75.7092
9.272	74.9919
9.282	74.808
9.291	74.6368
9.3	73.9602
9.309	73.7694
9.318	73.4462
9.327	72.9954
9.337	72.8363
9.346	73.3757
9.355	72.8363
9.364	72.7175
9.373	72.4632
9.382	72.5738
9.392	72.4546
9.401	72.5454
9.41	72.2802
9.419	71.9725
9.428	72.2428
9.437	72.1261
9.447	72.3649
9.456	71.5914
9.465	71.7931
9.474	72.4146
9.483	71.6341
9.492	71.5302
9.502	71.9998
9.511	71.7083
9.52	71.7627
9.529	72.0811
9.538	72.0267
9.547	71.8467
9.557	72.1128
9.566	72.0919
9.575	71.8205
9.584	72.1277
9.593	71.8087
9.603	72.1555
9.612	72.2929
9.621	72.4155
9.63	72.5702
9.639	73.149
9.648	73.0139
9.658	73.2672
9.667	73.9876
9.676	74.4442
9.685	74.4153
9.694	74.48
9.703	74.3973
9.713	74.2777
9.722	74.5992
9.731	74.0401
9.74	74.2965
9.749	74.4209
9.758	74.9747
9.768	75.0458
9.777	75.8698
9.786	75.9802
9.795	77.6684
9.804	79.0759
9.814	81.9177
9.823	86.7739
9.832	94.2614
9.841	105.7008
9.85	123.1719
9.859	145.7863
9.869	174.2275
9.878	205.6638
9.887	230.3096
9.896	240.1766
9.905	231.9462
9.914	213.6516
9.924	202.65
9.933	219.2278
9.942	265.1004
9.951	324.3831
9.96	349.4203
9.97	329.4761
9.979	269.096
9.988	203.0896
9.997	152.6278
10.006	120.7056
10.015	102.9479
10.025	93.0426
10.034	87.7144
10.043	84.8441
10.052	82.4516
10.061	81.6826
10.07	80.271
10.08	80.5598
10.089	79.7309
10.098	79.6929
10.107	80.2223
10.116	80.2595
10.125	81.1675
10.135	82.1318
10.144	83.8084
10.153	88.2859
10.162	94.9614
10.171	107.2917
10.181	128.4583
10.19	164.5348
10.199	214.9142
10.208	269.1778
10.217	307.0125
10.226	301.0311
10.236	265.1373
10.245	213.0583
10.254	169.0776
10.263	133.7546
10.272	111.5353
10.282	99.1633
10.291	89.918
10.3	85.4791
10.309	82.5278
10.318	80.23
10.327	79.8007
10.337	79.0268
10.346	79.0962
10.355	79.131
10.364	78.5389
10.373	78.2033
10.382	78.3387
10.392	77.9252
10.401	77.9784
10.41	78.0115
10.419	78.4984
10.428	78.202
10.438	78.6951
10.447	78.9274
10.456	79.0061
10.465	79.3649
10.474	79.8699
10.483	79.9947
10.493	80.3493
10.502	81.2453
10.511	81.7026
10.52	82.8615
10.529	83.5252
10.539	85.138
10.548	86.9687
10.557	88.7263
10.566	92.7693
10.575	97.8216
10.584	105.899
10.594	118.32
10.603	138.6785
10.612	168.7335
10.621	209.4613
10.63	257.3537
10.639	313.6196
10.649	371.0977
10.658	424.7905
10.667	471.3442
10.676	501.4511
10.685	517.9312
10.695	517.3751
10.704	500.7091
10.713	468.7824
10.722	421.3208
10.731	366.662
10.74	307.5472
10.75	252.033
10.759	204.0284
10.768	165.5875
10.777	136.7532
10.786	118.2066
10.796	105.6913
10.805	98.0242
10.814	92.7569
10.823	89.4774
10.832	86.4932
10.841	85.1253
10.851	83.9831
10.86	82.736
10.869	82.3345
10.878	81.2968
10.887	80.5307
10.897	79.9943
10.906	79.8791
10.915	79.4009
10.924	79.1703
10.933	78.9616
10.942	79.2361
10.952	78.5196
10.961	78.863
10.97	78.2382
10.979	78.3633
10.988	78.1529
10.998	78.5743
11.007	78.7364
11.016	78.3816
11.025	78.1336
11.034	78.5732
11.043	78.0628
11.053	78.8833
11.062	77.9352
11.071	77.8665
11.08	77.5491
11.089	78.3014
11.099	78.389
11.108	79.4742
