#x	y_obs
5.141	65.488
5.151	68.076
5.16	65.922
5.169	66.64
5.178	65.934
5.187	67.186
5.196	65.69
5.206	67.589
5.215	68.448
5.224	66.943
5.233	67.74
5.242	71.519
5.251	71.126
5.26	74.755
5.27	74.201
5.279	72.354
5.288	70.303
5.297	68.607
5.306	67.665
5.315	67.802
5.324	66.538
5.334	68.804
5.343	66.713
5.352	69.04
5.361	68.452
5.37	68.618
5.379	68.023
5.389	68.363
5.398	66.706
5.407	67.069
5.416	68.276
5.425	66.706
5.434	67.455
5.443	66.152
5.453	69.133
5.462	68.248
5.471	67.065
5.48	67.729
5.489	67.976
5.498	70.714
5.507	70.481
5.517	70.961
5.526	70.021
5.535	73.231
5.544	72.536
5.553	73.459
5.562	76.446
5.572	78.523
5.581	82.157
5.59	87.946
5.599	97.479
5.608	110.198
5.617	137.694
5.626	176.093
5.636	241.671
5.645	315.048
5.654	425.835
5.663	547.64
5.672	650.922
5.681	760.216
5.691	854.656
5.7	930.154
5.709	978.219
5.718	969.332
5.727	923.474
5.736	814
5.745	679.698
5.755	542.23
5.764	407.336
5.773	296.752
5.782	215.516
5.791	162.752
5.8	124.461
5.81	104.574
5.819	93.76
5.828	83.916
5.837	82.578
5.846	78.746
5.855	75.308
5.864	75.583
5.874	73.129
5.883	72.182
5.892	73.836
5.901	70.883
5.91	70.619
5.919	69.441
5.928	70.11
5.938	69.167
5.947	70.926
5.956	70.657
5.965	69.495
5.974	68.927
5.983	69.969
5.993	67.593
6.002	70.001
6.011	69.9
6.02	68.056
6.029	68.202
6.038	67.017
6.047	68.303
6.057	71.542
6.066	69.595
6.075	68.92
6.084	69.118
6.093	68.636
6.102	68.518
6.112	69.408
6.121	69.008
6.13	69.196
6.139	70.774
6.148	71.609
6.157	73.378
6.166	75.468
6.176	76.476
6.185	74.748
6.194	74.449
6.203	72.867
6.212	70.691
6.221	72.052
6.231	71.376
6.24	71.173
6.249	72.165
6.258	70.102
6.267	72.24
6.276	72.68
6.285	72.496
6.295	72.453
6.304	75.87
6.313	74.824
6.322	75.064
6.331	76.592
6.34	78.311
6.35	77.51
6.359	81.697
6.368	85.403
6.377	88.505
6.386	92.513
6.395	103.758
6.404	117.035
6.414	152.502
6.423	228.236
6.432	372.683
6.441	687.006
6.45	962.774
6.459	1227.364
6.469	1008.344
6.478	652.311
6.487	381.855
6.496	228.122
6.505	164.269
6.514	126.175
6.524	109.051
6.533	100.007
6.542	92.477
6.551	89.413
6.56	85.614
6.569	83.706
6.578	81.669
6.588	80.781
6.597	79.617
6.606	77.986
6.615	80.683
6.624	78.411
6.633	77.595
6.643	76.4
6.652	77.625
6.661	77.033
6.67	77.479
6.679	77.497
6.688	78.998
6.697	78.558
6.707	77.327
6.716	78.497
6.725	76.646
6.734	78.509
6.743	79.366
6.752	80.19
6.762	80.158
6.771	81.507
6.78	82.602
6.789	83.494
6.798	82.808
6.807	84.81
6.817	86.01
6.826	85.69
6.835	90.085
6.844	90.986
6.853	94.519
6.862	97.035
6.871	101.408
6.881	111.297
6.89	121.974
6.899	140.639
6.908	174.921
6.917	237.027
6.926	348.56
6.936	535.91
6.945	802.456
6.954	1157.458
6.963	1517.01
6.972	1868.88
6.981	2128.361
6.991	2244.659
7	2158.328
7.009	1893.936
7.018	1491.949
7.027	1084.38
7.036	735.244
7.045	464.91
7.055	300.839
7.064	208.681
7.073	159.753
7.082	133.961
7.091	119.144
7.1	110.369
7.11	102.893
7.119	98.59
7.128	94.732
7.137	93.048
7.146	90.973
7.155	90.131
7.165	87.108
7.174	86.91
7.183	85.383
7.192	85.24
7.201	81.532
7.21	83.449
7.219	83.336
7.229	83.187
7.238	83.182
7.247	79.613
7.256	81.776
7.265	79.477
7.274	79.74
7.284	81.343
7.293	78.583
7.302	79.115
7.311	79.028
7.32	78.503
7.329	80.457
7.339	80.076
7.348	78.512
7.357	78.535
7.366	78.842
7.375	80.317
7.384	80.781
7.394	83.105
7.403	80.182
7.412	80.608
7.421	81.77
7.43	82.677
7.439	83.511
7.448	86.291
7.458	86.247
7.467	90.886
7.476	92.306
7.485	97.55
7.494	101.722
7.503	113.084
7.513	132.038
7.522	165.579
7.531	233.091
7.54	378.965
7.549	606.424
7.558	1009.196
7.568	1294.876
7.577	1357.764
7.586	1159.348
7.595	793.848
7.604	508.652
7.613	309.502
7.623	210.219
7.632	153.399
7.641	126.605
7.65	108.957
7.659	98.526
7.668	94.438
7.677	88.391
7.687	86.715
7.696	84.492
7.705	83.27
7.714	81.055
7.723	79.97
7.732	79.361
7.742	78.615
7.751	80.551
7.76	79.615
7.769	77.086
7.778	78.922
7.787	78.232
7.797	77.717
7.806	79.925
7.815	80.354
7.824	79.931
7.833	80.851
7.842	82.37
7.852	86.346
7.861	90.069
7.87	104.835
7.879	136.172
7.888	193.499
7.897	312.119
7.907	410.304
7.916	460.591
7.925	345.083
7.934	239.196
7.943	158.337
7.952	120.606
7.962	102.565
7.971	96.433
7.98	98.375
7.989	104.629
7.998	119.055
8.007	143.697
8.016	188.591
8.026	250.395
8.035	322.42
8.044	402.266
8.053	460.33
8.062	498.708
8.071	508.227
8.081	487.674
8.09	458.661
8.099	403.997
8.108	348.689
8.117	283.371
8.126	224.812
8.136	174.12
8.145	134.872
8.154	110.792
8.163	94.376
8.172	86.811
8.181	84.521
8.191	80.567
8.2	79.525
8.209	78.039
8.218	76.753
8.227	76.05
8.236	75.698
8.246	75.114
8.255	74.89
8.264	76.643
8.273	74.497
8.282	74.545
8.291	75.378
8.301	72.753
8.31	74.544
8.319	77.222
8.328	74.123
8.337	76.327
8.346	75.902
8.356	72.83
8.365	71.523
8.374	72.064
8.383	72.455
8.392	70.586
8.401	71.757
8.411	72.975
8.42	72.278
8.429	71.877
8.438	72.64
8.447	70.816
8.456	74.036
8.466	71.355
8.475	73.308
8.484	71.029
8.493	70.563
8.502	71.673
8.511	71.08
8.521	70.778
8.53	68.997
8.539	71.163
8.548	71.502
8.557	71.584
8.566	70.872
8.576	71.858
8.585	71.11
8.594	71.764
8.603	72.46
8.612	70.806
8.621	71.098
8.631	71.488
8.64	71.948
8.649	73.406
8.658	71.952
8.667	71.57
8.676	71.888
8.686	72.659
8.695	73.298
8.704	72.161
8.713	70.841
8.722	72.068
8.731	74.467
8.741	72.47
8.75	73.31
8.759	72.457
8.768	72.855
8.777	72.012
8.786	74.569
8.796	74.179
8.805	75.32
8.814	73.561
8.823	76.265
8.832	78.732
8.841	76.663
8.851	79
8.86	76.629
8.869	77.633
8.878	82
8.887	85.356
8.896	89.193
8.906	95.965
8.915	106.1
8.924	118.411
8.933	137.073
8.942	160.474
8.951	187.599
8.961	223.039
8.97	256.934
8.979	291.63
8.988	323.097
8.997	356.142
9.006	382.664
9.016	408.943
9.025	432.72
9.034	444.671
9.043	443.641
9.052	432.624
9.061	413.197
9.071	381.01
9.08	341.354
9.089	303.833
9.098	267.022
9.107	242.423
9.116	226.532
9.126	221.442
9.135	219.644
9.144	201.246
9.153	175.576
9.162	146.268
9.171	124.399
9.181	106.913
9.19	97.05
9.199	88.58
9.208	84.055
9.217	79.469
9.226	78.867
9.236	78.243
9.245	77.389
9.254	75.437
9.263	76.206
9.272	75.114
9.282	74.344
9.291	75.173
9.3	74.206
9.309	73.39
9.318	75.974
9.327	72.794
9.337	73.049
9.346	74.362
9.355	73.226
9.364	72.332
9.373	73.27
9.382	73.233
9.392	72.366
9.401	74.589
9.41	72.109
9.419	71.451
9.428	72.444
9.437	72.505
9.447	74.82
9.456	72.018
9.465	71.07
9.474	74.347
9.483	73.029
9.492	72.036
9.502	71.691
9.511	71.717
9.52	72.194
9.529	70.493
9.538	73.107
9.547	72.228
9.557	71.559
9.566	71.924
9.575	72.657
9.584	73.822
9.593	72.745
9.603	72.866
9.612	74.076
9.621	73.56
9.63	73.881
9.639	74.156
9.648	74.948
9.658	73.009
9.667	73.823
9.676	75.365
9.685	74.577
9.694	74.786
9.703	74.791
9.713	75.037
9.722	74.591
9.731	73.898
9.74	75.56
9.749	74.427
9.758	75.378
9.768	74.489
9.777	76.958
9.786	78.329
9.795	77.531
9.804	81.225
9.814	83.519
9.823	88.158
9.832	99.465
9.841	111.569
9.85	129.384
9.859	154.966
9.869	182.49
9.878	210.653
9.887	235.603
9.896	235.208
9.905	227.322
9.914	208.152
9.924	194.79
9.933	212.254
9.942	256.748
9.951	319.906
9.96	358.053
9.97	327.159
9.979	263.381
9.988	198.146
9.997	148.824
10.006	120.001
10.015	103.766
10.025	93.293
10.034	88.531
10.043	87.219
10.052	82.923
10.061	82.097
10.07	81.83
10.08	82.317
10.089	81.128
10.098	80.32
10.107	82.22
10.116	81.559
10.125	83.968
10.135	84.167
10.144	86.546
10.153	92.808
10.162	99.936
10.171	113.809
10.181	140.887
10.19	188.527
10.199	249.284
10.208	325.613
10.217	377.981
10.226	374.323
10.236	323.668
10.245	250
10.254	191.19
10.263	146.406
10.272	119.33
10.282	103.35
10.291	91.728
10.3	87.746
10.309	83.885
10.318	80.584
10.327	80.791
10.337	81.172
10.346	80.553
10.355	79.942
10.364	80.443
10.373	80.925
10.382	80.208
10.392	79.856
10.401	79.514
10.41	79.511
10.419	79.51
10.428	78.446
10.438	80.152
10.447	79.79
10.456	79.377
10.465	78.869
10.474	80.671
10.483	81.654
10.493	80.849
10.502	82.105
10.511	82.337
10.52	83.071
10.529	84.004
10.539	86.314
10.548	88.686
10.557	88.955
10.566	94.514
10.575	99.19
10.584	108.241
10.594	122.598
10.603	143.527
10.612	176.571
10.621	220.393
10.63	270.657
10.639	330.309
10.649	389.668
10.658	447.428
10.667	497.381
10.676	527.574
10.685	544.401
10.695	540.169
10.704	519.144
10.713	481.571
10.722	430.525
10.731	372.785
10.74	312.576
10.75	257.118
10.759	206.68
10.768	169.041
10.777	138.537
10.786	119.828
10.796	106.738
10.805	100.498
10.814	93.462
10.823	90.499
10.832	88.188
10.841	86.694
10.851	84.234
10.86	84.076
10.869	83.708
10.878	81.801
10.887	82.209
10.897	80.419
10.906	81.023
10.915	78.973
10.924	80.066
10.933	79.693
10.942	80.34
10.952	79.594
10.961	79.008
10.97	79.021
10.979	79.299
10.988	79.243
10.998	77.572
11.007	79.13
11.016	79.996
11.025	78.553
11.034	80.671
11.043	78.129
11.053	80.42
11.062	79.252
11.071	80.438
11.08	78.621
11.089	79.545
11.099	80.098
11.108	82.419
