x            y_obs        weight       y_calc       y_bkg        
1.959        63.226       0.01582      0.0          0.0          
1.968        65.425       0.01528      0.0          0.0          
1.977        63.775       0.01568      0.0          0.0          
1.986        63.495       0.01575      0.0          0.0          
1.995        60.868       0.01643      0.0          0.0          
2.005        70.527       0.01418      0.0          0.0          
2.014        70.911       0.0141       0.0          0.0          
2.023        69.01        0.01449      0.0          0.0          
2.032        59.711       0.01675      0.0          0.0          
2.041        62.771       0.01593      0.0          0.0          
2.05         58.423       0.01712      0.0          0.0          
2.059        57.846       0.01729      0.0          0.0          
2.069        58.839       0.017        0.0          0.0          
2.078        59.348       0.01685      0.0          0.0          
2.087        57.078       0.01752      0.0          0.0          
2.096        56.106       0.01782      0.0          0.0          
2.105        62.344       0.01604      0.0          0.0          
2.114        58.79        0.01701      0.0          0.0          
2.123        57.259       0.01746      0.0          0.0          
2.133        59.151       0.01691      0.0          0.0          
2.142        58.327       0.01714      0.0          0.0          
2.151        60.123       0.01663      0.0          0.0          
2.16         55.873       0.0179       0.0          0.0          
2.169        60.512       0.01653      0.0          0.0          
2.178        56.011       0.01785      0.0          0.0          
2.187        58.722       0.01703      0.0          0.0          
2.197        60.076       0.01665      0.0          0.0          
2.206        58.579       0.01707      0.0          0.0          
2.215        61.56        0.01624      0.0          0.0          
2.224        59.64        0.01677      0.0          0.0          
2.233        56.82        0.0176       0.0          0.0          
2.242        59.112       0.01692      0.0          0.0          
2.251        60.204       0.01661      0.0          0.0          
2.261        59.557       0.01679      0.0          0.0          
2.27         58.88        0.01698      0.0          0.0          
2.279        60.147       0.01663      0.0          0.0          
2.288        58.107       0.01721      0.0          0.0          
2.297        60.329       0.01658      0.0          0.0          
2.306        59.28        0.01687      0.0          0.0          
2.315        58.365       0.01713      0.0          0.0          
2.325        58.063       0.01722      0.0          0.0          
2.334        58.481       0.0171       0.0          0.0          
2.343        60.011       0.01666      0.0          0.0          
2.352        57.602       0.01736      0.0          0.0          
2.361        57.161       0.01749      0.0          0.0          
2.37         58.021       0.01724      0.0          0.0          
2.379        61.883       0.01616      0.0          0.0          
2.389        60.756       0.01646      0.0          0.0          
2.398        61.237       0.01633      0.0          0.0          
2.407        60.31        0.01658      0.0          0.0          
2.416        61.21        0.01634      0.0          0.0          
2.425        59.781       0.01673      0.0          0.0          
2.434        56.45        0.01771      0.0          0.0          
2.443        59.717       0.01675      0.0          0.0          
2.453        60.598       0.0165       0.0          0.0          
2.462        58.043       0.01723      0.0          0.0          
2.471        60.186       0.01662      0.0          0.0          
2.48         57.108       0.01751      0.0          0.0          
2.489        58.022       0.01723      0.0          0.0          
2.498        57.908       0.01727      0.0          0.0          
2.507        57.451       0.01741      0.0          0.0          
2.517        60.224       0.0166       0.0          0.0          
2.526        57.678       0.01734      0.0          0.0          
2.535        58.444       0.01711      0.0          0.0          
2.544        58.323       0.01715      0.0          0.0          
2.553        60.512       0.01653      0.0          0.0          
