x            y_obs        weight       y_calc       y_bkg        
1.959        60.072       0.01665      0.0          0.0          
1.968        59.933       0.01669      0.0          0.0          
1.977        61.586       0.01624      0.0          0.0          
1.986        59.911       0.01669      0.0          0.0          
1.995        62.806       0.01592      0.0          0.0          
2.005        65.248       0.01533      0.0          0.0          
2.014        68.257       0.01465      0.0          0.0          
2.023        65.349       0.0153       0.0          0.0          
2.032        60.111       0.01664      0.0          0.0          
2.041        60.174       0.01662      0.0          0.0          
2.05         58.883       0.01698      0.0          0.0          
2.059        59.447       0.01682      0.0          0.0          
2.069        57.736       0.01732      0.0          0.0          
2.078        56.06        0.01784      0.0          0.0          
2.087        59.412       0.01683      0.0          0.0          
2.096        61.422       0.01628      0.0          0.0          
2.105        56.804       0.0176       0.0          0.0          
2.114        59.926       0.01669      0.0          0.0          
2.123        58.159       0.01719      0.0          0.0          
2.133        58.8         0.01701      0.0          0.0          
2.142        58.693       0.01704      0.0          0.0          
2.151        58.169       0.01719      0.0          0.0          
2.16         58.751       0.01702      0.0          0.0          
2.169        57.668       0.01734      0.0          0.0          
2.178        59.244       0.01688      0.0          0.0          
2.187        61.609       0.01623      0.0          0.0          
2.197        61.353       0.0163       0.0          0.0          
2.206        59.299       0.01686      0.0          0.0          
2.215        61.0         0.01639      0.0          0.0          
2.224        56.95        0.01756      0.0          0.0          
2.233        60.446       0.01654      0.0          0.0          
2.242        59.943       0.01668      0.0          0.0          
2.251        59.305       0.01686      0.0          0.0          
2.261        57.974       0.01725      0.0          0.0          
2.27         58.675       0.01704      0.0          0.0          
2.279        61.36        0.0163       0.0          0.0          
2.288        57.755       0.01731      0.0          0.0          
2.297        58.976       0.01696      0.0          0.0          
2.306        58.175       0.01719      0.0          0.0          
2.315        60.043       0.01665      0.0          0.0          
2.325        56.669       0.01765      0.0          0.0          
2.334        59.003       0.01695      0.0          0.0          
2.343        57.906       0.01727      0.0          0.0          
2.352        58.03        0.01723      0.0          0.0          
2.361        57.835       0.01729      0.0          0.0          
2.37         58.178       0.01719      0.0          0.0          
2.379        55.74        0.01794      0.0          0.0          
2.389        59.196       0.01689      0.0          0.0          
2.398        55.923       0.01788      0.0          0.0          
2.407        59.548       0.01679      0.0          0.0          
2.416        56.517       0.01769      0.0          0.0          
2.425        56.362       0.01774      0.0          0.0          
2.434        58.766       0.01702      0.0          0.0          
2.443        57.111       0.01751      0.0          0.0          
2.453        58.507       0.01709      0.0          0.0          
2.462        57.254       0.01747      0.0          0.0          
2.471        60.37        0.01656      0.0          0.0          
2.48         61.551       0.01625      0.0          0.0          
2.489        58.897       0.01698      0.0          0.0          
2.498        58.97        0.01696      0.0          0.0          
2.507        57.709       0.01733      0.0          0.0          
2.517        59.621       0.01677      0.0          0.0          
2.526        56.103       0.01782      0.0          0.0          
2.535        58.351       0.01714      0.0          0.0          
2.544        59.378       0.01684      0.0          0.0          
2.553        58.297       0.01715      0.0          0.0          
2.562        60.63        0.01649      0.0          0.0          
2.571        61.801       0.01618      0.0          0.0          
2.581        59.641       0.01677      0.0          0.0          
2.59         59.928       0.01669      0.0          0.0          
2.599        58.499       0.01709      0.0          0.0          
2.608        60.554       0.01651      0.0          0.0          
2.617        57.301       0.01745      0.0          0.0          
2.626        58.126       0.0172       0.0          0.0          
2.635        59.448       0.01682      0.0          0.0          
2.645        58.109       0.01721      0.0          0.0          
2.654        57.904       0.01727      0.0          0.0          
2.663        58.42        0.01712      0.0          0.0          
2.672        61.732       0.0162       0.0          0.0          
2.681        55.781       0.01793      0.0          0.0          
2.69         55.89        0.01789      0.0          0.0          
2.699        57.648       0.01735      0.0          0.0          
2.709        59.27        0.01687      0.0          0.0          
2.718        58.697       0.01704      0.0          0.0          
2.727        56.975       0.01755      0.0          0.0          
2.736        61.424       0.01628      0.0          0.0          
2.745        61.557       0.01625      0.0          0.0          
2.754        57.456       0.0174       0.0          0.0          
2.763        61.411       0.01628      0.0          0.0          
2.773        56.81        0.0176       0.0          0.0          
2.782        59.557       0.01679      0.0          0.0          
2.791        58.151       0.0172       0.0          0.0          
2.8          57.419       0.01742      0.0          0.0          
2.809        59.759       0.01673      0.0          0.0          
2.818        60.701       0.01647      0.0          0.0          
2.827        59.559       0.01679      0.0          0.0          
2.837        57.136       0.0175       0.0          0.0          
2.846        60.661       0.01649      0.0          0.0          
2.855        60.645       0.01649      0.0          0.0          
2.864        57.604       0.01736      0.0          0.0          
2.873        60.277       0.01659      0.0          0.0          
2.882        59.516       0.0168       0.0          0.0          
2.891        63.894       0.01565      0.0          0.0          
2.901        57.995       0.01724      0.0          0.0          
2.91         56.899       0.01757      0.0          0.0          
2.919        60.503       0.01653      0.0          0.0          
2.928        59.111       0.01692      0.0          0.0          
2.937        59.032       0.01694      0.0          0.0          
2.946        57.719       0.01733      0.0          0.0          
2.955        63.045       0.01586      0.0          0.0          
2.965        62.488       0.016        0.0          0.0          
2.974        59.041       0.01694      0.0          0.0          
2.983        59.887       0.0167       0.0          0.0          
2.992        60.257       0.0166       0.0          0.0          
3.001        61.427       0.01628      0.0          0.0          
3.01         62.471       0.01601      0.0          0.0          
3.019        61.646       0.01622      0.0          0.0          
3.029        59.251       0.01688      0.0          0.0          
3.038        61.333       0.0163       0.0          0.0          
3.047        62.48        0.01601      0.0          0.0          
