#2The,ta,Counts
19.8161,	380.5833
19.83611	,382.95123
19.85613	,361.68591
19.87615	,375.20518
19.89616	,372.39342
19.91618	,372.78583
19.9362	,391.77449
19.95621	,380.58784
19.97623	,390.77372
19.99625	,365.96032
20.01626	,366.84016
20.03628,	363.5008
20.0563	,370.70413
20.07631	,369.33035
20.09633	,373.57183
20.11635	,390.04847
20.13636	,359.16256
20.15638	,356.40853
20.1764,	372.9256
20.19641	,363.97083
20.21643	,357.01526
20.23645	,378.11674
20.25646	,381.25446
20.27648	,384.60634
20.2965	,352.34953
20.31651	,372.44066
20.33653	,397.66932
20.35655	,384.80879
20.37656	,368.68894
20.39658	,362.48025
20.4166,	374.9864
20.43661	,355.54939
20.45663	,368.29988
20.47664	,386.82527
20.49666	,368.57196
20.51668	,358.71782
20.53669	,385.66693
20.55671	,361.06503
20.57673	,362.98111
20.59674	,381.76174
20.61676	,389.51022
20.63678	,383.59005
20.65679	,402.76731
20.67681,	376.7356
20.69683	,362.83764
20.71684	,370.84579
20.73686	,374.45555
20.75688	,375.95315
20.77689	,377.87891
20.79691	,383.84177
20.81693	,370.92577
20.83694	,375.11678
20.85696	,376.01284
20.87698	,382.88862
20.89699	,379.33237
20.91701	,387.50655
20.93703	,376.03455
20.95704	,363.19215
20.97706	,379.68815
20.99708	,366.04519
21.01709	,378.40361
21.03711	,390.13655
21.05713	,400.97676
21.07714	,400.00567
21.09716	,405.24771
21.11718	,403.95808
21.13719	,396.32863
21.15721	,403.78174
21.17723	,427.40825
21.19725	,422.98039
21.21726	,456.61645
21.23728	,508.87116
21.25729,	730.2297
21.27731	,1336.3159
21.29733	,2305.2079
21.31734	,3539.2229
21.33736	,4815.7765
21.35738	,5724.0967
21.37739	,6111.8538
21.39741	,5736.0705
21.41743	,4826.6619
21.43744	,3799.6807
21.45746	,2761.7645
21.47748	,1844.0948
21.49749	,1196.2794
21.51751	,788.37099
21.53753	,541.97793
21.55754	,431.60105
21.57756	,428.07908
21.59758	,406.67999
21.6176	,382.30556
21.63761	,377.34698
21.65763	,385.69471
21.67764	,384.25233
21.69766	,370.93346
21.71768	,370.86509
21.73769	,398.43061
21.75771	,348.77343
21.77773	,370.46703
21.79774	,347.21954
21.81776	,353.78302
21.83778	,357.09129
21.8578	,367.68717
21.87781	,370.06932
21.89783	,347.26156
21.91784,	352.1222
21.93786	,352.46862
21.95788,	348.3906
21.97789	,337.10415
21.99791	,336.39236
22.01793	,344.06144
22.03794	,347.49118
22.05796	,353.37381
22.07798	,367.92102
22.098	,351.41169
22.11801	,338.45766
22.13803	,338.73354
22.15804	,345.35298
22.17806	,347.39869
22.19808	,337.44421
22.21809	,355.74905
22.23811	,352.33551
22.25813	,364.13391
22.27815	,339.73363
22.29816	,331.95221
22.31818	,340.57167
22.3382	,350.38466
22.35821	,338.73206
22.37823	,373.47039
22.39825	,349.62815
22.41826,	348.6823
22.43828	,341.60045
22.4583	,366.99294
22.47831	,351.57223
22.49833	,356.40431
22.51835,	358.3335
22.53836	,332.49519
22.55838	,345.82193
22.5784	,347.35408
22.59841	,347.91803
22.61843	,336.53828
22.63845	,322.64784
22.65846	,334.78145
22.67848	,338.76706
22.6985	,349.67119
22.71851	,331.55729
22.73853	,346.54336
22.75855	,352.12432
22.77856	,336.96361
22.79858	,359.09664
22.8186	,319.02773
22.83861	,340.72795
22.85863	,343.47849
22.87865,	338.6928
22.89867	,342.05905
22.91868	,339.03936
22.9387	,337.81386
22.95872	,331.25818
22.97873	,333.54585
22.99875	,331.20792
23.01876	,304.19845
23.03878	,321.33511
23.0588	,313.10861
23.07882	,339.56264
23.09883	,341.52394
23.11885	,341.16532
23.13887	,324.79622
23.15888	,329.53045
23.1789	,341.97284
23.19892	,341.53654
23.21893	,343.47294
23.23895	,331.72183
23.25897	,323.52889
23.27898	,334.97453
23.299	,319.81472
23.31902,	338.482
23.33903	,320.43189
23.35905	,326.29276
23.37907	,326.42039
23.39908	,333.71081
23.4191	,329.76098
23.43912	,324.25724
23.45913,	308.8317
23.47915	,312.53184
23.49917	,332.84107
23.51918,	325.4315
23.5392	,321.26365
23.55922	,312.11889
23.57924	,329.27236
23.59925	,329.19141
23.61927	,335.56046
23.63929	,321.61864
23.6593	,329.40304
23.67932	,332.03465
23.69934	,319.08683
23.71935	,319.67925
23.73937	,336.19557
23.75939,	324.3886
23.7794	,341.98392
23.79942	,326.04012
23.81944	,314.64977
23.83945	,311.73159
23.85947	,293.87003
23.87949	,313.63986
23.8995	,335.75534
23.91952	,322.24752
23.93954	,318.18197
23.95955	,307.48119
23.97957	,326.58663
23.99959	,325.13404
24.01961	,321.75077
24.03962,	327.19
24.05964	,338.94056
24.07966	,333.61017
24.09967	,325.01085
24.11969,	333.9851
24.13971,	336.954
24.15972	,314.55155
24.17974	,320.36125
24.19976,	308.8982
24.21977	,327.83562
24.23979,	317.4462
24.25981,	327.4149
24.27982	,321.73543
24.29984	,306.64402
24.31986	,318.26284
24.33987	,329.03123
24.35989	,319.44494
24.37991	,307.46163
24.39992	,310.14853
24.41994,	318.2096
24.43996	,320.48343
24.45998	,320.10859
24.47999	,315.69244
24.50001	,326.95063
24.52003	,310.24013
24.54004	,300.92363
24.56006	,303.12694
24.58008	,323.85841
24.60009	,303.78268
24.62011	,298.54794
24.64013	,318.80583
24.66014	,309.50795
24.68016,	300.777
24.70018	,320.59012
24.72019	,318.65594
24.74021	,304.56866
24.76023	,306.03544
24.78025	,299.91301
24.80026	,324.42054
24.82028	,313.94553
24.8403	,313.55585
24.86031	,321.40928
24.88033,	318.5713
24.90035	,316.29207
24.92036,	300.7391
24.94038,	322.4612
24.9604	,324.02159
24.98041,	311.2771
25.00043	,310.44397
25.02045	,296.31541
25.04046	,310.70473
25.06048,	310.4744
25.0805	,323.47465
25.10052,	307.8131
25.12053	,312.67337
25.14055	,316.05848
25.16057	,298.49728
25.18058,	307.0444
25.2006	,313.00585
25.22062	,315.19984
25.24063	,327.21686
25.26065	,308.91035
25.28067	,317.60993
25.30068	,305.19423
25.3207	,324.57664
25.34072,	330.2735
25.36073	,301.75112
25.38075	,297.49282
25.40077	,317.22341
25.42079	,303.45493
25.4408	,303.10864
25.46082	,277.52419
25.48084	,286.89945
25.50085	,308.16212
25.52087	,296.83113
25.54089	,296.23188
25.5609	,284.66337
25.58092	,281.06509
25.60094	,297.86057
25.62095	,302.68123
25.64097,	312.7616
25.66099	,313.62688
25.68101	,304.19974
25.70102	,304.54974
25.72104	,286.74094
25.74106	,302.06101
25.76107	,304.16991
25.78109	,293.96274
25.80111	,286.79935
25.82112	,303.34297
25.84114	,292.90245
25.86116	,313.33363
25.88118	,305.30712
25.90119	,285.03555
25.92121	,299.58473
25.94123	,305.69355
25.96124	,298.19539
25.98126	,293.39736
26.00128	,286.96341
26.02129	,320.30296
26.04131	,304.56202
26.06133	,304.11295
26.08134	,295.50719
26.10136	,295.47827
26.12138,	301.6968
26.1414	,298.37905
26.16141	,297.71608
26.18143	,290.45087
26.20145	,292.73829
26.22146	,299.41647
26.24148	,297.87049
26.2615	,295.99728
26.28151	,292.47462
26.30153	,281.95803
26.32155	,292.06854
26.34157	,293.10154
26.36158	,297.33765
26.3816	,313.02321
26.40162	,286.41931
26.42163	,285.09339
26.44165	,289.01324
26.46167	,289.23821
26.48168	,299.87676
26.5017	,292.32408
26.52172	,289.08637
26.54173	,294.78572
26.56175	,288.34638
26.58177	,292.04277
26.60179	,290.66413
26.6218	,299.25177
26.64182	,292.58885
26.66184	,280.08292
26.68185	,297.77207
26.70187	,306.45534
26.72189	,290.04399
26.7419	,287.12669
26.76192	,292.73391
26.78194	,308.96323
26.80196	,290.05946
26.82197	,278.30166
26.84199	,294.59516
26.86201	,288.55435
26.88202	,285.55649
26.90204	,276.39294
26.92206,	298.0377
26.94208	,292.02426
26.96209	,277.68527
26.98211	,273.88202
27.00213	,284.62547
27.02214,	282.1983
27.04216	,283.92255
27.06218	,282.51495
27.0822	,285.84356
27.10221	,288.97265
27.12223	,274.71235
27.14225	,274.69354
27.16226	,280.71637
27.18228	,269.16845
27.2023	,275.85886
27.22231	,285.85411
27.24233	,275.49782
27.26235	,275.15191
27.28237	,265.83698
27.30238	,281.13248
27.3224	,277.17839
27.34242	,284.54253
27.36243,	287.8646
27.38245	,296.74034
27.40247	,292.43477
27.42248,	297.9766
27.442,5	298.709
27.46252	,288.16289
27.48254,	294.8029
27.50255	,273.46104
27.52257,	271.3962
27.54259	,261.95163
27.5626	,274.36504
27.58262	,269.29948
27.60264,	277.0482
27.62265	,281.86779
27.64267	,287.33084
27.66269	,299.34106
27.68271	,273.50841
27.70272	,282.50302
27.72274	,274.76516
27.74276	,274.50094
27.76277	,277.74133
27.78279	,280.90375
27.80281	,287.77369
27.82283	,260.55902
27.84284	,261.98402
27.86286,	272.3658
27.88288	,277.91219
27.90289	,280.63974
27.92291	,280.28057
27.94293	,267.46781
27.96294	,255.71605
27.98296	,282.36109
28.00298	,294.38246
28.023,	275.8544
28.04301	,279.40655
28.06303	,288.30013
28.08305	,270.50791
28.10306	,266.02801
28.12308	,276.66888
28.1431	,280.00929
28.16312	,270.03236
28.18313	,266.28468
28.20315	,285.67426
28.22317	,281.12777
28.24319	,287.66215
28.2632	,256.06052
28.28322	,269.03651
28.30324	,263.64005
28.32325	,256.00387
28.34327,	277.8276
28.36329	,276.84814
28.3833,	268.9891
28.40332	,275.56165
28.42334	,279.47223
28.44336	,267.56225
28.46337	,268.75642
28.48339	,281.13993
28.50341	,271.13926
28.52342	,280.84915
28.54344	,270.45481
28.56346	,270.74017
28.58348	,270.18812
28.60349	,261.47927
28.62351	,256.70251
28.64353	,271.55293
28.66354	,266.38268
28.68356	,266.21387
28.70358	,279.15713
28.7236	,270.72305
28.74361	,271.38178
28.76363,	266.5096
28.78365	,265.29722
28.80367	,269.00665
28.82368	,267.73953
28.8437,	280.7055
28.86372	,281.54703
28.88373	,258.67407
28.90375	,254.35827
28.92377	,262.24851
28.94378	,291.43449
28.9638	,267.17646
28.98382	,263.56292
29.00384	,268.35979
29.02385	,265.18511
29.04387,	276.251
29.06389	,282.95664
29.0839,	273.2771
29.10392	,277.66349
29.12394	,272.64993
29.14396	,263.21383
29.16397	,267.28369
29.18399	,274.82654
29.20401	,271.76138
29.22403	,267.99116
29.24404	,279.47078
29.26406	,277.54018
29.28408	,272.13203
29.30409	,285.09242
29.32411	,270.72795
29.34413	,278.51357
29.36415	,269.68497
29.38416,	265.4518
29.40418	,271.76703
29.4242	,270.64393
29.44422	,266.22329
29.46423	,279.00557
29.48425	,286.30053
29.50427,	267.3343
29.52428	,269.81954
29.5443	,287.02634
29.56432	,279.37218
29.58434	,288.69157
29.60435	,263.00829
29.62437	,272.03363
29.64439	,271.20683
29.6644	,289.68561
29.68442	,265.90632
29.70444	,273.88469
29.72446	,277.14771
29.74447	,262.92803
29.76449	,274.39933
29.78451	,276.74222
29.80452,	287.0533
29.82454	,267.53429
29.84456	,276.56802
29.86458	,284.36618
29.88459	,282.90855
29.90461	,286.93504
29.92463	,275.53253
29.94465	,274.32054
29.96466	,278.78917
29.98468,	289.4408
30.0047	,278.00592
30.02472	,288.74511
30.04473	,282.15483
30.06475	,302.64207
30.08477	,302.54954
30.10478	,299.83506
30.1248	,319.98673
30.14482	,311.70795
30.16483	,315.11356
30.18485	,325.89596
30.20487,	374.6081
30.22489	,398.95643
30.2449	,429.00495
30.26492	,507.13981
30.28494	,683.07461
30.30496	,1288.5557
30.32497	,2733.4531
30.34499	,4514.0391
30.36501	,5962.4131
30.38503,	7111.627
30.40504,	8183.267
30.42506	,8374.0901
30.44508	,7356.1254
30.46509,	6067.878
30.48511	,4680.1441
30.50513,	3597.085
30.52515	,2594.9196
30.54516	,1606.0558
30.56518	,883.01422
30.5852	,517.56046
30.60522	,400.36592
30.62523	,361.19583
30.64525	,338.37921
30.66527,	314.4922
30.68528	,295.59236
30.7053	,289.10834
30.72532	,301.13853
30.74534,	293.0276
30.76535	,270.78094
30.78537	,278.76826
30.80539	,264.69542
30.82541,	262.9978
30.84542	,262.10536
30.86544	,259.75305
30.88546	,273.38968
30.90548	,267.05239
30.92549	,274.26246
30.94551	,263.27061
30.96553	,243.25572
30.98554	,248.28788
31.00556	,251.84893
31.02558	,259.55765
31.0456	,251.45447
31.06561	,246.28069
31.08563	,252.42079
31.10565	,253.45264
31.12567	,248.66638
31.14568	,258.50368
31.1657	,251.13353
31.18572	,248.77392
31.20574	,221.98923
31.22575	,235.67562
31.24577	,243.56143
31.26579	,230.27534
31.28581	,235.07223
31.30582	,245.85479
31.32584	,245.47962
31.34586	,255.81235
31.36587	,252.55529
31.38589	,246.06014
31.40591	,246.38547
31.42593,	233.8702
31.44594	,246.82436
31.46596	,248.99624
31.48598	,239.95306
31.506	,237.87391
31.52601	,247.57955
31.54603	,234.11589
31.56605,	234.487
31.58607	,236.13943
31.60608	,239.97038
31.6261	,245.63893
31.64612	,246.64552
31.66614	,235.06397
31.68615	,240.94946
31.70617	,237.94904
31.72619	,231.00495
31.7462	,238.20979
31.76622	,238.29688
31.78624	,236.77305
31.80626	,234.19819
31.82627	,230.18224
31.84629	,227.77433
31.86631	,231.45567
31.88633	,238.83744
31.90634,	222.7384
31.92636	,217.40362
31.94638	,214.92651
31.9664	,227.00083
31.98641	,225.61045
32.00643	,242.32712
32.02645	,238.06685
32.04646	,245.98679
32.06648	,237.41342
32.0865	,235.11849
32.10652	,231.55364
32.12654	,221.44742
32.14655	,235.52786
32.16657	,228.89097
32.18659	,219.46288
32.20661	,234.35746
32.22662	,233.85633
32.24664	,226.51213
32.26666	,213.70859
32.28668	,237.40147
32.30669	,236.14199
32.32671	,222.45179
32.34673	,220.89354
32.36675	,219.17759
32.38676	,235.65958
32.40678	,225.91276
32.4268	,225.35632
32.44681	,231.32668
32.46683	,209.66228
32.48685	,218.85608
32.50687	,215.50968
32.52688	,227.13811
32.5469	,230.86022
32.56692	,224.16689
32.58694	,223.02356
32.60695	,222.31764
32.62697	,230.54015
32.64699	,235.76525
32.66701	,232.55079
32.68702	,228.10166
32.70704	,220.75534
32.72706	,212.27901
32.74708	,213.01714
32.76709	,229.17808
32.78711,	211.1378
32.80713	,216.64475
32.82715	,215.48479
32.84716	,220.55704
32.86718	,230.38036
32.8872	,225.20023
32.90722	,220.83684
32.92723	,231.48136
32.94725	,216.26874
32.96727	,220.65143
32.98729	,218.08125
33.0073	,216.34396
33.02732	,223.13212
33.04734	,214.21696
33.06736	,223.24558
33.08737,	219.3648
33.10739	,202.16049
33.12741,	222.3617
33.14743	,210.36672
33.16744	,220.55821
33.18746	,219.70246
33.20748	,212.65694
33.2275	,212.53984
33.24751	,198.10517
33.26753	,205.26945
33.28755	,208.12226
33.30757	,216.12271
33.32758	,228.46532
33.3476	,223.95117
33.36762	,206.38146
33.38764,	213.5352
33.40765	,208.05975
33.42767	,218.54321
33.44769	,211.53398
33.46771	,208.41006
33.48773	,222.41932
33.50774	,208.74353
33.52776	,206.64626
33.54778	,220.69177
33.5678	,222.47445
33.58781	,216.58787
33.60783,	226.1017
33.62785	,214.89246
33.64787	,220.38094
33.66788	,188.81713
33.6879,	218.0555
33.70792	,217.25953
33.72794	,215.30368
33.74795	,211.98207
33.76797	,219.58576
33.78799	,215.43804
33.80801	,216.94026
33.82802	,208.43285
33.84804	,217.33829
33.86806	,209.25761
33.88808	,203.23647
33.90809,	194.9286
33.92811	,207.03439
33.94813	,212.44306
33.96815	,214.66867
33.98816	,205.12372
34.00818	,212.65723
34.0282,	201.0914
34.04822	,206.13988
34.06823	,213.89602
34.08825	,219.92713
34.10827	,203.87278
34.12829	,203.72831
34.1483	,200.26586
34.16832	,201.25654
34.18834	,205.03572
34.20836	,212.70276
34.22838	,196.56741
34.24839	,203.59215
34.26841	,195.88832
34.28843	,214.40935
34.30845	,204.78931
34.32846	,204.73967
34.34848	,197.43306
34.3685	,199.76108
34.38852	,201.24484
34.40853	,211.77151
34.42855,	211.4918
34.44857	,202.12032
34.46859	,194.28489
34.48861	,197.69566
34.50862	,196.57152
34.52864	,207.14441
34.54866	,203.55347
34.56867	,199.15627
34.58869	,202.49623
34.60871	,198.92571
34.62873	,203.22011
34.64875,	204.7565
34.66876	,204.19926
34.68878	,201.64721
34.7088	,216.09198
34.72882,	218.3808
34.74883	,209.42669
34.76885	,196.49539
34.78887	,195.53538
34.80889	,195.89142
34.8289	,215.37713
34.84892	,202.04936
34.86894,	193.718
34.88896	,186.99666
34.90898,	189.4142
34.92899	,198.55539
34.94901	,204.79615
34.96903,	210.1227
34.98905	,198.35365
35.00906	,191.67318
35.02908,	206.7226
35.0491	,208.04044
35.06912	,198.03352
35.08913	,188.39866
35.10915	,199.12535
35.12917	,205.42443
35.14919	,208.61619
35.16921	,190.49429
35.18922	,189.86802
35.20924,	201.6701
35.22926	,195.10897
35.24928	,194.18408
35.2693	,199.01044
35.28931	,201.83679
35.30933	,198.44272
35.32935,	198.7462
35.34937	,201.89999
35.36938,	206.0567
35.3894	,196.23413
35.40942	,192.16523
35.42944	,204.05105
35.44945	,194.96668
35.46947	,203.30209
35.48949	,204.75014
35.50951,	192.6746
35.52952	,183.68774
35.54954	,195.30878
35.56956	,195.34845
35.58958	,201.29444
35.6096	,191.52518
35.62961	,469.16463
35.64963	,477.36131
35.66965	,467.55392
35.68967	,460.03365
35.70969	,447.16614
35.7297	,473.37065
35.74972	,469.45486
35.76974	,466.84192
35.78976	,466.03287
35.80977	,456.43547
35.82979	,467.20506
35.84981	,472.36051
35.86983	,440.92479
35.88985	,474.28915
35.90986	,668.84403
35.92988	,679.55106
35.9499	,659.29297
35.96992,	669.1612
35.98993	,674.48605
36.00995	,658.59137
36.02997	,677.69987
36.04999	,660.17805
36.07001	,654.31616
36.09002	,657.69436
36.11004	,671.63951
36.13006	,676.17917
