# 2Theta,Counts
  37.97171,  48.38594
  37.99172,  48.42965
  38.01174,  45.65596
  38.03176,  52.68759
  38.05178,  47.13766
  38.07180,  45.69974
  38.09181,  40.52411
  38.11183,  46.94988
  38.13185,  41.95980
  38.15187,  43.36703
  38.17189,  45.28639
  38.19190,  46.62588
  38.21192,  47.22535
  38.23194,  49.20253
  38.25196,  48.77856
  38.27198,  45.65138
  38.29200,  52.24221
  38.31201,  46.82677
  38.33203,  45.35450
  38.35205,  44.34610
  38.37207,  45.39880
  38.39208,  45.77544
  38.41210,  41.62751
  38.43212,  43.73247
  38.45214,  44.12823
  38.47216,  47.65243
  38.49217,  46.98001
  38.51219,  44.63072
  38.53221,  43.05783
  38.55223,  43.97321
  38.57225,  45.97306
  38.59227,  44.69941
  38.61228,  48.00163
  38.63230,  50.59477
  38.65232,  46.19337
  38.67234,  44.19473
  38.69236,  45.17960
  38.71237,  47.50914
  38.73239,  52.53185
  38.75241,  50.57154
  38.77243,  41.78755
  38.79245,  44.72857
  38.81246,  46.99681
  38.83248,  43.31156
  38.85250,  43.24116
  38.87252,  47.08637
  38.89254,  49.14531
  38.91256,  37.37219
  38.93257,  46.82708
  38.95259,  42.81442
  38.97261,  46.85805
  38.99263,  51.41466
  39.01265,  46.95937
  39.03266,  44.10443
  39.05268,  43.61693
  39.07270,  41.70034
  39.09272,  44.21230
  39.11274,  46.90108
  39.13275,  45.32554
  39.15277,  44.58559
  39.17279,  45.37900
  39.19281,  41.74377
  39.21283,  43.58718
  39.23284,  50.62327
  39.25286,  43.68961
  39.27288,  41.61448
  39.29290,  46.43707
  39.31292,  40.27550
  39.33294,  48.39765
  39.35295,  48.20424
  39.37297,  43.23196
  39.39299,  43.34617
  39.41301,  43.83590
  39.43303,  44.36455
  39.45304,  45.71314
  39.47306,  43.63579
  39.49308,  41.13639
  39.51310,  48.39274
  39.53312,  43.47898
  39.55314,  43.82095
  39.57315,  46.74808
  39.59317,  49.36396
  39.61319,  41.11545
  39.63321,  46.35023
  39.65323,  45.56210
  39.67324,  37.52510
  39.69326,  43.41673
  39.71328,  43.07041
  39.73330,  42.93760
  39.75332,  45.54019
  39.77334,  49.43864
  39.79335,  44.36625
  39.81337,  42.98045
  39.83339,  47.82577
  39.85341,  44.07943
  39.87343,  43.92047
  39.89345,  40.30539
  39.91346,  45.11481
  39.93348,  44.00798
  39.95350,  42.36628
  39.97352,  47.49985
  39.99354,  44.41709
  40.01355,  44.17670
  40.03357,  41.78036
  40.05359,  39.97230
  40.07361,  44.73441
  40.09363,  38.06446
  40.11365,  41.18889
  40.13366,  42.01969
  40.15368,  43.78115
  40.17370,  44.07279
  40.19372,  44.13677
  40.21374,  43.10968
  40.23376,  47.27525
  40.25377,  44.78875
  40.27379,  42.40459
  40.29381,  47.02401
  40.31383,  43.92276
  40.33385,  45.28092
  40.35387,  44.81226
  40.37388,  46.18008
  40.39390,  49.20863
  40.41392,  43.01013
  40.43394,  38.98947
  40.45396,  43.16023
  40.47397,  43.50435
  40.49399,  45.77522
  40.51401,  43.33892
  40.53403,  45.90480
  40.55405,  42.30929
  40.57407,  48.25674
  40.59408,  47.69864
  40.61410,  44.12868
  40.63412,  43.83120
  40.65414,  40.93850
  40.67416,  45.13186
  40.69418,  47.65503
  40.71419,  44.51921
  40.73421,  37.95281
  40.75423,  40.53613
  40.77425,  40.82941
  40.79427,  47.12995
  40.81429,  44.67272
  40.83430,  40.67079
  40.85432,  40.64435
  40.87434,  44.18981
  40.89436,  40.96513
  40.91438,  46.84532
  40.93440,  41.88895
  40.95441,  47.12834
  40.97443,  44.26376
  40.99445,  37.62416
  41.01447,  40.37835
  41.03449,  41.97348
  41.05451,  42.93440
  41.07452,  47.17202
  41.09454,  44.76984
  41.11456,  46.11843
  41.13458,  45.95524
  41.15460,  41.25554
  41.17461,  41.25260
  41.19463,  45.01226
  41.21465,  41.57974
  41.23467,  44.04526
  41.25469,  47.35644
  41.27471,  41.60780
  41.29473,  39.42639
  41.31474,  40.75654
  41.33476,  40.00427
  41.35478,  40.31164
  41.37480,  41.39280
  41.39482,  47.31872
  41.41484,  46.25628
  41.43485,  48.06339
  41.45487,  41.08171
  41.47489,  41.04401
  41.49491,  46.59531
  41.51493,  41.20240
  41.53495,  43.02982
  41.55497,  42.40295
  41.57498,  44.69254
  41.59500,  39.11772
  41.61502,  42.06434
  41.63504,  44.48806
  41.65506,  40.05284
  41.67508,  48.48071
  41.69509,  46.29098
  41.71511,  39.04320
  41.73513,  42.17786
  41.75515,  42.73958
  41.77517,  41.78381
  41.79519,  46.84484
  41.81520,  37.37430
  41.83522,  44.90722
  41.85524,  39.40894
  41.87526,  46.45042
  41.89528,  44.20958
  41.91530,  40.33970
  41.93532,  42.06616
  41.95533,  46.11176
  41.97535,  41.80376
  41.99537,  38.98976
  42.01539,  40.66689
  42.03541,  47.71441
  42.05543,  42.46218
  42.07545,  39.37416
  42.09546,  41.37720
  42.11548,  46.20308
  42.13550,  44.79255
  42.15552,  41.56210
  42.17554,  41.75711
  42.19556,  41.41530
  42.21557,  47.13033
  42.23559,  40.30274
  42.25561,  40.32203
  42.27563,  45.61382
  42.29565,  41.53115
  42.31567,  41.42696
  42.33569,  43.68176
  42.35570,  40.67859
  42.37572,  45.23132
  42.39574,  43.12539
  42.41576,  46.69913
  42.43578,  44.55973
  42.45580,  42.69289
  42.47581,  44.83971
  42.49583,  44.12308
  42.51585,  40.27211
  42.53587,  44.53703
  42.55589,  43.72153
  42.57591,  41.41903
  42.59593,  39.94848
  42.61594,  41.30079
  42.63596,  45.04173
  42.65598,  42.64361
  42.67600,  39.58951
  42.69602,  43.44956
  42.71604,  43.63213
  42.73605,  43.70173
  42.75607,  40.79885
  42.77609,  44.51450
  42.79611,  45.94426
  42.81613,  41.89184
  42.83615,  41.98042
  42.85617,  42.33693
  42.87619,  39.77970
  42.89620,  40.03577
  42.91622,  38.57934
  42.93624,  41.87022
  42.95626,  45.48684
  42.97628,  45.50136
  42.99630,  47.01606
  43.01632,  41.14909
  43.03633,  46.07011
  43.05635,  45.47084
  43.07637,  46.00504
  43.09639,  45.49727
  43.11641,  46.28217
  43.13643,  40.18648
  43.15645,  47.18031
  43.17646,  47.06676
  43.19648,  45.70404
  43.21650,  46.83596
  43.23652,  41.97113
  43.25654,  44.27771
  43.27656,  49.76262
  43.29658,  53.50649
  43.31660,  52.94741
  43.33661,  49.87966
  43.35663,  52.99580
  43.37665,  56.79535
  43.39667,  53.69531
  43.41669,  62.28392
  43.43671,  70.53968
  43.45673,  64.93241
  43.47674,  74.72402
  43.49676,  96.96118
  43.51678, 106.24278
  43.53680, 140.29936
  43.55682, 185.47983
  43.57684, 212.62159
  43.59686, 237.60604
  43.61687, 292.30280
  43.63689, 329.83179
  43.65691, 350.76168
  43.67693, 354.63454
  43.69695, 378.78416
  43.71697, 398.72233
  43.73699, 398.64598
  43.75701, 373.51589
  43.77702, 383.33253
  43.79704, 369.50788
  43.81706, 325.86944
  43.83708, 304.58254
  43.85710, 287.07142
  43.87712, 251.58545
  43.89714, 236.37116
  43.91715, 192.47032
  43.93717, 176.07931
  43.95719, 144.42108
  43.97721, 121.96968
  43.99723, 117.70462
  44.01725,  95.68969
  44.03727,  82.23204
  44.05729,  75.54637
  44.07731,  67.54540
  44.09732,  68.14180
  44.11734,  63.36747
  44.13736,  64.82435
  44.15738,  54.96052
  44.17740,  57.33381
  44.19742,  53.06909
  44.21744,  55.35617
  44.23745,  52.42518
  44.25747,  51.24108
  44.27749,  48.34105
  44.29751,  50.47780
  44.31753,  55.07788
  44.33755,  50.55221
  44.35757,  46.24403
  44.37759,  46.29904
  44.39761,  55.51125
  44.41762,  56.56819
  44.43764,  58.37532
  44.45766,  59.01490
  44.47768,  66.06221
  44.49770,  65.88362
  44.51772,  75.56750
  44.53774,  82.56917
  44.55776,  95.58019
  44.57777, 113.18396
  44.59779, 141.23102
  44.61781, 167.35558
  44.63783, 203.16177
  44.65785, 235.06309
  44.67787, 266.57311
  44.69789, 304.09427
  44.71791, 316.69462
  44.73793, 341.38835
  44.75794, 362.62000
  44.77796, 354.67908
  44.79798, 362.73119
  44.81800, 352.83445
  44.83802, 353.89507
  44.85804, 338.47760
  44.87806, 308.83285
  44.89807, 275.73862
  44.91809, 268.06121
  44.93811, 249.30949
  44.95813, 206.97228
  44.97815, 182.00307
  44.99817, 160.86967
  45.01819, 151.14266
  45.03821, 134.53178
  45.05823, 114.66484
  45.07824,  95.40929
  45.09826,  82.37565
  45.11828,  71.60623
  45.13830,  65.14321
  45.15832,  61.19256
  45.17834,  55.79345
  45.19836,  49.63075
  45.21838,  44.46571
  45.23840,  43.52555
  45.25841,  45.70540
  45.27843,  40.97588
  45.29845,  43.70114
  45.31847,  41.46861
  45.33849,  44.53851
  45.35851,  41.04119
  45.37853,  35.24679
  45.39855,  37.49742
  45.41857,  40.37252
  45.43859,  40.71893
  45.45860,  38.14017
  45.47862,  37.76563
  45.49864,  41.99011
  45.51866,  39.71723
  45.53868,  39.17223
  45.55870,  39.28404
  45.57872,  44.76883
  45.59874,  40.56842
  45.61876,  36.50122
  45.63877,  36.01640
  45.65879,  37.73145
  45.67881,  34.63339
  45.69883,  34.97138
  45.71885,  35.54386
  45.73887,  36.43208
  45.75889,  36.54380
  45.77891,  36.26790
  45.79893,  39.62801
  45.81895,  39.21236
  45.83896,  37.77404
  45.85898,  36.28397
  45.87900,  34.81018
  45.89902,  31.85471
  45.91904,  38.17999
  45.93906,  41.00068
  45.95908,  37.05115
  45.97910,  36.08601
  45.99912,  33.33913
  46.01914,  31.20240
  46.03915,  34.79436
  46.05917,  38.36609
  46.07919,  37.82433
  46.09921,  36.66969
  46.11923,  38.88151
  46.13925,  36.28853
  46.15927,  31.62043
  46.17929,  32.06695
  46.19931,  34.17871
  46.21933,  39.80346
  46.23934,  35.89146
  46.25936,  36.76556
  46.27938,  39.57460
  46.29940,  34.90662
  46.31942,  34.69612
  46.33944,  37.21231
  46.35946,  34.66998
  46.37948,  36.16491
  46.39950,  37.56541
  46.41952,  36.28523
  46.43953,  38.26123
  46.45955,  40.94791
  46.47957,  37.69726
  46.49959,  38.42744
  46.51961,  39.07071
  46.53963,  35.58431
  46.55965,  37.10456
  46.57967,  34.55291
  46.59969,  37.06382
  46.61971,  37.26442
  46.63973,  35.02520
  46.65975,  38.12602
  46.67976,  33.89720
  46.69978,  33.80618
  46.71980,  34.01447
  46.73982,  36.44778
  46.75984,  38.73643
  46.77986,  38.85288
  46.79988,  37.13528
  46.81990,  38.31198
  46.83992,  35.98327
  46.85994,  36.78046
  46.87995,  34.39982
  46.89997,  33.89605
  46.91999,  38.93275
  46.94001,  35.57790
  46.96003,  36.50369
  46.98005,  32.30819
  47.00007,  34.29951
  47.02009,  32.66125
  47.04011,  36.36390
  47.06013,  36.26641
  47.08015,  31.67711
  47.10017,  35.71916
  47.12018,  31.51619
  47.14020,  32.46993
  47.16022,  32.35567
  47.18024,  33.98415
  47.20026,  30.29750
  47.22028,  36.23878
  47.24030,  34.38929
  47.26032,  38.08181
  47.28034,  38.30624
  47.30036,  35.53297
  47.32038,  32.17823
  47.34040,  34.80899
  47.36041,  36.33125
  47.38043,  35.25314
  47.40045,  34.92462
  47.42047,  37.02690
  47.44049,  33.25626
  47.46051,  35.95118
  47.48053,  36.79591
  47.50055,  34.00567
  47.52057,  34.45235
  47.54059,  32.00413
  47.56061,  30.44119
  47.58063,  32.52036
  47.60065,  32.60321
  47.62066,  34.49280
  47.64068,  33.84616
  47.66070,  33.37392
  47.68072,  34.48786
  47.70074,  32.68351
  47.72076,  31.98878
  47.74078,  31.04452
  47.76080,  34.54387
  47.78082,  31.65680
  47.80084,  36.12410
  47.82086,  34.77759
  47.84088,  36.09818
  47.86090,  31.47842
  47.88092,  32.98846
  47.90093,  33.19080
  47.92095,  35.08410
  47.94097,  34.82882
  47.96099,  37.72870
  47.98101,  32.60500
  48.00103,  39.56324
  48.02105,  35.54887
  48.04107,  35.11132
  48.06109,  31.67024
  48.08111,  36.90859
  48.10113,  30.62197
  48.12115,  31.49313
  48.14117,  34.74506
  48.16118,  36.90823
  48.18120,  32.44075
  48.20122,  35.24999
  48.22124,  36.42440
  48.24126,  32.27000
  48.26128,  36.88156
  48.28130,  34.48079
  48.30132,  31.37396
  48.32134,  32.56951
  48.34136,  35.68951
  48.36138,  31.61948
  48.38140,  33.25610
  48.40142,  36.47739
  48.42144,  33.00201
  48.44146,  36.48415
  48.46147,  35.93491
  48.48149,  35.29643
  48.50151,  36.15830
  48.52153,  29.65990
  48.54155,  32.63250
  48.56157,  31.64816
  48.58159,  35.02396
  48.60161,  36.16714
  48.62163,  32.96420
  48.64165,  32.04861
  48.66167,  29.11137
  48.68169,  31.57453
  48.70171,  37.61695
  48.72173,  32.14301
  48.74175,  36.97200
  48.76177,  33.11469
  48.78178,  30.88806
  48.80180,  33.38035
  48.82182,  33.12756
  48.84184,  33.87257
  48.86186,  31.85092
  48.88188,  29.56589
  48.90190,  29.67987
  48.92192,  35.00833
  48.94194,  35.33148
  48.96196,  32.41557
  48.98198,  30.97647
  49.00200,  32.47024
  49.02202,  34.63898
  49.04204,  33.03072
  49.06206,  29.68393
  49.08208,  29.61714
  49.10210,  35.37404
  49.12212,  33.79259
  49.14213,  37.38192
  49.16215,  38.70164
  49.18217,  33.77436
  49.20219,  30.55362
  49.22221,  31.06926
  49.24223,  34.28221
  49.26225,  34.28262
  49.28227,  35.24986
  49.30229,  32.90752
  49.32231,  35.88925
  49.34233,  35.87313
  49.36235,  34.66244
  49.38237,  29.08920
  49.40239,  29.13614
  49.42241,  30.29391
  49.44243,  32.27747
  49.46245,  32.84370
  49.48247,  37.25124
  49.50249,  35.83558
  49.52250,  34.32812
  49.54252,  37.09128
  49.56254,  33.31315
  49.58256,  33.98611
  49.60258,  32.85349
  49.62260,  32.33845
  49.64262,  32.00320
  49.66264,  34.70481
  49.68266,  34.06603
  49.70268,  36.89166
  49.72270,  35.92119
  49.74272,  31.79252
  49.76274,  33.43958
  49.78276,  33.56606
  49.80278,  29.47086
  49.82280,  35.99602
  49.84282,  32.21585
  49.86284,  33.44724
  49.88286,  37.08199
  49.90288,  32.37039
  49.92290,  33.49966
  49.94292,  33.34495
  49.96293,  35.74636
  49.98295,  34.07059
  50.00297,  31.64697
  50.02299,  36.20853
  50.04301,  32.33165
  50.06303,  38.86422
  50.08305,  33.77685
  50.10307,  35.66371
  50.12309,  34.23872
  50.14311,  33.14156
  50.16313,  34.64834
  50.18315,  34.76774
  50.20317,  31.98156
  50.22319,  34.06580
  50.24321,  33.32509
  50.26323,  39.22698
  50.28325,  34.56312
  50.30327,  32.58207
  50.32329,  34.78000
  50.34331,  36.79929
  50.36333,  33.98046
  50.38335,  34.39043
  50.40337,  37.65604
  50.42339,  36.48559
  50.44341,  43.21228
  50.46343,  40.86512
  50.48345,  44.88726
  50.50347,  43.30673
  50.52349,  39.35551
  50.54350,  40.61576
  50.56352,  42.79975
  50.58354,  44.10562
  50.60356,  44.74070
  50.62358,  54.68093
  50.64360,  60.27267
  50.66362,  67.34686
  50.68364,  76.29217
  50.70366,  83.88950
  50.72368, 108.85306
  50.74370, 109.42663
  50.76372, 127.89084
  50.78374, 144.39900
  50.80376, 162.50532
  50.82378, 168.19997
  50.84380, 179.43938
  50.86382, 187.69985
  50.88384, 186.66494
  50.90386, 185.07574
  50.92388, 185.10545
  50.94390, 180.58788
  50.96392, 180.15613
  50.98394, 167.80009
  51.00396, 151.97067
  51.02398, 143.56614
  51.04400, 138.28631
  51.06402, 127.56173
  51.08404, 116.41454
  51.10406,  96.72619
  51.12408,  97.43794
  51.14410,  82.08882
  51.16412,  76.65717
  51.18414,  68.49796
  51.20416,  65.95136
  51.22418,  59.51369
  51.24420,  53.62799
  51.26422,  47.82049
  51.28423,  48.11252
  51.30425,  48.76086
  51.32427,  42.94541
  51.34429,  39.88719
  51.36431,  41.06608
  51.38433,  38.75005
  51.40435,  38.59274
  51.42437,  35.74173
  51.44439,  34.73123
  51.46441,  34.02140
  51.48443,  38.45875
  51.50445,  34.23084
  51.52447,  31.38520
  51.54449,  33.32713
  51.56451,  36.88325
  51.58453,  31.75433
  51.60455,  33.48740
  51.62457,  33.97185
  51.64459,  28.61297
  51.66461,  28.98300
  51.68463,  35.18958
  51.70465,  33.86534
  51.72467,  32.13258
  51.74469,  33.08174
  51.76471,  31.16560
  51.78473,  28.21091
  51.80475,  29.51068
  51.82477,  31.93877
  51.84479,  31.46827
  51.86481,  31.49216
  51.88483,  33.09590
  51.90485,  33.39369
  51.92487,  32.85093
  51.94489,  32.36956
  51.96491,  32.07237
  51.98493,  30.25288
  52.00495,  29.98498
  52.02497,  31.10292
  52.04499,  32.18123
  52.06501,  36.00865
  52.08503,  31.21757
  52.10505,  32.28885
  52.12507,  27.69443
  52.14509,  37.12412
  52.16511,  29.66194
  52.18513,  29.43164
  52.20515,  30.00504
  52.22517,  31.68392
  52.24519,  28.50572
  52.26521,  27.27047
  52.28523,  30.44975
  52.30525,  27.44365
  52.32527,  32.83862
  52.34529,  31.19986
  52.36531,  29.71187
  52.38533,  29.58007
  52.40535,  30.56907
  52.42537,  29.70674
  52.44539,  30.88240
  52.46541,  28.72290
  52.48543,  30.62863
  52.50545,  27.04044
  52.52547,  32.05098
  52.54549,  30.82104
  52.56551,  26.21982
  52.58553,  27.52867
  52.60555,  31.09054
  52.62557,  27.67575
  52.64559,  30.32736
  52.66561,  32.58332
  52.68563,  28.93726
  52.70565,  29.91937
  52.72567,  27.16007
  52.74569,  28.89739
  52.76571,  26.93280
  52.78573,  30.69752
  52.80575,  28.27239
  52.82577,  26.40072
  52.84579,  31.40550
  52.86581,  27.28983
  52.88583,  32.35319
  52.90585,  31.68628
  52.92587,  30.16318
  52.94589,  30.12551
  52.96591,  29.43867
  52.98593,  30.47354
  53.00595,  30.05204
  53.02597,  30.61368
  53.04599,  30.58821
  53.06601,  29.33142
  53.08603,  31.88175
  53.10605,  28.62157
  53.12607,  26.58507
  53.14609,  27.19409
  53.16611,  28.43413
  53.18613,  31.37540
  53.20615,  24.80562
  53.22617,  27.25070
  53.24619,  31.57590
  53.26621,  31.95810
  53.28623,  29.32322
  53.30625,  26.33790
  53.32627,  28.94643
  53.34629,  29.04182
  53.36631,  27.13768
  53.38633,  28.99961
  53.40635,  25.71545
  53.42637,  28.80032
  53.44639,  27.62741
  53.46641,  27.17064
  53.48643,  28.93449
  53.50645,  27.78169
  53.52647,  25.76940
  53.54650,  28.63480
  53.56652,  26.23057
  53.58654,  26.04355
  53.60656,  31.25688
  53.62657,  26.86583
  53.64660,  27.26841
  53.66662,  30.08212
  53.68664,  30.53773
  53.70666,  30.48824
  53.72668,  31.88545
  53.74670,  25.68146
  53.76672,  25.61295
  53.78674,  30.47062
  53.80676,  29.46707
  53.82678,  29.58245
  53.84680,  30.60002
  53.86682,  28.44897
  53.88684,  28.02430
  53.90686,  25.17598
  53.92688,  28.29924
  53.94690,  27.39283
  53.96692,  29.86957
  53.98694,  29.45085
  54.00696,  28.46339
  54.02698,  31.55996
  54.04700,  27.88467
  54.06702,  22.85901
  54.08704,  28.56899
  54.10706,  28.95556
  54.12708,  27.16549
  54.14710,  28.17273
  54.16712,  27.67402
  54.18714,  30.28084
  54.20716,  23.70585
  54.22718,  26.22912
  54.24720,  29.36901
  54.26722,  26.56013
  54.28724,  24.69893
  54.30726,  26.66405
  54.32728,  27.32280
  54.34731,  28.51795
  54.36733,  32.53150
  54.38735,  28.68749
  54.40737,  28.05732
  54.42739,  26.44498
  54.44741,  27.12455
  54.46743,  24.39416
  54.48745,  24.80249
  54.50747,  26.38186
  54.52749,  27.27067
  54.54751,  26.47793
  54.56753,  28.20489
  54.58755,  29.50292
  54.60757,  26.47755
  54.62759,  25.71751
  54.64761,  24.80810
  54.66763,  27.43714
  54.68765,  29.99474
  54.70767,  29.65181
  54.72769,  28.12783
  54.74771,  28.82727
  54.76773,  29.93882
  54.78775,  25.83128
  54.80777,  26.98608
  54.82779,  25.84483
  54.84781,  27.30474
  54.86784,  28.19358
  54.88786,  30.86222
  54.90788,  30.88743
  54.92790,  30.05626
  54.94792,  31.09846
  54.96794,  31.16757
  54.98796,  27.64083
  55.00798,  28.66373
  55.02800,  26.73822
  55.04802,  30.35261
  55.06804,  27.26543
  55.08806,  26.45545
  55.10808,  24.99387
  55.12810,  27.73543
  55.14812,  28.22759
  55.16814,  27.05856
  55.18816,  30.46764
  55.20818,  28.18462
  55.22820,  28.09068
  55.24822,  26.19211
  55.26824,  27.54087
  55.28827,  27.62336
  55.30829,  29.06734
  55.32831,  27.30651
  55.34833,  29.72283
  55.36835,  25.04896
  55.38837,  27.26580
  55.40839,  25.55497
  55.42841,  26.32528
  55.44843,  25.90321
  55.46845,  23.86103
  55.48847,  25.51141
  55.50849,  24.85528
  55.52851,  27.47331
  55.54853,  25.56743
  55.56855,  24.73845
  55.58857,  27.67477
  55.60859,  25.97356
  55.62861,  25.52925
  55.64864,  27.09707
  55.66866,  27.79905
  55.68868,  26.09704
  55.70870,  23.04053
  55.72872,  24.10410
  55.74874,  23.15666
  55.76876,  24.84227
  55.78878,  26.09565
  55.80880,  26.36694
  55.82882,  25.78239
  55.84884,  25.69583
  55.86886,  27.49416
  55.88888,  27.38910
  55.90890,  25.97454
  55.92892,  23.65544
  55.94894,  30.97637
  55.96897,  26.20313
  55.98899,  26.97105
  56.00901,  25.68770
  56.02903,  24.75300
  56.04905,  28.20664
  56.06907,  29.34588
  56.08909,  24.87794
  56.10911,  26.41131
  56.12913,  23.96062
  56.14915,  26.07086
  56.16917,  25.28807
  56.18919,  26.14121
  56.20921,  23.86499
  56.22923,  24.95677
  56.24925,  28.16484
  56.26927,  25.80572
  56.28930,  27.61707
  56.30932,  24.32042
  56.32934,  28.07292
  56.34936,  25.15106
  56.36938,  22.15081
  56.38940,  26.87474
  56.40942,  28.21052
  56.42944,  24.92158
  56.44946,  25.54442
  56.46948,  23.64173
  56.48950,  25.73583
  56.50952,  22.07959
  56.52954,  25.29407
  56.54956,  23.67972
  56.56959,  22.42714
  56.58961,  24.24276
  56.60963,  24.85983
  56.62965,  28.01686
  56.64967,  29.03594
  56.66969,  27.93495
  56.68971,  28.43020
  56.70973,  24.42456
  56.72975,  25.99337
  56.74977,  28.15106
  56.76979,  26.37398
  56.78981,  26.43577
  56.80984,  25.61567
  56.82986,  24.47108
  56.84988,  27.33450
  56.86990,  25.71827
  56.88992,  22.33975
  56.90994,  23.30736
  56.92996,  24.27988
  56.94998,  27.10719
  56.97000,  27.87476
  56.99002,  29.58673
  57.01004,  23.97452
  57.03006,  24.05223
  57.05008,  24.00339
  57.07011,  24.71258
  57.09013,  25.18819
  57.11015,  27.26196
  57.13017,  26.58242
  57.15019,  27.21321
  57.17021,  25.21641
  57.19023,  25.24364
  57.21025,  24.02104
  57.23027,  26.12278
  57.25029,  27.94069
  57.27032,  27.69288
  57.29034,  27.03597
  57.31036,  29.27344
  57.33038,  28.96033
  57.35040,  25.63657
  57.37042,  23.51465
  57.39044,  25.49024
  57.41046,  28.54473
  57.43048,  26.80383
  57.45050,  26.64432
  57.47052,  25.27220
  57.49054,  25.14878
  57.51057,  23.44142
  57.53059,  24.50788
  57.55061,  23.17006
  57.57063,  24.20095
  57.59065,  23.71471
  57.61067,  27.00182
  57.63069,  23.56858
  57.65071,  27.43791
  57.67073,  28.34270
  57.69075,  28.57781
  57.71078,  25.43672
  57.73080,  27.36418
  57.75082,  24.78607
  57.77084,  24.00629
  57.79086,  25.73415
  57.81088,  26.90180
  57.83090,  28.30739
  57.85092,  24.03388
  57.87094,  20.40010
  57.89096,  22.86406
  57.91099,  23.78892
  57.93101,  25.57070
  57.95103,  26.02541
  57.97105,  25.88803
  57.99107,  25.21983
  58.01109,  27.28679
  58.03111,  25.96941
  58.05113,  27.78741
  58.07115,  25.99088
  58.09117,  23.79279
  58.11120,  22.69704
  58.13122,  24.70273
  58.15124,  25.58358
  58.17126,  23.84972
  58.19128,  27.62595
  58.21130,  23.96478
  58.23132,  23.71426
  58.25134,  26.43001
  58.27136,  26.72179
  58.29138,  26.56600
  58.31141,  29.06437
  58.33143,  26.95079
  58.35145,  23.34572
  58.37147,  26.01919
  58.39149,  27.79339
  58.41151,  28.35611
  58.43153,  25.04013
  58.45156,  28.44512
  58.47158,  26.38521
  58.49160,  24.48038
  58.51162,  26.90355
  58.53164,  23.91714
  58.55166,  26.01390
  58.57168,  22.10644
  58.59170,  22.17459
  58.61172,  25.12902
  58.63174,  24.62510
  58.65177,  27.03132
  58.67179,  24.96342
  58.69181,  26.02956
  58.71183,  31.93622
  58.73185,  24.79453
  58.75187,  24.15507
  58.77189,  26.52335
  58.79191,  24.40773
  58.81194,  24.86286
  58.83196,  26.14264
  58.85198,  25.64461
  58.87200,  23.77987
  58.89202,  23.18954
  58.91204,  23.84474
  58.93206,  22.16814
  58.95208,  24.59485
  58.97211,  23.33217
  58.99213,  26.46402
  59.01215,  25.97143
  59.03217,  24.95341
  59.05219,  25.41571
  59.07221,  23.71641
  59.09223,  25.83682
  59.11226,  26.31667
  59.13228,  23.27653
  59.15230,  21.00002
  59.17232,  21.82723
  59.19234,  25.45940
  59.21236,  26.32443
  59.23238,  25.20354
  59.25240,  25.35314
  59.27242,  25.59687
  59.29245,  26.26458
  59.31247,  28.33677
  59.33249,  22.76851
  59.35251,  21.15183
  59.37253,  24.88845
  59.39255,  26.92346
  59.41257,  24.49549
  59.43259,  25.48036
  59.45262,  26.04184
  59.47264,  26.70128
  59.49266,  24.23164
  59.51268,  25.96739
  59.53270,  24.88401
  59.55272,  23.56856
  59.57274,  25.60994
  59.59277,  24.00726
  59.61279,  20.94226
