# 2Theta,Counts
  38.69236, 239.24120
  38.71238, 244.81798
  38.73239, 231.96581
  38.75241, 243.78790
  38.77243, 251.26274
  38.79245, 238.88982
  38.81247, 236.93202
  38.83248, 239.38494
  38.85250, 230.92126
  38.87252, 232.32174
  38.89254, 241.24057
  38.91256, 230.04642
  38.93257, 236.00077
  38.95259, 244.94125
  38.97261, 244.14636
  38.99263, 243.69936
  39.01265, 228.12793
  39.03266, 237.94044
  39.05268, 249.10755
  39.07270, 249.00200
  39.09272, 231.08496
  39.11274, 237.81044
  39.13276, 236.76396
  39.15277, 240.48178
  39.17279, 237.82401
  39.19281, 239.73815
  39.21283, 239.28896
  39.23285, 246.07946
  39.25286, 243.05463
  39.27288, 242.91497
  39.29290, 239.82305
  39.31292, 226.47762
  39.33294, 235.70686
  39.35296, 247.09497
  39.37297, 247.51895
  39.39299, 235.87196
  39.41301, 231.57014
  39.43303, 234.81031
  39.45305, 237.49691
  39.47306, 239.22320
  39.49308, 230.46316
  39.51310, 236.78995
  39.53312, 242.15015
  39.55314, 249.28184
  39.57315, 248.15679
  39.59317, 243.33469
  39.61319, 244.91023
  39.63321, 233.37844
  39.65323, 246.94201
  39.67325, 223.59037
  39.69326, 236.33037
  39.71328, 231.77552
  39.73330, 233.44956
  39.75332, 230.93562
  39.77334, 235.97741
  39.79336, 233.02155
  39.81337, 221.27826
  39.83339, 236.16652
  39.85341, 229.71003
  39.87343, 240.82902
  39.89345, 227.77161
  39.91346, 238.48373
  39.93348, 234.11091
  39.95350, 236.47685
  39.97352, 225.76203
  39.99354, 236.85632
  40.01356, 236.63292
  40.03357, 242.24656
  40.05359, 226.42733
  40.07361, 234.00036
  40.09363, 238.68966
  40.11365, 225.72675
  40.13367, 231.35619
  40.15368, 237.63803
  40.17370, 238.42892
  40.19372, 230.17708
  40.21374, 225.62962
  40.23376, 230.71920
  40.25377, 239.32423
  40.27379, 233.98955
  40.29381, 230.86189
  40.31383, 215.89493
  40.33385, 223.54496
  40.35387, 230.50911
  40.37388, 237.20878
  40.39390, 234.86541
  40.41392, 238.58039
  40.43394, 225.58435
  40.45396, 220.06385
  40.47398, 232.52997
  40.49399, 225.47157
  40.51401, 222.67116
  40.53403, 220.12691
  40.55405, 224.27836
  40.57407, 223.07454
  40.59409, 226.11667
  40.61410, 233.38959
  40.63412, 229.43063
  40.65414, 228.26927
  40.67416, 226.31690
  40.69418, 229.67591
  40.71419, 225.50590
  40.73421, 223.84721
  40.75423, 235.03442
  40.77425, 231.18573
  40.79427, 233.86436
  40.81429, 220.69223
  40.83431, 225.11201
  40.85432, 222.15703
  40.87434, 229.28264
  40.89436, 225.88104
  40.91438, 220.02255
  40.93440, 232.82264
  40.95442, 219.19231
  40.97443, 232.74490
  40.99445, 222.63443
  41.01447, 221.96817
  41.03449, 222.16172
  41.05451, 220.27640
  41.07452, 221.66280
  41.09454, 233.31628
  41.11456, 225.91705
  41.13458, 223.52929
  41.15460, 223.11782
  41.17462, 220.68088
  41.19464, 231.02474
  41.21465, 232.65865
  41.23467, 238.75351
  41.25469, 227.35121
  41.27471, 223.39289
  41.29473, 232.45646
  41.31475, 223.66179
  41.33476, 215.10106
  41.35478, 225.53618
  41.37480, 223.99014
  41.39482, 210.01960
  41.41484, 224.23531
  41.43486, 222.55541
  41.45487, 219.52710
  41.47489, 225.18077
  41.49491, 228.55598
  41.51493, 223.20867
  41.53495, 220.44784
  41.55497, 223.26888
  41.57498, 219.63588
  41.59500, 226.21328
  41.61502, 230.72087
  41.63504, 224.99125
  41.65506, 214.53868
  41.67508, 232.66571
  41.69510, 221.27413
  41.71511, 222.84447
  41.73513, 230.33308
  41.75515, 220.22216
  41.77517, 226.65842
  41.79519, 229.21888
  41.81521, 226.47111
  41.83522, 221.49407
  41.85524, 219.92147
  41.87526, 220.46440
  41.89528, 222.43495
  41.91530, 231.07587
  41.93532, 221.59725
  41.95534, 222.41935
  41.97535, 216.72138
  41.99537, 217.88956
  42.01539, 214.21968
  42.03541, 209.02485
  42.05543, 215.59974
  42.07545, 213.18056
  42.09546, 214.99325
  42.11548, 216.03276
  42.13550, 219.92238
  42.15552, 219.24821
  42.17554, 216.25059
  42.19556, 220.62709
  42.21558, 230.47520
  42.23559, 229.49054
  42.25561, 224.35856
  42.27563, 218.54286
  42.29565, 226.62226
  42.31567, 225.46578
  42.33569, 219.08080
  42.35571, 223.57504
  42.37572, 225.55195
  42.39574, 217.33555
  42.41576, 218.38229
  42.43578, 212.24470
  42.45580, 213.08533
  42.47582, 220.28944
  42.49584, 225.71826
  42.51585, 216.62843
  42.53587, 228.93290
  42.55589, 227.80339
  42.57591, 230.32098
  42.59593, 226.94865
  42.61595, 230.86111
  42.63597, 222.46225
  42.65598, 236.75817
  42.67600, 230.44575
  42.69602, 223.00159
  42.71604, 216.66143
  42.73606, 220.69674
  42.75608, 218.49103
  42.77609, 225.12231
  42.79611, 231.71909
  42.81613, 230.83201
  42.83615, 224.19269
  42.85617, 224.47562
  42.87619, 225.29525
  42.89621, 226.18224
  42.91622, 232.08479
  42.93624, 221.66279
  42.95626, 225.49383
  42.97628, 243.82869
  42.99630, 229.11478
  43.01632, 217.58208
  43.03634, 232.23448
  43.05636, 238.23905
  43.07637, 238.17762
  43.09639, 227.26256
  43.11641, 235.28803
  43.13643, 244.12184
  43.15645, 251.18634
  43.17647, 250.93949
  43.19649, 253.18948
  43.21650, 267.54432
  43.23652, 267.10726
  43.25654, 277.08191
  43.27656, 278.75548
  43.29658, 303.45972
  43.31660, 332.07629
  43.33661, 363.43505
  43.35663, 408.56781
  43.37665, 479.76299
  43.39667, 582.78874
  43.41669, 783.90819
  43.43671,1019.82280
  43.45673,1345.11010
  43.47675,1586.72520
  43.49676,1794.26400
  43.51678,1914.22500
  43.53680,1902.18950
  43.55682,1778.10980
  43.57684,1623.83360
  43.59686,1440.43820
  43.61688,1262.40250
  43.63689,1141.50230
  43.65691,1000.73970
  43.67693, 850.30163
  43.69695, 678.21570
  43.71697, 514.18432
  43.73699, 415.03714
  43.75701, 342.40671
  43.77703, 312.24316
  43.79704, 288.44607
  43.81706, 274.07750
  43.83708, 268.04654
  43.85710, 260.14200
  43.87712, 270.10779
  43.89714, 263.41862
  43.91716, 242.73425
  43.93718, 250.22585
  43.95719, 236.64036
  43.97721, 244.19947
  43.99723, 235.49916
  44.01725, 247.62572
  44.03727, 237.38101
  44.05729, 233.27793
  44.07731, 241.70729
  44.09733, 236.89649
  44.11734, 235.83557
  44.13736, 236.17462
  44.15738, 266.39889
  44.17740, 249.74879
  44.19742, 252.70312
  44.21744, 263.02911
  44.23746, 268.50551
  44.25748, 281.09201
  44.27749, 291.64227
  44.29751, 310.45179
  44.31753, 315.87676
  44.33755, 350.98735
  44.35757, 387.95436
  44.37759, 439.21879
  44.39761, 497.33235
  44.41763, 603.13777
  44.43764, 779.99970
  44.45766,1016.24610
  44.47768,1322.94290
  44.49770,1682.50010
  44.51772,2027.30410
  44.53774,2243.22930
  44.55776,2411.28260
  44.57778,2405.26490
  44.59780,2311.41670
  44.61781,2085.61180
  44.63783,1882.23710
  44.65785,1596.05170
  44.67787,1365.86400
  44.69789,1246.26020
  44.71791,1079.81120
  44.73793, 855.34854
  44.75794, 636.82753
  44.77796, 488.93679
  44.79798, 399.98585
  44.81800, 322.74808
  44.83802, 307.64500
  44.85804, 290.50376
  44.87806, 278.97395
  44.89808, 266.38232
  44.91810, 247.65867
  44.93811, 243.88681
  44.95813, 224.96504
  44.97815, 213.60957
  44.99817, 222.23966
  45.01819, 221.79986
  45.03821, 215.55176
  45.05823, 214.46934
  45.07825, 200.68447
  45.09827, 213.77112
  45.11828, 210.36741
  45.13830, 217.10412
  45.15832, 206.73850
  45.17834, 208.86958
  45.19836, 203.65491
  45.21838, 211.94128
  45.23840, 197.24809
  45.25842, 198.85331
  45.27844, 199.45086
  45.29845, 200.03384
  45.31847, 197.04358
  45.33849, 203.88976
  45.35851, 193.91909
  45.37853, 197.40872
  45.39855, 202.21542
  45.41857, 195.04754
  45.43859, 196.65356
  45.45861, 200.08153
  45.47862, 198.26123
  45.49864, 194.85122
  45.51866, 202.10345
  45.53868, 196.11800
  45.55870, 203.92728
  45.57872, 202.17271
  45.59874, 195.83584
  45.61876, 190.87827
  45.63878, 200.19918
  45.65880, 203.64619
  45.67881, 205.54131
  45.69883, 196.31626
  45.71885, 192.15590
  45.73887, 190.46355
  45.75889, 204.28446
  45.77891, 197.71072
  45.79893, 188.60659
  45.81895, 199.46282
  45.83897, 198.14622
  45.85898, 196.72100
  45.87900, 205.16950
  45.89902, 195.57458
  45.91904, 190.35805
  45.93906, 196.24361
  45.95908, 199.46620
  45.97910, 194.47108
  45.99912, 190.45161
  46.01914, 203.58569
  46.03916, 190.39964
  46.05917, 191.67865
  46.07919, 190.84013
  46.09921, 183.84215
  46.11923, 197.04961
  46.13925, 189.77330
  46.15927, 190.12792
  46.17929, 192.29650
  46.19931, 203.89665
  46.21933, 187.70175
  46.23935, 190.15931
  46.25936, 197.14058
  46.27938, 206.54889
  46.29940, 195.34866
  46.31942, 196.17956
  46.33944, 189.91043
  46.35946, 192.51645
  46.37948, 190.68836
  46.39950, 188.27712
  46.41952, 187.61727
  46.43954, 184.98849
  46.45956, 195.18711
  46.47957, 196.70183
  46.49959, 188.08527
  46.51961, 185.76413
  46.53963, 187.50894
  46.55965, 186.94095
  46.57967, 190.89120
  46.59969, 177.30465
  46.61971, 182.54608
  46.63973, 188.53572
  46.65975, 193.17352
  46.67976, 185.24205
  46.69978, 184.39341
  46.71980, 187.55640
  46.73982, 184.50147
  46.75984, 186.20964
  46.77986, 192.44985
  46.79988, 184.67071
  46.81990, 189.74587
  46.83992, 180.78776
  46.85994, 196.04408
  46.87996, 190.03368
  46.89997, 194.76713
  46.91999, 189.78012
  46.94001, 179.90284
  46.96003, 184.76133
  46.98005, 179.86301
  47.00007, 190.89229
  47.02009, 190.85076
  47.04011, 185.68886
  47.06013, 193.65554
  47.08015, 181.54565
  47.10017, 177.27691
  47.12019, 181.29883
  47.14021, 185.35847
  47.16022, 190.15640
  47.18024, 179.73079
  47.20026, 180.68747
  47.22028, 176.54344
  47.24030, 173.77754
  47.26032, 181.04821
  47.28034, 173.74174
  47.30036, 183.52977
  47.32038, 184.11204
  47.34040, 187.92394
  47.36042, 188.09424
  47.38043, 183.05137
  47.40045, 168.66769
  47.42047, 177.75899
  47.44049, 193.79114
  47.46051, 179.58108
  47.48053, 182.14270
  47.50055, 170.27519
  47.52057, 174.33300
  47.54059, 177.42047
  47.56061, 193.93495
  47.58063, 180.62150
  47.60065, 188.10193
  47.62067, 186.16923
  47.64068, 182.61929
  47.66070, 180.16637
  47.68072, 177.54718
  47.70074, 180.75054
  47.72076, 180.30614
  47.74078, 186.99909
  47.76080, 180.72171
  47.78082, 176.18921
  47.80084, 177.31135
  47.82086, 179.03499
  47.84088, 169.63172
  47.86090, 174.74011
  47.88092, 175.28610
  47.90094, 175.58884
  47.92095, 183.96175
  47.94097, 180.54021
  47.96099, 182.89458
  47.98101, 184.93064
  48.00103, 179.44304
  48.02105, 179.37253
  48.04107, 176.81961
  48.06109, 168.37005
  48.08111, 168.69148
  48.10113, 170.01174
  48.12115, 176.22578
  48.14117, 173.46848
  48.16119, 176.58871
  48.18121, 173.66805
  48.20123, 171.70021
  48.22124, 177.58617
  48.24126, 183.61265
  48.26128, 169.07500
  48.28130, 175.73052
  48.30132, 171.27352
  48.32134, 175.99879
  48.34136, 173.81480
  48.36138, 177.16217
  48.38140, 182.15016
  48.40142, 180.70295
  48.42144, 180.01761
  48.44146, 180.09235
  48.46148, 187.90107
  48.48150, 178.70052
  48.50152, 171.23394
  48.52153, 171.74299
  48.54155, 168.39032
  48.56157, 169.63959
  48.58159, 170.79145
  48.60161, 177.56933
  48.62163, 180.61791
  48.64165, 178.84390
  48.66167, 172.21695
  48.68169, 172.78814
  48.70171, 175.74384
  48.72173, 175.43191
  48.74175, 166.89829
  48.76177, 167.71552
  48.78179, 176.00258
  48.80181, 171.20268
  48.82183, 171.73584
  48.84184, 182.20184
  48.86186, 172.17310
  48.88188, 168.64432
  48.90190, 173.90019
  48.92192, 175.36867
  48.94194, 174.82943
  48.96196, 162.02789
  48.98198, 177.39997
  49.00200, 171.40085
  49.02202, 164.18606
  49.04204, 168.36208
  49.06206, 172.08189
  49.08208, 172.22319
  49.10210, 172.17882
  49.12212, 173.81959
  49.14214, 182.58706
  49.16216, 171.00141
  49.18217, 167.40576
  49.20219, 175.10888
  49.22221, 168.40430
  49.24223, 174.09396
  49.26225, 173.38104
  49.28227, 177.09066
  49.30229, 172.33258
  49.32231, 167.62838
  49.34233, 165.13066
  49.36235, 170.30032
  49.38237, 174.67289
  49.40239, 176.73290
  49.42241, 172.48858
  49.44243, 170.84398
  49.46245, 175.51382
  49.48247, 171.60339
  49.50249, 176.35140
  49.52251, 168.71566
  49.54253, 161.16749
  49.56255, 158.08208
  49.58257, 174.69313
  49.60259, 175.06201
  49.62260, 170.77348
  49.64262, 172.65245
  49.66264, 178.45312
  49.68266, 164.30287
  49.70268, 165.37519
  49.72270, 170.63609
  49.74272, 168.11695
  49.76274, 172.19207
  49.78276, 169.31342
  49.80278, 173.57951
  49.82280, 171.32674
  49.84282, 168.85748
  49.86284, 177.73229
  49.88286, 176.51037
  49.90288, 175.69548
  49.92290, 174.05524
  49.94292, 171.28557
  49.96294, 165.20942
  49.98296, 164.73253
  50.00298, 169.61602
  50.02299, 169.86466
  50.04301, 173.00063
  50.06303, 177.71339
  50.08305, 186.12081
  50.10307, 178.45146
  50.12309, 176.60064
  50.14311, 172.80486
  50.16313, 179.64441
  50.18315, 176.19101
  50.20317, 174.25932
  50.22319, 184.02420
  50.24321, 190.92391
  50.26323, 191.47510
  50.28325, 186.60448
  50.30327, 189.67313
  50.32329, 199.40232
  50.34331, 200.07283
  50.36333, 201.29089
  50.38335, 210.97402
  50.40337, 224.39862
  50.42339, 233.58857
  50.44341, 250.43415
  50.46343, 269.76161
  50.48345, 284.22120
  50.50347, 315.59113
  50.52349, 332.13549
  50.54351, 382.06790
  50.56353, 413.52937
  50.58355, 482.30348
  50.60357, 560.09495
  50.62358, 621.32450
  50.64360, 709.39754
  50.66362, 728.97144
  50.68364, 758.25578
  50.70366, 746.51222
  50.72368, 718.95373
  50.74370, 669.89129
  50.76372, 621.14746
  50.78374, 553.49294
  50.80376, 495.00993
  50.82378, 481.06400
  50.84380, 422.46173
  50.86382, 392.44504
  50.88384, 349.77174
  50.90386, 287.53640
  50.92388, 244.58738
  50.94390, 227.17021
  50.96392, 206.30629
  50.98394, 184.06755
  51.00396, 180.92697
  51.02398, 181.10022
  51.04400, 178.62905
  51.06402, 168.92358
  51.08404, 161.76620
  51.10406, 172.31933
  51.12408, 166.54439
  51.14410, 170.20810
  51.16412, 169.49270
  51.18414, 170.62171
  51.20416, 175.55891
  51.22418, 163.11173
  51.24420, 160.50980
  51.26422, 164.99748
  51.28424, 162.49266
  51.30426, 157.53963
  51.32428, 161.28557
  51.34430, 163.42327
  51.36432, 165.46069
  51.38434, 161.30818
  51.40435, 168.25772
  51.42438, 166.37947
  51.44440, 172.24661
  51.46441, 157.50689
  51.48444, 163.37473
  51.50446, 173.91608
  51.52447, 161.55521
  51.54449, 160.69327
  51.56451, 160.85145
  51.58453, 158.38350
  51.60455, 163.02242
  51.62457, 155.95211
  51.64459, 163.98949
  51.66461, 168.75121
  51.68463, 161.03871
  51.70465, 165.44229
  51.72467, 155.46180
  51.74469, 153.10188
  51.76471, 157.46385
  51.78473, 162.48384
  51.80475, 152.21152
  51.82477, 146.43767
  51.84479, 158.56892
  51.86481, 149.67984
  51.88483, 165.67943
  51.90485, 164.68755
  51.92487, 151.30318
  51.94489, 153.50189
  51.96491, 157.58819
  51.98493, 157.74861
  52.00495, 154.47040
  52.02497, 161.48452
  52.04499, 156.43246
  52.06501, 150.56549
  52.08503, 161.41267
  52.10505, 159.77257
  52.12507, 157.81672
  52.14509, 167.02807
  52.16511, 161.16952
  52.18513, 163.58545
  52.20515, 155.71782
  52.22517, 162.63366
  52.24519, 156.26836
  52.26521, 160.26750
  52.28523, 159.24086
  52.30525, 147.93146
  52.32527, 146.88204
  52.34529, 149.40169
  52.36531, 159.35452
  52.38533, 157.47413
  52.40535, 160.83383
  52.42537, 152.42586
  52.44539, 152.33744
  52.46541, 156.61928
  52.48543, 159.34872
  52.50545, 161.78608
  52.52547, 151.16086
  52.54549, 154.05873
  52.56551, 165.60256
  52.58553, 158.62947
  52.60555, 147.50650
  52.62557, 150.28975
  52.64559, 150.09584
  52.66561, 150.60022
  52.68563, 151.69902
  52.70565, 154.30407
  52.72567, 150.21350
  52.74569, 148.50697
  52.76571, 153.38117
  52.78573, 153.72598
  52.80575, 147.14218
  52.82577, 147.75957
  52.84579, 148.10625
  52.86581, 150.24918
  52.88583, 154.72373
  52.90585, 153.96631
  52.92587, 143.26665
  52.94589, 153.25695
  52.96591, 153.81169
  52.98593, 152.47983
  53.00595, 147.16791
  53.02597, 153.57284
  53.04599, 152.46003
  53.06601, 146.71869
  53.08603, 145.39630
  53.10605, 144.25541
  53.12607, 152.49084
  53.14609, 159.86468
  53.16611, 153.59348
  53.18613, 145.56169
  53.20615, 149.43103
  53.22617, 154.36364
  53.24619, 153.80115
  53.26621, 145.42374
  53.28623, 151.86486
  53.30626, 153.91586
  53.32627, 157.32761
  53.34630, 158.74602
  53.36632, 156.41394
  53.38633, 153.19182
  53.40635, 148.55492
  53.42638, 149.46413
  53.44640, 156.04088
  53.46642, 146.88233
  53.48644, 154.15971
  53.50646, 144.78978
  53.52648, 142.50709
  53.54650, 151.57003
  53.56652, 154.39087
  53.58654, 144.71021
  53.60656, 151.58941
  53.62658, 147.90310
  53.64660, 151.49414
  53.66662, 152.55369
  53.68664, 148.59940
  53.70666, 151.68017
  53.72668, 148.35904
  53.74670, 155.31532
  53.76672, 146.58796
  53.78674, 148.22781
  53.80676, 150.44862
  53.82678, 152.12903
  53.84680, 152.41444
  53.86682, 149.57679
  53.88684, 142.15062
  53.90686, 151.83299
  53.92688, 152.49323
  53.94690, 151.24672
  53.96692, 150.84738
  53.98694, 149.98998
  54.00696, 151.00599
  54.02698, 155.98954
  54.04700, 146.77054
  54.06702, 142.95708
  54.08704, 145.83104
  54.10706, 150.92762
  54.12708, 146.17381
  54.14710, 148.50756
  54.16712, 143.03673
  54.18714, 141.24455
  54.20716, 146.99179
  54.22718, 150.78551
  54.24721, 146.21247
  54.26723, 150.81986
  54.28725, 145.46812
  54.30727, 154.17922
  54.32729, 150.38200
  54.34731, 149.87653
  54.36733, 142.85782
  54.38735, 148.31023
  54.40737, 141.43268
  54.42739, 151.73734
  54.44741, 144.71075
  54.46743, 152.73791
  54.48745, 155.53649
  54.50747, 151.52200
  54.52749, 149.39998
  54.54751, 147.76452
  54.56753, 151.93712
  54.58755, 156.31140
  54.60757, 143.02137
  54.62759, 147.53699
  54.64761, 142.60033
  54.66763, 144.75677
  54.68765, 153.01000
  54.70767, 156.24837
  54.72769, 152.35062
  54.74771, 148.27974
  54.76773, 145.14120
  54.78776, 136.37752
  54.80778, 150.17148
  54.82780, 150.19483
  54.84782, 141.85450
  54.86784, 142.96459
  54.88786, 139.90162
  54.90788, 142.43087
  54.92790, 147.53475
  54.94792, 141.85567
  54.96794, 141.80989
  54.98796, 141.96351
  55.00798, 148.97103
  55.02800, 144.77691
  55.04802, 149.17150
  55.06804, 145.35017
  55.08806, 139.73357
  55.10808, 142.85004
  55.12810, 149.67990
  55.14812, 141.72859
  55.16814, 133.96400
  55.18816, 138.04613
  55.20819, 138.46857
  55.22821, 143.86938
  55.24823, 147.15803
  55.26825, 141.52900
  55.28827, 140.39747
  55.30829, 147.59244
  55.32831, 146.45591
  55.34833, 146.09196
  55.36835, 141.26181
  55.38837, 140.33795
  55.40839, 146.26709
  55.42841, 139.65805
  55.44843, 147.09252
  55.46845, 140.75731
  55.48847, 139.52825
  55.50849, 143.23206
  55.52851, 152.45381
  55.54853, 145.42069
  55.56855, 145.26690
  55.58857, 140.02681
  55.60860, 138.47234
  55.62862, 145.50965
  55.64864, 139.21634
  55.66866, 141.38708
  55.68868, 141.19140
  55.70870, 144.18779
  55.72872, 146.25647
  55.74874, 140.84485
  55.76876, 143.91256
  55.78878, 145.81223
  55.80880, 148.00214
  55.82882, 134.85468
  55.84884, 141.07541
  55.86886, 148.37215
  55.88888, 140.28795
  55.90890, 143.44322
  55.92893, 140.25070
  55.94895, 146.79373
  55.96897, 145.29283
  55.98899, 144.81310
  56.00901, 139.92708
  56.02903, 140.17671
  56.04905, 133.83263
  56.06907, 138.00169
  56.08909, 141.49770
  56.10911, 137.30107
  56.12913, 136.50360
  56.14915, 136.01724
  56.16917, 145.37066
  56.18919, 143.19250
  56.20921, 138.00121
  56.22924, 140.17502
  56.24926, 143.34058
  56.26928, 142.37123
  56.28930, 139.51662
  56.30932, 135.44178
  56.32934, 141.31689
  56.34936, 145.17375
  56.36938, 137.98310
  56.38940, 146.27895
  56.40942, 143.95568
  56.42944, 144.61553
  56.44946, 140.04288
  56.46948, 141.49643
  56.48950, 139.43181
  56.50953, 139.08817
  56.52955, 135.20951
  56.54957, 136.77084
  56.56959, 142.20632
  56.58961, 133.34506
  56.60963, 139.62977
  56.62965, 140.58933
  56.64967, 140.76078
  56.66969, 137.06787
  56.68971, 136.99764
  56.70973, 139.14676
  56.72975, 144.90585
  56.74978, 132.74159
  56.76980, 138.36414
  56.78982, 139.40644
  56.80984, 135.96661
  56.82986, 139.42733
  56.84988, 139.57432
  56.86990, 140.24647
  56.88992, 139.98694
  56.90994, 141.23323
  56.92996, 136.17084
  56.94998, 140.59612
  56.97000, 139.18763
  56.99002, 141.69104
  57.01005, 141.21048
  57.03007, 143.62586
  57.05009, 142.40901
  57.07011, 137.99687
  57.09013, 133.52368
  57.11015, 137.85415
  57.13017, 130.18262
  57.15019, 137.45586
  57.17021, 143.17659
  57.19023, 141.87442
  57.21025, 136.12698
  57.23027, 129.94983
  57.25030, 132.66407
  57.27032, 129.19362
  57.29034, 140.14167
  57.31036, 139.47813
  57.33038, 135.58017
  57.35040, 138.16309
  57.37042, 139.02265
  57.39044, 136.32330
  57.41046, 133.32377
  57.43048, 139.13655
  57.45050, 131.52455
  57.47053, 139.10718
  57.49055, 138.35079
  57.51057, 135.55670
  57.53059, 148.43165
  57.55061, 146.01143
  57.57063, 141.27031
  57.59065, 132.17522
  57.61067, 131.74682
  57.63069, 133.11570
  57.65071, 145.27460
  57.67073, 143.14787
  57.69076, 137.94202
  57.71078, 144.43860
  57.73080, 130.90165
  57.75082, 132.66828
  57.77084, 141.39969
  57.79086, 133.50015
  57.81088, 135.94920
  57.83090, 134.34280
  57.85092, 135.34049
  57.87094, 133.52514
  57.89097, 135.37884
  57.91099, 130.08863
  57.93101, 133.37324
  57.95103, 134.05662
  57.97105, 131.13740
  57.99107, 135.23651
  58.01109, 135.77118
  58.03111, 129.38141
  58.05113, 146.20978
  58.07116, 136.94261
  58.09118, 134.73025
  58.11120, 131.44799
  58.13122, 139.82044
  58.15124, 135.05896
  58.17126, 128.23699
  58.19128, 134.68892
  58.21130, 138.29237
  58.23132, 131.17043
  58.25134, 131.87802
  58.27137, 140.96085
  58.29139, 130.79901
  58.31141, 133.85976
  58.33143, 139.12591
  58.35145, 136.15623
  58.37147, 131.66222
  58.39149, 129.82805
  58.41151, 136.11953
  58.43154, 130.71339
  58.45156, 130.69691
  58.47158, 124.55431
  58.49160, 132.13683
  58.51162, 134.86961
  58.53164, 134.59936
  58.55166, 138.43831
  58.57168, 134.47763
  58.59170, 137.09387
  58.61172, 130.79846
  58.63175, 125.50261
  58.65177, 127.13960
  58.67179, 131.89024
  58.69181, 135.74375
  58.71183, 135.73856
  58.73185, 138.33261
  58.75187, 140.51577
  58.77189, 131.63643
  58.79192, 127.93358
  58.81194, 133.44739
  58.83196, 129.15694
  58.85198, 131.26878
  58.87200, 130.77158
  58.89202, 136.23317
  58.91204, 131.78843
  58.93206, 129.88407
  58.95209, 135.48988
  58.97211, 142.95778
  58.99213, 134.22874
  59.01215, 131.23836
  59.03217, 127.99952
  59.05219, 131.96327
  59.07221, 132.43743
  59.09223, 130.89453
  59.11226, 132.59841
  59.13228, 135.09073
  59.15230, 134.82962
  59.17232, 132.19676
  59.19234, 131.49302
  59.21236, 128.68773
  59.23238, 126.61736
  59.25240, 132.88909
  59.27243, 130.08157
  59.29245, 137.19513
  59.31247, 130.25619
  59.33249, 135.37293
  59.35251, 142.13844
