x            y_obs        weight       y_calc       y_bkg        
41.1         103.0        0.00971      101.623      100.0        
41.11        101.0        0.0099       101.634      100.0        
41.12        107.29       0.00932      101.645      100.0        
41.13        86.312       0.01159      101.656      100.0        
41.14        110.335      0.00906      101.668      100.0        
41.15        86.0         0.01163      101.679      100.0        
41.16        112.0        0.00893      101.691      100.0        
41.17        98.0         0.0102       101.702      100.0        
41.18        107.0        0.00935      101.714      100.0        
41.19        99.0         0.0101       101.726      100.0        
41.2         110.476      0.00905      101.738      100.0        
41.21        84.501       0.01183      101.75       100.0        
41.22        133.0        0.00752      101.763      100.0        
41.23        78.0         0.01282      101.775      100.0        
41.24        108.0        0.00926      101.788      100.0        
41.25        97.0         0.01031      101.801      100.0        
41.26        114.0        0.00877      101.814      100.0        
41.27        94.653       0.01056      101.827      100.0        
41.28        102.0        0.0098       101.84       100.0        
41.29        100.706      0.00993      101.853      100.0        
41.3         106.0        0.00943      101.867      100.0        
41.31        95.761       0.01044      101.88       100.0        
41.32        102.0        0.0098       101.894      100.0        
41.33        88.0         0.01136      101.908      100.0        
41.34        102.0        0.0098       101.922      100.0        
41.35        82.0         0.0122       101.937      100.0        
41.36        114.902      0.0087       101.951      100.0        
41.37        92.0         0.01087      101.966      100.0        
41.38        104.0        0.00962      101.98       100.0        
41.39        96.991       0.01031      101.995      100.0        
41.4         125.021      0.008        102.011      100.0        
41.41        98.0         0.0102       102.026      100.0        
41.42        112.083      0.00892      102.041      100.0        
41.43        102.0        0.0098       102.057      100.0        
41.44        124.146      0.00806      102.073      100.0        
41.45        97.178       0.01029      102.089      100.0        
41.46        107.0        0.00935      102.105      100.0        
41.47        93.0         0.01075      102.122      100.0        
41.48        103.277      0.00968      102.138      100.0        
41.49        100.31       0.00997      102.155      100.0        
41.5         113.345      0.00882      102.172      100.0        
41.51        95.0         0.01053      102.19       100.0        
41.52        104.0        0.00962      102.207      100.0        
41.53        98.0         0.0102       102.225      100.0        
41.54        108.485      0.00922      102.243      100.0        
41.55        96.522       0.01036      102.261      100.0        
41.56        111.558      0.00896      102.279      100.0        
41.57        91.0         0.01099      102.298      100.0        
41.58        109.633      0.00912      102.317      100.0        
41.59        101.0        0.0099       102.336      100.0        
41.6         106.71       0.00937      102.355      100.0        
41.61        100.75       0.00993      102.375      100.0        
41.62        112.0        0.00893      102.395      100.0        
41.63        101.829      0.00982      102.415      100.0        
41.64        109.0        0.00917      102.435      100.0        
41.65        92.912       0.01076      102.456      100.0        
41.66        106.953      0.00935      102.477      100.0        
41.67        102.0        0.0098       102.498      100.0        
41.68        106.0        0.00943      102.519      100.0        
41.69        101.082      0.00989      102.541      100.0        
41.7         117.0        0.00855      102.563      100.0        
41.71        99.0         0.0101       102.586      100.0        
41.72        111.0        0.00901      102.608      100.0        
41.73        102.263      0.00978      102.631      100.0        
41.74        105.309      0.0095       102.655      100.0        
41.75        89.356       0.01119      102.678      100.0        
41.76        106.404      0.0094       102.702      100.0        
41.77        98.453       0.01016      102.726      100.0        
41.78        109.0        0.00917      102.751      100.0        
41.79        91.0         0.01099      102.776      100.0        
41.8         124.0        0.00806      102.801      100.0        
41.81        90.0         0.01111      102.827      100.0        
41.82        111.0        0.00901      102.853      100.0        
41.83        100.0        0.01         102.88       100.0        
41.84        108.813      0.00919      102.907      100.0        
41.85        91.0         0.01099      102.934      100.0        
41.86        103.0        0.00971      102.962      100.0        
41.87        100.0        0.01         102.99       100.0        
41.88        104.0        0.00962      103.018      100.0        
41.89        91.094       0.01098      103.047      100.0        
41.9         119.153      0.00839      103.076      100.0        
41.91        100.212      0.00998      103.106      100.0        
41.92        106.273      0.00941      103.136      100.0        
41.93        101.334      0.00987      103.167      100.0        
41.94        116.397      0.00859      103.198      100.0        
41.95        103.0        0.00971      103.23       100.0        
41.96        107.0        0.00935      103.262      100.0        
41.97        96.0         0.01042      103.295      100.0        
41.98        112.656      0.00888      103.328      100.0        
41.99        99.0         0.0101       103.362      100.0        
42.0         112.792      0.00887      103.396      100.0        
42.01        102.862      0.00972      103.431      100.0        
42.02        107.933      0.00927      103.466      100.0        
42.03        99.0         0.0101       103.502      100.0        
42.04        110.0        0.00909      103.539      100.0        
42.05        103.0        0.00971      103.576      100.0        
42.06        128.0        0.00781      103.614      100.0        
42.07        97.305       0.01028      103.652      100.0        
42.08        109.383      0.00914      103.691      100.0        
42.09        92.0         0.01087      103.731      100.0        
42.1         104.543      0.00957      103.772      100.0        
42.11        86.626       0.01154      103.813      100.0        
42.12        113.0        0.00885      103.855      100.0        
42.13        101.795      0.00982      103.897      100.0        
42.14        118.881      0.00841      103.941      100.0        
42.15        98.0         0.0102       103.985      100.0        
42.16        121.059      0.00826      104.03       100.0        
42.17        92.151       0.01085      104.075      100.0        
42.18        117.244      0.00853      104.122      100.0        
42.19        97.339       0.01027      104.169      100.0        
42.2         117.435      0.00852      104.218      100.0        
42.21        93.0         0.01075      104.267      100.0        
42.22        105.0        0.00952      104.317      100.0        
42.23        95.0         0.01053      104.368      100.0        
42.24        105.84       0.00945      104.42       100.0        
42.25        93.0         0.01075      104.473      100.0        
42.26        107.054      0.00934      104.527      100.0        
42.27        101.0        0.0099       104.582      100.0        
42.28        110.0        0.00909      104.638      100.0        
42.29        103.39       0.00967      104.695      100.0        
42.3         120.0        0.00833      104.754      100.0        
42.31        104.626      0.00956      104.813      100.0        
42.32        111.748      0.00895      104.874      100.0        
42.33        104.0        0.00962      104.936      100.0        
42.34        123.0        0.00813      104.999      100.0        
42.35        100.0        0.01         105.064      100.0        
42.36        119.259      0.00839      105.129      100.0        
42.37        93.0         0.01075      105.197      100.0        
42.38        114.0        0.00877      105.265      100.0        
42.39        103.0        0.00971      105.336      100.0        
42.4         128.815      0.00776      105.407      100.0        
42.41        105.0        0.00952      105.481      100.0        
42.42        111.0        0.00901      105.555      100.0        
42.43        100.264      0.00997      105.632      100.0        
42.44        117.0        0.00855      105.71       100.0        
42.45        98.58        0.01014      105.79       100.0        
42.46        111.744      0.00895      105.872      100.0        
42.47        94.911       0.01054      105.956      100.0        
42.48        108.0        0.00926      106.041      100.0        
42.49        80.0         0.0125       106.129      100.0        
42.5         111.437      0.00897      106.219      100.0        
42.51        90.621       0.01103      106.31       100.0        
42.52        114.0        0.00877      106.405      100.0        
42.53        81.0         0.01235      106.501      100.0        
42.54        115.0        0.0087       106.6        100.0        
42.55        106.0        0.00943      106.701      100.0        
42.56        113.609      0.0088       106.804      100.0        
42.57        104.821      0.00954      106.911      100.0        
42.58        121.039      0.00826      107.02       100.0        
42.59        103.0        0.00971      107.132      100.0        
42.6         116.0        0.00862      107.246      100.0        
42.61        101.728      0.00983      107.364      100.0        
42.62        125.0        0.008        107.485      100.0        
42.63        98.219       0.01018      107.609      100.0        
42.64        110.0        0.00909      107.737      100.0        
42.65        98.0         0.0102       107.868      100.0        
42.66        121.005      0.00826      108.003      100.0        
42.67        106.0        0.00943      108.141      100.0        
42.68        111.567      0.00896      108.284      100.0        
42.69        94.0         0.01064      108.43       100.0        
42.7         127.0        0.00787      108.581      100.0        
42.71        86.473       0.01156      108.737      100.0        
42.72        110.0        0.00909      108.897      100.0        
42.73        109.0        0.00917      109.061      100.0        
42.74        122.463      0.00817      109.231      100.0        
42.75        97.0         0.01031      109.406      100.0        
42.76        112.0        0.00893      109.587      100.0        
42.77        104.0        0.00962      109.773      100.0        
42.78        113.932      0.00878      109.966      100.0        
42.79        107.0        0.00935      110.192      100.0        
42.8         119.794      0.00835      110.397      100.0        
42.81        103.0        0.00971      110.609      100.0        
42.82        123.657      0.00809      110.829      100.0        
42.83        101.0        0.0099       111.056      100.0        
42.84        113.581      0.0088       111.29       100.0        
42.85        101.0        0.0099       111.534      100.0        
42.86        121.571      0.00823      111.786      100.0        
42.87        99.094       0.01009      112.047      100.0        
42.88        122.635      0.00815      112.318      100.0        
42.89        112.197      0.00891      112.599      100.0        
42.9         122.781      0.00814      112.89       100.0        
42.91        112.0        0.00893      113.193      100.0        
42.92        120.0        0.00833      113.522      100.0        
42.93        104.0        0.00962      113.849      100.0        
42.94        128.0        0.00781      114.19       100.0        
42.95        85.0         0.01176      114.545      100.0        
42.96        120.83       0.00828      114.915      100.0        
42.97        99.0         0.0101       115.3        100.0        
42.98        120.0        0.00833      115.703      100.0        
42.99        107.0        0.00935      116.123      100.0        
43.0         125.0        0.008        116.562      100.0        
43.01        104.0        0.00962      117.021      100.0        
43.02        127.0        0.00787      117.501      100.0        
43.03        107.0        0.00935      118.004      100.0        
43.04        119.063      0.0084       118.531      100.0        
43.05        100.169      0.00998      119.085      100.0        
43.06        120.0        0.00833      119.666      100.0        
43.07        115.553      0.00865      120.277      100.0        
43.08        124.839      0.00801      120.92       100.0        
43.09        118.193      0.00846      121.597      100.0        
43.1         125.0        0.008        122.31       100.0        
43.11        118.128      0.00847      123.064      100.0        
43.12        130.72       0.00765      123.86       100.0        
43.13        117.405      0.00852      124.703      100.0        
43.14        126.19       0.00792      125.595      100.0        
43.15        115.084      0.00869      126.542      100.0        
43.16        132.094      0.00757      127.547      100.0        
43.17        125.233      0.00799      128.616      100.0        
43.18        143.0        0.00699      129.755      100.0        
43.19        119.0        0.0084       130.97       100.0        
43.2         136.537      0.00732      132.269      100.0        
43.21        124.316      0.00804      133.658      100.0        
43.22        142.294      0.00703      135.147      100.0        
43.23        129.494      0.00772      136.747      100.0        
43.24        152.936      0.00654      138.468      100.0        
43.25        139.0        0.00719      140.324      100.0        
43.26        147.659      0.00677      142.329      100.0        
43.27        124.0        0.00806      144.501      100.0        
43.28        163.0        0.00613      146.858      100.0        
43.29        146.0        0.00685      149.423      100.0        
43.3         166.0        0.00602      152.222      100.0        
43.31        138.569      0.00722      155.285      100.0        
43.32        165.0        0.00606      158.647      100.0        
43.33        157.709      0.00634      162.354      100.0        
43.34        176.921      0.00565      166.461      100.0        
43.35        171.0        0.00585      171.038      100.0        
43.36        183.0        0.00546      176.186      100.0        
43.37        175.0        0.00571      182.043      100.0        
43.38        211.627      0.00473      188.814      100.0        
43.39        186.0        0.00538      196.803      100.0        
43.4         213.937      0.00467      206.468      100.0        
43.41        194.969      0.00513      218.484      100.0        
43.42        259.658      0.00385      233.829      100.0        
43.43        233.754      0.00428      253.877      100.0        
43.44        281.967      0.00355      280.484      100.0        
43.45        312.087      0.0032       316.044      100.0        
43.46        374.968      0.00267      363.484      100.0        
43.47        418.314      0.00239      426.157      100.0        
43.48        531.209      0.00188      507.604      100.0        
43.49        593.0        0.00169      611.175      100.0        
43.5         740.018      0.00135      739.509      100.0        
43.51        871.0        0.00115      893.936      100.0        
43.52        1099.697     0.00091      1073.848     100.0        
43.53        1271.0       0.00079      1276.128     100.0        
43.54        1506.276     0.00066      1494.638     100.0        
43.55        1675.597     0.0006       1719.798     100.0        
43.56        1990.0       0.0005       1938.285     100.0        
43.57        2122.546     0.00047      2133.273     100.0        
43.58        2320.0       0.00043      2286.188     100.0        
43.59        2336.912     0.00043      2380.956     100.0        
43.6         2421.732     0.00041      2409.866     100.0        
43.61        2283.0       0.00044      2377.34      100.0        
43.62        2361.552     0.00042      2298.276     100.0        
43.63        2158.0       0.00046      2192.195     100.0        
43.64        2101.742     0.00048      2077.371     100.0        
43.65        1933.0       0.00052      1967.463     100.0        
43.66        1888.724     0.00053      1870.362     100.0        
43.67        1787.22      0.00056      1788.11      100.0        
43.68        1757.0       0.00057      1717.317     100.0        
43.69        1610.525     0.00062      1650.263     100.0        
43.7         1587.0       0.00063      1577.243     100.0        
43.71        1477.0       0.00068      1490.116     100.0        
43.72        1416.013     0.00071      1385.507     100.0        
43.73        1190.0       0.00084      1265.588     100.0        
43.74        1170.446     0.00085      1136.223     100.0        
43.75        980.0        0.00102      1004.313     100.0        
43.76        893.035      0.00112      876.017      100.0        
43.77        740.192      0.00135      756.096      100.0        
43.78        662.0        0.00151      647.837      100.0        
43.79        543.0        0.00184      553.17       100.0        
43.8         476.633      0.0021       472.816      100.0        
43.81        399.0        0.00251      406.484      100.0        
43.82        358.203      0.00279      353.102      100.0        
43.83        295.174      0.00339      311.087      100.0        
43.84        320.222      0.00312      278.611      100.0        
43.85        221.651      0.00451      253.826      100.0        
43.86        254.0        0.00394      235.025      100.0        
43.87        214.0        0.00467      220.745      100.0        
43.88        229.0        0.00437      209.801      100.0        
43.89        199.0        0.00503      201.283      100.0        
43.9         218.038      0.00459      194.519      100.0        
43.91        175.06       0.00571      189.03       100.0        
43.92        205.0        0.00488      184.486      100.0        
43.93        172.319      0.0058       180.66       100.0        
43.94        203.0        0.00493      177.399      100.0        
43.95        165.0        0.00606      174.601      100.0        
43.96        177.381      0.00564      172.19       100.0        
43.97        160.233      0.00624      170.116      100.0        
43.98        175.678      0.00569      168.339      100.0        
43.99        165.0        0.00606      166.829      100.0        
44.0         170.122      0.00588      165.561      100.0        
44.01        160.0        0.00625      164.517      100.0        
44.02        167.36       0.00598      163.68       100.0        
44.03        123.0        0.00813      163.037      100.0        
44.04        171.0        0.00585      162.578      100.0        
44.05        148.588      0.00673      162.294      100.0        
44.06        172.0        0.00581      162.179      100.0        
44.07        160.456      0.00623      162.228      100.0        
44.08        177.0        0.00565      162.437      100.0        
44.09        160.611      0.00623      162.806      100.0        
44.1         173.0        0.00578      163.332      100.0        
44.11        163.037      0.00613      164.018      100.0        
44.12        171.0        0.00585      164.866      100.0        
44.13        145.76       0.00686      165.88       100.0        
44.14        169.0        0.00592      167.064      100.0        
44.15        147.852      0.00676      168.426      100.0        
44.16        170.0        0.00588      169.974      100.0        
44.17        170.434      0.00587      171.717      100.0        
44.18        177.336      0.00564      173.668      100.0        
44.19        164.0        0.0061       175.84       100.0        
44.2         181.499      0.00551      178.25       100.0        
44.21        178.0        0.00562      180.916      100.0        
44.22        184.0        0.00543      183.859      100.0        
44.23        183.212      0.00546      187.106      100.0        
44.24        206.0        0.00485      190.684      100.0        
44.25        193.254      0.00517      194.627      100.0        
44.26        205.946      0.00486      198.973      100.0        
44.27        189.0        0.00529      203.766      100.0        
44.28        239.0        0.00418      209.059      100.0        
44.29        213.826      0.00468      214.913      100.0        
44.3         222.0        0.0045       221.4        100.0        
44.31        213.216      0.00469      228.608      100.0        
44.32        248.297      0.00403      236.648      100.0        
44.33        231.0        0.00433      245.664      100.0        
44.34        265.698      0.00376      255.849      100.0        
44.35        258.951      0.00386      267.475      100.0        
44.36        281.0        0.00356      280.939      100.0        
44.37        289.0        0.00346      296.829      100.0        
44.38        327.0        0.00306      316.024      100.0        
44.39        339.651      0.00294      339.825      100.0        
44.4         373.0        0.00268      370.124      100.0        
44.41        395.0        0.00253      409.591      100.0        
44.42        488.0        0.00205      461.861      100.0        
44.43        493.326      0.00203      531.663      100.0        
44.44        627.697      0.00159      624.849      100.0        
44.45        745.0        0.00134      748.217      100.0        
44.46        951.0        0.00105      909.093      100.0        
44.47        1082.21      0.00092      1114.605     100.0        
44.48        1398.0       0.00072      1370.679     100.0        
44.49        1661.0       0.0006       1680.822     100.0        
44.5         2120.0       0.00047      2044.831     100.0        
44.51        2434.108     0.00041      2457.554     100.0        
44.52        2927.0       0.00034      2907.801     100.0        
44.53        3376.0       0.0003       3377.385     100.0        
44.54        3925.732     0.00025      3840.366     100.0        
44.55        4223.181     0.00024      4263.09      100.0        
44.56        4612.0       0.00022      4606.803     100.0        
44.57        4797.0       0.00021      4835.175     100.0        
44.58        4941.0       0.0002       4926.314     100.0        
44.59        4766.551     0.00021      4882.776     100.0        
44.6         4746.0       0.00021      4731.324     100.0        
44.61        4450.422     0.00022      4512.211     100.0        
44.62        4281.0       0.00023      4266.083     100.0        
44.63        3986.0       0.00025      4025.382     100.0        
44.64        3905.0       0.00026      3810.922     100.0        
44.65        3545.0       0.00028      3631.313     100.0        
44.66        3493.0       0.00029      3483.472     100.0        
44.67        3296.0       0.0003       3354.061     100.0        
44.68        3332.804     0.0003       3222.902     100.0        
44.69        3050.0       0.00033      3069.252     100.0        
44.7         2890.941     0.00035      2879.471     100.0        
44.71        2646.0       0.00038      2651.779     100.0        
44.72        2453.042     0.00041      2395.021     100.0        
44.73        2097.666     0.00048      2123.333     100.0        
44.74        1878.0       0.00053      1851.071     100.0        
44.75        1557.0       0.00064      1590.173     100.0        
44.76        1441.0       0.00069      1349.446     100.0        
44.77        1102.316     0.00091      1134.658     100.0        
44.78        978.0        0.00102      948.835      100.0        
44.79        756.0        0.00132      792.618      100.0        
44.8         671.0        0.00149      664.708      100.0        
44.81        543.0        0.00184      562.404      100.0        
44.82        507.0        0.00197      482.168      100.0        
44.83        394.0        0.00254      420.151      100.0        
44.84        379.0        0.00264      372.61       100.0        
44.85        322.394      0.0031       336.197      100.0        
44.86        325.21       0.00307      308.105      100.0        
44.87        284.216      0.00352      286.108      100.0        
44.88        273.0        0.00366      268.521      100.0        
44.89        250.233      0.004        254.117      100.0        
44.9         259.0        0.00386      242.029      100.0        
44.91        222.0        0.0045       231.661      100.0        
44.92        226.21       0.00442      222.605      100.0        
44.93        193.164      0.00518      214.582      100.0        
44.94        218.0        0.00459      207.399      100.0        
44.95        195.835      0.00511      200.917      100.0        
44.96        198.0        0.00505      195.035      100.0        
44.97        168.344      0.00594      189.672      100.0        
44.98        200.531      0.00499      184.765      100.0        
44.99        172.525      0.0058       180.263      100.0        
45.0         180.0        0.00556      176.119      100.0        
45.01        147.594      0.00678      172.297      100.0        
45.02        170.0        0.00588      168.764      100.0        
45.03        162.98       0.00614      165.49       100.0        
45.04        179.0        0.00559      162.451      100.0        
45.05        156.0        0.00641      159.624      100.0        
45.06        158.982      0.00629      156.991      100.0        
45.07        150.0        0.00667      154.533      100.0        
45.08        152.47       0.00656      152.235      100.0        
45.09        137.167      0.00729      150.084      100.0        
45.1         154.132      0.00649      148.066      100.0        
45.11        146.0        0.00685      146.172      100.0        
45.12        159.78       0.00626      144.39       100.0        
45.13        122.0        0.0082       142.713      100.0        
45.14        148.264      0.00674      141.132      100.0        
45.15        130.0        0.00769      139.639      100.0        
45.16        164.0        0.0061       138.229      100.0        
45.17        126.79       0.00789      136.895      100.0        
45.18        138.264      0.00723      135.632      100.0        
45.19        127.869      0.00782      134.434      100.0        
45.2         136.596      0.00732      133.298      100.0        
45.21        130.438      0.00767      132.219      100.0        
45.22        136.385      0.00733      131.193      100.0        
45.23        124.433      0.00804      130.216      100.0        
45.24        150.573      0.00664      129.287      100.0        
45.25        128.0        0.00781      128.401      100.0        
45.26        138.0        0.00725      127.555      100.0        
45.27        124.0        0.00806      126.749      100.0        
45.28        129.0        0.00775      125.978      100.0        
45.29        115.0        0.0087       125.241      100.0        
45.3         140.0        0.00714      124.536      100.0        
45.31        122.0        0.0082       123.861      100.0        
45.32        146.429      0.00683      123.214      100.0        
45.33        115.0        0.0087       122.595      100.0        
45.34        136.0        0.00735      122.0        100.0        
45.35        115.0        0.0087       121.43       100.0        
45.36        126.0        0.00794      120.882      100.0        
45.37        118.711      0.00842      120.355      100.0        
45.38        128.0        0.00781      119.849      100.0        
45.39        105.725      0.00946      119.362      100.0        
45.4         128.0        0.00781      118.894      100.0        
45.41        109.885      0.0091       118.443      100.0        
45.42        129.0        0.00775      118.008      100.0        
45.43        117.178      0.00853      117.589      100.0        
45.44        119.0        0.0084       117.185      100.0        
45.45        98.591       0.01014      116.795      100.0        
45.46        125.839      0.00795      116.419      100.0        
45.47        100.112      0.00999      116.056      100.0        
45.48        147.41       0.00678      115.705      100.0        
45.49        113.732      0.00879      115.366      100.0        
45.5         116.077      0.00862      115.038      100.0        
45.51        105.442      0.00948      114.721      100.0        
45.52        114.829      0.00871      114.414      100.0        
45.53        107.0        0.00935      114.117      100.0        
45.54        129.0        0.00775      113.83       100.0        
45.55        109.0        0.00917      113.551      100.0        
45.56        117.0        0.00855      113.281      100.0        
45.57        92.0         0.01087      113.02       100.0        
45.58        125.532      0.00797      112.766      100.0        
45.59        95.0         0.01053      112.52       100.0        
45.6         119.0        0.0084       112.281      100.0        
45.61        112.0        0.00893      112.05       100.0        
45.62        135.65       0.00737      111.825      100.0        
45.63        99.213       0.01008      111.606      100.0        
45.64        119.788      0.00835      111.394      100.0        
45.65        108.0        0.00926      111.188      100.0        
45.66        113.975      0.00877      110.987      100.0        
45.67        109.585      0.00913      110.792      100.0        
45.68        112.0        0.00893      110.603      100.0        
45.69        95.0         0.01053      110.418      100.0        
45.7         127.0        0.00787      110.239      100.0        
45.71        73.129       0.01367      110.064      100.0        
45.72        112.788      0.00887      109.894      100.0        
45.73        108.0        0.00926      109.729      100.0        
45.74        133.135      0.00751      109.567      100.0        
45.75        99.82        0.01002      109.41       100.0        
45.76        139.0        0.00719      109.257      100.0        
45.77        106.0        0.00943      109.108      100.0        
45.78        126.924      0.00788      108.962      100.0        
45.79        108.0        0.00926      108.82       100.0        
45.8         111.363      0.00898      108.682      100.0        
45.81        95.0         0.01053      108.547      100.0        
45.82        111.0        0.00901      108.415      100.0        
45.83        99.0         0.0101       108.286      100.0        
45.84        116.321      0.0086       108.161      100.0        
45.85        91.076       0.01098      108.038      100.0        
45.86        109.0        0.00917      107.918      100.0        
45.87        104.0        0.00962      107.801      100.0        
45.88        111.374      0.00898      107.687      100.0        
45.89        106.151      0.00942      107.575      100.0        
45.9         114.0        0.00877      107.466      100.0        
45.91        102.0        0.0098       107.359      100.0        
45.92        116.51       0.00858      107.255      100.0        
45.93        86.306       0.01159      107.153      100.0        
45.94        113.107      0.00884      107.053      100.0        
45.95        101.0        0.0099       106.956      100.0        
45.96        109.0        0.00917      106.86       100.0        
45.97        106.0        0.00943      106.767      100.0        
45.98        112.351      0.0089       106.676      100.0        
45.99        94.0         0.01064      106.586      100.0        
46.0         115.997      0.00862      106.498      100.0        
46.01        104.825      0.00954      106.413      100.0        
46.02        130.0        0.00769      106.329      100.0        
46.03        104.0        0.00962      106.246      100.0        
46.04        116.332      0.0086       106.166      100.0        
46.05        92.174       0.01085      106.087      100.0        
46.06        116.019      0.00862      106.01       100.0        
46.07        97.867       0.01022      105.934      100.0        
46.08        107.719      0.00928      105.859      100.0        
46.09        101.573      0.00985      105.787      100.0        
46.1         106.0        0.00943      105.715      100.0        
46.11        100.29       0.00997      105.645      100.0        
46.12        113.153      0.00884      105.577      100.0        
46.13        85.018       0.01176      105.509      100.0        
46.14        114.886      0.0087       105.443      100.0        
46.15        101.0        0.0099       105.378      100.0        
46.16        113.0        0.00885      105.315      100.0        
46.17        102.505      0.00976      105.252      100.0        
46.18        116.0        0.00862      105.191      100.0        
46.19        99.262       0.01007      105.131      100.0        
46.2         117.144      0.00854      105.072      100.0        
46.21        101.0        0.0099       105.014      100.0        
46.22        107.0        0.00935      104.957      100.0        
46.23        90.803       0.01101      104.902      100.0        
46.24        120.694      0.00829      104.847      100.0        
46.25        97.586       0.01025      104.793      100.0        
46.26        110.48       0.00905      104.74       100.0        
46.27        90.0         0.01111      104.688      100.0        
46.28        113.274      0.00883      104.637      100.0        
46.29        101.174      0.00988      104.587      100.0        
